experiment_name,population_row_index,has_keyhole,P,VX,LS,ST,log_h,prefix_tau,current_width_um,width_gain_so_far_um,median_positive_dWdt_so_far_um_per_ms,max_positive_dWdt_so_far_um_per_ms,normalized_slope_so_far_um_per_tau,latest_source_tau
P-129p716882801_VX-0p574107735504_LS-5p55330779174e-05_ST-369p509713723_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p40281414912e-06_H-0e4c2fc094,13,0,129.716882801,0.574107735504,5.55330779174e-05,369.509713723,19.84062092917375,1.0,305.89699999999993,305.89699999999993,5333.887547331111,184818.61110977418,268.292742908214,1.0
P-131p192514944_VX-0p432823544687_LS-6p72236683266e-05_ST-324p578264519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11456982002e-05_H-dfd65b549a,14,0,131.192514944,0.432823544687,6.72236683266e-05,324.578264519,19.706606147998375,0.2,157.08264419889505,157.08264419889505,200.59100058993016,36973.41808708576,753.9569819955321,0.2
P-131p192514944_VX-0p432823544687_LS-6p72236683266e-05_ST-324p578264519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11456982002e-05_H-dfd65b549a,14,0,131.192514944,0.432823544687,6.72236683266e-05,324.578264519,19.706606147998375,0.4,252.04591644444432,252.04591644444432,200.59100058993016,36973.41808708576,600.6409981288049,0.4
P-131p192514944_VX-0p432823544687_LS-6p72236683266e-05_ST-324p578264519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11456982002e-05_H-dfd65b549a,14,0,131.192514944,0.432823544687,6.72236683266e-05,324.578264519,19.706606147998375,0.6,310.2423317777775,310.2423317777775,269.5786188177936,36973.41808708576,488.64662141104367,0.6
P-131p192514944_VX-0p432823544687_LS-6p72236683266e-05_ST-324p578264519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11456982002e-05_H-dfd65b549a,14,0,131.192514944,0.432823544687,6.72236683266e-05,324.578264519,19.706606147998375,0.8,329.05265911111104,329.05265911111104,342.55705832618287,58066.01396456553,384.29235847120054,0.8
P-131p192514944_VX-0p432823544687_LS-6p72236683266e-05_ST-324p578264519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11456982002e-05_H-dfd65b549a,14,0,131.192514944,0.432823544687,6.72236683266e-05,324.578264519,19.706606147998375,1.0,330.92530000000005,330.92530000000005,741.2716050500237,58066.01396456553,301.3627000698046,1.0
P-132p334528879_VX-0p441351904611_LS-8p05471929698e-05_ST-380p80221881_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p09303269174e-05_H-2934a8b202,15,0,132.334528879,0.441351904611,8.05471929698e-05,380.80221881,19.43429034824653,0.2,165.2987459668508,165.2987459668508,2368.052046479539,16596.338304630073,790.0226510132957,0.2
P-132p334528879_VX-0p441351904611_LS-8p05471929698e-05_ST-380p80221881_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p09303269174e-05_H-2934a8b202,15,0,132.334528879,0.441351904611,8.05471929698e-05,380.80221881,19.43429034824653,0.4,267.62627933333334,267.62627933333334,4094.878107442795,16596.338304630073,636.5694294504085,0.4
P-132p334528879_VX-0p441351904611_LS-8p05471929698e-05_ST-380p80221881_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p09303269174e-05_H-2934a8b202,15,0,132.334528879,0.441351904611,8.05471929698e-05,380.80221881,19.43429034824653,0.6,330.0672304444372,330.0672304444372,10433.589313390192,53287.15788748613,528.4312511664093,0.6
P-132p334528879_VX-0p441351904611_LS-8p05471929698e-05_ST-380p80221881_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p09303269174e-05_H-2934a8b202,15,0,132.334528879,0.441351904611,8.05471929698e-05,380.80221881,19.43429034824653,0.8,350.6531399999999,350.6531399999999,10433.589313390192,54607.1076968122,418.19912976069674,0.8
P-132p334528879_VX-0p441351904611_LS-8p05471929698e-05_ST-380p80221881_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p09303269174e-05_H-2934a8b202,15,0,132.334528879,0.441351904611,8.05471929698e-05,380.80221881,19.43429034824653,1.0,343.60620000000006,343.60620000000006,11723.31670531034,54607.1076968122,320.8710781310572,1.0
P-132p644034819_VX-0p797235702485_LS-4p6520297442e-05_ST-303p62522115_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p0510594144e-06_H-0e4c2fc094,16,0,132.644034819,0.797235702485,4.6520297442e-05,303.62522115,19.96440431836706,0.2,167.19444912087897,167.19444912087897,268.7813971789751,1195.5471211369502,822.8560403825453,0.2
P-132p644034819_VX-0p797235702485_LS-4p6520297442e-05_ST-303p62522115_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p0510594144e-06_H-0e4c2fc094,16,0,132.644034819,0.797235702485,4.6520297442e-05,303.62522115,19.96440431836706,0.4,270.55335714285707,270.55335714285707,565.4891935447873,21129.431685090076,661.0681860350675,0.4
P-132p644034819_VX-0p797235702485_LS-4p6520297442e-05_ST-303p62522115_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p0510594144e-06_H-0e4c2fc094,16,0,132.644034819,0.797235702485,4.6520297442e-05,303.62522115,19.96440431836706,0.6,299.4330246153846,299.4330246153846,1195.5471211369502,93059.4838532359,472.93205705413516,0.6
P-132p644034819_VX-0p797235702485_LS-4p6520297442e-05_ST-303p62522115_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p0510594144e-06_H-0e4c2fc094,16,0,132.644034819,0.797235702485,4.6520297442e-05,303.62522115,19.96440431836706,0.8,309.3048028888888,309.3048028888888,6922.342342714174,131224.15617964833,347.77383918038703,0.8
P-132p644034819_VX-0p797235702485_LS-4p6520297442e-05_ST-303p62522115_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p0510594144e-06_H-0e4c2fc094,16,0,132.644034819,0.797235702485,4.6520297442e-05,303.62522115,19.96440431836706,1.0,299.69100000000003,299.69100000000003,7090.443879979877,131224.15617964833,257.35559286352105,1.0
P-140p236446589_VX-0p550532928497_LS-7p91865165046e-05_ST-370p758962256_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p76263771576e-06_H-a88ac79600,17,0,140.236446589,0.550532928497,7.91865165046e-05,370.758962256,19.407320936404485,0.2,185.6129507692307,185.6129507692307,761.2492209260965,6311.16184637437,904.2110201053198,0.2
P-140p236446589_VX-0p550532928497_LS-7p91865165046e-05_ST-370p758962256_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p76263771576e-06_H-a88ac79600,17,0,140.236446589,0.550532928497,7.91865165046e-05,370.758962256,19.407320936404485,0.4,299.638391270718,299.638391270718,773.620836632264,79661.59223136307,728.7460225285837,0.4
P-140p236446589_VX-0p550532928497_LS-7p91865165046e-05_ST-370p758962256_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p76263771576e-06_H-a88ac79600,17,0,140.236446589,0.550532928497,7.91865165046e-05,370.758962256,19.407320936404485,0.6,350.82146400000005,350.82146400000005,773.620836632264,79661.59223136307,572.1867039569795,0.6
P-140p236446589_VX-0p550532928497_LS-7p91865165046e-05_ST-370p758962256_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p76263771576e-06_H-a88ac79600,17,0,140.236446589,0.550532928497,7.91865165046e-05,370.758962256,19.407320936404485,0.8,358.26877733333293,358.26877733333293,1012.4752221160164,79661.59223136307,423.52370040196786,0.8
P-140p236446589_VX-0p550532928497_LS-7p91865165046e-05_ST-370p758962256_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p76263771576e-06_H-a88ac79600,17,0,140.236446589,0.550532928497,7.91865165046e-05,370.758962256,19.407320936404485,1.0,335.7143000000001,335.7143000000001,1991.7490459334583,79661.59223136307,300.5725173751291,1.0
P-143p707582907_VX-0p952433280409_LS-8p80948922839e-05_ST-329p530804101_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06504833697e-06_H-1605f46060,18,0,143.707582907,0.952433280409,8.80948922839e-05,329.530804101,18.997792175902806,0.2,185.08230740331487,185.08230740331487,6622.016362757262,47939.66610299199,908.4228529680105,0.2
P-143p707582907_VX-0p952433280409_LS-8p80948922839e-05_ST-329p530804101_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06504833697e-06_H-1605f46060,18,0,143.707582907,0.952433280409,8.80948922839e-05,329.530804101,18.997792175902806,0.4,296.82583823204413,296.82583823204413,10748.55268515453,111239.50689178536,725.5009111588219,0.4
P-143p707582907_VX-0p952433280409_LS-8p80948922839e-05_ST-329p530804101_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06504833697e-06_H-1605f46060,18,0,143.707582907,0.952433280409,8.80948922839e-05,329.530804101,18.997792175902806,0.6,343.5576186813187,343.5576186813187,9193.48074459068,111239.50689178536,550.176276751116,0.6
P-143p707582907_VX-0p952433280409_LS-8p80948922839e-05_ST-329p530804101_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06504833697e-06_H-1605f46060,18,0,143.707582907,0.952433280409,8.80948922839e-05,329.530804101,18.997792175902806,0.8,370.58778999999953,370.58778999999953,8472.535231933116,141622.11431750527,426.6939549238608,0.8
P-143p707582907_VX-0p952433280409_LS-8p80948922839e-05_ST-329p530804101_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06504833697e-06_H-1605f46060,18,0,143.707582907,0.952433280409,8.80948922839e-05,329.530804101,18.997792175902806,1.0,363.5521000000001,363.5521000000001,8584.85094928843,141622.11431750527,333.5189583888811,1.0
P-144p087720513_VX-0p415546267467_LS-5p02923295381e-05_ST-327p07537462_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16091058462e-05_H-0602c4a780,19,0,144.087720513,0.415546267467,5.02923295381e-05,327.07537462,20.255989923062774,0.2,145.45086615384614,145.45086615384614,494.80679207039054,1570.2414110232266,704.7087868658165,0.2
P-144p087720513_VX-0p415546267467_LS-5p02923295381e-05_ST-327p07537462_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16091058462e-05_H-0602c4a780,19,0,144.087720513,0.415546267467,5.02923295381e-05,327.07537462,20.255989923062774,0.4,233.05164044444442,233.05164044444442,332.04534140513215,1570.2414110232266,551.7722080430012,0.4
P-144p087720513_VX-0p415546267467_LS-5p02923295381e-05_ST-327p07537462_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16091058462e-05_H-0602c4a780,19,0,144.087720513,0.415546267467,5.02923295381e-05,327.07537462,20.255989923062774,0.6,285.43909733333356,285.43909733333356,446.6120522964927,103291.53180402142,451.4521492079776,0.6
P-144p087720513_VX-0p415546267467_LS-5p02923295381e-05_ST-327p07537462_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16091058462e-05_H-0602c4a780,19,0,144.087720513,0.415546267467,5.02923295381e-05,327.07537462,20.255989923062774,0.8,303.0489700000002,303.0489700000002,532.7966525374642,103291.53180402142,357.7424020609275,0.8
P-144p087720513_VX-0p415546267467_LS-5p02923295381e-05_ST-327p07537462_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16091058462e-05_H-0602c4a780,19,0,144.087720513,0.415546267467,5.02923295381e-05,327.07537462,20.255989923062774,1.0,311.8183,311.8183,532.7966525374642,103291.53180402142,280.59486481447317,1.0
P-148p299467422_VX-0p674162518859_LS-5p7557139752e-05_ST-331p520012414_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15572353559e-06_H-e73b90164d,20,0,148.299467422,0.674162518859,5.7557139752e-05,331.520012414,19.8404742466899,0.2,178.6669323076923,178.6669323076923,916.4631385099376,23065.627084791016,867.3128675388252,0.2
P-148p299467422_VX-0p674162518859_LS-5p7557139752e-05_ST-331p520012414_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15572353559e-06_H-e73b90164d,20,0,148.299467422,0.674162518859,5.7557139752e-05,331.520012414,19.8404742466899,0.4,292.1493305494506,292.1493305494506,851.9434020046377,23065.627084791016,706.4607505661794,0.4
P-148p299467422_VX-0p674162518859_LS-5p7557139752e-05_ST-331p520012414_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15572353559e-06_H-e73b90164d,20,0,148.299467422,0.674162518859,5.7557139752e-05,331.520012414,19.8404742466899,0.6,341.78131431578964,341.78131431578964,839.4302205050385,23065.627084791016,560.0209600795563,0.6
P-148p299467422_VX-0p674162518859_LS-5p7557139752e-05_ST-331p520012414_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15572353559e-06_H-e73b90164d,20,0,148.299467422,0.674162518859,5.7557139752e-05,331.520012414,19.8404742466899,0.8,358.50135977777774,358.50135977777774,839.4302205050385,74152.22901189126,424.3287246572111,0.8
P-148p299467422_VX-0p674162518859_LS-5p7557139752e-05_ST-331p520012414_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15572353559e-06_H-e73b90164d,20,0,148.299467422,0.674162518859,5.7557139752e-05,331.520012414,19.8404742466899,1.0,344.17939999999993,344.17939999999993,928.976320009537,74152.22901189126,314.24541121369424,1.0
P-150p071418192_VX-0p423845414489_LS-8p67749479825e-05_ST-322p128190627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1381792602e-05_H-2afbe2208b,21,0,150.071418192,0.423845414489,8.67749479825e-05,322.128190627,19.468593434919327,0.2,163.28158747252746,163.28158747252746,694.0161166789646,4079.732359536146,779.4998151833873,0.2
P-150p071418192_VX-0p423845414489_LS-8p67749479825e-05_ST-322p128190627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1381792602e-05_H-2afbe2208b,21,0,150.071418192,0.423845414489,8.67749479825e-05,322.128190627,19.468593434919327,0.4,269.09339144444436,269.09339144444436,426.75626733653655,4079.732359536146,638.8608667145735,0.4
P-150p071418192_VX-0p423845414489_LS-8p67749479825e-05_ST-322p128190627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1381792602e-05_H-2afbe2208b,21,0,150.071418192,0.423845414489,8.67749479825e-05,322.128190627,19.468593434919327,0.6,342.40934044444424,342.40934044444424,560.3861920077507,4079.732359536146,544.0919722539471,0.6
P-150p071418192_VX-0p423845414489_LS-8p67749479825e-05_ST-322p128190627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1381792602e-05_H-2afbe2208b,21,0,150.071418192,0.423845414489,8.67749479825e-05,322.128190627,19.468593434919327,0.8,369.60499899999985,369.60499899999985,560.3861920077507,6988.634644933051,453.3377932813859,0.8
P-150p071418192_VX-0p423845414489_LS-8p67749479825e-05_ST-322p128190627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1381792602e-05_H-2afbe2208b,21,0,150.071418192,0.423845414489,8.67749479825e-05,322.128190627,19.468593434919327,1.0,378.94960000000003,378.94960000000003,560.3861920077507,6988.634644933051,360.28700461617325,1.0
P-155p252053768_VX-0p916931554055_LS-7p35634948929e-05_ST-366p816583574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p26115671522e-06_H-1d842653b1,22,0,155.252053768,0.916931554055,7.35634948929e-05,366.816583574,19.364453647708604,0.2,185.3305714285713,185.3305714285713,1718.25492086839,150426.43243965306,896.5107930804858,0.2
P-155p252053768_VX-0p916931554055_LS-7p35634948929e-05_ST-366p816583574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p26115671522e-06_H-1d842653b1,22,0,155.252053768,0.916931554055,7.35634948929e-05,366.816583574,19.364453647708604,0.4,306.9393472527471,306.9393472527471,1718.25492086839,150426.43243965306,752.6316871670243,0.4
P-155p252053768_VX-0p916931554055_LS-7p35634948929e-05_ST-366p816583574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p26115671522e-06_H-1d842653b1,22,0,155.252053768,0.916931554055,7.35634948929e-05,366.816583574,19.364453647708604,0.6,355.8515712707181,355.8515712707181,1920.1817413377805,150426.43243965306,587.2671378280471,0.6
P-155p252053768_VX-0p916931554055_LS-7p35634948929e-05_ST-366p816583574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p26115671522e-06_H-1d842653b1,22,0,155.252053768,0.916931554055,7.35634948929e-05,366.816583574,19.364453647708604,0.8,388.68945274725235,388.68945274725235,3847.3338127042985,150426.43243965306,455.202879157209,0.8
P-155p252053768_VX-0p916931554055_LS-7p35634948929e-05_ST-366p816583574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p26115671522e-06_H-1d842653b1,22,0,155.252053768,0.916931554055,7.35634948929e-05,366.816583574,19.364453647708604,1.0,383.2899,383.2899,2222.537047722575,150426.43243965306,352.76381839713116,1.0
P-155p610380822_VX-0p863747905944_LS-4p82199969556e-05_ST-303p817651114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p58510251639e-06_H-44aa3a8888,23,0,155.610380822,0.863747905944,4.82199969556e-05,303.817651114,20.030197610973932,0.2,174.15918736263734,174.15918736263734,1430.4582779870968,152455.83520718614,839.0618295919129,0.2
P-155p610380822_VX-0p863747905944_LS-4p82199969556e-05_ST-303p817651114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p58510251639e-06_H-44aa3a8888,23,0,155.610380822,0.863747905944,4.82199969556e-05,303.817651114,20.030197610973932,0.4,285.10767142857156,285.10767142857156,1670.8410065222752,152455.83520718614,701.6977640190728,0.4
P-155p610380822_VX-0p863747905944_LS-4p82199969556e-05_ST-303p817651114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p58510251639e-06_H-44aa3a8888,23,0,155.610380822,0.863747905944,4.82199969556e-05,303.817651114,20.030197610973932,0.6,322.4880714285714,322.4880714285714,8544.731783281602,152455.83520718614,530.7166328142624,0.6
P-155p610380822_VX-0p863747905944_LS-4p82199969556e-05_ST-303p817651114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p58510251639e-06_H-44aa3a8888,23,0,155.610380822,0.863747905944,4.82199969556e-05,303.817651114,20.030197610973932,0.8,341.48253333333327,341.48253333333327,20700.596951439973,152455.83520718614,394.09244559191694,0.8
P-155p610380822_VX-0p863747905944_LS-4p82199969556e-05_ST-303p817651114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p58510251639e-06_H-44aa3a8888,23,0,155.610380822,0.863747905944,4.82199969556e-05,303.817651114,20.030197610973932,1.0,342.33250000000004,342.33250000000004,12182.892435818087,152455.83520718614,296.5685903948052,1.0
P-157p183722649_VX-0p714259673467_LS-7p38607203139e-05_ST-347p368293375_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p75401507634e-06_H-add9572a86,24,0,157.183722649,0.714259673467,7.38607203139e-05,347.368293375,19.49566377060797,0.2,183.9132763535911,183.9132763535911,6827.624028523824,35090.211930973936,899.3849797042001,0.2
P-157p183722649_VX-0p714259673467_LS-7p38607203139e-05_ST-347p368293375_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p75401507634e-06_H-add9572a86,24,0,157.183722649,0.714259673467,7.38607203139e-05,347.368293375,19.49566377060797,0.4,311.04529395604385,311.04529395604385,8321.996638124721,35090.211930973936,750.2974347652952,0.4
P-157p183722649_VX-0p714259673467_LS-7p38607203139e-05_ST-347p368293375_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p75401507634e-06_H-add9572a86,24,0,157.183722649,0.714259673467,7.38607203139e-05,347.368293375,19.49566377060797,0.6,362.82380933333326,362.82380933333326,8461.23433664503,90751.44181658594,595.8852307320442,0.6
P-157p183722649_VX-0p714259673467_LS-7p38607203139e-05_ST-347p368293375_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p75401507634e-06_H-add9572a86,24,0,157.183722649,0.714259673467,7.38607203139e-05,347.368293375,19.49566377060797,0.8,382.9542771111107,382.9542771111107,10855.209967986057,90751.44181658594,456.9349527056062,0.8
P-157p183722649_VX-0p714259673467_LS-7p38607203139e-05_ST-347p368293375_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p75401507634e-06_H-add9572a86,24,0,157.183722649,0.714259673467,7.38607203139e-05,347.368293375,19.49566377060797,1.0,374.52049999999997,374.52049999999997,10855.209967986057,90751.44181658594,344.820062120369,1.0
P-160p605564338_VX-0p585171267024_LS-4p89218084001e-05_ST-323p833105745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p24394647322e-06_H-0602c4a780,25,0,160.605564338,0.585171267024,4.89218084001e-05,323.833105745,20.234807725350827,0.2,175.48114615384603,175.48114615384603,429.2054099742692,27443.813259935843,845.4114830878976,0.2
P-160p605564338_VX-0p585171267024_LS-4p89218084001e-05_ST-323p833105745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p24394647322e-06_H-0602c4a780,25,0,160.605564338,0.585171267024,4.89218084001e-05,323.833105745,20.234807725350827,0.4,287.446873076923,287.446873076923,431.5601980441061,34316.20706413852,688.4357145522987,0.4
P-160p605564338_VX-0p585171267024_LS-4p89218084001e-05_ST-323p833105745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p24394647322e-06_H-0602c4a780,25,0,160.605564338,0.585171267024,4.89218084001e-05,323.833105745,20.234807725350827,0.6,342.97458333333327,342.97458333333327,431.5601980441061,34316.20706413852,554.0785316176333,0.6
P-160p605564338_VX-0p585171267024_LS-4p89218084001e-05_ST-323p833105745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p24394647322e-06_H-0602c4a780,25,0,160.605564338,0.585171267024,4.89218084001e-05,323.833105745,20.234807725350827,0.8,355.76118888888874,355.76118888888874,431.5601980441061,34316.20706413852,419.0237052373726,0.8
P-160p605564338_VX-0p585171267024_LS-4p89218084001e-05_ST-323p833105745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p24394647322e-06_H-0602c4a780,25,0,160.605564338,0.585171267024,4.89218084001e-05,323.833105745,20.234807725350827,1.0,341.6723999999999,341.6723999999999,260.4101908459617,34316.20706413852,309.74170547756887,1.0
P-162p142815649_VX-0p926926325143_LS-6p49234891537e-05_ST-377p454931887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p20442722594e-06_H-eed8ed7ef3,26,0,162.142815649,0.926926325143,6.49234891537e-05,377.454931887,19.589869728553882,0.2,180.7737006593407,180.7737006593407,4195.621301775819,60670.992860437604,889.6731791029555,0.2
P-162p142815649_VX-0p926926325143_LS-6p49234891537e-05_ST-377p454931887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p20442722594e-06_H-eed8ed7ef3,26,0,162.142815649,0.926926325143,6.49234891537e-05,377.454931887,19.589869728553882,0.4,304.4033964835165,304.4033964835165,4372.902578192523,60670.992860437604,746.2446288499298,0.4
P-162p142815649_VX-0p926926325143_LS-6p49234891537e-05_ST-377p454931887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p20442722594e-06_H-eed8ed7ef3,26,0,162.142815649,0.926926325143,6.49234891537e-05,377.454931887,19.589869728553882,0.6,367.7765385714287,367.7765385714287,6030.240082727891,60670.992860437604,601.485496635796,0.6
P-162p142815649_VX-0p926926325143_LS-6p49234891537e-05_ST-377p454931887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p20442722594e-06_H-eed8ed7ef3,26,0,162.142815649,0.926926325143,6.49234891537e-05,377.454931887,19.589869728553882,0.8,394.7156415384615,394.7156415384615,8479.329869821515,60670.992860437604,470.3026521127389,0.8
