experiment_name,population_row_index,has_keyhole,P,VX,LS,ST,log_h,W_initial_um,W_max_um,W_T0_um,max_positive_dWdt_um_per_ms,median_positive_dWdt_um_per_ms,time_of_max_dWdt_tau,early_dWdt_20_um_per_ms,early_dWdt_40_um_per_ms,width_gain_20_um,width_gain_40_um,time_to_50pct_max_width_tau,robust_max_positive_dWdt_um_per_ms,robust_median_positive_dWdt_um_per_ms,robust_early_dWdt_20_um_per_ms,robust_early_dWdt_40_um_per_ms,robust_time_of_max_dWdt_tau,L_initial_um,L_max_um,L_T0_um,L_max_positive_dWdt_um_per_ms,L_median_positive_dWdt_um_per_ms,L_time_of_max_dWdt_tau,L_early_dWdt_20_um_per_ms,L_early_dWdt_40_um_per_ms,L_gain_20_um,L_gain_40_um,L_time_to_50pct_max_tau,L_robust_max_positive_dWdt_um_per_ms,L_robust_median_positive_dWdt_um_per_ms,L_robust_early_dWdt_20_um_per_ms,L_robust_early_dWdt_40_um_per_ms,L_robust_time_of_max_dWdt_tau
P-173p043282634_VX-0p866796851528_LS-6p96390683614e-05_ST-349p021338305_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56545699781e-06_H-27614c4053,34,0,173.043282634,0.866796851528,6.96390683614e-05,349.021338305,19.58329430426774,4.0,159.23771265934064,147.61154957000002,1200.0940668707378,233.6536129035477,0.135,-138.84601799397007,-63.540192771511194,154.53107630769233,146.89111710497238,0.03,4412.471152193817,31.972769308978776,508.9011136663771,3.9065187422930014,0.0,0.0,420.77277375000017,416.8457255999998,92214.9039970991,4771.854321184079,0.19,-930.5352106449801,-1446.9172197286505,185.7842076923076,313.2320377900553,0.23500000000000001,1417.531091625655,415.2054372605139,881.9876009971015,722.1955244615104,0.015
P-173p906668607_VX-0p677544388934_LS-8p62016404031e-05_ST-334p396108383_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p12000672104e-06_H-89021150a8,35,0,173.906668607,0.677544388934,8.62016404031e-05,334.396108383,19.391390898233666,4.0,188.01705361126375,180.48646697500004,1157.7448375811123,166.32268263256287,0.12,-306.3930695116837,-139.86523158132553,183.94573692307694,178.61837546961323,0.03,3827.528924497674,30.689637171192402,469.8097496777637,49.1079927702953,0.0,0.0,419.2180034999997,415.0250690277774,52415.27407738449,13689.252508650861,0.195,-1271.946322909404,-1140.242195599422,190.35263846153853,322.0145939226519,0.23,1433.2279228908228,371.49702504102504,683.9684663555231,563.1353324865446,0.0
P-177p821134596_VX-0p63969291749_LS-8p76195222961e-05_ST-320p228793407_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p5413068851e-06_H-0e4c2fc094,36,0,177.821134596,0.63969291749,8.76195222961e-05,320.228793407,19.417921791743517,0.0,191.85995205714286,186.8086362222222,219780.21977990153,207.9857407410688,0.0,-289.2904238611258,-47.62030163823763,190.83764472527474,190.6372765934066,0.03,3845.9348190119176,18.565748328006947,441.0817425455339,15.926344967289522,0.0,0.0,421.3844312888887,414.79915999999986,147523.34687383694,8939.543172217305,0.265,-1186.544801352845,-1030.8869701716599,196.40171043956033,323.6402846153846,0.225,1276.769587074591,390.33492140774246,645.5295007399953,533.9956710745538,0.0
P-185p872045369_VX-0p416268682161_LS-7p15564692144e-05_ST-371p982346013_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p15889587897e-05_H-bc28d74e69,37,0,185.872045369,0.416268682161,7.15564692144e-05,371.982346013,19.98080614830166,0.0,207.98174666666665,206.07519555555555,219780.21977990153,137.1198830406777,0.0,-36.8311539453723,-36.8311539453723,192.62041868131865,202.62865789473676,0.05,2654.802615815487,26.99486551143729,410.8737852468131,157.8140699712518,0.0,0.0,408.46324555555566,402.2621302631578,50161.41975392298,399.2247700197576,0.5,148.0659805627331,-244.89531897924655,160.80918241758235,261.7762894736841,0.28,800.9696347911872,261.98501343098303,435.0640018522108,371.01893270445936,0.005
P-187p255870651_VX-0p828194463092_LS-4p64611349328e-05_ST-375p783913497_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p82486459159e-06_H-bc28d74e69,38,0,187.255870651,0.828194463092,4.64611349328e-05,375.783913497,20.292071224654542,4.0,134.60433528571428,123.97789627500006,109954.22201414549,270.9450935017205,0.025,0.0,-15.953237286837258,128.5571045054945,122.49682560439561,0.025,4251.914107154037,29.311733946163205,189.97670473240183,-9.967632438295132,0.0,0.0,392.97434801388897,388.73425433333335,65468.79905830244,1609.7029344250095,0.225,-633.8719249945985,-1357.6074692167301,178.94271098901092,299.4437824175824,0.23500000000000001,1308.9178963489903,398.5109981905829,793.3059724824517,653.7468828339156,0.0
P-198p376734591_VX-0p636800402216_LS-8p40585875992e-05_ST-361p411435367_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p5755614887e-06_H-1605f46060,39,0,198.376734591,0.636800402216,8.40585875992e-05,361.411435367,19.59181222545722,4.0,198.39146654120879,187.85793795789476,1008.1652729138334,179.06023000740845,0.105,-181.29113331821986,-114.49269411859997,193.42275865934064,190.42371756906078,0.035,3510.9913383213134,23.58034486161519,436.5096852209658,22.97470525073534,0.0,0.0,457.3948780210525,455.22792236388915,150598.36106492806,6834.83959396532,0.715,-810.1727599334067,-1017.3241830587717,193.32519890109884,333.8492962430938,0.245,1153.9809385063438,378.22696748508514,667.4535584845336,527.1886083994036,0.0
P-199p601335125_VX-0p449852506485_LS-5p7030843283e-05_ST-364p706449651_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07237828699e-05_H-1d842653b1,40,0,199.601335125,0.449852506485,5.7030843283e-05,364.706449651,20.353617298886796,4.0,184.14376862222227,183.36167614722223,1698.6759530826473,152.80237268492328,0.145,-156.04824273387555,-33.76805555322364,173.4652972928177,178.0682285,0.045,2713.4662901802835,20.11662861359895,404.34236293999754,54.878426874158954,0.0,0.0,388.8805225,383.549042013889,84518.68260068478,442.5040805460206,0.59,-10.82267807553063,-278.9923974063287,163.91665359116018,269.5025199999999,0.25,1039.5302963902411,242.47024794143147,441.1106476895708,362.2504345583362,0.0
P-203p030488295_VX-0p654564663741_LS-6p39602473907e-05_ST-333p568221635_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p36996796534e-06_H-0e4c2fc094,41,0,203.030488295,0.654564663741,6.39602473907e-05,333.568221635,20.01112180948569,4.0,174.10682775384615,164.50508029777782,67171.92174857808,190.0866753591917,0.06,-106.01861600943477,-25.892519786099044,169.67164217582416,163.12716822099446,0.035,2740.6324361678744,29.965049549140865,402.78765598178245,3.716129670130773,0.005,0.0,442.76761279999914,438.15726106666654,72405.94262738727,809.3834903639731,0.5,-287.0287404902765,-1164.3822174820925,189.19338120879124,318.4983008839777,0.25,1179.7735976840067,394.4110292782737,641.5211857358131,551.1940420165729,0.005
P-203p317554156_VX-0p724937635215_LS-5p40301996917e-05_ST-325p306920736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p65453187788e-06_H-dfd65b549a,42,0,203.317554156,0.724937635215,5.40301996917e-05,325.306920736,20.214555008347787,4.0,153.59169016923076,143.52922661421053,148961.1980135467,171.95719738908235,0.01,-18.90088199868191,-18.90088199868191,147.0522468131868,141.84026080662983,0.035,3123.2705006608326,15.167985185996562,260.72742478765326,4.2858122595437855,0.0,0.0,413.7337983555554,409.72597803333383,202121.8055545789,1941.808002038425,0.765,-200.54945054967988,-1039.131841643869,181.54420428571422,311.89473591160214,0.24,1404.5139863999932,388.05599037326056,724.1573915446986,609.4286662621598,0.0
P-204p071587815_VX-0p957219619336_LS-8p8582220221e-05_ST-334p090301355_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03972182096e-06_H-676863bc48,43,0,204.071587815,0.957219619336,8.8582220221e-05,334.090301355,19.337701159028157,4.0,195.81194578444442,176.02567666666667,15864.127071760407,219.26121305509378,0.64,-242.3537012433727,-160.6910865788799,174.48368907692307,170.73631626373626,0.035,5473.772868819537,179.2765348992671,529.9716075547798,16.886919699270297,0.0,0.0,479.58756988888877,474.0423142307693,124520.38414431014,12265.799382959449,0.375,-1155.7215312152973,-1365.3846153849695,194.78637538461538,331.4550013186811,0.26,1774.0639339096829,489.0694726328508,980.408978653773,816.7712616922066,0.0
P-207p432942583_VX-0p674802143379_LS-5p74396795379e-05_ST-382p34582068_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p14894084192e-06_H-676863bc48,44,0,207.432942583,0.674802143379,5.74396795379e-05,382.34582068,20.17863881363804,4.0,166.25892534502762,155.70724084888892,37570.027194254915,208.76754015067917,0.015,-15.010375526603184,9.833065381580663,161.20097013259667,154.58802259340663,0.035,3247.4629553814975,37.723988450343846,329.7620107588858,2.253699351913141,0.0,0.0,436.6592021388886,432.49473286666637,181396.64699340978,645.0204974939429,0.605,-344.362555268256,-944.0590659338479,188.06594784530384,319.2125015384614,0.25,1070.1506673046792,382.2440480125597,667.955526673303,562.5063357137168,0.0
P-208p096600196_VX-0p256636148953_LS-4p52492384214e-05_ST-395p602757306_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p87975101041e-05_H-1980b1708d,45,1,208.096600196,0.256636148953,4.52492384214e-05,395.602757306,21.02303745357591,4.0,191.48718190944444,190.8107786038889,1717.080050954313,198.1518911454039,0.185,-407.79090844766654,-131.12331018589592,143.3459132154696,171.70399323157895,0.095,1059.2320420133103,76.54397436661455,406.22489833075434,263.4898106716128,0.025,0.0,269.9154,257.55816778333343,31037.508337141295,340.8862409867272,0.41000000000000003,272.76021316612554,193.42500000007175,100.81560662983424,159.9992603157894,0.32,548.2147072339102,161.2416430746348,321.7044543653526,262.779150017611,0.005
P-209p47686991_VX-0p866693950214_LS-6p90699464413e-05_ST-369p570871734_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56611777644e-06_H-b021dd2b47,46,0,209.47686991,0.866693950214,6.90699464413e-05,369.570871734,19.786734284104593,4.0,169.2465830818681,155.50739789921053,15780.203086865235,138.3312126937465,0.935,-235.19923620319702,21.602624020798267,163.34053345054943,154.51146030769232,0.03,5202.979242469129,24.152636833028453,604.3244806213011,6.46327164492941,0.0,0.0,474.3448703583335,469.21989422631606,77188.16071826823,7804.959153306255,0.53,-710.7690043475457,-1117.2875407554761,189.99161384615388,325.68409296703305,0.265,1771.8640015957064,475.17095435388165,866.2452691208908,747.1636979736683,0.0
P-210p211145159_VX-0p921242046338_LS-8p23126060485e-05_ST-311p238003519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p23653975868e-06_H-0e4c2fc094,47,0,210.211145159,0.921242046338,8.23126060485e-05,311.238003519,19.496608148406963,4.0,182.27075945659337,163.54475627888888,22311.611897806753,224.8713923442146,0.075,-363.05684699830914,-71.32141347601411,176.1486883076923,165.798677801105,0.03,5495.111651934932,52.27992401780263,601.9316877586625,-8.77118244811962,0.0,0.0,477.97693366666675,472.18929772500013,90335.84171617261,2964.3282697974473,0.41500000000000004,-1149.6989362547893,-1256.9323856446347,191.49282219780216,333.4152813259669,0.265,1325.4203802627792,494.76880248752656,929.776770731956,799.9924999679627,0.02
P-210p302841339_VX-0p779412575788_LS-5p86430912284e-05_ST-304p177226769_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18943131388e-06_H-c15424829d,48,0,210.302841339,0.779412575788,5.86430912284e-05,304.177226769,20.089217148628133,4.0,159.1882964945055,147.88728420555555,2484.7657287777715,234.71735028672254,0.105,-125.59443303977667,-44.102534340655424,153.150952032967,146.30820538461538,0.025,3794.9016201381005,38.94341984231368,385.3474903250015,-12.779493869446116,0.0,0.0,435.6439707777778,432.1066355789476,86186.34290222735,614.8291269173659,0.24,-459.8589455457353,-1002.8754938346243,184.20597362637363,321.0934923076922,0.245,1436.74449815685,451.7244478341952,770.6820184295163,665.8344683121356,0.0
P-210p331349445_VX-0p877062157481_LS-5p88084341536e-05_ST-346p930868597_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p50031780743e-06_H-0e4c2fc094,49,0,210.331349445,0.877062157481,5.88084341536e-05,346.930868597,20.026110761752552,4.0,154.1832497445055,143.07308763749995,171599.56632653743,191.2923398200972,0.005,58.01216640541897,58.01216640541897,147.28497384615386,139.94469381215467,0.025,4342.103482190977,14.701790427302,342.82810057385853,-0.39161292071713527,0.0,0.0,444.9853678750002,440.40876599999996,175923.34312244522,1135.6312643400186,0.305,-435.84707707748896,-1080.2524071620276,182.8841076923077,324.0138011049724,0.25,1496.7222409693047,507.7136594555466,857.4483849458655,752.2616555515848,0.0
P-211p964201781_VX-0p31026524833_LS-8p22948660567e-05_ST-308p041416816_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p5548375556e-05_H-22f5435fc5,50,0,211.964201781,0.31026524833,8.22948660567e-05,308.041416816,20.04938400428353,4.0,251.91744648888886,250.4541066,21335.659759393613,161.88747332849735,0.07,-628.8628433349351,-71.74212962963625,194.21095975690608,232.73446063157894,0.09,2317.422154821611,79.51698859616403,455.4034809083387,277.0552028804018,0.0,0.0,376.6816440722222,357.5723717157894,25813.531428924594,292.00729804455045,0.6900000000000001,-68.85639055415173,0.0,130.03668872928176,215.73267852631577,0.335,960.7099705527401,208.24418555583225,360.24246478887886,316.386761108787,0.0
P-212p474685749_VX-0p445530901525_LS-8p01654967217e-05_ST-390p176194232_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p08278024858e-05_H-4e23685f04,51,0,212.474685749,0.445530901525,8.01654967217e-05,390.176194232,19.910193217425284,4.0,221.17578958791208,218.5457299583333,123380.32846264234,189.6475465089873,0.06,-81.31350275344994,-54.141789713186014,208.51631758241757,213.7944155555555,0.05,3160.9860631100273,28.49522704582276,384.30383738612534,134.7374173476929,0.0,0.0,461.5993282894738,457.33300305555554,57170.58063291847,578.8718794181502,0.92,0.0,-342.0691945410196,173.48193021978022,291.1401538888888,0.29,894.7930839565677,285.6317056154616,460.26517112174804,396.92706341268655,0.0
P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,52,1,212.944274192,0.351323873231,4.80439392259e-05,351.894554175,20.799145738428294,4.0,185.67091310888884,182.97333323305554,1784.29599721434,206.3738155868818,0.145,0.0,-28.76266542704927,165.18693881318674,175.9445016,0.065,2167.420750616745,27.07734402686939,415.448377350005,141.43129889507475,0.0,0.0,342.6174472236838,336.4217993666667,77356.18655187883,272.2222222206051,0.23,127.41163072664132,8.529610353425852,129.0824143956044,211.21323899999996,0.29,731.7600427438889,204.76972230899827,372.21918336884846,297.7202815485235,0.005
P-213p315910834_VX-0p426447159191_LS-8p60684535809e-05_ST-346p722503996_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13123525366e-05_H-6aeda8a35c,53,0,213.315910834,0.426447159191,8.60684535809e-05,346.722503996,19.829459032955192,4.0,231.9505709111111,231.12716976842103,34886.60853377067,170.8014904909299,0.085,-370.8162444014125,-38.888888889195194,212.9389021978022,227.24677377777778,0.05,2288.737961030566,28.026311331401246,482.8009088182244,145.46551945588104,0.0,0.0,455.97630263157896,450.0823058222223,125848.9352446344,417.1132259286054,0.835,-12.44507877878502,-552.5901321171557,169.65646175824176,286.4163817777777,0.295,927.1261601937099,279.6940228323,465.67552889284417,412.10459925862165,0.0
P-217p682945702_VX-0p631899079757_LS-7p17459883069e-05_ST-324p134516573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p63432129838e-06_H-7c2e16b959,54,0,217.682945702,0.631899079757,7.17459883069e-05,324.134516573,19.926120342879205,4.0,190.56686282142857,180.3271876133333,1846.9062376708712,200.60105373321005,0.13,-122.2356155144574,-122.2356155144574,186.00193104972377,180.69538217582422,0.035,3350.950464864613,39.780395742114486,429.0935183201308,16.166032326846324,0.0,0.0,471.1761285111109,466.17960349444445,148697.9272445161,1598.477105800293,0.29,-386.06840837418565,-798.3059375221662,194.09575756906074,329.22005582417574,0.26,1328.5441354254383,378.6765928705433,637.2301873027498,555.4303380191471,0.0
P-222p079289377_VX-0p741891960581_LS-8p7279944479e-05_ST-335p366959171_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p50245704137e-06_H-0f2c16c7e5,55,0,222.079289377,0.741891960581,8.7279944479e-05,335.366959171,19.571895082360218,4.0,202.60001634395604,187.35166127750009,11817.242655995426,198.54165171758342,0.935,-303.5614919157459,-41.60162802188076,195.91107046153846,190.91880922651936,0.03,3950.967506080045,27.289834395918685,497.21775180127884,27.623166789849552,0.0,0.0,491.4914101333331,488.12084631842106,158969.64315362117,11323.453099790882,0.5650000000000001,-868.1923982611443,-1353.186523296647,193.37327999999997,338.7111808839779,0.27,1576.0999906592174,410.095048333181,769.5815959338211,646.8863379697128,0.0
P-225p007853492_VX-0p825221323097_LS-8p70957490335e-05_ST-338p940755161_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p84585064393e-06_H-c2c7cd9590,56,0,225.007853492,0.825221323097,8.70957490335e-05,338.940755161,19.5349408564302,4.0,198.81967546961326,179.29444305888887,48923.636975881214,142.34722222195026,0.025,-356.4218089595943,-76.05654510360004,193.35450063736263,186.59957790055248,0.03,4557.586012251245,34.02667133150767,554.3300314647399,19.469367550047586,0.0,0.0,501.6034257157897,496.3872052,147725.4126909407,8953.312145881837,0.215,-886.3437386775659,-1214.4197560678524,195.68366263736263,341.52647867403317,0.275,1444.9177484117681,492.4764211959591,842.6987296062963,722.8629289789742,0.0
P-227p095146149_VX-0p485569900572_LS-4p61845747353e-05_ST-309p475761642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p93496630935e-06_H-c5f6eebf67,57,1,227.095146149,0.485569900572,4.61845747353e-05,309.475761642,20.760882131994514,4.0,162.1903167115385,159.2634147,2242.5651419691458,149.5558918848048,0.065,-15.412070769413504,-48.10601619998019,156.0098761878453,154.77919379999997,0.04,2703.326625483392,12.944321347964863,267.95410108643176,6.900721872425943,0.0,0.0,421.3800504694507,415.35585984166664,74299.07428708936,411.8313860362326,0.6900000000000001,122.82051616615468,-313.0598933954421,171.49474408839777,283.45639899999986,0.265,931.949887644409,267.68881344035685,438.36795161885055,385.8332209218289,0.0
P-230p324353521_VX-0p227660683076_LS-8p68191306555e-05_ST-386p564919231_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p11899592755e-05_H-0602c4a780,58,0,230.324353521,0.227660683076,8.68191306555e-05,386.564919231,20.206963385500995,4.0,275.4726242222223,270.3856625833333,22254.3352011874,195.8090482242636,0.05,-901.1886533457565,-152.56367064186253,167.9497559116022,235.9547755555555,0.155,1876.3857046274827,108.19205258224238,475.5766241625975,312.67825039170083,0.0,0.0,303.3167607222224,287.28217875,11054.136239438729,265.6493686701755,0.685,-27.548627498239092,5.956888906142768,98.21287292817681,168.95784999999998,0.34500000000000003,686.104501101837,194.41335248571943,296.39173106761973,268.63248443386783,0.005
P-231p081894821_VX-0p850370876493_LS-5p5190986405e-05_ST-302p777484886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67296074733e-06_H-179e4a5e71,59,0,231.081894821,0.850370876493,5.5190986405e-05,302.777484886,20.230879882083443,4.0,155.35939969230773,142.98302866666666,2718.273245982823,180.258138856711,0.055,-130.38461538461848,-13.590101510285788,147.14071097802199,139.94242261878455,0.025,4339.6800362962485,18.04898935037849,271.2382342152169,-9.580573462547152,0.0,0.0,445.33672379999996,440.5621060000001,52462.07694279009,536.4992150708017,0.46,-340.7902726973095,-1050.7755705825364,184.82141120879126,320.1246176795581,0.255,1333.8628764361183,495.3830258500948,861.6006748511079,743.7960245150754,0.0
P-233p106311211_VX-0p310101846937_LS-6p6327379673e-05_ST-336p786172861_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p55565684328e-05_H-add9572a86,60,0,233.106311211,0.310101846937,6.6327379673e-05,336.786172861,20.46828353868822,4.0,231.73008205000002,230.91369999999998,293431.02267129725,204.0143836810396,0.04,-253.0014917734819,-62.08143104239178,184.46407072527475,218.42982966666668,0.09,2331.59765238687,60.29462122835194,443.9369096999752,260.0654985643265,0.0,0.0,363.4913,345.72922079473665,53877.47700570454,315.76325064757754,0.385,192.6706894307097,105.08907816324245,127.77546549450553,210.17261044444444,0.335,679.1630922651216,211.70420930380126,359.5656706597309,303.4071017864352,0.025
