simulation_id,population_row_index,P_W,VX_m_per_s,LS_m,ST_K,has_keyhole,partition,XI_m,XF_m,XL_m,TE_s,DT_s,material,folder_hash,domain_max_x_m,observation_duration_s,max_depth_um,first_keyhole_timestep,keyhole_frame_count,configuration_group,domain_mapping_expected_m,domain_mapping_absolute_error_m,t_90pct_domain_s,observation_completion_ratio,observation_ends_before_90pct_domain_from_TE,observation_ends_before_90pct_domain,TE_vs_time_dat_flag_mismatch
P-93p2349412886_VX-0p318136092994_LS-6p37701091846e-05_ST-373p005608841_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51637010363e-05_H-95ed9fb76f,331,93.2349412886,0.318136092994,6.37701091846e-05,373.005608841,False,old-data-local,0.0002,0.0014,0.0012,0.0021,1.51637010363e-05,TI64,95ed9fb76f,0.001212,0.0021,47.05715,,0,CFG_MAIN,0.001212,0.0,0.00342872130519492,0.6124732263360835,True,True,False
P-93p7887593651_VX-0p596649793105_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p13380310062e-06_H-306f9d252b,332,93.7887593651,0.596649793105,4.5e-05,300.0,False,old-data-local,-0.0002,0.0012,0.0014,0.00125,3.13380310062e-06,TI64,306f9d252b,0.001212,0.00125,46.63997,,0,CFG_NEGATIVE_XI_SHORT,0.001212,0.0,0.00182820812578081,0.6837295942255683,True,True,False
P-95p3163706926_VX-0p805137875644_LS-4p85393429372e-05_ST-366p295455669_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p99167018339e-06_H-270d04032e,333,95.3163706926,0.805137875644,4.85393429372e-05,366.295455669,False,old-data-local,0.0002,0.0014,0.0012,0.0021,5.99167018339e-06,TI64,270d04032e,0.001212,0.0021,38.76792,,0,CFG_MAIN,0.001212,0.0,0.0013547990139297689,1.5500454151562155,False,False,False
P-96p3048792257_VX-0p802808589305_LS-5p4654094879e-05_ST-371p269771919_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00905454586e-06_H-24e0a43587,334,96.3048792257,0.802808589305,5.4654094879e-05,371.269771919,False,old-data-local,0.0002,0.0014,0.0012,0.0021,6.00905454586e-06,TI64,24e0a43587,0.001212,0.0021,35.23861,,0,CFG_MAIN,0.001212,0.0,0.001358729857317941,1.545561090521177,False,False,False
P-97p6596954152_VX-0p666705631564_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p80451054123e-06_H-b0e5aed98c,335,97.6596954152,0.666705631564,4.5e-05,300.0,False,old-data-local,-0.0002,0.0012,0.0014,0.00125,2.80451054123e-06,TI64,b0e5aed98c,0.001212,0.00125,43.13503,,0,CFG_NEGATIVE_XI_SHORT,0.001212,0.0,0.0016361043740415583,0.7640099371607993,True,True,False
P-98p2720448178_VX-0p404108184606_LS-6p2082238115e-05_ST-312p013044035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p19376958616e-05_H-e0ed0fec98,336,98.2720448178,0.404108184606,6.2082238115e-05,312.013044035,False,old-data-local,0.0002,0.0014,0.0012,0.0021,1.19376958616e-05,TI64,e0ed0fec98,0.001212,0.0021,46.95971,,0,CFG_MAIN,0.001212,0.0,0.002699277177628845,0.7779860539719471,True,True,False
P-98p5137427197_VX-0p87794698955_LS-7p93698578539e-05_ST-325p506902574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p33865836642e-06_H-bf889bf790,337,98.5137427197,0.87794698955,7.93698578539e-05,325.506902574,False,old-data-local,0.0002,0.0014,0.0012,0.00125,7.33865836642e-06,TI64,bf889bf790,0.001212,0.00125,27.19738,,0,CFG_POSITIVE_XI_SHORT,0.001212,0.0,0.0012424440347578389,1.0060815336794096,False,False,False
P-98p6430415843_VX-0p873233253177_LS-7p66258838728e-05_ST-323p115187787_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p52443529316e-06_H-95ed9fb76f,338,98.6430415843,0.873233253177,7.66258838728e-05,323.115187787,False,old-data-local,0.0002,0.0014,0.0012,0.0021,5.52443529316e-06,TI64,95ed9fb76f,0.001212,0.0021,26.999319999999997,,0,CFG_MAIN,0.001212,0.0,0.0012491507807695689,1.6811421265783826,False,False,False
P-99p0936052974_VX-0p300439480401_LS-4p95355776339e-05_ST-340p036700638_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60568797302e-05_H-701e6757d1,339,99.0936052974,0.300439480401,4.95355776339e-05,340.036700638,False,old-data-local,0.0002,0.0014,0.0012,0.0021,1.60568797302e-05,TI64,701e6757d1,0.001212,0.0021,51.022310000000004,,0,CFG_MAIN,0.001212,0.0,0.0036306812891038717,0.5784038401559405,True,True,False
P-99p5435087092_VX-0p559592851831_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p34132747676e-06_H-306f9d252b,340,99.5435087092,0.559592851831,4.5e-05,300.0,False,old-data-local,-0.0002,0.0012,0.0014,0.00125,3.34132747676e-06,TI64,306f9d252b,0.001212,0.00125,50.62823,,0,CFG_NEGATIVE_XI_SHORT,0.001212,0.0,0.001949274363371295,0.6412642691499358,True,True,False
P-99p7580068976_VX-0p617169232141_LS-5p71058654975e-05_ST-337p763092798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p81652803119e-06_H-765e346b33,341,99.7580068976,0.617169232141,5.71058654975e-05,337.763092798,False,old-data-local,0.0002,0.0014,0.0012,0.0021,7.81652803119e-06,TI64,765e346b33,0.001212,0.0021,42.93278,,0,CFG_MAIN,0.001212,0.0,0.0017674244651113673,1.1881695888303079,False,False,False
P-100p408926704_VX-0p564694322144_LS-6p38706769001e-05_ST-381p633419878_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p54288845105e-06_H-790e4fd6dd,342,100.408926704,0.564694322144,6.38706769001e-05,381.633419878,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,8.54288845105e-06,TI64,790e4fd6dd,0.001212,0.0021,43.33023,,0,CFG_MAIN,0.001212,0.0,0.0019316645434976421,1.0871452846556653,False,False,False
P-102p025474754_VX-0p424029390103_LS-7p94734719352e-05_ST-354p238131711_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13768543304e-05_H-6f31342894,343,102.025474754,0.424029390103,7.94734719352e-05,354.238131711,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,1.13768543304e-05,TI64,6f31342894,0.001212,0.0021,42.960010000000004,,0,CFG_MAIN,0.001212,0.0,0.0025724631958530903,0.8163382097692518,True,True,False
P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb,344,102.449509144,0.918837420936,5.51471704636e-05,339.471112188,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,5.25024394207e-06,TI64,b41981edcb,0.001212,0.0021,35.38736,,0,CFG_MAIN,0.001212,0.0,0.0011871523461558908,1.768938929194719,False,False,False
P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894,345,110.110895975,0.451651242475,8.6859144947e-05,349.969995372,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,1.06810745755e-05,TI64,6f31342894,0.001212,0.0021,42.907039999999995,,0,CFG_MAIN,0.001212,0.0,0.002415137826307161,0.8695155933237073,True,True,False
P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb,346,110.131967455,0.225166085115,5.63312318207e-05,326.092691949,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,2.14247212255e-05,TI64,b41981edcb,0.001212,0.0021,55.02534,,0,CFG_MAIN,0.001212,0.0,0.00484442405899135,0.4334880626526402,True,True,False
P-118p139890353_VX-0p847347819728_LS-5p08934239386e-05_ST-372p913421628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69319999497e-06_H-d7a336064e,347,118.139890353,0.847347819728,5.08934239386e-05,372.913421628,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,5.69319999497e-06,TI64,d7a336064e,0.001212,0.0021,43.08986,,0,CFG_MAIN,0.001212,0.0,0.0012873108003631244,1.6313076837447742,False,False,False
P-121p661876009_VX-0p281641526906_LS-7p16631028882e-05_ST-330p429005364_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p71285841829e-05_H-25d163a2a5,348,121.661876009,0.281641526906,7.16631028882e-05,330.429005364,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,1.71285841829e-05,TI64,25d163a2a5,0.001212,0.0021,54.959900000000005,,0,CFG_MAIN,0.001212,0.0,0.0038730084017903474,0.5422141607101209,True,True,False
P-126p512169142_VX-0p57236868357_LS-7p44940442576e-05_ST-386p738254947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p42834477408e-06_H-d7a336064e,349,126.512169142,0.57236868357,7.44940442576e-05,386.738254947,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,8.42834477408e-06,TI64,d7a336064e,0.001212,0.0021,47.03584,,0,CFG_MAIN,0.001212,0.0,0.0019057646431604543,1.1019199078630362,False,False,False
P-128p682231034_VX-0p601925389683_LS-8p082715257e-05_ST-394p322355105_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p01448266795e-06_H-b41981edcb,350,128.682231034,0.601925389683,8.082715257e-05,394.322355105,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,8.01448266795e-06,TI64,b41981edcb,0.001212,0.0021,43.06697,,0,CFG_MAIN,0.001212,0.0,0.0018121847303607887,1.1588222573655116,False,False,False
P-129p569646497_VX-0p287154347682_LS-6p5197985882e-05_ST-393p701994752_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67997477383e-05_H-b41981edcb,351,129.569646497,0.287154347682,6.5197985882e-05,393.701994752,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,1.67997477383e-05,TI64,b41981edcb,0.001212,0.0021,58.954840000000004,,0,CFG_MAIN,0.001212,0.0,0.0037986539601621216,0.5528274020280527,True,True,False
P-131p049819122_VX-0p780196421599_LS-5p30845028915e-05_ST-389p742843455_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18321293134e-06_H-b41981edcb,352,131.049819122,0.780196421599,5.30845028915e-05,389.742843455,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,6.18321293134e-06,TI64,b41981edcb,0.001212,0.0021,47.37157,,0,CFG_MAIN,0.001212,0.0,0.001398109462953474,1.5020283144095157,False,False,False
P-132p12166853_VX-0p788188085218_LS-6p42596953306e-05_ST-382p443068729_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1205195733e-06_H-b41981edcb,353,132.12166853,0.788188085218,6.42596953306e-05,382.443068729,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,6.1205195733e-06,TI64,b41981edcb,0.001212,0.0021,43.11125,,0,CFG_MAIN,0.001212,0.0,0.0013839336326662468,1.5174138054251924,False,False,False
P-134p93654729_VX-0p343298656719_LS-5p9412954069e-05_ST-389p435734624_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p40522559835e-05_H-b41981edcb,354,134.93654729,0.343298656719,5.9412954069e-05,389.435734624,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,1.40522559835e-05,TI64,b41981edcb,0.001212,0.0021,59.02771,,0,CFG_MAIN,0.001212,0.0,0.003177408296394389,0.6609160057846535,True,True,False
P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e,355,137.056736091,0.84145784316,6.02926393206e-05,342.992007776,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,5.73305085006e-06,TI64,ddeae69a6e,0.001212,0.0021,46.54316,,0,CFG_MAIN,0.001212,0.0,0.0012963216266469436,1.6199683449174918,False,False,False
P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,356,139.185905374,0.93275027917,8.26285474625e-05,371.150203889,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,5.17193155633e-06,TI64,b789300819,0.001212,0.0021,35.11826,,0,CFG_MAIN,0.001212,0.0,0.0011694448389451455,1.7957238597882283,False,False,False
P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,357,140.314676599,0.596196399995,8.19973378232e-05,342.525649343,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,8.09149569346e-06,TI64,95fb07b078,0.001212,0.0021,47.21203,,0,CFG_MAIN,0.001212,0.0,0.0018295984343567793,1.1477928492753022,False,False,False
P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107,358,141.451666054,0.378275685755,6.85388508408e-05,315.145948826,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,1.27529227616e-05,TI64,8bf1b39107,0.001212,0.0021,62.9553,,0,CFG_MAIN,0.001212,0.0,0.0028836111890799265,0.7282535204304179,True,True,False
P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482,359,145.199982561,0.253198682602,7.7513591008e-05,398.693210886,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,1.90527081478e-05,TI64,2d34966482,0.001212,0.0021,59.07345,,0,CFG_MAIN,0.001212,0.0,0.0043080792869472214,0.48745620962981295,True,True,False
P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2,360,149.381043177,0.292260061908,7.79529508561e-05,384.444199936,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,1.65062601148e-05,TI64,6464f5e6a2,0.001212,0.0021,62.9227,,0,CFG_MAIN,0.001212,0.0,0.0037322923730282753,0.5626568848613861,True,True,False
P-150p755371566_VX-0p566215971452_LS-6p88880703989e-05_ST-365p237346809_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p51993028498e-06_H-3a501d5f99,361,150.755371566,0.566215971452,6.88880703989e-05,365.237346809,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,8.51993028498e-06,TI64,3a501d5f99,0.001212,0.0021,58.95304,,0,CFG_MAIN,0.001212,0.0,0.0019264733864761193,1.0900747525203518,False,False,False
P-155p08939981_VX-0p967429278716_LS-6p89242148544e-05_ST-322p599938314_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p98653566638e-06_H-765072ed36,362,155.08939981,0.967429278716,6.89242148544e-05,322.599938314,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,4.98653566638e-06,TI64,765072ed36,0.001212,0.0021,43.39245,,0,CFG_MAIN,0.001212,0.0,0.0011275242790333379,1.8624876102893289,False,False,False
P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008,363,156.536166657,0.9922713524,8.48527663575e-05,399.457924021,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,4.86169492987e-06,TI64,17f36d0008,0.001212,0.0021,39.01937,,0,CFG_MAIN,0.001212,0.0,0.0010992960719481517,1.9103133847084703,False,False,False
P-162p201106716_VX-0p908426857038_LS-8p56302518524e-05_ST-395p218711567_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31041169208e-06_H-b41981edcb,364,162.201106716,0.908426857038,8.56302518524e-05,395.218711567,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,5.31041169208e-06,TI64,b41981edcb,0.001212,0.0021,43.3943,,0,CFG_MAIN,0.001212,0.0,0.0012007571017403015,1.7488965894570954,False,False,False
P-165p961555057_VX-0p261983014715_LS-5p47380727674e-05_ST-307p441799119_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p84138678161e-05_H-b41981edcb,365,165.961555057,0.261983014715,5.47380727674e-05,307.441799119,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,1.84138678161e-05,TI64,b41981edcb,0.001212,0.0021,67.05891,,0,CFG_MAIN,0.001212,0.0,0.004163628703893778,0.504367740100385,True,True,False
P-171p793878697_VX-0p802872637148_LS-7p56304072004e-05_ST-389p149112673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00857518342e-06_H-b41981edcb,366,171.793878697,0.802872637148,7.56304072004e-05,389.149112673,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,6.00857518342e-06,TI64,b41981edcb,0.001212,0.0021,51.07378,,0,CFG_MAIN,0.001212,0.0,0.0013586214668802122,1.5456843949493948,False,False,False
P-178p179131994_VX-0p674364285322_LS-6p39772031663e-05_ST-392p701744041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15358257846e-06_H-b41981edcb,367,178.179131994,0.674364285322,6.39772031663e-05,392.701744041,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,7.15358257846e-06,TI64,b41981edcb,0.001212,0.0021,63.03022,,0,CFG_MAIN,0.001212,0.0,0.0016175233827502558,1.298281077352585,False,False,False
P-180p4231768_VX-0p853402947533_LS-8p92029044014e-05_ST-332p421625378_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p65280518067e-06_H-0b12abf205,368,180.4231768,0.853402947533,8.92029044014e-05,332.421625378,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,5.65280518067e-06,TI64,0b12abf205,0.001212,0.0021,47.32168,,0,CFG_MAIN,0.001212,0.0,0.0012781769774211148,1.6429649704980744,False,False,False
P-181p628478787_VX-0p952936233186_LS-6p91719476824e-05_ST-399p362560559_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06237504149e-06_H-2ecbc85805,369,181.628478787,0.952936233186,6.91719476824e-05,399.362560559,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,5.06237504149e-06,TI64,2ecbc85805,0.001212,0.0021,50.952200000000005,,0,CFG_MAIN,0.001212,0.0,0.001144672604538368,1.834585707453795,False,False,False
P-188p623199531_VX-0p253450423389_LS-5p98563054886e-05_ST-373p9812389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90337839587e-05_H-b41981edcb,370,188.623199531,0.253450423389,5.98563054886e-05,373.9812389,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,1.90337839587e-05,TI64,b41981edcb,0.001212,0.0021,70.8237,,0,CFG_MAIN,0.001212,0.0,0.004303800267580622,0.4879408591097359,True,True,False
P-189p966894809_VX-0p644468304217_LS-6p74843907822e-05_ST-388p1301819_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p48542724514e-06_H-851e5d4577,371,189.966894809,0.644468304217,6.74843907822e-05,388.1301819,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,7.48542724514e-06,TI64,851e5d4577,0.001212,0.0021,66.99212,,0,CFG_MAIN,0.001212,0.0,0.0016925580247507642,1.2407255581735421,False,False,False
P-191p425479448_VX-0p407642571095_LS-6p68635438353e-05_ST-376p486404344_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18341923663e-05_H-9a0fcdd2aa,372,191.425479448,0.407642571095,6.68635438353e-05,376.486404344,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,1.18341923663e-05,TI64,9a0fcdd2aa,0.001212,0.0021,74.96266,,0,CFG_MAIN,0.001212,0.0,0.002675873614156437,0.784790428400715,True,True,False
P-194p299416559_VX-0p806548050335_LS-7p3474496565e-05_ST-381p946978961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p98119430208e-06_H-b41981edcb,373,194.299416559,0.806548050335,7.3474496565e-05,381.946978961,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,5.98119430208e-06,TI64,b41981edcb,0.001212,0.0021,55.08983,,0,CFG_MAIN,0.001212,0.0,0.00135243027312128,1.552760272922167,False,False,False
P-196p499083559_VX-0p373706074139_LS-6p49065899682e-05_ST-353p001345311_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p290886324e-05_H-b789300819,374,196.499083559,0.373706074139,6.49065899682e-05,353.001345311,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,1.290886324e-05,TI64,b789300819,0.001212,0.0021,74.96981,,0,CFG_MAIN,0.001212,0.0,0.0029188714754319915,0.719456138331408,True,True,False
P-199p092557979_VX-0p316505824784_LS-5p93128195415e-05_ST-330p512210532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p52418067071e-05_H-8bf1b39107,375,199.092557979,0.316505824784,5.93128195415e-05,330.512210532,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,1.52418067071e-05,TI64,8bf1b39107,0.001212,0.0021,75.01402,,0,CFG_MAIN,0.001212,0.0,0.003446382071307593,0.6093346461738173,True,True,False
P-202p623346674_VX-0p47308497906_LS-5p69403778977e-05_ST-355p073751689_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p01971544575e-05_H-b41981edcb,376,202.623346674,0.47308497906,5.69403778977e-05,355.073751689,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,1.01971544575e-05,TI64,b41981edcb,0.001212,0.0021,86.74041,,0,CFG_MAIN,0.001212,0.0,0.0023057168337227148,0.9107796626567656,True,True,False
P-205p507001181_VX-0p303336340291_LS-4p80706805647e-05_ST-333p622908766_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p59035366431e-05_H-89a38ff0e6,377,205.507001181,0.303336340291,4.80706805647e-05,333.622908766,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,1.59035366431e-05,TI64,89a38ff0e6,0.001212,0.0021,75.40021,,0,CFG_MAIN,0.001212,0.0,0.0035960083086436717,0.5839808531454894,True,True,False
P-207p940614893_VX-0p318461267696_LS-7p4904937331e-05_ST-370p987623474_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51482176715e-05_H-0b12abf205,378,207.940614893,0.318461267696,7.4904937331e-05,370.987623474,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,1.51482176715e-05,TI64,0b12abf205,0.001212,0.0021,75.00605,,0,CFG_MAIN,0.001212,0.0,0.003425220303529241,0.6130992502398239,True,True,False
P-210p464738138_VX-0p237113609615_LS-6p46217439158e-05_ST-306p057190902_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p03451864735e-05_H-12faed80a6,379,210.464738138,0.237113609615,6.46217439158e-05,306.057190902,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,2.03451864735e-05,TI64,12faed80a6,0.001212,0.0021,74.43187,,0,CFG_MAIN,0.001212,0.0,0.004600326407965894,0.45648934744361924,True,True,False
P-213p87237204_VX-0p329966780459_LS-7p13970627017e-05_ST-390p008507958_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p46200190101e-05_H-765072ed36,380,213.87237204,0.329966780459,7.13970627017e-05,390.008507958,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,1.46200190101e-05,TI64,765072ed36,0.001212,0.0021,78.85351999999999,,0,CFG_MAIN,0.001212,0.0,0.003305787323447056,0.635249577341309,True,True,False
P-218p352277735_VX-0p662592791038_LS-5p96508880483e-05_ST-307p55260089_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28067173121e-06_H-b41981edcb,381,218.352277735,0.662592791038,5.96508880483e-05,307.55260089,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,7.28067173121e-06,TI64,b41981edcb,0.001212,0.0021,71.03442,,0,CFG_MAIN,0.001212,0.0,0.001646259987663286,1.2756186846166115,False,False,False
P-218p623352015_VX-0p878480487228_LS-8p13012329394e-05_ST-381p006435488_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49143740032e-06_H-90ad187ad0,382,218.623352015,0.878480487228,8.13012329394e-05,381.006435488,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,5.49143740032e-06,TI64,90ad187ad0,0.001212,0.0021,55.39758,,0,CFG_MAIN,0.001212,0.0,0.0012416895034765808,1.6912440623201317,False,False,False
P-222p052357041_VX-0p997941039436_LS-5p29599486117e-05_ST-383p923575745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p83407377027e-06_H-02b1b704be,383,222.052357041,0.997941039436,5.29599486117e-05,383.923575745,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,4.83407377027e-06,TI64,02b1b704be,0.001212,0.0021,59.10619,,0,CFG_MAIN,0.001212,0.0,0.0010930505479727346,1.9212286237766774,False,False,False
P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,384,223.161294482,0.578452940205,4.86833733719e-05,359.100984903,True,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,8.33969415266e-06,TI64,1e85da8953,0.001212,0.0021,155.835,36703.0,164,CFG_MAIN,0.001212,0.0,0.00188571951871042,1.1136332732219472,False,False,False
P-225p511353261_VX-0p242923031869_LS-6p38341457094e-05_ST-340p774386379_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p9858638211e-05_H-5cefbb31d2,385,225.511353261,0.242923031869,6.38341457094e-05,340.774386379,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,1.9858638211e-05,TI64,5cefbb31d2,0.001212,0.0021,79.39003,,0,CFG_MAIN,0.001212,0.0,0.0044903111557912335,0.4676736037081958,True,True,False
P-226p648480029_VX-0p577602942666_LS-6p93800013331e-05_ST-342p653362063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p35196680396e-06_H-b4093437b1,386,226.648480029,0.577602942666,6.93800013331e-05,342.653362063,False,old-data-remote-clean,0.0002,0.0014,0.0012,0.0021,8.35196680396e-06,TI64,b4093437b1,0.001212,0.0021,78.90024,,0,CFG_MAIN,0.001212,0.0,0.0018884945339185317,1.1119968643184817,False,False,False
