anisotropy_ratio,any_length_bound_hit,any_length_lower_bound_hit,any_length_upper_bound_hit,budget,extra_length,fallback_status,fold,interior_lml,l_LS,l_LS_lower_bound_hit,l_LS_upper_bound_hit,l_P,l_P_lower_bound_hit,l_P_upper_bound_hit,l_ST,l_ST_lower_bound_hit,l_ST_upper_bound_hit,l_VX,l_VX_lower_bound_hit,l_VX_upper_bound_hit,length_upper_bound,m0_lml,model,objective_value,optimizer_converged,optimizer_evaluations,optimizer_iterations,optimizer_message,path_family,posterior_iterations,repeat,residual_sd,residual_sd_any_bound_hit,residual_sd_lower_bound_hit,residual_sd_upper_bound_hit,rho,run_id,selected_boundary,selected_lml,selected_fit_optimizer_message,sigma2
,,,,22,1.0,none,3,-11.130485915353228,3.0493967543493627,,,2.3158431689030263,,,100.00000000000004,,,0.5884004282269923,,,,-11.130485045005422,M1,11.130485045005422,True,30,25,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-11.130485045005422,optimizer_disabled,1.0
,,,,22,1.0,none,3,-11.13048592015635,3.0493967543493627,,,2.3158431689030263,,,100.00000000000004,,,0.5884004282269923,,,,-11.130485045005422,M2,11.130485045005422,True,27,25,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-11.130485045005422,optimizer_disabled,1.0
150.46915099767529,True,False,True,23,,none,3,,100.00000000000004,False,True,2.1201476405362207,False,False,100.00000000000004,False,True,0.664588052347986,False,False,100.0,-11.63249176185405,M0,11.63249176185405,True,31,24,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,77,1.0,True,False,True,0.0,w85__r77_f03,True,-11.63249176185405,,
,,,,23,1.0,none,3,-11.632492536789364,100.00000000000004,,,2.1201476405362207,,,100.00000000000004,,,0.664588052347986,,,,-11.63249176185405,M1,11.632491761854052,True,37,34,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-11.632491761854052,optimizer_disabled,1.0
,,,,23,1.0,none,3,-11.632492610025635,100.00000000000004,,,2.1201476405362207,,,100.00000000000004,,,0.664588052347986,,,,-11.63249176185405,M2,11.632491761854052,True,27,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-11.632491761854052,optimizer_disabled,1.0
159.28856849441468,True,False,True,24,,none,3,,100.00000000000004,False,True,1.5989164384902144,False,False,100.00000000000004,False,True,0.6277914413142991,False,False,100.0,-12.5026616887427,M0,12.5026616887427,True,29,23,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,77,1.0,True,False,True,0.0,w85__r77_f03,True,-12.5026616887427,,
,,,,24,1.0,none,3,-12.50266235476159,100.00000000000004,,,1.5989164384902144,,,100.00000000000004,,,0.6277914413142991,,,,-12.5026616887427,M1,12.5026616887427,True,36,30,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-12.5026616887427,optimizer_disabled,1.0
,,,,24,1.0,none,3,-12.502662436811644,100.00000000000004,,,1.5989164384902144,,,100.00000000000004,,,0.6277914413142991,,,,-12.5026616887427,M2,12.5026616887427,True,26,23,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-12.5026616887427,optimizer_disabled,1.0
180.9451065052111,True,False,True,25,,none,3,,28.674120316456623,False,False,1.3970401494001776,False,False,100.00000000000004,False,True,0.5526537961230806,False,False,100.0,-13.109291346323827,M0,13.109291346323827,True,31,26,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,77,1.0,True,False,True,0.0,w85__r77_f03,True,-13.109291346323827,,
,,,,25,1.0,none,3,-13.109292010254247,28.674120316456623,,,1.3970401494001776,,,100.00000000000004,,,0.5526537961230806,,,,-13.109291346323827,M1,13.109291346323829,True,36,33,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-13.109291346323829,optimizer_disabled,1.0
,,,,25,1.0,none,3,-13.109291937981592,28.674120316456623,,,1.3970401494001776,,,100.00000000000004,,,0.5526537961230806,,,,-13.109291346323827,M2,13.109291346323829,True,30,25,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-13.109291346323829,optimizer_disabled,1.0
177.8044661959802,True,False,True,26,,none,3,,1.4555411249766648,False,False,3.9121464061818014,False,False,100.00000000000004,False,True,0.5624155688517842,False,False,100.0,-13.558818809819112,M0,13.558818809819112,True,28,21,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,77,1.0,True,False,True,0.0,w85__r77_f03,True,-13.558818809819112,,
,,,,26,1.0,none,3,-13.55881944312678,1.4555411249766648,,,3.9121464061818014,,,100.00000000000004,,,0.5624155688517842,,,,-13.558818809819112,M1,13.558818809819112,True,52,39,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-13.558818809819112,optimizer_disabled,1.0
,,,,26,1.0,none,3,-13.558819519466164,1.4555411249766648,,,3.9121464061818014,,,100.00000000000004,,,0.5624155688517842,,,,-13.558818809819112,M2,13.558818809819112,True,40,37,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-13.558818809819112,optimizer_disabled,1.0
9174.1425287371,True,False,True,27,,none,3,,100.00000000000004,False,True,0.010900201265323692,False,False,100.00000000000004,False,True,100.00000000000004,False,True,100.0,-14.60083277938671,M0,14.60083277938671,True,23,13,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,77,0.7885887345904061,False,False,False,0.0,w85__r77_f03,True,-14.60083277938671,,
,,,,27,1.0,none,3,-14.60083294793355,100.00000000000004,,,0.010900201265323692,,,100.00000000000004,,,100.00000000000004,,,,-14.60083277938671,M1,14.60083277938671,True,28,24,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-14.60083277938671,optimizer_disabled,0.621872192322898
,,,,27,1.0,none,3,-14.600832945156538,100.00000000000004,,,0.010900201265323692,,,100.00000000000004,,,100.00000000000004,,,,-14.60083277938671,M2,14.60083277938671,True,28,25,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-14.60083277938671,optimizer_disabled,0.621872192322898
192.3329682006229,True,False,True,28,,none,3,,1.1835188499217246,False,False,100.00000000000004,False,True,100.00000000000004,False,True,0.5199316629673694,False,False,100.0,-14.28856887079912,M0,14.28856887079912,True,29,21,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,5.0,77,1.0,True,False,True,0.0,w85__r77_f03,True,-14.28856887079912,,
,,,,28,1.0,none,3,-14.288569541114326,1.1835188499217246,,,100.00000000000004,,,100.00000000000004,,,0.5199316629673694,,,,-14.28856887079912,M1,14.28856887079912,True,34,27,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-14.28856887079912,optimizer_disabled,1.0
,,,,28,1.0,none,3,-14.288569616106399,1.1835188499217246,,,100.00000000000004,,,100.00000000000004,,,0.5199316629673694,,,,-14.28856887079912,M2,14.28856887079912,True,35,32,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-14.28856887079912,optimizer_disabled,1.0
213.9570176740196,True,False,True,29,,none,3,,0.9027581528051051,False,False,100.00000000000004,False,True,100.00000000000004,False,True,0.4673835945514904,False,False,100.0,-15.035424001521212,M0,15.035424001521212,True,38,25,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,77,1.0,True,False,True,0.0,w85__r77_f03,True,-15.035424001521212,,
,,,,29,1.0,none,3,-15.03542457717586,0.9027581528051051,,,100.00000000000004,,,100.00000000000004,,,0.4673835945514904,,,,-15.035424001521212,M1,15.035424001521212,True,37,34,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-15.035424001521212,optimizer_disabled,1.0
,,,,29,1.0,none,3,-15.035424623205543,0.9027581528051051,,,100.00000000000004,,,100.00000000000004,,,0.4673835945514904,,,,-15.035424001521212,M2,15.035424001521212,True,27,23,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-15.035424001521212,optimizer_disabled,1.0
209.03620443012045,True,False,True,30,,none,3,,1.2044396946858997,False,False,2.14001785142665,False,False,100.00000000000004,False,True,0.4783860301741627,False,False,100.0,-15.436301534279764,M0,15.436301534279764,True,38,22,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,5.0,77,1.0,True,False,True,0.0,w85__r77_f03,True,-15.436301534279764,,
,,,,30,1.0,none,3,-15.43630227628254,1.2044396946858997,,,2.14001785142665,,,100.00000000000004,,,0.4783860301741627,,,,-15.436301534279764,M1,15.436301534279764,True,34,29,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-15.436301534279764,optimizer_disabled,1.0
,,,,30,1.0,none,3,-15.436302238431583,1.2044396946858997,,,2.14001785142665,,,100.00000000000004,,,0.4783860301741627,,,,-15.436301534279764,M2,15.436301534279764,True,28,24,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-15.436301534279764,optimizer_disabled,1.0
218.05734732916753,True,False,True,31,,none,3,,0.8348417981663415,False,False,4.754553163685413,False,False,100.00000000000004,False,True,0.4585949578165118,False,False,100.0,-15.789095360025186,M0,15.789095360025186,True,40,25,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,5.0,77,0.9979647608897736,False,False,False,0.0,w85__r77_f03,True,-15.789095360025186,,
,,,,31,1.0,none,3,-15.789096018561427,0.8348417981663415,,,4.754553163685413,,,100.00000000000004,,,0.4585949578165118,,,,-15.789095360025186,M1,15.789095360025186,True,46,36,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-15.789095360025186,optimizer_disabled,0.9959336639777829
,,,,31,1.0,none,3,-15.78909585868497,0.8348417981663415,,,4.754553163685413,,,100.00000000000004,,,0.4585949578165118,,,,-15.789095360025186,M2,15.789095360025186,True,47,42,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-15.789095360025186,optimizer_disabled,0.9959336639777829
216.6135806110676,True,False,True,32,,none,3,,1.1526231324942589,False,False,1.6299917861147675,False,False,100.00000000000004,False,True,0.46165157197392576,False,False,100.0,-16.01262372171802,M0,16.01262372171802,True,36,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,77,1.0,True,False,True,0.0,w85__r77_f03,True,-16.01262372171802,,
,,,,32,1.0,none,3,-16.012624457295992,1.1526231324942589,,,1.6299917861147675,,,100.00000000000004,,,0.46165157197392576,,,,-16.01262372171802,M1,16.012623721718022,True,43,34,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-16.012623721718022,optimizer_disabled,1.0
,,,,32,1.0,none,3,-16.012624479320483,1.1526231324942589,,,1.6299917861147675,,,100.00000000000004,,,0.46165157197392576,,,,-16.01262372171802,M2,16.012623721718022,True,27,23,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-16.012623721718022,optimizer_disabled,1.0
235.1464120501479,True,False,True,33,,none,3,,1.0920543602256831,False,False,1.5024926773794474,False,False,100.00000000000004,False,True,0.42526696081875065,False,False,100.0,-16.366809895502847,M0,16.366809895502847,True,41,25,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,77,1.0,True,False,True,0.0,w85__r77_f03,True,-16.366809895502847,,
,,,,33,1.0,none,3,-16.36681080150126,1.0920543602256831,,,1.5024926773794474,,,100.00000000000004,,,0.42526696081875065,,,,-16.366809895502847,M1,16.366809895502847,True,30,26,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-16.366809895502847,optimizer_disabled,1.0
,,,,33,1.0,none,3,-16.366810712515584,1.0920543602256831,,,1.5024926773794474,,,100.00000000000004,,,0.42526696081875065,,,,-16.366809895502847,M2,16.366809895502847,True,27,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-16.366809895502847,optimizer_disabled,1.0
100.80517195343123,False,False,False,34,,none,3,,2.1920164508830524,False,False,1.1876291540435098,False,False,44.677961373807236,False,False,0.44321100304701655,False,False,100.0,-16.754797087353154,M0,16.754797087353154,False,231,27,ABNORMAL: ,early8__coverage_then_margin_B40,2.0,77,0.851467295262214,False,False,False,0.0,w85__r77_f03,True,-16.754797087353154,,
,,,,34,1.0,none,3,-16.761209472069222,2.1920164508830524,,,1.1876291540435098,,,44.677961373807236,,,0.44321100304701655,,,,-16.754797087353154,M1,16.754797087353154,True,43,9,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-16.754797087353154,optimizer_disabled,0.7249965549011503
,,,,34,1.0,none,3,-16.758758149813215,2.1920164508830524,,,1.1876291540435098,,,44.677961373807236,,,0.44321100304701655,,,,-16.754797087353154,M2,16.754797087353154,True,25,9,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-16.754797087353154,optimizer_disabled,0.7249965549011503
8599.791096005163,True,False,True,35,,none,3,,100.00000000000004,False,True,0.011628189438979832,False,False,100.00000000000004,False,True,100.00000000000004,False,True,100.0,-17.836832061499237,M0,17.836832061499237,True,40,25,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,77,0.5019631910018412,False,False,False,0.0,w85__r77_f03,True,-17.836832061499237,,
,,,,35,1.0,none,3,-17.83683212116907,100.00000000000004,,,0.011628189438979832,,,100.00000000000004,,,100.00000000000004,,,,-17.836832061499237,M1,17.836832061499234,True,37,36,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-17.836832061499234,optimizer_disabled,0.2519670451207509
,,,,35,1.0,none,3,-17.83683212115922,100.00000000000004,,,0.011628189438979832,,,100.00000000000004,,,100.00000000000004,,,,-17.836832061499237,M2,17.836832061499234,True,28,25,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-17.836832061499234,optimizer_disabled,0.2519670451207509
220.55446458671742,True,False,True,36,,none,3,,0.9033795282337976,False,False,5.399761885830145,False,False,100.00000000000004,False,True,0.4534027465160749,False,False,100.0,-17.288232554675183,M0,17.288232554675183,True,32,25,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,77,1.0,True,False,True,0.0,w85__r77_f03,True,-17.288232554675183,,
,,,,36,1.0,none,3,-17.288233535877037,0.9033795282337976,,,5.399761885830145,,,100.00000000000004,,,0.4534027465160749,,,,-17.288232554675183,M1,17.288232554675186,True,26,24,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-17.288232554675186,optimizer_disabled,1.0
,,,,36,1.0,none,3,-17.28823330258588,0.9033795282337976,,,5.399761885830145,,,100.00000000000004,,,0.4534027465160749,,,,-17.288232554675183,M2,17.288232554675186,True,45,40,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-17.288232554675186,optimizer_disabled,1.0
238.20011849263855,True,False,True,37,,none,3,,0.9994558610396188,False,False,2.6058147112274854,False,False,100.00000000000004,False,True,0.4198150724391453,False,False,100.0,-17.514273157509855,M0,17.514273157509855,True,31,25,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,77,1.0,True,False,True,0.0,w85__r77_f03,True,-17.514273157509855,,
,,,,37,1.0,none,3,-17.5142741544948,0.9994558610396188,,,2.6058147112274854,,,100.00000000000004,,,0.4198150724391453,,,,-17.514273157509855,M1,17.514273157509855,True,27,26,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-17.514273157509855,optimizer_disabled,1.0
,,,,37,1.0,none,3,-17.51427407675332,0.9994558610396188,,,2.6058147112274854,,,100.00000000000004,,,0.4198150724391453,,,,-17.514273157509855,M2,17.514273157509855,True,28,26,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-17.514273157509855,optimizer_disabled,1.0
250.02834881722043,True,False,True,38,,none,3,,1.0847275589349012,False,False,2.006263376564343,False,False,100.00000000000004,False,True,0.3999546470352591,False,False,100.0,-17.729926788121436,M0,17.729926788121436,True,79,35,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,6.0,77,1.0,True,False,True,0.0,w85__r77_f03,True,-17.729926788121436,,
,,,,38,1.0,none,3,-17.729927841031113,1.0847275589349012,,,2.006263376564343,,,100.00000000000004,,,0.3999546470352591,,,,-17.729926788121436,M1,17.729926788121436,True,34,27,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-17.729926788121436,optimizer_disabled,1.0
,,,,38,1.0,none,3,-17.72992779746746,1.0847275589349012,,,2.006263376564343,,,100.00000000000004,,,0.3999546470352591,,,,-17.729926788121436,M2,17.729926788121436,True,29,26,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-17.729926788121436,optimizer_disabled,1.0
240.70811969019536,True,False,True,39,,none,3,,0.9892658758218325,False,False,2.3642497411309322,False,False,100.00000000000004,False,True,0.41544090880152096,False,False,100.0,-18.562186279451257,M0,18.562186279451257,True,28,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,77,1.0,True,False,True,0.0,w85__r77_f03,True,-18.562186279451257,,
,,,,39,1.0,none,3,-18.562187530111615,0.9892658758218325,,,2.3642497411309322,,,100.00000000000004,,,0.41544090880152096,,,,-18.562186279451257,M1,18.56218627945126,True,28,25,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-18.56218627945126,optimizer_disabled,1.0
,,,,39,1.0,none,3,-18.5621874852218,0.9892658758218325,,,2.3642497411309322,,,100.00000000000004,,,0.41544090880152096,,,,-18.562186279451257,M2,18.56218627945126,True,29,25,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-18.56218627945126,optimizer_disabled,1.0
240.6146774139001,True,False,True,40,,none,3,,1.0566172784725543,False,False,1.874651264705221,False,False,100.00000000000004,False,True,0.41560224452967276,False,False,100.0,-18.946679847745386,M0,18.946679847745386,True,27,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,6.0,77,1.0,True,False,True,0.0,w85__r77_f03,True,-18.946679847745386,,
,,,,40,1.0,none,3,-18.94668100827966,1.0566172784725543,,,1.874651264705221,,,100.00000000000004,,,0.41560224452967276,,,,-18.946679847745386,M1,18.946679847745386,True,28,24,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-18.946679847745386,optimizer_disabled,1.0
,,,,40,1.0,none,3,-18.946680863354672,1.0566172784725543,,,1.874651264705221,,,100.00000000000004,,,0.41560224452967276,,,,-18.946679847745386,M2,18.946679847745386,True,27,24,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,77,,,,,0.0,w85__r77_f03,True,-18.946679847745386,optimizer_disabled,1.0
193.61604714596118,True,False,True,16,,none,4,,3.885420425342356,False,False,100.00000000000004,False,True,100.00000000000004,False,True,0.5164861150409352,False,False,100.0,-6.243913129323181,M0,6.243913129323181,True,40,18,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,2.0,77,0.7643868389898962,False,False,False,0.0,w85__r77_f04,True,-6.243913129323181,,
