budget,fold,frobenius_norm,max_abs_cross_covariance,min_eigenvalue,model,path_family,repeat,run_id
28,3,4.198167104528379,0.8186566509995775,0.009909172636209239,M1,early8__coverage_then_margin_B40,99,w85__r99_f03
28,3,4.198167104528379,0.8186566509995775,0.009909172636209239,M2,early8__coverage_then_margin_B40,99,w85__r99_f03
40,3,3.428138619716552,0.7253244391015492,0.01041447039437944,M0,early8__coverage_then_margin_B40,99,w85__r99_f03
40,3,3.428138619716552,0.7253244391015492,0.010414470394379339,M1,early8__coverage_then_margin_B40,99,w85__r99_f03
40,3,3.428138619716552,0.7253244391015492,0.010414470394379339,M2,early8__coverage_then_margin_B40,99,w85__r99_f03
16,4,0.011399120306478765,0.0019459889611588242,0.00030347890801199587,M0,early8__coverage_then_margin_B40,99,w85__r99_f04
16,4,0.01123862874369404,0.0019017400920658004,0.00029294289787391565,M1,early8__coverage_then_margin_B40,99,w85__r99_f04
16,4,0.011399120306478765,0.0019459889611588242,0.0003034789080119953,M2,early8__coverage_then_margin_B40,99,w85__r99_f04
28,4,3.4964759523244546,0.6764551559663776,0.05599808280051071,M0,early8__coverage_then_margin_B40,99,w85__r99_f04
28,4,3.4964759523244546,0.6764551559663774,0.05599808280051052,M1,early8__coverage_then_margin_B40,99,w85__r99_f04
28,4,3.4964759523244546,0.6764551559663774,0.05599808280051052,M2,early8__coverage_then_margin_B40,99,w85__r99_f04
40,4,3.560770074061432,0.6074138634974241,0.056108527510369925,M0,early8__coverage_then_margin_B40,99,w85__r99_f04
40,4,3.560770074061432,0.6074138634974241,0.05610852751037038,M1,early8__coverage_then_margin_B40,99,w85__r99_f04
40,4,3.560770074061432,0.6074138634974241,0.05610852751037038,M2,early8__coverage_then_margin_B40,99,w85__r99_f04
16,5,0.00890060680894084,0.0011821028339378766,0.0013145916589293117,M0,early8__coverage_then_margin_B40,99,w85__r99_f05
16,5,3.3574038060684117,0.5569159099686725,0.022650871384721768,M1,early8__coverage_then_margin_B40,99,w85__r99_f05
16,5,0.5813701414350608,0.09059469558972931,0.008213666032071253,M2,early8__coverage_then_margin_B40,99,w85__r99_f05
28,5,0.00866231033908311,0.00013342654517223255,0.0023665733657455596,M0,early8__coverage_then_margin_B40,99,w85__r99_f05
28,5,0.7471933678803273,0.12826644168190823,0.011003060327357822,M1,early8__coverage_then_margin_B40,99,w85__r99_f05
28,5,0.00866231033908311,0.00013342654517223263,0.002366573365745559,M2,early8__coverage_then_margin_B40,99,w85__r99_f05
40,5,3.6547538068177725,0.6431972568030067,0.016582676831104756,M0,early8__coverage_then_margin_B40,99,w85__r99_f05
40,5,3.6547538068177725,0.6431972568030067,0.016582676831104565,M1,early8__coverage_then_margin_B40,99,w85__r99_f05
40,5,3.6547538068177725,0.6431972568030067,0.016582676831104565,M2,early8__coverage_then_margin_B40,99,w85__r99_f05
16,1,5.65185792060134,0.8983276774442035,0.00037867699037299357,M0,early8__coverage_then_margin_B40,100,w85__r100_f01
16,1,5.65185792060134,0.8983276774442036,0.0003786769903729904,M1,early8__coverage_then_margin_B40,100,w85__r100_f01
16,1,5.65185792060134,0.8983276774442036,0.0003786769903729904,M2,early8__coverage_then_margin_B40,100,w85__r100_f01
28,1,3.933960349139637,0.6571571845763073,0.10731051013514588,M0,early8__coverage_then_margin_B40,100,w85__r100_f01
28,1,3.949953782070978,0.6533349440911751,0.10581078816344187,M1,early8__coverage_then_margin_B40,100,w85__r100_f01
28,1,3.933960349139637,0.6571571845763072,0.10731051013514521,M2,early8__coverage_then_margin_B40,100,w85__r100_f01
40,1,3.828187233196341,0.8254612805948691,0.02907375881889699,M0,early8__coverage_then_margin_B40,100,w85__r100_f01
40,1,3.828187233196341,0.8254612805948691,0.02907375881889668,M1,early8__coverage_then_margin_B40,100,w85__r100_f01
40,1,3.828187233196341,0.8254612805948691,0.02907375881889668,M2,early8__coverage_then_margin_B40,100,w85__r100_f01
16,2,5.989034461082793,0.9723264553108008,0.022513317291440817,M0,early8__coverage_then_margin_B40,100,w85__r100_f02
16,2,5.989034461082792,0.972326455310801,0.022513317291440828,M1,early8__coverage_then_margin_B40,100,w85__r100_f02
16,2,5.989034461082792,0.972326455310801,0.022513317291440828,M2,early8__coverage_then_margin_B40,100,w85__r100_f02
28,2,5.17073061570228,0.8793554085359019,0.004966902602473958,M0,early8__coverage_then_margin_B40,100,w85__r100_f02
28,2,5.17073061570228,0.8793554085359019,0.004966902602474402,M1,early8__coverage_then_margin_B40,100,w85__r100_f02
28,2,5.17073061570228,0.8793554085359019,0.004966902602474402,M2,early8__coverage_then_margin_B40,100,w85__r100_f02
40,2,5.066769706280487,0.8725197775149769,0.004173410802043325,M0,early8__coverage_then_margin_B40,100,w85__r100_f02
40,2,5.066769706280487,0.8725197775149769,0.0041734108020433855,M1,early8__coverage_then_margin_B40,100,w85__r100_f02
40,2,5.066769706280487,0.8725197775149769,0.0041734108020433855,M2,early8__coverage_then_margin_B40,100,w85__r100_f02
16,3,0.6928936146116332,0.022768141697963002,0.1770360923657085,M0,early8__coverage_then_margin_B40,100,w85__r100_f03
16,3,5.026041570271958,0.8874885696817101,0.03342606661110819,M1,early8__coverage_then_margin_B40,100,w85__r100_f03
16,3,4.097927673736411,0.6525657463964142,0.07992249389083089,M2,early8__coverage_then_margin_B40,100,w85__r100_f03
28,3,6.074790472012375,0.9619535003757691,0.004544875511983702,M0,early8__coverage_then_margin_B40,100,w85__r100_f03
28,3,6.074790472012375,0.9619535003757692,0.004544875511983536,M1,early8__coverage_then_margin_B40,100,w85__r100_f03
28,3,6.074790472012375,0.9619535003757692,0.004544875511983536,M2,early8__coverage_then_margin_B40,100,w85__r100_f03
40,3,5.705820174588345,0.9272337511274996,0.03397520103344969,M0,early8__coverage_then_margin_B40,100,w85__r100_f03
40,3,5.705820174588345,0.9272337511274996,0.03397520103345003,M1,early8__coverage_then_margin_B40,100,w85__r100_f03
40,3,5.705820174588345,0.9272337511274996,0.03397520103345003,M2,early8__coverage_then_margin_B40,100,w85__r100_f03
16,4,4.053864903448597,0.6971861631348997,0.0004939518412376808,M0,early8__coverage_then_margin_B40,100,w85__r100_f04
16,4,4.203130336776869,0.7658120972891875,0.010385812582031211,M1,early8__coverage_then_margin_B40,100,w85__r100_f04
16,4,4.053864903448597,0.6971861631348998,0.000493951841237588,M2,early8__coverage_then_margin_B40,100,w85__r100_f04
28,4,4.874985824988022,0.8889282051463406,0.05178024329487132,M0,early8__coverage_then_margin_B40,100,w85__r100_f04
28,4,4.343361059888514,0.7525290059616571,0.04762639530197342,M1,early8__coverage_then_margin_B40,100,w85__r100_f04
28,4,4.874985824988022,0.8889282051463406,0.05178024329487112,M2,early8__coverage_then_margin_B40,100,w85__r100_f04
40,4,5.364001072038866,0.8668478300516889,0.0030588749798168583,M0,early8__coverage_then_margin_B40,100,w85__r100_f04
40,4,5.364001072038866,0.866847830051689,0.003058874979816992,M1,early8__coverage_then_margin_B40,100,w85__r100_f04
40,4,5.364001072038866,0.866847830051689,0.003058874979816992,M2,early8__coverage_then_margin_B40,100,w85__r100_f04
16,5,4.648377580497874,0.7183779300159506,0.004227741650860937,M0,early8__coverage_then_margin_B40,100,w85__r100_f05
16,5,3.7871737335204885,0.6844866151822581,0.027654706229049312,M1,early8__coverage_then_margin_B40,100,w85__r100_f05
16,5,4.648377580497874,0.7183779300159507,0.004227741650860794,M2,early8__coverage_then_margin_B40,100,w85__r100_f05
28,5,4.018024911463442,0.9807520279460287,0.0006607797439119591,M0,early8__coverage_then_margin_B40,100,w85__r100_f05
28,5,4.018024911463442,0.9807520279460288,0.0006607797439117371,M1,early8__coverage_then_margin_B40,100,w85__r100_f05
28,5,4.018024911463442,0.9807520279460288,0.0006607797439117371,M2,early8__coverage_then_margin_B40,100,w85__r100_f05
40,5,3.678465579946489,0.6847411513088425,0.0005183612997024155,M0,early8__coverage_then_margin_B40,100,w85__r100_f05
40,5,3.678465579946489,0.6847411513088424,0.0005183612997024034,M1,early8__coverage_then_margin_B40,100,w85__r100_f05
40,5,3.678465579946489,0.6847411513088424,0.0005183612997024034,M2,early8__coverage_then_margin_B40,100,w85__r100_f05
16,1,6.857627784406083,0.9503241486247426,0.020437231510997047,M0,early8__coverage_then_margin_B40,101,w85__r101_f01
16,1,5.0613786360105575,0.8682058838887944,0.01453844802654453,M1,early8__coverage_then_margin_B40,101,w85__r101_f01
16,1,6.702411914010872,0.9059262514345238,0.03731559774112204,M2,early8__coverage_then_margin_B40,101,w85__r101_f01
28,1,5.3634339997092075,0.8956491860679777,0.036841309958884426,M0,early8__coverage_then_margin_B40,101,w85__r101_f01
28,1,4.937332915387016,0.8481014893173141,0.047884111012698835,M1,early8__coverage_then_margin_B40,101,w85__r101_f01
28,1,5.3634339997092075,0.8956491860679777,0.036841309958884336,M2,early8__coverage_then_margin_B40,101,w85__r101_f01
40,1,3.8087180916847236,0.5841136627971264,0.00033383043891768526,M0,early8__coverage_then_margin_B40,101,w85__r101_f01
40,1,3.8087180916847236,0.5841136627971264,0.00033383043891778484,M1,early8__coverage_then_margin_B40,101,w85__r101_f01
40,1,3.8087180916847236,0.5841136627971264,0.00033383043891778484,M2,early8__coverage_then_margin_B40,101,w85__r101_f01
16,2,3.9865930664836893,0.8509635602007416,0.11299964528039377,M0,early8__coverage_then_margin_B40,101,w85__r101_f02
16,2,3.9865930664836893,0.8509635602007417,0.1129996452803939,M1,early8__coverage_then_margin_B40,101,w85__r101_f02
16,2,3.9865930664836893,0.8509635602007417,0.1129996452803939,M2,early8__coverage_then_margin_B40,101,w85__r101_f02
28,2,3.8267312728183405,0.8629639396563845,0.1332035676038805,M0,early8__coverage_then_margin_B40,101,w85__r101_f02
28,2,3.8267312728183405,0.8629639396563846,0.13320356760388125,M1,early8__coverage_then_margin_B40,101,w85__r101_f02
28,2,3.8267312728183405,0.8629639396563846,0.13320356760388125,M2,early8__coverage_then_margin_B40,101,w85__r101_f02
40,2,3.848311181150086,0.70066536506837,0.0009130588158151521,M0,early8__coverage_then_margin_B40,101,w85__r101_f02
40,2,3.848311181150086,0.70066536506837,0.0009130588158151694,M1,early8__coverage_then_margin_B40,101,w85__r101_f02
40,2,3.848311181150086,0.70066536506837,0.0009130588158151694,M2,early8__coverage_then_margin_B40,101,w85__r101_f02
16,3,5.4436400419908555,0.9626910119052847,0.0005133276239500853,M0,early8__coverage_then_margin_B40,101,w85__r101_f03
16,3,5.4436400419908555,0.9626910119052846,0.0005133276239503185,M1,early8__coverage_then_margin_B40,101,w85__r101_f03
16,3,5.4436400419908555,0.9626910119052846,0.0005133276239503185,M2,early8__coverage_then_margin_B40,101,w85__r101_f03
28,3,4.6240150581454404,0.8577345543215331,0.0005050512663813685,M0,early8__coverage_then_margin_B40,101,w85__r101_f03
28,3,4.6240150581454404,0.8577345543215331,0.0005050512663814605,M1,early8__coverage_then_margin_B40,101,w85__r101_f03
28,3,4.6240150581454404,0.8577345543215331,0.0005050512663814605,M2,early8__coverage_then_margin_B40,101,w85__r101_f03
40,3,3.4693351547323017,0.6027455767027623,0.0005010988451846747,M0,early8__coverage_then_margin_B40,101,w85__r101_f03
40,3,3.469335154732302,0.6027455767027623,0.0005010988451845736,M1,early8__coverage_then_margin_B40,101,w85__r101_f03
40,3,3.469335154732302,0.6027455767027623,0.0005010988451845736,M2,early8__coverage_then_margin_B40,101,w85__r101_f03
16,4,1.778554308885903,0.36527305982234015,0.05083935934023584,M0,early8__coverage_then_margin_B40,101,w85__r101_f04
16,4,2.4125517455556666,0.4623415633628112,0.05427176208722324,M1,early8__coverage_then_margin_B40,101,w85__r101_f04
16,4,1.778554308885903,0.36527305982234015,0.05083935934023551,M2,early8__coverage_then_margin_B40,101,w85__r101_f04
28,4,2.3841851807527425,0.566484117582288,0.004374741944689174,M0,early8__coverage_then_margin_B40,101,w85__r101_f04
28,4,2.488205905348994,0.5927856908771234,0.00923258171581742,M1,early8__coverage_then_margin_B40,101,w85__r101_f04
28,4,2.3841851807527425,0.566484117582288,0.004374741944689285,M2,early8__coverage_then_margin_B40,101,w85__r101_f04
40,4,2.0924053301108083,0.47469922635090683,0.001858972159604448,M0,early8__coverage_then_margin_B40,101,w85__r101_f04
40,4,2.0924053301108083,0.47469922635090683,0.0018589721596040246,M1,early8__coverage_then_margin_B40,101,w85__r101_f04
40,4,2.0924053301108083,0.47469922635090683,0.0018589721596040246,M2,early8__coverage_then_margin_B40,101,w85__r101_f04
16,5,4.960739673683026,0.9562485261977727,0.0005247892299313593,M0,early8__coverage_then_margin_B40,101,w85__r101_f05
16,5,4.960739673683026,0.9562485261977727,0.0005247892299310566,M1,early8__coverage_then_margin_B40,101,w85__r101_f05
16,5,4.960739673683026,0.9562485261977727,0.0005247892299310566,M2,early8__coverage_then_margin_B40,101,w85__r101_f05
28,5,4.556933953672293,0.9636338083445389,0.0005474746518289681,M0,early8__coverage_then_margin_B40,101,w85__r101_f05
28,5,4.556933953672293,0.9636338083445389,0.0005474746518291876,M1,early8__coverage_then_margin_B40,101,w85__r101_f05
28,5,4.556933953672293,0.9636338083445389,0.0005474746518291876,M2,early8__coverage_then_margin_B40,101,w85__r101_f05
40,5,4.897336140524866,0.902365859863006,0.031517067623178234,M0,early8__coverage_then_margin_B40,101,w85__r101_f05
40,5,4.165836217621311,0.8326946684937842,0.01957600748532359,M1,early8__coverage_then_margin_B40,101,w85__r101_f05
40,5,4.165836135221723,0.8326946094249519,0.019576141848680246,M2,early8__coverage_then_margin_B40,101,w85__r101_f05
16,1,4.110333715405276,0.9023428537656193,0.08752010123380939,M0,early8__coverage_then_margin_B40,102,w85__r102_f01
16,1,4.110333715405276,0.9023428537656194,0.087520101233809,M1,early8__coverage_then_margin_B40,102,w85__r102_f01
16,1,4.110333715405276,0.9023428537656194,0.087520101233809,M2,early8__coverage_then_margin_B40,102,w85__r102_f01
28,1,4.729623146910453,0.9719811122550435,0.004530134197858184,M0,early8__coverage_then_margin_B40,102,w85__r102_f01
28,1,4.729623146910453,0.9719811122550435,0.00453013419785774,M1,early8__coverage_then_margin_B40,102,w85__r102_f01
28,1,4.729623146910453,0.9719811122550435,0.00453013419785774,M2,early8__coverage_then_margin_B40,102,w85__r102_f01
40,1,4.520747092115452,0.9725665404125922,0.008592754394837893,M0,early8__coverage_then_margin_B40,102,w85__r102_f01
40,1,4.41748161244351,0.9566463582028129,0.02547833320969737,M1,early8__coverage_then_margin_B40,102,w85__r102_f01
40,1,4.520747092115452,0.9725665404125922,0.008592754394837084,M2,early8__coverage_then_margin_B40,102,w85__r102_f01
16,2,3.8796330766173783,0.7198042448558567,0.012283535894018663,M0,early8__coverage_then_margin_B40,102,w85__r102_f02
16,2,3.8796330766173783,0.7198042448558567,0.012283535894018649,M1,early8__coverage_then_margin_B40,102,w85__r102_f02
16,2,3.8796330766173783,0.7198042448558567,0.012283535894018649,M2,early8__coverage_then_margin_B40,102,w85__r102_f02
28,2,0.009344877808419198,0.0024465392536319928,5.3271778726414256e-05,M0,early8__coverage_then_margin_B40,102,w85__r102_f02
28,2,2.482198484968064,0.47098715947578895,0.08712341333635547,M1,early8__coverage_then_margin_B40,102,w85__r102_f02
28,2,0.6155650042606928,0.0936662577004982,0.042158526236948074,M2,early8__coverage_then_margin_B40,102,w85__r102_f02
40,2,2.4686855079727437,0.4214274272536877,0.0003380791986422567,M0,early8__coverage_then_margin_B40,102,w85__r102_f02
40,2,2.4471271409074533,0.41703873161949545,0.0003401097537688441,M1,early8__coverage_then_margin_B40,102,w85__r102_f02
40,2,2.44658735913593,0.4169013759205085,0.00047612452909359416,M2,early8__coverage_then_margin_B40,102,w85__r102_f02
16,3,4.057969226675713,0.8431839296979322,0.06750641463345744,M0,early8__coverage_then_margin_B40,102,w85__r102_f03
16,3,4.057969226675713,0.8431839296979322,0.06750641463345775,M1,early8__coverage_then_margin_B40,102,w85__r102_f03
16,3,4.057969226675713,0.8431839296979322,0.06750641463345775,M2,early8__coverage_then_margin_B40,102,w85__r102_f03
28,3,4.063242132458113,0.8566082705352017,0.0005210338706465431,M0,early8__coverage_then_margin_B40,102,w85__r102_f03
28,3,4.063242132458113,0.8566082705352018,0.0005210338706463869,M1,early8__coverage_then_margin_B40,102,w85__r102_f03
28,3,4.063242132458113,0.8566082705352018,0.0005210338706463869,M2,early8__coverage_then_margin_B40,102,w85__r102_f03
40,3,4.611272862626768,0.8452837893652527,0.002507118358514075,M0,early8__coverage_then_margin_B40,102,w85__r102_f03
40,3,4.611272862626768,0.8452837893652527,0.0025071183585139286,M1,early8__coverage_then_margin_B40,102,w85__r102_f03
40,3,4.611272862626768,0.8452837893652527,0.0025071183585139286,M2,early8__coverage_then_margin_B40,102,w85__r102_f03
16,4,0.008711754075768817,0.0004112810684335185,0.0019699067389681913,M0,early8__coverage_then_margin_B40,102,w85__r102_f04
16,4,0.008661946809481567,7.522015417094469e-05,0.0024198520223621517,M1,early8__coverage_then_margin_B40,102,w85__r102_f04
16,4,0.008661969381545467,7.591989824669339e-05,0.0024194547706619463,M2,early8__coverage_then_margin_B40,102,w85__r102_f04
28,4,4.757306480448076,0.6988116374830308,0.001581013355335732,M0,early8__coverage_then_margin_B40,102,w85__r102_f04
28,4,4.757306480448075,0.6988116374830307,0.0015810133553358675,M1,early8__coverage_then_margin_B40,102,w85__r102_f04
28,4,4.757306480448075,0.6988116374830307,0.0015810133553358675,M2,early8__coverage_then_margin_B40,102,w85__r102_f04
40,4,4.372313897256789,0.7443160503308418,0.0017354622547297253,M0,early8__coverage_then_margin_B40,102,w85__r102_f04
40,4,4.372313897256789,0.7443160503308418,0.0017354622547303446,M1,early8__coverage_then_margin_B40,102,w85__r102_f04
40,4,4.372313897256789,0.7443160503308418,0.0017354622547303446,M2,early8__coverage_then_margin_B40,102,w85__r102_f04
16,5,0.8423358696850343,0.16098913802111697,0.006720861066592748,M0,early8__coverage_then_margin_B40,102,w85__r102_f05
16,5,4.331209337368726,0.7736359484462262,0.00010119830230813233,M1,early8__coverage_then_margin_B40,102,w85__r102_f05
16,5,4.273313331279958,0.728513670088594,0.00017908213858203122,M2,early8__coverage_then_margin_B40,102,w85__r102_f05
28,5,0.916405011752254,0.1752898690233888,0.0072657312345711005,M0,early8__coverage_then_margin_B40,102,w85__r102_f05
28,5,4.331718842700787,0.7736537275495845,0.00010119928779582285,M1,early8__coverage_then_margin_B40,102,w85__r102_f05
