run_id,repeat,fold,model,subset,roc_auc,pr_auc,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,false_negative,false_positive,true_negative,true_positive,row_count,fit_status,kernel,residual_sd,length_scale,residual_sd_lower_bound_hit,residual_sd_upper_bound_hit,length_scale_lower_bound_hit,length_scale_upper_bound_hit,convergence_warning,warning_text
w85__r17_f03,17,3,physics_ridge_residual_gp,B1_q20,0.8055555555555556,0.713771645021645,0.7647058823529411,0.7638888888888888,0.75,0.7777777777777778,2,2,7,6,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=0.9661, physics_prior_sd=5)",1.0,0.9660855688897315,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r17_f04,17,4,physics_ridge_residual_gp,full81,0.9968017057569296,0.9846415489272632,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1,1,66,13,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.064, physics_prior_sd=5)",1.0,1.063731579228753,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r17_f04,17,4,physics_ridge_residual_gp,B1_q30,0.9761904761904762,0.9379251700680271,0.92,0.9007936507936507,0.8571428571428571,0.9444444444444444,1,1,17,6,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.064, physics_prior_sd=5)",1.0,1.063731579228753,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r17_f04,17,4,physics_ridge_residual_gp,B1_q20,0.9545454545454545,0.915079365079365,0.8823529411764706,0.8712121212121212,0.8333333333333334,0.9090909090909091,1,1,10,5,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.064, physics_prior_sd=5)",1.0,1.063731579228753,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r17_f05,17,5,physics_ridge_residual_gp,full81,0.9828282828282828,0.9427255006202375,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=2.596, physics_prior_sd=5)",1.0,2.5955714783218866,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r17_f05,17,5,physics_ridge_residual_gp,B1_q30,0.875,0.8327651515151515,0.88,0.8125,0.625,1.0,3,0,17,5,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=2.596, physics_prior_sd=5)",1.0,2.5955714783218866,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r17_f05,17,5,physics_ridge_residual_gp,B1_q20,0.9000000000000001,0.8444444444444443,0.8823529411764706,0.8,0.6,1.0,2,0,12,3,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=2.596, physics_prior_sd=5)",1.0,2.5955714783218866,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r18_f01,18,1,physics_ridge_residual_gp,full81,0.98989898989899,0.9379514004514004,0.9382716049382716,0.9621212121212122,1.0,0.9242424242424242,0,5,61,15,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.207, physics_prior_sd=5)",1.0,1.2067077600092748,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r18_f01,18,1,physics_ridge_residual_gp,B1_q30,0.9411764705882353,0.7713789682539682,0.8,0.8529411764705883,1.0,0.7058823529411765,0,5,12,8,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.207, physics_prior_sd=5)",1.0,1.2067077600092748,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r18_f01,18,1,physics_ridge_residual_gp,B1_q20,0.9090909090909091,0.7345238095238095,0.7647058823529411,0.8181818181818181,1.0,0.6363636363636364,0,4,7,6,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.207, physics_prior_sd=5)",1.0,1.2067077600092748,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r18_f02,18,2,physics_ridge_residual_gp,full81,0.991919191919192,0.962938172938173,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,65,13,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.126, physics_prior_sd=5)",1.0,1.126093609647749,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r18_f02,18,2,physics_ridge_residual_gp,B1_q30,0.9485294117647058,0.8865936147186148,0.88,0.8455882352941176,0.75,0.9411764705882353,2,1,16,6,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.126, physics_prior_sd=5)",1.0,1.126093609647749,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r18_f02,18,2,physics_ridge_residual_gp,B1_q20,0.8999999999999999,0.8486394557823129,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2,1,9,5,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.126, physics_prior_sd=5)",1.0,1.126093609647749,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r18_f03,18,3,physics_ridge_residual_gp,full81,0.9946695095948828,0.9790249433106576,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2,1,66,12,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.167, physics_prior_sd=5)",1.0,1.1671945286454215,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r18_f03,18,3,physics_ridge_residual_gp,B1_q30,0.956140350877193,0.9055555555555554,0.88,0.8070175438596491,0.6666666666666666,0.9473684210526315,2,1,18,4,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.167, physics_prior_sd=5)",1.0,1.1671945286454215,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r18_f03,18,3,physics_ridge_residual_gp,B1_q20,0.9333333333333333,0.885,0.8235294117647058,0.7583333333333333,0.6,0.9166666666666666,2,1,11,3,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.167, physics_prior_sd=5)",1.0,1.1671945286454215,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r18_f04,18,4,physics_ridge_residual_gp,full81,0.997979797979798,0.992156862745098,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,66,13,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.368, physics_prior_sd=5)",1.0,1.367842301143189,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r18_f04,18,4,physics_ridge_residual_gp,B1_q30,0.9861111111111112,0.9797979797979799,0.92,0.8888888888888888,0.7777777777777778,1.0,2,0,16,7,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.368, physics_prior_sd=5)",1.0,1.367842301143189,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r18_f04,18,4,physics_ridge_residual_gp,B1_q20,0.9722222222222222,0.9797979797979799,0.8823529411764706,0.8888888888888888,0.7777777777777778,1.0,2,0,8,7,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.368, physics_prior_sd=5)",1.0,1.367842301143189,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r18_f05,18,5,physics_ridge_residual_gp,full81,0.9925373134328359,0.9691086691086691,0.9506172839506173,0.8571428571428572,0.7142857142857143,1.0,4,0,67,10,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.123, physics_prior_sd=5)",1.0,1.1231044365424796,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r18_f05,18,5,physics_ridge_residual_gp,B1_q30,0.9513888888888888,0.9297008547008547,0.84,0.7777777777777778,0.5555555555555556,1.0,4,0,16,5,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.123, physics_prior_sd=5)",1.0,1.1231044365424796,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r18_f05,18,5,physics_ridge_residual_gp,B1_q20,0.9393939393939394,0.9166666666666666,0.8235294117647058,0.75,0.5,1.0,3,0,11,3,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.123, physics_prior_sd=5)",1.0,1.1231044365424796,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r19_f01,19,1,physics_ridge_residual_gp,full81,0.996969696969697,0.9877124183006536,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,66,13,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.194, physics_prior_sd=5)",1.0,1.1940436041516052,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r19_f01,19,1,physics_ridge_residual_gp,B1_q30,0.9779411764705882,0.959375,0.92,0.875,0.75,1.0,2,0,17,6,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.194, physics_prior_sd=5)",1.0,1.1940436041516052,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r19_f01,19,1,physics_ridge_residual_gp,B1_q20,0.9722222222222222,0.9704861111111112,0.8823529411764706,0.875,0.75,1.0,2,0,9,6,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.194, physics_prior_sd=5)",1.0,1.1940436041516052,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r19_f02,19,2,physics_ridge_residual_gp,full81,0.9919191919191919,0.9715686274509803,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,66,13,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.393, physics_prior_sd=5)",1.0,1.3931823872507447,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r19_f02,19,2,physics_ridge_residual_gp,B1_q30,0.9385964912280702,0.8708333333333332,0.92,0.8333333333333333,0.6666666666666666,1.0,2,0,19,4,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.393, physics_prior_sd=5)",1.0,1.3931823872507447,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r19_f02,19,2,physics_ridge_residual_gp,B1_q20,0.9615384615384616,0.9166666666666666,0.9411764705882353,0.875,0.75,1.0,1,0,13,3,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.393, physics_prior_sd=5)",1.0,1.3931823872507447,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r19_f03,19,3,physics_ridge_residual_gp,full81,0.998989898989899,0.9958333333333333,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1,0,66,14,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.097, physics_prior_sd=5)",1.0,1.0970360195725362,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r19_f03,19,3,physics_ridge_residual_gp,B1_q30,0.9926470588235294,0.9861111111111112,0.96,0.9375,0.875,1.0,1,0,17,7,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.097, physics_prior_sd=5)",1.0,1.0970360195725362,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r19_f03,19,3,physics_ridge_residual_gp,B1_q20,0.9857142857142858,0.982142857142857,0.9411764705882353,0.9285714285714286,0.8571428571428571,1.0,1,0,10,6,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.097, physics_prior_sd=5)",1.0,1.0970360195725362,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r19_f04,19,4,physics_ridge_residual_gp,full81,0.9989339019189765,0.9952380952380953,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1,1,66,13,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.431, physics_prior_sd=5)",1.0,1.4312956386099307,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r19_f04,19,4,physics_ridge_residual_gp,B1_q30,0.9926470588235294,0.9861111111111112,0.92,0.9080882352941176,0.875,0.9411764705882353,1,1,16,7,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.431, physics_prior_sd=5)",1.0,1.4312956386099307,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r19_f04,19,4,physics_ridge_residual_gp,B1_q20,0.9857142857142858,0.982142857142857,0.8823529411764706,0.8785714285714286,0.8571428571428571,0.9,1,1,9,6,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.431, physics_prior_sd=5)",1.0,1.4312956386099307,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r19_f05,19,5,physics_ridge_residual_gp,full81,0.9712153518123667,0.8572881483595769,0.9135802469135802,0.8630063965884862,0.7857142857142857,0.9402985074626866,3,4,63,11,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=0.8162, length_scale=0.9059, physics_prior_sd=5)",0.8162317805659511,0.9059427849780037,False,False,False,False,False,
w85__r19_f05,19,5,physics_ridge_residual_gp,B1_q30,0.8263888888888888,0.6513185888185888,0.72,0.7083333333333333,0.6666666666666666,0.75,3,4,12,6,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=0.8162, length_scale=0.9059, physics_prior_sd=5)",0.8162317805659511,0.9059427849780037,False,False,False,False,False,
w85__r19_f05,19,5,physics_ridge_residual_gp,B1_q20,0.6666666666666667,0.6554852554852555,0.5882352941176471,0.5833333333333333,0.6666666666666666,0.5,3,4,4,6,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=0.8162, length_scale=0.9059, physics_prior_sd=5)",0.8162317805659511,0.9059427849780037,False,False,False,False,False,
w85__r20_f01,20,1,physics_ridge_residual_gp,full81,0.9914712153518124,0.9637980192076829,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3,0,67,11,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.017, physics_prior_sd=5)",1.0,1.0172035370112096,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r20_f01,20,1,physics_ridge_residual_gp,B1_q30,0.9365079365079365,0.8687074829931973,0.88,0.7857142857142857,0.5714285714285714,1.0,3,0,18,4,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.017, physics_prior_sd=5)",1.0,1.0172035370112096,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r20_f01,20,1,physics_ridge_residual_gp,B1_q20,0.9166666666666667,0.8261904761904761,0.8235294117647058,0.7,0.4,1.0,3,0,12,2,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.017, physics_prior_sd=5)",1.0,1.0172035370112096,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r20_f02,20,2,physics_ridge_residual_gp,full81,0.9978678038379531,0.9910714285714285,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,67,13,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.174, physics_prior_sd=5)",1.0,1.1735974738719606,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r20_f02,20,2,physics_ridge_residual_gp,B1_q30,0.9852941176470588,0.975,0.96,0.9375,0.875,1.0,1,0,17,7,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.174, physics_prior_sd=5)",1.0,1.1735974738719606,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r20_f02,20,2,physics_ridge_residual_gp,B1_q20,0.9848484848484849,0.9761904761904762,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,1,0,11,5,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.174, physics_prior_sd=5)",1.0,1.1735974738719606,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r20_f03,20,3,physics_ridge_residual_gp,full81,0.9969696969696971,0.9888888888888889,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1,0,66,14,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.885, physics_prior_sd=5)",1.0,1.8852369376176767,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r20_f03,20,3,physics_ridge_residual_gp,B1_q30,0.9800000000000001,0.9769230769230769,0.96,0.95,0.9,1.0,1,0,15,9,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.885, physics_prior_sd=5)",1.0,1.8852369376176767,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r20_f03,20,3,physics_ridge_residual_gp,B1_q20,0.9583333333333333,0.9722222222222223,0.9411764705882353,0.9444444444444444,0.8888888888888888,1.0,1,0,8,8,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.885, physics_prior_sd=5)",1.0,1.8852369376176767,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r20_f04,20,4,physics_ridge_residual_gp,full81,0.9868686868686869,0.9429771592929488,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,65,13,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.334, physics_prior_sd=5)",1.0,1.3339893834370744,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r20_f04,20,4,physics_ridge_residual_gp,B1_q30,0.89,0.5944444444444444,0.88,0.7749999999999999,0.6,0.95,2,1,19,3,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.334, physics_prior_sd=5)",1.0,1.3339893834370744,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r20_f04,20,4,physics_ridge_residual_gp,B1_q20,0.8166666666666668,0.5944444444444444,0.8235294117647058,0.7583333333333333,0.6,0.9166666666666666,2,1,11,3,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.334, physics_prior_sd=5)",1.0,1.3339893834370744,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r20_f05,20,5,physics_ridge_residual_gp,full81,0.9838383838383838,0.9312226662226661,0.9382716049382716,0.8848484848484849,0.8,0.9696969696969697,3,2,64,12,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.127, physics_prior_sd=5)",1.0,1.1265415290454075,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r20_f05,20,5,physics_ridge_residual_gp,B1_q30,0.8961038961038961,0.8697116312089574,0.8,0.7922077922077921,0.7272727272727273,0.8571428571428571,3,2,12,8,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.127, physics_prior_sd=5)",1.0,1.1265415290454075,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r20_f05,20,5,physics_ridge_residual_gp,B1_q20,0.7857142857142857,0.7051543694400837,0.7058823529411765,0.6857142857142857,0.5714285714285714,0.8,3,2,8,4,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.127, physics_prior_sd=5)",1.0,1.1265415290454075,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
