experiment_name,population_row_index,has_keyhole,transition_count,max_positive_delta_W,diagnostic_argmax_delta_W_fraction,diagnostic_first_W_um,min_delta_W,median_positive_delta_W,fraction_positive_delta_W,total_positive_delta_W,max_positive_width_rate,median_positive_width_rate,fraction_positive_width_rate,resolution_points
P-150p755371566_VX-0p566215971452_LS-6p88880703989e-05_ST-365p237346809_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p51993028498e-06_H-3a501d5f99,361,0,50,64.15930068131881,0.0,4.0,-1.3999522457532407,0.5690191600000389,0.54,173.98326105061278,1963.954091256012,17.418012593932897,0.54,51
P-151p505871803_VX-0p995509859725_LS-6p72580848008e-05_ST-301p996554082_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p84587928074e-06_H-73846c96ef,216,0,50,71.56304876906076,0.0,4.0,-3.4417560581749456,0.5262720525833373,0.44,142.9915227469549,3869.2718060111492,28.454483848551277,0.44,51
P-151p630328889_VX-0p596649793105_LS-5p54888002616e-05_ST-323p086654154_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p0798550665e-05_H-bf889bf790,217,0,50,35.943702547252975,0.02040816326530612,4.0,-1.6508589155555171,0.5697709294405371,0.6,148.7260401461955,1859.0575366752603,29.469333026067225,0.6,51
P-153p721476211_VX-0p579411174254_LS-7p49286492013e-05_ST-383p484527945_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p32590191107e-06_H-8daf8adcd4,218,0,50,68.44576646408836,0.0,4.0,-2.405512333333263,0.7353969988380129,0.6,182.48951009393951,2140.823492779188,23.001498163626426,0.6,51
P-155p08939981_VX-0p967429278716_LS-6p89242148544e-05_ST-322p599938314_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p98653566638e-06_H-765072ed36,362,0,50,68.00744194505499,0.0,4.0,-4.261538761538475,0.510617561538453,0.5,151.11912053724333,3569.917848646745,26.80387167394622,0.5,51
P-155p252053768_VX-0p916931554055_LS-7p35634948929e-05_ST-366p816583574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p26115671522e-06_H-1d842653b1,22,0,50,66.78446771428571,0.0,4.0,-3.763942390140244,0.30059168295794336,0.6,152.5429383440491,3319.3603334787485,14.94018209822142,0.6,51
P-155p610380822_VX-0p863747905944_LS-4p82199969556e-05_ST-303p817651114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p58510251639e-06_H-44aa3a8888,23,0,50,62.62813175824169,0.0,4.0,-2.00499912087912,0.3741597350850867,0.56,128.6311486568723,2945.1757615686925,17.595386478737566,0.56,51
P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008,363,0,50,67.06869919999995,0.0,4.0,-2.986961162734559,0.8461061428783552,0.4,158.0896761267931,3608.060478442292,45.517539047285396,0.4,51
P-157p183722649_VX-0p714259673467_LS-7p38607203139e-05_ST-347p368293375_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p75401507634e-06_H-add9572a86,24,0,50,71.34678649340661,0.0,4.0,-2.3646524220265803,0.6259168918315083,0.56,171.08476160536256,2754.911299189993,24.16850992749133,0.56,51
P-158p404299584_VX-0p530960738208_LS-8p44011119013e-05_ST-377p174397227_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p08564467365e-06_H-fa25be35ef,220,0,50,79.35373403846154,0.0,4.0,-2.8520664655555663,0.5222584643772876,0.68,199.18788118531197,2268.504221233605,14.929927940638926,0.68,51
P-159p365045029_VX-0p465685970522_LS-5p71815338387e-05_ST-335p270795676_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03591710045e-05_H-312d3c9a86,222,0,50,61.589004769230726,0.0,4.0,-0.9043828666666798,0.6236760500000145,0.68,175.43029889086606,1766.834969646631,17.891710687645585,0.68,51
P-160p556282667_VX-0p957190479289_LS-5p53708249108e-05_ST-363p791890923_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03987524677e-06_H-0590129dfb,223,0,50,57.82103286593409,0.0,4.0,-3.3549729692308006,0.7032429577777606,0.5,145.1228492337503,3006.263067856629,36.56339617106883,0.5,51
P-160p605564338_VX-0p585171267024_LS-4p89218084001e-05_ST-323p833105745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p24394647322e-06_H-0602c4a780,25,0,50,61.7874892307692,0.0,4.0,-2.7582356906077052,0.81263088888889,0.54,151.53148009345549,1963.20280466845,25.820101449152446,0.54,51
P-161p701140241_VX-0p559592851831_LS-7p43216837725e-05_ST-378p872335114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p15136442488e-05_H-bf889bf790,224,0,50,55.68807954945044,0.0,4.0,-2.249132120879125,1.703003107692325,0.56,163.00040092239445,2918.3730601478323,89.24707820861454,0.56,51
P-162p142815649_VX-0p926926325143_LS-6p49234891537e-05_ST-377p454931887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p20442722594e-06_H-eed8ed7ef3,26,0,50,69.40495057692308,0.0,4.0,-2.9928544786776285,0.56870143065332,0.44,151.5374422591239,3486.2294505161553,28.566026769184,0.44,51
P-162p201106716_VX-0p908426857038_LS-8p56302518524e-05_ST-395p218711567_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31041169208e-06_H-b41981edcb,364,0,50,79.81850768791207,0.0,4.0,-3.013497557136759,0.8372264732924322,0.48,169.25439216733608,3922.2214010027983,41.14067884948669,0.48,51
P-163p341658752_VX-0p941874162971_LS-5p45765866009e-05_ST-310p281913475_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p12183133657e-06_H-b40dbd8ddd,226,0,50,56.16796508508284,0.0,4.0,-3.1322442408839777,0.5781360835164406,0.46,141.2046444996737,2873.386204723617,29.57572424624423,0.46,51
P-163p562272254_VX-0p729793018519_LS-5p10150522361e-05_ST-318p261957537_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p6102586358e-06_H-eed8ed7ef3,27,0,50,60.696764,0.0,4.0,-2.965144428413595,0.8699421933333156,0.52,147.07192253289847,2404.9698598021973,34.46946125063323,0.52,51
P-164p187091551_VX-0p507792014735_LS-6p92164167976e-05_ST-301p020288893_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p50018996564e-06_H-c15424829d,28,0,50,66.07645904175823,0.0,4.0,-1.8821521985460663,0.8673195666666231,0.6,189.95084831771524,1858.0084636640402,24.388218117886893,0.6,51
P-164p607131174_VX-0p867199563125_LS-5p32762751968e-05_ST-314p058214573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56287250149e-06_H-0e4c2fc094,29,0,50,55.605083854944944,0.0,4.0,-4.895385604395585,0.3168879692307769,0.54,139.43341321973594,2618.389540760687,14.921947539747702,0.54,51
P-165p961555057_VX-0p261983014715_LS-5p47380727674e-05_ST-307p441799119_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p84138678161e-05_H-b41981edcb,365,0,50,34.60591981978011,0.0,4.0,-2.2823380800001587,2.237114840000004,0.7,204.65507048528215,1175.0634636174377,75.96249214268286,0.7,51
P-166p111836501_VX-0p454755470987_LS-7p13150844087e-05_ST-303p391516497_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06081639712e-05_H-0e4c2fc094,30,0,50,71.06553179120876,0.0,4.0,-1.5711400933334403,0.8880799611111456,0.66,198.67411797168205,2037.6721454125397,25.46404359531011,0.66,51
P-166p164223082_VX-0p514604075971_LS-6p70362084208e-05_ST-302p957496397_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p25202137351e-05_H-bf889bf790,227,0,50,40.20609312087913,0.0,4.0,-7.255289384615381,0.6525657325967416,0.58,168.00126214944999,2163.1572403286086,35.10916330549742,0.58,51
P-166p614725594_VX-0p931765035172_LS-5p67575778907e-05_ST-364p064697506_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17740033261e-06_H-0744488b5e,228,0,50,62.96796532307687,0.0,4.0,-3.1908433922651938,0.40218984297251126,0.44,142.1107475295538,3182.991334273881,20.33044546296162,0.44,51
P-167p350234557_VX-0p509305540745_LS-7p79284260895e-05_ST-367p465417979_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p47195782704e-06_H-0c5439e4b5,31,0,50,78.84860682857142,0.0,4.0,-1.8574353122093612,0.48060503666667387,0.68,197.9683440434147,2210.0954354450246,13.471170138722226,0.68,51
P-167p779770961_VX-0p390580196452_LS-6p45833025222e-05_ST-394p852870083_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p23511653864e-05_H-73ae961aa0,230,0,50,58.5461943956044,0.0,4.0,-1.3325774659340368,0.9527013733333547,0.7,201.05490026430707,1738.8501540505874,28.295689359260553,0.7,51
P-168p279672268_VX-0p662944494492_LS-8p51138696034e-05_ST-361p222757169_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p27680920966e-06_H-1d842653b1,32,0,50,79.87762245714283,0.0,4.0,-3.5592671779005514,0.9456715933333015,0.6,193.42274187838805,2851.5411795487303,33.75941105615911,0.6,51
P-171p382540224_VX-0p233605939402_LS-6p18629013601e-05_ST-355p188153249_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p06506761573e-05_H-ba17ade68b,232,0,50,35.35314701868132,0.0,4.0,-2.5189916666666363,2.468021865555585,0.82,222.90385898331098,1253.2833994996713,87.49237605547692,0.82,51
P-171p793878697_VX-0p802872637148_LS-7p56304072004e-05_ST-389p149112673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00857518342e-06_H-b41981edcb,366,0,50,69.09840655138122,0.0,4.0,-1.9647664736263835,0.36969655800463386,0.56,168.4332576507227,2993.9239944919723,16.01836353300169,0.56,51
P-171p875575389_VX-0p916897438596_LS-6p66389080354e-05_ST-338p337187717_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2613524697e-06_H-30d8d23b36,233,0,50,71.83855515580109,0.0,4.0,-3.0973082285714497,0.7475019218444174,0.48,154.38467801622608,3563.674235714463,37.08110963878269,0.48,51
P-172p471893954_VX-0p300060565388_LS-5p45268436948e-05_ST-394p546009672_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60771562794e-05_H-0e4c2fc094,33,0,50,43.76935616243088,0.0,4.0,-2.127188849999982,2.30253192880123,0.64,205.1683513251346,1409.548583008654,74.15075071083066,0.64,51
P-173p043282634_VX-0p866796851528_LS-6p96390683614e-05_ST-349p021338305_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56545699781e-06_H-27614c4053,34,0,50,67.49071187182317,0.0,4.0,-2.4666586319106614,0.9796958822415149,0.46,164.4051997038256,3161.891438210348,45.898049319622544,0.46,51
P-173p720948038_VX-0p230617607979_LS-6p23730108092e-05_ST-383p499521736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09182665855e-05_H-eb41f0639c,234,0,50,35.72964425054947,0.0,4.0,-2.0926459555555255,3.3752757460037657,0.76,222.18343240678325,1272.6937210354918,120.22768037037802,0.76,51
P-173p906668607_VX-0p677544388934_LS-8p62016404031e-05_ST-334p396108383_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p12000672104e-06_H-89021150a8,35,0,50,78.97524767582416,0.0,4.0,-2.7664102315789023,0.8766991166666855,0.54,193.20046361555214,2879.121311184523,31.96093946615616,0.54,51
P-174p128102602_VX-0p994422815088_LS-7p40414236536e-05_ST-367p557277174_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p85117651146e-06_H-6705b84f8a,235,0,50,64.98228900773489,0.0,4.0,-4.2301565689393215,1.6049897195677119,0.4,168.84069538996707,3494.5815462766345,86.31224817730526,0.4,51
P-176p31832051_VX-0p578189015568_LS-5p80825678862e-05_ST-392p957182722_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p34350095405e-06_H-568de84222,236,0,50,69.39639401538473,0.0,4.0,-3.2784190685507895,0.551256862161182,0.6,168.48029902217436,2167.4572679644457,17.217403142613563,0.6,51
P-176p64993117_VX-0p775213670345_LS-6p57722012124e-05_ST-360p022077993_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p222956054e-06_H-5731c00627,237,0,50,71.69942946373627,0.0,4.0,-2.746866289502748,0.4803426769797454,0.52,161.6484994574137,3001.8571245202124,20.110621491514813,0.52,51
P-177p821134596_VX-0p63969291749_LS-8p76195222961e-05_ST-320p228793407_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p5413068851e-06_H-0e4c2fc094,36,0,50,81.12400159560441,0.0,0.0,-3.356381050549544,0.5357785911111534,0.58,202.4393244734712,2788.4172001796574,18.415933750281262,0.58,51
P-177p868754925_VX-0p784825891065_LS-5p3694165939e-05_ST-378p775948175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p14673987943e-06_H-fa25be35ef,238,0,50,62.99950273406591,0.0,4.0,-2.7781358596563734,0.33431683380952393,0.52,145.21335124149232,2679.0904328613324,14.217017470508864,0.52,51
P-178p179131994_VX-0p674364285322_LS-6p39772031663e-05_ST-392p701744041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15358257846e-06_H-b41981edcb,367,0,50,71.32667292527474,0.0,4.0,-3.260983447975235,0.48011703921019944,0.52,170.0999392776409,2595.7543562077885,17.4726486587297,0.52,51
P-180p4231768_VX-0p853402947533_LS-8p92029044014e-05_ST-332p421625378_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p65280518067e-06_H-0b12abf205,368,0,50,79.77264272527471,0.0,4.0,-106.79084946961333,0.9049751208791008,0.58,286.26271048594583,3667.3333905814998,41.6038050773255,0.58,51
P-181p197687991_VX-0p643443519749_LS-5p49477846524e-05_ST-320p630170488_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p49734895908e-06_H-6014a1f9c3,240,0,50,57.7681511538462,0.0,4.0,-5.040749457349335,0.7806404120848924,0.52,162.35038450464538,2010.489933963409,27.168425147655583,0.52,51
P-181p628478787_VX-0p952936233186_LS-6p91719476824e-05_ST-399p362560559_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06237504149e-06_H-2ecbc85805,369,0,50,71.10528031648347,0.0,4.0,-3.355310978009811,0.49279044768385916,0.5,161.21484051712955,3660.433014905323,25.368389184365874,0.5,51
P-182p701235644_VX-0p787372384637_LS-5p07019733104e-05_ST-389p154544132_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1268602978e-06_H-d9be003c20,242,0,50,55.20131847472528,0.0,4.0,-3.4025988287292535,0.4791921459413686,0.5,143.80265176476271,2356.9340399892776,20.460096093209163,0.5,51
P-183p86712976_VX-0p92773562332_LS-4p77447546287e-05_ST-393p876492884_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p19988721113e-06_H-95ed9fb76f,243,0,50,62.422069046153794,0.0,4.0,-2.3272454368040627,0.4033326709246765,0.52,133.61168685000555,3146.8516216463245,20.333002237138544,0.52,51
P-185p872045369_VX-0p416268682161_LS-7p15564692144e-05_ST-371p982346013_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p15889587897e-05_H-bc28d74e69,37,0,50,67.01482999999999,0.0,0.0,-1.1276457458563982,1.0767052911177188,0.62,213.90979169343169,1949.8172814505756,31.327074673629717,0.62,51
P-186p021611878_VX-0p483877556354_LS-6p53069178085e-05_ST-388p836932905_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96971349398e-06_H-b40dbd8ddd,245,0,50,70.72572611758235,0.0,4.0,-2.805138020877166,0.7190031899999951,0.58,192.7887775861552,2001.8475431655138,20.35093661727488,0.58,51
P-187p255870651_VX-0p828194463092_LS-4p64611349328e-05_ST-375p783913497_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p82486459159e-06_H-bc28d74e69,38,0,50,62.82586669060774,0.0,4.0,-2.553151917127181,0.821011170329669,0.46,142.09480526372388,2826.8704305831325,36.94166627279264,0.46,51
P-188p623199531_VX-0p253450423389_LS-5p98563054886e-05_ST-373p9812389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90337839587e-05_H-b41981edcb,370,0,50,47.14300167692297,0.0,4.0,-1.8615319040935958,3.270853457777804,0.74,217.93989248982462,1606.3936556371277,111.45404527062692,0.74,51
P-188p702615393_VX-0p897654681927_LS-7p37418626284e-05_ST-361p378936642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p37413851912e-06_H-cedd8dc36d,247,0,50,71.58120121538455,0.0,4.0,-3.65306144313044,0.42997567034177564,0.58,172.13472716619756,3464.5138777822754,20.810724767324324,0.58,51
P-189p966894809_VX-0p644468304217_LS-6p74843907822e-05_ST-388p1301819_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p48542724514e-06_H-851e5d4577,371,0,50,67.9961100087912,0.0,4.0,-3.1495124131868124,0.34010215772286756,0.56,177.3063621767802,2358.9178861162804,11.798808238522554,0.56,51
P-191p425479448_VX-0p407642571095_LS-6p68635438353e-05_ST-376p486404344_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18341923663e-05_H-9a0fcdd2aa,372,0,50,64.35599902857145,0.0,0.0,-1.705670266666715,0.8108284888889159,0.76,215.19938479632336,1883.5427318175152,23.730967276559035,0.76,51
P-193p028200221_VX-0p93446669696_LS-8p62901752671e-05_ST-365p941151844_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p16243181133e-06_H-4852b0403a,249,0,50,76.26305531648352,0.0,4.0,-13.609023086666639,0.5822777533333579,0.58,196.5299002299881,3834.4651063316783,29.276609992668195,0.58,51
P-193p81397439_VX-0p717380412454_LS-5p49903358659e-05_ST-340p433066031_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72463384735e-06_H-ff88caf608,251,0,50,57.18855219450553,0.0,4.0,-2.7384175412179275,0.6281066146196395,0.5,155.24540607217125,2217.7051337860144,24.357239523555492,0.5,51
P-194p036512211_VX-0p298398024189_LS-7p09068727373e-05_ST-343p727832606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61667310503e-05_H-7931c20f4a,252,0,50,55.67629056923087,0.0,4.0,-2.0956714713450992,2.37458373333331,0.78,236.3495458994154,1766.8152027197207,75.35434917251536,0.78,51
P-194p299416559_VX-0p806548050335_LS-7p3474496565e-05_ST-381p946978961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p98119430208e-06_H-b41981edcb,373,0,50,78.75034621767959,0.0,4.0,-2.495791131111048,1.2745257191148056,0.44,179.5190956557867,3418.7901008284502,55.331006415089554,0.44,51
P-195p080816167_VX-0p844140965531_LS-6p21634030137e-05_ST-331p625980857_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p71482820998e-06_H-cca0c4e3bb,254,0,50,70.93925124395604,0.0,4.0,-2.88592575911602,0.5664747005888984,0.52,160.55159492259824,3231.948427324587,25.808237126599764,0.52,51
P-196p499083559_VX-0p373706074139_LS-6p49065899682e-05_ST-353p001345311_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p290886324e-05_H-b789300819,374,0,50,58.41393897582413,0.0,4.0,-1.6664006555555773,0.7541822333332959,0.66,211.68240987309935,1745.1231704949575,22.531281287336093,0.66,51
P-196p954129245_VX-0p972458485112_LS-5p85340423111e-05_ST-310p387913302_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p96074709293e-06_H-f575443233,255,0,50,57.53361347692303,0.0,4.0,-3.4854467536841582,0.8770372435238158,0.44,155.50465764716836,3025.409184262683,46.119066249187604,0.44,51
P-197p742114875_VX-0p874617254357_LS-7p7301896977e-05_ST-350p888533369_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p51569338357e-06_H-054022a1b4,256,0,50,79.233652,0.0,4.0,-3.4939520555643355,0.9575994197802231,0.4,178.31565605082844,3728.2606731658916,45.058888077165435,0.4,51
P-198p376734591_VX-0p636800402216_LS-8p40585875992e-05_ST-361p411435367_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p5755614887e-06_H-1605f46060,39,0,50,79.14236205494505,0.0,4.0,-2.366355743646409,0.9166032010988943,0.5,203.3334229154072,2699.5671357582864,31.265580328516492,0.5,51
P-198p603717725_VX-0p869799932432_LS-5p56307183941e-05_ST-326p836247823_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p54624163919e-06_H-bf3689621a,257,0,50,59.37531360219784,0.0,4.0,-3.498509190213099,0.5371833505494408,0.48,149.38333080085516,2793.0488332995824,25.269413153289655,0.48,51
P-199p092557979_VX-0p316505824784_LS-5p93128195415e-05_ST-330p512210532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p52418067071e-05_H-8bf1b39107,375,0,50,59.59857645966856,0.0,0.0,-2.688637349707676,2.4898196439559683,0.7,220.14705319138335,1870.1378067073706,78.12780312287768,0.7,51
P-199p601335125_VX-0p449852506485_LS-5p7030843283e-05_ST-364p706449651_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07237828699e-05_H-1d842653b1,40,0,50,56.8496957857143,0.0,4.0,-1.3384442209944893,0.9171905675429741,0.58,186.83515002853986,1634.6975185450542,26.37356496060959,0.58,51
P-202p397397496_VX-0p555230188132_LS-4p52196790327e-05_ST-397p348654616_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p68850560746e-06_H-0011cc30ec,258,1,50,55.08636391098912,0.0,4.0,-3.4338591988889675,0.5167619892660298,0.52,157.43032995903405,1658.2020408877572,15.555497303084863,0.52,51
P-202p623346674_VX-0p47308497906_LS-5p69403778977e-05_ST-355p073751689_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p01971544575e-05_H-b41981edcb,376,0,50,59.91948626813186,0.0,4.0,-3.1054825022222303,1.3323965999999814,0.58,191.57479161723938,1705.608101984963,37.92666755932888,0.58,51
P-203p020934762_VX-0p232834869492_LS-7p55576098976e-05_ST-395p193912826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p07190641743e-05_H-b40dbd8ddd,260,0,50,46.643839123076994,0.0,4.0,-1.7839322444444008,3.2220708222222356,0.84,250.44728946081892,1614.806666465767,111.54788159311477,0.84,51
P-203p030488295_VX-0p654564663741_LS-6p39602473907e-05_ST-333p568221635_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p36996796534e-06_H-0e4c2fc094,41,0,50,68.30592551381227,0.0,4.0,-2.2966515384615036,1.4414642332163794,0.48,181.86531303846033,2405.9121805455543,50.772115748797994,0.48,51
P-203p317554156_VX-0p724937635215_LS-5p40301996917e-05_ST-325p306920736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p65453187788e-06_H-dfd65b549a,42,0,50,58.889718145055056,0.0,4.0,-2.9560624912452056,0.4219747858251566,0.52,155.98185646180377,2307.0663223453294,16.531303730443256,0.52,51
P-204p071587815_VX-0p957219619336_LS-8p8582220221e-05_ST-334p090301355_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03972182096e-06_H-676863bc48,43,0,50,79.46952171428572,0.0,4.0,-3.0071888781981215,4.271963938534725,0.48,215.19039825943767,4086.4097398486388,219.66905890629363,0.48,51
P-205p507001181_VX-0p303336340291_LS-4p80706805647e-05_ST-333p622908766_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p59035366431e-05_H-89a38ff0e6,377,0,50,44.10546894505496,0.0,4.0,-1.7505307777777546,1.2517692916958936,0.72,193.54356759450283,1417.1238582660822,40.21977706476633,0.72,51
P-206p272219756_VX-0p781444456167_LS-4p98713368602e-05_ST-399p182507166_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p17333780404e-06_H-16cfaf1a76,262,0,50,49.10721111428576,0.0,4.0,-3.5331883428571302,0.354327486151476,0.46,147.89338294631838,2077.8824550873464,14.992724085183736,0.46,51
P-207p432942583_VX-0p674802143379_LS-5p74396795379e-05_ST-382p34582068_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p14894084192e-06_H-676863bc48,44,0,50,70.52798167802192,0.0,4.0,-2.4472615352133573,1.396730424444371,0.46,178.33200308075246,2566.1448560193235,50.81972443641493,0.46,51
P-207p687789994_VX-0p40901295179_LS-7p09627718894e-05_ST-395p011679_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17945424024e-05_H-d9444347fb,263,0,50,70.73347593076917,0.0,4.0,-2.0657849444443457,1.4226271777777413,0.62,217.93997588751364,2059.64758231646,41.424666166773264,0.62,51
P-207p940614893_VX-0p318461267696_LS-7p4904937331e-05_ST-370p987623474_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51482176715e-05_H-0b12abf205,378,0,50,41.62652239116021,0.0,4.0,-2.0385118666666813,2.0450057192982882,0.76,244.28381541988318,1287.435631845666,63.24845505018444,0.76,51
P-208p096600196_VX-0p256636148953_LS-4p52492384214e-05_ST-395p602757306_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p87975101041e-05_H-1980b1708d,45,1,50,22.837842064173408,0.04081632653061224,4.0,-1.5550185426900498,2.4769951899998546,0.7,193.55714813882994,785.6653733213815,85.21336408221376,0.7,51
P-208p39901443_VX-0p201684842681_LS-6p50424237325e-05_ST-372p154003234_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-3p19456481434e-05_H-bf889bf790,264,0,50,24.103837842307623,0.02040816326530612,4.0,-18.99587741902132,3.575622236692169,0.84,214.35208460104178,2590.252469891511,384.2443842587775,0.84,51
