experiment_name,has_keyhole,transition_count,max_positive_delta_W,diagnostic_argmax_delta_W_fraction,diagnostic_first_W_um,min_delta_W,median_positive_delta_W,fraction_positive_delta_W,total_positive_delta_W,max_positive_width_rate,median_positive_width_rate,fraction_positive_width_rate,population_row_index,P,VX,LS,ST,log_h,width_gain_20_um,width_gain_40_um,time_to_50pct_max_width_tau,robust_max_positive_dWdt_um_per_ms,robust_median_positive_dWdt_um_per_ms,robust_early_dWdt_20_um_per_ms,robust_early_dWdt_40_um_per_ms,robust_time_of_max_dWdt_tau,max_positive_delta_W_res51,max_positive_delta_W_res101
P-180p4231768_VX-0p853402947533_LS-8p92029044014e-05_ST-332p421625378_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p65280518067e-06_H-0b12abf205,0,200,39.92330609392265,0.0,4.0,-111.01855730734334,0.6033935488282367,0.6,324.35992445261667,7341.467876643883,110.95760319236088,0.6,368,180.4231768,0.853402947533,8.92029044014e-05,332.421625378,19.261462238591264,174.4279987362637,166.52390857142862,0.09,4778.054116209397,145.8254156623095,506.824894886614,11.683624895385709,0.0,79.77264272527471,51.9666421538462
P-181p628478787_VX-0p952936233186_LS-6p91719476824e-05_ST-399p362560559_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06237504149e-06_H-2ecbc85805,0,200,27.2776859865384,0.0,4.0,-6.4607807363153995,0.3219578877777849,0.525,188.18096980214915,5616.918569812536,66.29635810930166,0.525,369,181.628478787,0.952936233186,6.91719476824e-05,399.362560559,19.594439656763072,150.37596517582418,146.85002465934065,0.03,4905.444613190651,25.654375362243105,504.5609119628804,9.608937107119498,0.0,71.10528031648347,47.64504812375688
P-188p623199531_VX-0p253450423389_LS-5p98563054886e-05_ST-373p9812389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90337839587e-05_H-b41981edcb,0,200,23.255798556044013,0.010050251256281407,4.0,-7.050140030647768,0.7842257999999163,0.62,263.63213629220786,3169.7572007165018,106.8897019617223,0.62,370,188.623199531,0.253450423389,5.98563054886e-05,373.9812389,20.51139055856241,155.7763252967033,195.1980053894737,0.115,1665.3386392360594,88.87466647467365,391.5314147381725,274.19969632110013,0.01,47.14300167692297,31.843211061538355
P-189p966894809_VX-0p644468304217_LS-6p74843907822e-05_ST-388p1301819_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p48542724514e-06_H-851e5d4577,0,200,23.869805030769285,0.0,4.0,-14.569768335911576,0.4014166605556255,0.54,220.0008613020376,3312.360664038583,55.70371247692336,0.54,371,189.966894809,0.644468304217,6.74843907822e-05,388.1301819,19.871935989222195,171.9851919558011,169.76758264835166,0.035,3198.551774870683,15.181089661712564,412.3733226062933,7.867218009141259,0.0,67.9961100087912,46.099332162637324
P-191p425479448_VX-0p407642571095_LS-6p68635438353e-05_ST-376p486404344_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18341923663e-05_H-9a0fcdd2aa,0,200,35.9256299912088,0.0,0.0,-11.833020953846159,0.8356551362637106,0.555,256.8268959958947,4205.821385873604,97.83033016186728,0.555,372,191.425479448,0.407642571095,6.68635438353e-05,376.486404344,20.122465873346137,191.99748857142853,201.3520734,0.05,2878.3377989961477,29.20641383641969,390.0675023345559,112.218251509578,0.0,64.35599902857145,49.17284367032962
P-194p299416559_VX-0p806548050335_LS-7p3474496565e-05_ST-381p946978961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p98119430208e-06_H-b41981edcb,0,200,38.73515366538462,0.0,4.0,-2.2177996176795602,0.48696988749998127,0.525,210.317548434829,6726.439502334817,84.56332756605967,0.525,373,194.299416559,0.806548050335,7.3474496565e-05,381.946978961,19.654754551973642,168.49465800000002,162.85146581318682,0.025,4570.9347651555645,42.907522790174056,535.4038175630627,3.5014526505891634,0.0,78.75034621767959,52.64474926483519
P-196p499083559_VX-0p373706074139_LS-6p49065899682e-05_ST-353p001345311_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p290886324e-05_H-b789300819,0,200,19.258363795786536,0.05527638190954774,4.0,-8.67597206548345,0.44533037638883854,0.6,254.27450651578548,2301.3833667171675,53.21718562297542,0.6,374,196.499083559,0.373706074139,6.49065899682e-05,353.001345311,20.23664271036282,183.6398694945055,199.91392744444445,0.06,2155.863642697695,30.725767025602245,422.0796046850095,171.5527785373724,0.005,58.41393897582413,34.734501898901065
P-199p092557979_VX-0p316505824784_LS-5p93128195415e-05_ST-330p512210532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p52418067071e-05_H-8bf1b39107,0,200,23.45819545439572,0.010050251256281407,0.0,-5.919408077800391,0.8861854411686068,0.56,260.21429842274574,2944.369533798152,111.23009949102291,0.56,375,199.092557979,0.316505824784,5.93128195415e-05,330.512210532,20.468004290256484,177.4622458461539,198.5156097333333,0.075,2025.716183318506,64.04881700608418,405.35283934437695,214.66504349145103,0.005,59.59857645966856,31.37770089153667
P-202p623346674_VX-0p47308497906_LS-5p69403778977e-05_ST-355p073751689_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p01971544575e-05_H-b41981edcb,0,200,25.81112302857141,0.0,4.0,-2.2980022044444866,0.6315955433333329,0.56,225.65517310480402,2938.854339428875,71.91346541700075,0.56,376,202.623346674,0.47308497906,5.69403778977e-05,355.073751689,20.345847702976037,171.49832794505497,174.32666931111112,0.05,2553.261773052164,26.653983268075955,369.93757972204656,26.653983268075955,0.0,59.91948626813186,44.84914605274723
P-205p507001181_VX-0p303336340291_LS-4p80706805647e-05_ST-333p622908766_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p59035366431e-05_H-89a38ff0e6,0,200,22.257900515469665,0.0,4.0,-14.195050333470967,0.6672862335165632,0.645,241.49360373719261,2860.6159380986655,85.7605430280642,0.645,377,205.507001181,0.303336340291,4.80706805647e-05,333.622908766,20.836193807495086,159.69824070329673,178.94746448888887,0.08,1558.43447928918,44.55538447223303,404.05534890438014,209.26853504177845,0.0,44.10546894505496,24.251755810989224
P-207p940614893_VX-0p318461267696_LS-7p4904937331e-05_ST-370p987623474_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51482176715e-05_H-0b12abf205,0,200,22.325463070378277,0.020100502512562814,4.0,-2.532553777475556,0.6706877714528616,0.635,276.8942582086037,2761.950314673734,82.97280533767868,0.635,378,207.940614893,0.318461267696,7.4904937331e-05,370.987623474,20.15831586950466,189.76548946961324,222.00609022222216,0.08,1924.19961986286,63.9356009397503,449.8696523079615,212.2744341577717,0.0,41.62652239116021,31.107473096132694
P-210p464738138_VX-0p237113609615_LS-6p46217439158e-05_ST-306p057190902_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p03451864735e-05_H-12faed80a6,0,200,31.142651019230954,0.07537688442211055,4.0,-24.444711224306246,0.986550969444238,0.685,309.4053513868874,4325.789661205314,137.03431930822242,0.685,379,210.464738138,0.237113609615,6.46217439158e-05,306.057190902,20.53936548395727,154.45412106077347,204.20921736842104,0.095,2052.8862578962176,98.04911487463346,462.6102343824514,274.61453512994046,0.0,41.753439724175855,29.55868191428572
P-213p87237204_VX-0p329966780459_LS-7p13970627017e-05_ST-390p008507958_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p46200190101e-05_H-765072ed36,0,200,31.95555239120879,0.0,4.0,-14.37868276923082,0.688022121546993,0.625,303.4613886022147,3918.7494838706534,84.37301601600896,0.625,380,213.87237204,0.329966780459,7.13970627017e-05,390.008507958,20.240641834349887,191.2550168571429,216.5309975555556,0.08,1868.965978030991,73.98944557115905,420.9602260819588,216.6470258660278,0.0,62.691435890109844,32.21036509230764
P-218p352277735_VX-0p662592791038_LS-5p96508880483e-05_ST-307p55260089_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28067173121e-06_H-b41981edcb,0,200,31.100515248076995,0.0,4.0,-9.489709261538437,0.4708079132216767,0.495,208.1392778800133,4436.522826291682,67.16126845955948,0.495,381,218.352277735,0.662592791038,5.96508880483e-05,307.55260089,20.182409328769907,163.75666254143644,159.18627441988946,0.03,3001.809875179568,17.147434218998708,392.70468976500734,2.3519198246103894,0.0,68.1780874692308,42.08603784999997
P-218p623352015_VX-0p878480487228_LS-8p13012329394e-05_ST-381p006435488_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49143740032e-06_H-90ad187ad0,0,200,36.757038839560366,0.0,4.0,-3.2185929538461266,0.6601615483333347,0.49,227.21478281484318,6923.922050919615,124.35460651837963,0.49,382,218.623352015,0.878480487228,8.13012329394e-05,381.006435488,19.578155251219414,185.27214355801104,174.64002815384617,0.035,5191.39791299577,55.2890097778144,590.9439216782289,18.813071584362056,0.0,73.10500236923073,55.11916896703293
P-222p052357041_VX-0p997941039436_LS-5p29599486117e-05_ST-383p923575745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p83407377027e-06_H-02b1b704be,0,200,27.0204026483516,0.0,4.0,-2.724334766483537,0.37831749600049847,0.47,170.3297136201091,5833.543052417792,81.67648088458208,0.47,383,222.052357041,0.997941039436,5.29599486117e-05,383.923575745,20.172905663149812,138.58871928571426,130.59093651933705,0.03,4450.539676007505,22.1849275346844,304.29838859856926,0.07480436786889,0.0,63.473344071428556,41.22893170329671
P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,1,200,24.327917949171468,0.0,4.0,-7.068566030769276,0.4013627022222579,0.525,195.9104079356022,3042.582535603822,50.196615706105135,0.525,384,223.161294482,0.578452940205,4.86833733719e-05,359.100984903,20.576853338514905,153.8296851160221,154.55541002197802,0.035,2551.925953016627,14.97787536219658,244.90302063241492,9.38368861070455,0.0,44.052083670329694,40.80944031648357
P-225p511353261_VX-0p242923031869_LS-6p38341457094e-05_ST-340p774386379_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p9858638211e-05_H-5cefbb31d2,0,200,22.365677848756917,0.005025125628140704,0.0,-5.879989199122733,0.9146861111111377,0.635,287.20375653316944,3065.812612596581,125.38212501202032,0.635,385,225.511353261,0.242923031869,6.38341457094e-05,340.774386379,20.61470928564004,161.6863324725275,210.10834722222225,0.125,2330.7738200413382,101.02300936592474,426.47878453798216,276.0064408817208,0.0,51.694387197802136,34.00686407458566
P-226p648480029_VX-0p577602942666_LS-6p93800013331e-05_ST-342p653362063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p35196680396e-06_H-b4093437b1,0,200,39.97612889258246,0.0,4.0,-9.523752425274779,0.4634173073382044,0.57,237.96805183146614,4946.977128729636,57.347093977499725,0.57,386,226.648480029,0.577602942666,6.93800013331e-05,342.653362063,20.061702415315725,188.0149195027624,186.6942224640884,0.04,3457.658538690944,19.28770376638112,428.1605538395277,10.692766656109606,0.0,77.59639756795582,55.88212753461541
P-227p690023792_VX-0p392329282459_LS-7p92871102354e-05_ST-391p94840599_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p22961013075e-05_H-12074f4927,0,200,23.967464081318667,0.005025125628140704,4.0,-2.875806582793942,0.674413566666729,0.59,268.02657933926355,2797.2094599003995,78.70987110545879,0.59,387,227.690023792,0.392329282459,7.92871102354e-05,391.94840599,20.05946453220959,212.84621149171272,226.7699631111111,0.06,2765.6711098892,39.573755130572536,473.84073742178026,194.62126871282797,0.0,68.7208872285714,47.39446504615381
P-228p907235932_VX-0p414638318501_LS-7p95917332413e-05_ST-340p25610662_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16345267376e-05_H-02b1b704be,0,200,31.795521832967026,0.0,4.0,-13.00056382417577,0.7484865111110963,0.59,278.82921683493845,3667.3678515433053,86.3321376696677,0.59,388,228.907235932,0.414638318501,7.95917332413e-05,340.25610662,20.03139165482471,214.58631259668508,223.92784955555555,0.055,2536.6741405588423,24.63389068786268,488.1873443443111,166.667725189124,0.0,67.37321740219781,43.985158448351605
P-234p345987256_VX-0p872091919433_LS-7p00578367301e-05_ST-333p182550298_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p53166529298e-06_H-b41981edcb,0,200,39.486067089011,0.0,4.0,-5.410039503210157,0.3567477583790861,0.51,210.43896841561212,7390.71791140063,66.7734783958293,0.51,389,234.345987256,0.872091919433,7.00578367301e-05,333.182550298,19.87451295266357,172.75434595604395,162.6515435384615,0.03,5143.9702381336765,17.40237281710767,597.8815000502258,-0.0881456898566297,0.0,77.66090866077353,54.96493205714288
P-235p890696826_VX-0p62852965691_LS-7p09715556056e-05_ST-349p581827429_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p6752473809e-06_H-765072ed36,0,200,39.39711136153844,0.0,4.0,-4.785012726373708,0.3334716524861392,0.53,220.4116021726872,5300.593805766886,44.86617709978862,0.53,390,235.890696826,0.62852965691,7.09715556056e-05,349.581827429,20.025401661026123,188.67345301098905,186.91834062983423,0.035,3716.958007195016,14.48534095480012,457.5284443138605,2.688964305372595,0.0,77.96593052307689,55.25320894285713
P-236p206080041_VX-0p584146530445_LS-8p43378292301e-05_ST-319p849522294_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p25840838144e-06_H-b41981edcb,0,200,39.95486742857143,0.0,4.0,-5.222435200549512,0.41805020248089875,0.54,250.12544457812155,4972.787409188011,52.030576425311594,0.54,391,236.206080041,0.584146530445,8.43378292301e-05,319.849522294,19.80452642661353,210.77826923076924,206.563643956044,0.035,3052.040896287758,16.530910240159407,482.6595814008601,16.54359704266648,0.0,87.4713847802198,49.044481239011
P-240p318887809_VX-0p361018894241_LS-4p85509578057e-05_ST-398p513006139_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33625155912e-05_H-3a501d5f99,1,200,19.46510726563195,0.005025125628140704,4.0,-5.204494349171327,0.5125957949999531,0.575,224.7149314881848,2362.681618011285,62.2190592524826,0.575,392,240.318887809,0.361018894241,4.85509578057e-05,398.513006139,20.890724185090264,168.7373086850829,183.49638716666664,0.06,2148.327521738672,21.345908370343157,426.998591346825,156.6462594395117,0.0,52.29196226923076,35.398274006593454
P-243p325077963_VX-0p998321353283_LS-5p70160449472e-05_ST-337p156153016_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p83223221376e-06_H-d7a336064e,0,200,25.99663193406588,0.0,4.0,-4.8140258241758715,0.5375671555555073,0.465,188.4841105839877,5596.595092886641,115.72828789934962,0.465,393,243.325077963,0.998321353283,5.70160449472e-05,337.156153016,20.153505106489323,147.7673635714286,138.73671186813186,0.025,5028.554378746188,40.83369516493647,444.0745131538254,-11.5043394135819,0.0,69.80940323076919,46.7160747472527
P-246p298220115_VX-0p718479932945_LS-4p8795144948e-05_ST-311p768373355_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p71434285331e-06_H-0b12abf205,0,200,31.869968722527496,0.0,4.0,-2.347875631868135,0.47998302865639175,0.495,188.04700851184163,4948.95655217606,74.53459321794944,0.495,394,246.298220115,0.718479932945,4.8795144948e-05,311.768373355,20.563671438320007,147.7569634065934,140.47184543956044,0.03,3075.292050317036,19.319358399760567,170.94551146462237,-0.6074047804420771,0.0,62.86799843956048,39.60813170329675
P-246p882256304_VX-0p912145169038_LS-8p52944569156e-05_ST-321p903093968_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p288764077e-06_H-0b12abf205,0,200,35.37885869450551,0.0,4.0,-7.87160387907241,0.35743692307679,0.515,234.8081714360754,6894.334906045679,69.65430617072435,0.515,395,246.882256304,0.912145169038,8.52944569156e-05,321.903093968,19.60899122382029,193.6491252087912,183.60207303867404,0.03,5153.002195145708,34.14533550134603,633.9418230830423,0.264468475745506,0.0,81.74556598020881,52.8861272331492
P-76p6986127633_VX-0p686212461643_LS-6p4052091323e-05_ST-393p159111444_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0300684885e-06_H-b41981edcb,0,200,20.294726865659428,0.0,4.0,-6.682101310988955,0.4147872777192134,0.555,164.7183961976565,3070.4234609924156,62.75386691629934,0.555,396,76.6986127633,0.686212461643,6.4052091323e-05,393.159111444,19.011888433972494,109.24280228571428,115.41976523076924,0.025,2708.7816673253037,20.523065628979165,248.42542879972257,28.530135812455907,0.0,52.02957161868135,35.80873112486186
P-78p6311637963_VX-0p75889512334_LS-7p24228839444e-05_ST-395p823418581_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p3567684844e-06_H-9aaaba6a78,0,200,23.883402485989063,0.0,4.0,-6.42389146208788,0.42089903937414874,0.54,185.66674029630246,4007.0695047803356,70.6168941488507,0.54,397,78.6311637963,0.75889512334,7.24228839444e-05,395.823418581,18.802196298990417,107.95913371428573,113.5993935824176,0.025,3279.1877032789366,19.295197643920574,259.7489249231874,41.67896915486536,0.0,54.75458706153847,39.08999314890111
P-80p5741190929_VX-0p403249617425_LS-8p97039861056e-05_ST-397p637850573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p19631126592e-05_H-6464f5e6a2,0,200,23.346505525274694,0.0,4.0,-7.405825366586797,0.6481617037499632,0.59,237.76547605783244,2839.4808609834085,78.83161574771889,0.59,398,80.5741190929,0.403249617425,8.97039861056e-05,397.637850573,18.821770277781397,135.95352346961326,158.5019019888889,0.055,2179.017249086525,51.68201808631112,231.1517110096669,130.38714939996945,0.0,52.67128146923083,35.83221070054938
P-91p4898167395_VX-0p477122889388_LS-7p769973149e-05_ST-351p010780102_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p01108555266e-05_H-b41981edcb,0,200,29.133084847252718,0.0,4.0,-7.739191892857164,0.6063487838888477,0.565,222.3114430632934,3373.867357850524,70.22052007746295,0.565,399,91.4898167395,0.477122889388,7.769973149e-05,351.010780102,19.08020640387443,141.93908182320442,149.9899769333333,0.04,2148.661130358228,18.531474584209526,265.61217988959226,58.23181293138788,0.0,60.909501503296724,37.10704682747254
P-92p2921456709_VX-0p425581954559_LS-4p53091383738e-05_ST-356p588229582_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13353504568e-05_H-765072ed36,0,200,18.536043264835243,0.0,4.0,-4.258167453846369,0.4231250788889014,0.57,175.3145481882104,2202.6174278768344,50.27948303835276,0.57,400,92.2921456709,0.425581954559,4.53091383738e-05,356.588229582,19.955110636730552,123.17857476243093,126.2936142526316,0.045,1500.7431061204636,22.871218389610533,257.1282646680273,52.34466542282448,0.0,42.779227318681336,25.258893162637463
P-92p9578294978_VX-0p909619863772_LS-6p47386544357e-05_ST-309p507384821_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p30344685197e-06_H-765072ed36,0,200,31.06898769230768,0.0,4.0,-5.694195741758222,0.5393670234806791,0.505,166.94997835732943,6215.96380184648,107.91101168370896,0.505,401,92.9578294978,0.909619863772,6.47386544357e-05,309.507384821,19.047238334199196,106.63851247252748,106.06304458563538,0.025,3601.9717508914423,29.21363798061556,237.7019965961684,19.059420880897218,0.0,52.03704343646407,36.007164637362585
P-93p7392388905_VX-0p76284290369_LS-5p63100861802e-05_ST-349p958485388_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p32387163816e-06_H-5cefbb31d2,0,200,18.994269968529515,0.005025125628140704,4.0,-6.270679140659311,0.7036330305655625,0.51,169.00316384668173,3178.191625386573,117.73448565246096,0.51,402,93.7392388905,0.76284290369,5.63100861802e-05,349.958485388,19.352823786368806,109.4061128131868,112.55499577900552,0.025,3045.570895192185,25.793986536558464,211.64415904952787,24.10103214870901,0.0,53.40990136923078,36.40334039615389
P-97p5646849269_VX-0p800614374072_LS-8p74302358335e-05_ST-345p052442693_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p02552334713e-06_H-b41981edcb,0,200,28.08602675824182,0.0,4.0,-4.6559830219780025,0.7639699297418332,0.49,200.48922776162317,4958.691164943824,134.88169663521063,0.49,403,97.5646849269,0.800614374072,8.74302358335e-05,345.052442693,18.70870761347169,114.3833143956044,124.87557933701656,0.025,4174.919907060586,44.40414134879203,117.80314966027106,40.33495318728107,0.0,60.026513186813204,47.29349270718233
P-97p9405338961_VX-0p913267755474_LS-7p48831340213e-05_ST-390p809181728_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p28226314145e-06_H-0b12abf205,0,200,31.808290959116015,0.0,4.0,-7.157501654944994,0.7785858154823018,0.47,203.24839417501877,6389.295729430427,156.3936595100376,0.47,404,97.9405338961,0.913267755474,7.48831340213e-05,390.809181728,18.8790963923579,114.40763538461538,113.3954294917127,0.02,3861.470634961004,39.4837634955271,320.78802057390465,18.54599755604174,0.0,63.23643146373627,38.44767457582417
