idx,n,err,pmean,q20frac,y,D,logh,B1,kh_frames,partition,cfg,TE
344,20,0.0,2.9818386337865377e-07,0.0,0,35.38736,19.379950803625576,2.0482411082860175,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
345,20,0.0,3.72049532426561e-08,0.0,0,42.907039999999995,19.125744657806923,2.235819482938863,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
346,20,0.0,0.006338134500964543,0.0,0,55.02534,20.12353000341067,1.1820047234549491,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
347,20,0.0,8.50098856403747e-05,0.0,0,43.08986,19.683356701254223,1.652562662385066,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
348,20,0.0,0.00026576717081070453,0.0,0,54.959900000000005,19.75010760812678,1.6023202130995295,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
349,20,0.0,1.3779690794990529e-05,0.0,0,47.03584,19.37651154200019,1.9240812299473795,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
350,20,0.0,6.461955365466565e-07,0.0,0,43.06697,19.24595333279003,2.3280577505090365,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
351,20,0.0,0.0017394054180670082,0.0,0,58.954840000000004,19.94520922418362,1.249524467253297,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
352,20,0.0,0.00027299854584725833,0.0,0,47.37157,19.765120613660834,1.3537813560875727,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
353,20,0.0,4.764671291468403e-06,0.0,0,43.11125,19.48159941296018,1.7862788168751262,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
354,20,0.0,0.0043306245241012675,0.05,0,59.02771,20.03587930366137,1.1527124336289603,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
355,20,0.0,1.756102105332502e-05,0.0,0,46.54316,19.58115544808136,1.7252903606419545,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
356,20,0.0,1.3104066986903082e-09,0.0,0,35.11826,19.072352361399517,2.69036545458613,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
357,20,0.0,1.7947205833479528e-06,0.0,0,47.21203,19.31571582352598,1.815672350612962,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
358,20,0.0,0.0009165933083068011,0.0,0,62.9553,19.82018879884443,1.3217726952687954,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
359,20,0.0,0.0008929230589046711,0.0,0,59.07345,19.86248828184948,1.6611727062629216,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
360,20,0.0,0.0005818652472441954,0.0,0,62.9227,19.810663664470823,1.6030852924419392,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
361,20,0.0,0.0005923222897024516,0.0,0,58.95304,19.674589624486757,1.2894026424786278,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
362,20,0.0,1.4153097765756683e-06,0.0,0,43.39245,19.434312689093858,2.0553646718044494,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
363,20,0.0,3.520520932545676e-09,0.0,0,39.01937,19.11905586016762,3.129465247830653,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
364,20,0.0,2.8044533975082935e-08,0.0,0,43.3943,19.185065308443363,2.888075605662368,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
365,20,0.0,0.14691038644827473,1.0,0,67.05891,20.500920561815374,0.7629035305923492,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
366,20,0.0,4.386690335422827e-06,0.0,0,51.07378,19.49055318771038,2.075851862307984,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
367,20,0.0,0.0014909231582521444,0.0,0,63.03022,19.865257427349334,1.4272245133858883,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
368,20,0.0,7.877075063333905e-08,0.0,0,47.32168,19.261462238591264,2.588099184537609,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
369,20,0.0,9.759321648061814e-06,0.0,0,50.952200000000005,19.594439656763072,2.3892524135069064,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
370,20,0.0,0.14176541123149491,1.0,0,70.8237,20.51139055856241,0.609832824844942,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
371,20,0.0,0.0024395143692572674,0.0,0,66.99212,19.871935989222195,1.3494046982371841,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
372,20,0.0,0.011629349873612683,0.3,0,74.96266,20.122465873346137,1.0051924109660455,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
373,20,0.0,5.173952006884974e-05,0.0,0,55.08983,19.654754551973642,1.8205801512665984,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
374,20,0.0,0.02260331036331422,0.95,0,74.96981,20.23664271036282,0.8303654070681332,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
375,20,0.0,0.11466338220083117,1.0,0,75.01402,20.468004290256484,0.7942090572816913,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
376,20,0.0,0.14202141575509586,1.0,0,86.74041,20.345847702976037,0.5528200959444011,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
377,20,1.0,0.8029055123091666,1.0,0,75.40021,20.836193807495086,0.6187742015491088,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
378,20,0.0,0.01032084409244476,0.0,0,75.00605,20.15831586950466,1.238217630090691,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
379,20,0.0,0.19083601819885415,0.0,0,74.43187,20.53936548395727,1.4484590855407233,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
380,20,0.0,0.019028857318238578,0.5,0,78.85351999999999,20.240641834349887,0.9586464574182902,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
381,20,0.0,0.024969548252499862,1.0,0,71.03442,20.182409328769907,0.6435119784396215,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
382,20,0.0,1.5193892841125489e-05,0.0,0,55.39758,19.578155251219414,2.3242825422455113,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
383,20,0.0,0.006877032243926351,0.0,0,59.10619,20.172905663149812,1.8089456934225923,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
384,20,0.55,0.4963821557404227,1.0,1,155.835,20.576853338514905,0.7701562401109819,164,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
385,20,0.0,0.3022713971212724,0.15,0,79.39003,20.61470928564004,1.049357018325106,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
386,20,0.0,0.015068477932271663,1.0,0,78.90024,20.061702415315725,0.7555496645824674,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
387,20,0.0,0.0072262603840044905,0.0,0,87.03117,20.05946453220959,1.53696938417236,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
388,20,0.0,0.0063965516590769765,0.0,0,86.4795,20.03139165482471,1.3398093365070063,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
389,20,0.0,0.0006100804177549435,0.0,0,62.631299999999996,19.87451295266357,1.7021131783295909,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
390,20,0.0,0.008019324668953231,0.1,0,74.97139,20.025401661026123,1.042577540260156,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
391,20,0.0,0.0018882006036108124,0.0,0,75.02262,19.80452642661353,1.6645677985051115,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
392,20,0.0,0.8266130509239445,0.85,1,239.2377,20.890724185090264,0.8675433568274499,89,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
393,20,0.0,0.005600657901385375,0.0,0,59.27349,20.153505106489323,1.7170541977419052,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
394,20,0.0,0.28439993417969733,1.0,0,90.58417,20.563671438320007,0.4040986836694981,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
395,20,0.0,2.7220791935178568e-05,0.0,0,58.8919,19.60899122382029,2.4139244988313404,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
396,20,0.0,3.01198949781009e-09,0.0,0,27.22905,19.011888433972494,1.9347993246123683,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
397,20,0.0,5.246314431889914e-12,0.0,0,23.14528,18.802196298990417,2.4443680665390533,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
398,20,0.0,1.078865881380625e-11,0.0,0,31.054550000000003,18.821770277781397,2.7836913187254853,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
399,20,0.0,1.678290457273887e-08,0.0,0,35.305229999999995,19.08020640387443,1.9070787121759465,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
400,20,0.0,0.004352843744896973,0.0,0,47.109230000000004,19.955110636730552,1.3156332596059883,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
401,20,0.0,5.413095571616898e-10,0.0,0,27.41976,19.047238334199196,2.135552448894137,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
402,20,0.0,7.5442704883244e-07,0.0,0,35.05195,19.352823786368806,1.6719031292057427,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
403,20,0.0,1.0182121026329696e-12,0.0,0,26.979,18.70870761347169,2.6897030689786576,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
404,20,0.0,5.050839696801267e-12,0.0,0,27.05185,18.8790963923579,2.6983667451016755,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
