dataset,name,observed_target,isotropic_predicted_mean,isotropic_predicted_std,isotropic_absolute_error,isotropic_squared_error,ard_observed_target_check,ard_predicted_mean,ard_predicted_std,ard_absolute_error,ard_squared_error,paired_absolute_error_improvement_isotropic_minus_ard,paired_squared_error_improvement_isotropic_minus_ard,paired_outcome
broad,P-218p846041052_VX-0p877499363134_LS-5p6186595533e-05_ST-332p098243358_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49757732676e-06_H-27d926f040,23885.0,23206.27154479108,12181.908381266963,678.7284552089222,460672.31591028994,23885.0,24949.012904404633,10284.47065210138,1064.0129044046334,1132123.4607395837,-385.2844491957112,-671451.1448292937,ARD_worsened
broad,P-219p728507107_VX-0p99152217595_LS-6p49667790705e-05_ST-393p045172137_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86536833974e-06_H-765e346b33,24349.0,20197.085719579904,18577.834757216817,4151.9142804200965,17238392.191956326,24349.0,14186.676884299508,18399.92528874279,10162.323115700492,103272811.10790056,-6010.408835280396,-86034418.91594423,ARD_worsened
broad,P-220p072225453_VX-0p425314653287_LS-7p24382024748e-05_ST-381p760927113_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1342474485e-05_H-ba17ade68b,55551.0,23520.24130400945,13750.11143563271,32030.758695990546,1025969502.640774,55551.0,20581.046077549203,14581.076341894897,34969.9539224508,1222897677.338332,-2939.1952264602514,-196928174.69755793,ARD_worsened
broad,P-220p256246323_VX-0p736244453131_LS-5p8651582992e-05_ST-358p758060614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-8p75110568607e-06_H-bf889bf790,29360.0,30359.908512344467,15741.666608538171,999.9085123444676,999817.033058926,29360.0,23779.70894722062,14502.975589961314,5580.291052779379,31139648.233729593,-4580.382540434912,-30139831.200670667,ARD_worsened
broad,P-220p462707704_VX-0p946752122114_LS-8p2300511791e-05_ST-313p968629329_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p0954420807e-06_H-b41989dc4b,26620.0,19173.624194306176,17641.971160751476,7446.375805693824,55448512.639622346,26620.0,34993.18959568714,18790.218710941892,8373.189595687138,70110304.00532334,-926.8137899933135,-14661791.36570099,ARD_worsened
broad,P-221p576145741_VX-0p645163458122_LS-7p3903246332e-05_ST-318p590626589_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-9p98654362553e-06_H-bf889bf790,36259.0,36204.79089604988,15753.29835284272,54.2091039501247,2938.626951075425,36259.0,37559.08989078891,14829.395309832507,1300.0898907889132,1690233.7241315283,-1245.8807868387885,-1687295.097180453,ARD_worsened
broad,P-223p185978023_VX-0p49812515056_LS-8p14092862216e-05_ST-313p14559396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p68455537246e-06_H-b40dbd8ddd,49559.0,43871.12010414332,13495.14038672724,5687.879895856677,32351977.70969056,49559.0,52478.54644358736,10203.719171146482,2919.546443587358,8523751.436263591,2768.3334522693185,23828226.27342697,ARD_improved
broad,P-225p435545826_VX-0p86531734725_LS-6p64530039846e-05_ST-364p26873014_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p57497271764e-06_H-d9fce10048,27901.0,26754.405916024123,9215.877149014275,1146.5940839758769,1314677.9934084802,27901.0,27058.037672788872,14552.609761030142,842.9623272111276,710585.4850972,303.6317567647493,604092.5083112802,ARD_improved
broad,P-226p380431899_VX-0p944850720806_LS-5p28066961668e-05_ST-329p382817534_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p10569606054e-06_H-5637cba0f4,23586.0,21581.242469993,13102.95409084258,2004.757530007002,4019052.754119776,23586.0,24217.635383432404,12047.167205927624,631.6353834324036,398963.2576037995,1373.1221465745984,3620089.4965159767,ARD_improved
broad,P-227p786589532_VX-0p30483440954_LS-7p3391662288e-05_ST-359p259536614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p58253807708e-05_H-180177fd7b,67064.0,33672.86636690067,15986.943033036883,33391.13363309933,1114967805.3034973,67064.0,54982.04090366588,17736.045874067495,12081.959096334118,145973735.60549074,21309.17453676521,968994069.6980066,ARD_improved
broad,P-228p027925635_VX-0p505215249994_LS-8p46696228038e-05_ST-384p613421136_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p54864407413e-06_H-8eb307dfff,46234.0,39554.22506148631,14889.928543658449,6679.774938513692,44619393.2291956,46234.0,45164.299711290965,12338.417547464653,1069.7002887090348,1144258.7076641924,5610.074649804657,43475134.52153141,ARD_improved
broad,P-228p959503311_VX-0p480404321045_LS-6p0796636822e-05_ST-336p115873803_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00417926977e-05_H-ba17ade68b,48624.0,37138.57073340606,16173.222276530749,11485.429266593945,131915085.43793269,48624.0,31495.595233471235,16738.172464902964,17128.404766528765,293382249.8460453,-5642.975499934821,-161467164.40811265,ARD_worsened
broad,P-229p384485496_VX-0p374546448601_LS-5p61892687884e-05_ST-346p005476369_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28798994652e-05_H-f404b6f8f4,55994.0,30122.44613163974,16237.646646802375,25871.55386836026,669337299.5634668,55994.0,33196.416424033385,17986.099790075008,22797.583575966615,519729816.90318274,3073.9702923936457,149607482.66028404,ARD_improved
broad,P-229p39632192_VX-0p478464286668_LS-6p73160020334e-05_ST-313p601802213_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00825092644e-05_H-73ae961aa0,49377.0,45336.05191145721,17560.737065748468,4040.948088542791,16329261.454297638,49377.0,40197.596142300914,16528.5636814955,9179.403857699086,84261455.18274087,-5138.455769156295,-67932193.72844324,ARD_worsened
broad,P-229p433825146_VX-0p876957934743_LS-6p77377719261e-05_ST-358p900225798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p34693508648e-06_H-bf889bf790,27070.0,27829.54877944717,8514.260722484716,759.5487794471701,576914.3483596859,27070.0,30174.604693079997,11064.549559006526,3104.6046930799967,9638570.30029434,-2345.0559136328266,-9061655.951934654,ARD_worsened
broad,P-232p272231119_VX-0p829414389208_LS-6p88203473429e-05_ST-337p761722106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p81629721619e-06_H-24e0a43587,29430.0,15361.484373626185,9760.448804092584,14068.515626373815,197923131.92952427,29430.0,16537.012462771076,13770.022298810729,12892.987537228924,166229127.63514036,1175.528089144891,31694004.294383913,ARD_improved
broad,P-234p126702838_VX-0p687075747958_LS-6p17120592739e-05_ST-378p601004081_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p02123545672e-06_H-9aef4c9512,32441.0,26307.878441112523,17722.138535446014,6133.121558887477,37615180.05609035,32441.0,31999.62676654046,17256.261638946205,441.37323345954064,194810.33121453016,5691.748325427936,37420369.724875815,ARD_improved
broad,P-236p763849841_VX-0p800191513041_LS-6p78517796151e-05_ST-355p994293515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p02870753363e-06_H-eb41f0639c,30174.0,32019.584747290377,12345.244637774354,1845.584747290377,3406183.0594308847,30174.0,27565.496763576346,11944.030369987207,2608.503236423654,6804289.134432677,-762.918489133277,-3398106.0750017925,ARD_worsened
broad,P-237p061390501_VX-0p937687434899_LS-4p7428723532e-05_ST-371p522412287_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p14470006046e-06_H-6445dc47a6,20655.0,22436.4563561701,18692.426527964108,1781.4563561700998,3173586.748938849,20655.0,27187.374065079362,20558.763066270683,6532.3740650793625,42671910.92612147,-4750.917708909263,-39498324.17718262,ARD_worsened
broad,P-237p334710533_VX-0p878374904385_LS-5p83506544001e-05_ST-382p29609677_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49209748472e-06_H-8773df93d2,25975.0,24045.693013367018,16863.301524202463,1929.3069866329824,3722225.448670839,25975.0,17717.021528746933,14995.749844187121,8257.978471253067,68194208.43167914,-6328.671484620085,-64471982.9830083,ARD_worsened
broad,P-238p319282705_VX-0p253960262605_LS-5p92121677448e-05_ST-384p128817665_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p89955725889e-05_H-452de4062d,81551.0,30050.877916884856,19450.89963476206,51500.12208311514,2652262574.575764,81551.0,61941.443022051026,18222.562543263608,19609.556977948974,384534724.8714273,31890.565105166163,2267727849.704337,ARD_improved
broad,P-238p568860016_VX-0p692328357435_LS-6p05159821767e-05_ST-343p889085336_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p96796621315e-06_H-eb41f0639c,35264.0,26458.668664970708,16322.539810267468,8805.331335029292,77533859.91964874,35264.0,28939.34364223144,15620.868011872073,6324.656357768559,40001278.04386226,2480.6749772607327,37532581.875786476,ARD_improved
broad,P-240p150803131_VX-0p464417169926_LS-7p86781365033e-05_ST-312p042470117_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03874725471e-05_H-0744488b5e,54875.0,46739.18734870647,14687.09753224366,8135.812651293527,66191447.49694781,54875.0,53074.51081287487,10576.822302607756,1800.4891871251311,3241761.3129545157,6335.323464168396,62949686.183993295,ARD_improved
broad,P-243p936893462_VX-0p545516283598_LS-5p6904291389e-05_ST-360p082453969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p84322017154e-06_H-e0ed0fec98,16538.0,34643.46389207094,17453.336008984345,18105.46389207094,327807822.7470846,16538.0,20710.55642248215,15388.979887381105,4172.55642248215,17410227.09879704,13932.90746958879,310397595.6482876,ARD_improved
broad,P-244p346847818_VX-0p692297386822_LS-7p87344285445e-05_ST-312p797130588_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p96827793206e-06_H-9bd689b964,41021.0,26574.61641871213,16266.640742690444,14446.383581287868,208697998.57770368,41021.0,34855.24962286729,16087.521202068028,6165.75037713271,38016477.71311216,8280.633204155158,170681520.86459154,ARD_improved
broad,P-244p476502118_VX-0p49526990633_LS-8p73976519147e-05_ST-336p403249939_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p74038709269e-06_H-f06f0c9a83,47164.0,20257.435406664204,17951.7158856933,26906.5645933358,723963218.2153515,47164.0,20013.560536617722,18513.753325179572,27150.439463382278,737146363.0547857,-243.87487004647846,-13183144.839434266,ARD_worsened
broad,P-246p351544569_VX-0p710899222357_LS-7p68583817855e-05_ST-368p835081824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p78594159524e-06_H-f404b6f8f4,39200.0,29251.649964315504,18588.2120201098,9948.350035684496,98969668.43250372,39200.0,24402.472383697786,19111.510559703245,14797.527616302214,218966823.55522668,-4849.1775806177175,-119997155.12272297,ARD_worsened
broad,P-247p324665735_VX-0p977977830338_LS-8p14476523525e-05_ST-343p514293063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p93275047078e-06_H-b40dbd8ddd,25771.0,19801.588909172384,19074.33417586004,5969.411090827616,35633868.77129575,25771.0,27697.553017512648,19630.6480036712,1926.5530175126478,3711606.5292870887,4042.8580733149684,31922262.24200866,ARD_improved
broad,P-248p695097131_VX-0p887957223036_LS-5p04400481913e-05_ST-333p269518536_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p25592725977e-06_H-bf889bf790,29531.0,22672.79739866004,16712.750672697584,6858.202601339963,47034942.92102623,29531.0,23405.296814932284,14114.164172880892,6125.703185067716,37524239.51154876,732.4994162722469,9510703.409477472,ARD_improved
broad,P-52p5445860993_VX-0p633129978235_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p95323714861e-06_H-306f9d252b,13322.0,13490.585668639342,11727.078889303286,168.58566863934175,28421.127670573936,13322.0,10768.54891086687,5560.130030422928,2553.45108913313,6520112.464595169,-2384.8654204937884,-6491691.336924595,ARD_worsened
broad,P-53p4525830151_VX-0p394191978834_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-4p7433308439e-06_H-306f9d252b,9915.0,19173.473548963964,15665.383147353175,9258.473548963964,85719332.45686539,9915.0,14659.46919598912,10677.319562213772,4744.469195989121,22509987.951689653,4514.004352974844,63209344.50517573,ARD_improved
broad,P-55p2363598851_VX-0p252312006514_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p41059847866e-06_H-fb250c7cf9,14268.0,13691.79604902527,6349.413915585682,576.2039509747301,332010.9931188892,14268.0,12695.095727758475,3591.93902275387,1572.9042722415252,2474027.849635642,-996.7003212667951,-2142016.856516753,ARD_worsened
broad,P-59p3859586774_VX-0p222677981218_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p39680224058e-06_H-306f9d252b,15242.0,16842.95502950525,5501.450549996507,1600.9550295052504,2563057.006498157,15242.0,16943.325887297335,2724.8358667493944,1701.3258872973347,2894509.774788063,-100.37085779208428,-331452.768289906,ARD_worsened
broad,P-63p4364244112_VX-0p87794698955_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p12972194663e-06_H-306f9d252b,5389.0,8333.18193259944,12009.07874918447,2944.18193259944,8668207.252244975,5389.0,7676.36339204825,7001.380656313921,2287.36339204825,5232031.287282475,656.8185405511904,3436175.9649625,ARD_improved
broad,P-67p3007401579_VX-0p639039009111_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p92592931724e-06_H-306f9d252b,8852.0,10241.85953747643,8223.280045171736,1389.85953747643,1931709.533914196,8852.0,9824.255359438892,3869.293310974215,972.2553594388919,945280.4839576489,417.6041780375381,986429.0499565472,ARD_improved
broad,P-71p6599397131_VX-0p537693260466_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p47741567376e-06_H-306f9d252b,10329.0,9547.838606122008,5345.940235343904,781.1613938779919,610213.1232854073,10329.0,9057.270181096294,3094.5260479059807,1271.7298189037065,1617296.732288854,-490.56842502571453,-1007083.6090034466,ARD_worsened
broad,P-71p8781037338_VX-0p56768277259_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p29371096306e-06_H-306f9d252b,8696.0,9400.11871919406,4534.313292601542,704.1187191940589,495783.170719482,8696.0,9820.46860921432,2599.3388736175907,1124.4686092143202,1264429.6531083875,-420.3498900202612,-768646.4823889055,ARD_worsened
broad,P-72p876222127_VX-0p956216556443_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p95539698515e-06_H-306f9d252b,4840.0,11572.867060830637,14537.553355382131,6732.867060830635,45331498.85881815,4840.0,6664.288867064977,9702.414939450735,1824.2888670649772,3328029.8704972183,4908.5781937656575,42003468.98832093,ARD_improved
broad,P-74p5163352518_VX-0p201002332148_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-9p30229491189e-06_H-fb250c7cf9,21999.0,20381.17108028668,11018.75776934229,1617.82891971332,2617370.413460768,21999.0,19930.775489070453,4913.887108643375,2068.2245109295473,4277552.627609765,-450.39559121622733,-1660182.2141489973,ARD_worsened
broad,P-76p2867092863_VX-0p693142102976_LS-5p97726511316e-05_ST-352p808802476_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p95978585387e-06_H-0744488b5e,28708.0,37391.197292981575,15489.608004881133,8683.197292981575,75397915.22884254,28708.0,22091.10183261106,14180.220207466888,6616.898167388939,43783341.3575951,2066.2991255926354,31614573.87124744,ARD_improved
broad,P-77p1412079225_VX-0p963213148682_LS-8p58459875102e-05_ST-347p110895162_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p00836248925e-06_H-8eb307dfff,68359.0,50466.910226476895,18685.22013863201,17892.089773523105,320126876.4638101,68359.0,37328.51928569479,15988.761011587285,31030.48071430521,962890733.3608675,-13138.390940782105,-642763856.8970574,ARD_worsened
broad,P-77p2146242418_VX-0p855104240805_LS-5p17451748821e-05_ST-369p375740917_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p64155850575e-06_H-f404b6f8f4,22649.0,26708.339231140377,14988.517746576128,4059.339231140377,16478234.993475346,22649.0,23089.070943521612,11139.184142451926,440.0709435216122,193662.435332002,3619.2682876187646,16284572.558143344,ARD_improved
broad,P-77p6071708937_VX-0p433253784538_LS-7p48831675656e-05_ST-344p207921637_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11346300371e-05_H-5958772c6a,44723.0,34647.2345831656,14949.363552322182,10075.765416834402,101521048.73507611,44723.0,65183.950530817005,16512.034968717937,20460.950530817005,418650496.6245407,-10385.185113982603,-317129447.88946456,ARD_worsened
broad,P-78p18378444_VX-0p804643363326_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p32374124592e-06_H-b0e5aed98c,8564.0,12028.161159770088,12758.29142013092,3464.1611597700867,12000412.540859632,8564.0,6651.836600233011,7368.0501044299335,1912.1633997669887,3656368.867408449,1551.997760003098,8344043.673451183,ARD_improved
broad,P-78p3109819881_VX-0p819836919071_LS-8p42620704062e-05_ST-359p367913591_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p88424415978e-06_H-cedd8dc36d,78700.0,42425.58691109946,17141.480110353168,36274.41308890054,1315833044.9441988,78700.0,34680.751632924585,17630.764901183134,44019.248367075415,1937694226.8022716,-7744.835278174876,-621861181.8580728,ARD_worsened
broad,P-79p1315856604_VX-0p738156089448_LS-4p61026192486e-05_ST-370p648100327_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p53536653287e-06_H-0d7d85a8f4,25159.0,29095.35894242893,15975.676055678312,3936.358942428931,15494921.723640213,25159.0,27802.32241219227,15299.897719052862,2643.3224121922685,6987153.374797953,1293.0365302366627,8507768.34884226,ARD_improved
broad,P-82p6239965333_VX-0p567384090403_LS-6p29636633496e-05_ST-368p216750002_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p50238962391e-06_H-e6df4d4a2d,83769.0,25950.86163975382,15298.222057790992,57818.13836024618,3342937123.4445705,83769.0,39141.825845589134,17068.748055187647,44627.174154410866,1991584673.0081172,13190.964205835313,1351352450.4364533,ARD_improved
broad,P-83p4130417347_VX-0p322492976823_LS-7p74299080266e-05_ST-371p281013063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p49588392607e-05_H-b41989dc4b,60919.0,47028.53364642157,18163.057494069264,13890.466353578428,192945055.5198944,60919.0,46278.70255431876,19472.145885959,14640.297445681237,214338309.29802057,-749.8310921028096,-21393253.77812618,ARD_worsened
broad,P-85p9171141482_VX-0p437191097118_LS-7p49853263212e-05_ST-320p146293033_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p10343523343e-05_H-d4c4d1b9c0,42497.0,45777.76107558048,18584.71671471365,3280.761075580478,10763393.235043976,42497.0,51309.42925387614,17601.979758798312,8812.429253876136,77658909.35457192,-5531.668178295658,-66895516.11952795,ARD_worsened
broad,P-88p5362444224_VX-0p501389667448_LS-5p57799721508e-05_ST-306p707884961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p62149983578e-06_H-1422635bbf,42879.0,35763.15638255265,16167.108776341383,7115.843617447354,50635230.38796624,42879.0,40946.4419721884,15002.23307998004,1932.558027811603,3734780.5308590727,5183.2855896357505,46900449.85710716,ARD_improved
broad,P-89p9091669401_VX-0p254822282222_LS-4p87644701271e-05_ST-380p329545658_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p8931313859e-05_H-f4a4199ba7,73978.0,53778.7999686859,18996.751578039144,20199.200031314103,408007681.90503967,73978.0,62402.91073541087,17116.203340375774,11575.089264589129,133982691.48320651,8624.110766724974,274024990.42183316,ARD_improved
broad,P-90p076179662_VX-0p77719101666_LS-5p40074605054e-05_ST-384p823624425_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p20712347364e-06_H-765e346b33,25602.0,24065.33341930256,14917.955201524084,1536.6665806974415,2361344.1802323665,25602.0,14484.113738210326,16347.862293792154,11117.886261789674,123607394.93009157,-9581.219681092232,-121246050.74985921,ARD_worsened
broad,P-90p3577538021_VX-0p606625134218_LS-7p79676391387e-05_ST-345p062824899_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p95239156919e-06_H-e341aeefe6,81413.0,26365.0009672423,15072.779160390211,55047.999032757696,3030282197.5104923,81413.0,24465.22311537989,12725.102017927673,56947.77688462011,3243049292.100472,-1899.777851862411,-212767094.58997965,ARD_worsened
broad,P-91p2790923782_VX-0p717805590808_LS-4p80270969425e-05_ST-305p576577078_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72065063966e-06_H-a55a682ac9,27350.0,12280.720762733385,12782.303022854676,15069.279237266615,227083176.7307147,27350.0,19272.642587959854,16141.077014267423,8077.357412040146,65243702.76183989,6991.921825226469,161839473.9688748,ARD_improved
broad,P-92p0306358058_VX-0p635786516528_LS-6p85874395416e-05_ST-348p651765165_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p58764220003e-06_H-8daf8adcd4,32554.0,60209.59637095848,16679.120465383327,27655.59637095848,764832010.6333716,32554.0,53661.90596744174,14639.59789779211,21107.905967441737,445543694.3303625,6547.690403516743,319288316.3030091,ARD_improved
broad,P-93p2349412886_VX-0p318136092994_LS-6p37701091846e-05_ST-373p005608841_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51637010363e-05_H-95ed9fb76f,59248.0,52468.254036370825,18981.92038806968,6779.745963629175,45964955.331346095,59248.0,61724.93040951526,17729.437278810066,2476.930409515262,6135184.253581444,4302.815554113913,39829771.07776465,ARD_improved
broad,P-93p7887593651_VX-0p596649793105_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p13380310062e-06_H-306f9d252b,9653.0,12339.48455751671,5646.416180533964,2686.484557516709,7217199.277775749,9653.0,12015.308670644969,2714.816549411446,2362.3086706449685,5580502.255404399,324.17588687174066,1636697.0223713499,ARD_improved
broad,P-95p3163706926_VX-0p805137875644_LS-4p85393429372e-05_ST-366p295455669_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p99167018339e-06_H-270d04032e,23725.0,20899.68954992164,12395.272574804285,2825.3104500783597,7982379.139321981,23725.0,26771.41908182193,11793.545386554353,3046.4190818219286,9280669.222088762,-221.10863174356882,-1298290.0827667806,ARD_worsened
broad,P-96p3048792257_VX-0p802808589305_LS-5p4654094879e-05_ST-371p269771919_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00905454586e-06_H-24e0a43587,26106.0,19561.687164904783,12089.308365616607,6544.312835095214,42828030.48359196,26106.0,23908.248271856843,10715.221921345277,2197.7517281431574,4830112.658556235,4346.561106952056,37997917.82503572,ARD_improved
broad,P-97p6596954152_VX-0p666705631564_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p80451054123e-06_H-b0e5aed98c,9719.0,13831.049454354652,9292.206533591643,4112.049454354652,16908950.71505839,9719.0,8015.399837976642,5391.0188811892085,1703.6001620233583,2902253.5120460126,2408.4492923312937,14006697.203012377,ARD_improved
broad,P-98p2720448178_VX-0p404108184606_LS-6p2082238115e-05_ST-312p013044035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p19376958616e-05_H-e0ed0fec98,51238.0,36889.171658014246,17647.5716408095,14348.828341985754,205888874.78777364,51238.0,32542.129056030055,16171.980931786116,18695.870943969945,349535590.35357964,-4347.042601984191,-143646715.565806,ARD_worsened
broad,P-98p6430415843_VX-0p873233253177_LS-7p66258838728e-05_ST-323p115187787_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p52443529316e-06_H-95ed9fb76f,71452.0,42166.08485379777,19136.56687825754,29285.915146202227,857664825.950557,71452.0,35766.9070588963,18115.930960603444,35685.0929411037,1273425858.215209,-6399.177794901472,-415761032.264652,ARD_worsened
broad,P-99p0936052974_VX-0p300439480401_LS-4p95355776339e-05_ST-340p036700638_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60568797302e-05_H-701e6757d1,61856.0,40534.61031110173,17821.96346224434,21321.38968889827,454601658.2658575,61856.0,40620.67332583282,20623.256272300165,21235.326674167183,450939098.9585963,86.0630147310876,3662559.3072612286,ARD_improved
broad,P-99p5435087092_VX-0p559592851831_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p34132747676e-06_H-306f9d252b,13785.0,10521.111916578688,4227.062470473169,3263.8880834213123,10652965.421099648,13785.0,10937.698957441316,2123.4678876805806,2847.3010425586835,8107123.226955766,416.5870408626288,2545842.194143882,ARD_improved
broad,P-99p7580068976_VX-0p617169232141_LS-5p71058654975e-05_ST-337p763092798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p81652803119e-06_H-765e346b33,37841.0,32395.69726615672,17446.987898741,5445.302733843284,29651321.86320114,37841.0,34154.6450651986,18290.80887599854,3686.3549348013985,13589212.705334622,1758.9477990418854,16062109.157866519,ARD_improved
broad,P-100p408926704_VX-0p564694322144_LS-6p38706769001e-05_ST-381p633419878_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p54288845105e-06_H-790e4fd6dd,17386.0,53971.59081687046,15274.281470140875,36585.59081687046,1338505455.4194765,17386.0,33650.03242412683,15182.192054981775,16264.032424126832,264518750.6930489,20321.55839274363,1073986704.7264276,ARD_improved
broad,P-102p025474754_VX-0p424029390103_LS-7p94734719352e-05_ST-354p238131711_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13768543304e-05_H-6f31342894,23150.0,25759.56078814532,11926.320382292217,2609.560788145318,6809807.5070256125,23150.0,30788.477789363347,12158.988219623636,7638.477789363347,58346342.938597165,-5028.917001218029,-51536535.43157155,ARD_worsened
broad,P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb,10686.0,18958.841892948167,17288.684840988048,8272.841892948167,68439912.9857182,10686.0,20646.466710656903,18060.26403237503,9960.466710656903,99210897.09410435,-1687.6248177087364,-30770984.108386144,ARD_worsened
