experiment_name,week6_simulation_id,week6_original_hash,week6_metadata_path,week6_metadata_sha256,week6_dataset_revision
P-225p511353261_VX-0p242923031869_LS-6p38341457094e-05_ST-340p774386379_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p9858638211e-05_H-5cefbb31d2,sim_00223,5cefbb31d2,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00223\metadata.json,7c41edaa23eedd259dcbb4da1352be653bda9d4fa42d65fe2245d1fc483c4e19,0e859b748fdbc8454f66e58e101e333ac0479d42
P-226p648480029_VX-0p577602942666_LS-6p93800013331e-05_ST-342p653362063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p35196680396e-06_H-b4093437b1,sim_00224,b4093437b1,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00224\metadata.json,4dd541041aea87dd97b3c2424434b92c3a153eb36f6542d5ec061e8935518539,0e859b748fdbc8454f66e58e101e333ac0479d42
P-227p690023792_VX-0p392329282459_LS-7p92871102354e-05_ST-391p94840599_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p22961013075e-05_H-12074f4927,sim_00225,12074f4927,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00225\metadata.json,8c69a638cdb91de47441d3a16a75cc9f48546a357f4987e7c04fa42a8d949b7a,0e859b748fdbc8454f66e58e101e333ac0479d42
P-228p907235932_VX-0p414638318501_LS-7p95917332413e-05_ST-340p25610662_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16345267376e-05_H-02b1b704be,sim_00226,02b1b704be,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00226\metadata.json,d1ce9f5cc74c98d9cd6978ff40aad9ebb799c036c6971b80b4cfeeb9ae65d1b8,0e859b748fdbc8454f66e58e101e333ac0479d42
P-234p345987256_VX-0p872091919433_LS-7p00578367301e-05_ST-333p182550298_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p53166529298e-06_H-b41981edcb,sim_00227,b41981edcb,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00227\metadata.json,4a9d51e08f787a34931b667db3f957ff832a2df55d86384c5755fc82d49f6426,0e859b748fdbc8454f66e58e101e333ac0479d42
P-235p890696826_VX-0p62852965691_LS-7p09715556056e-05_ST-349p581827429_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p6752473809e-06_H-765072ed36,sim_00228,765072ed36,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00228\metadata.json,91ba20692bef0d5ecd21e93c6821a4aa37dff71060c12d846ba46749ec0f81c6,0e859b748fdbc8454f66e58e101e333ac0479d42
P-236p206080041_VX-0p584146530445_LS-8p43378292301e-05_ST-319p849522294_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p25840838144e-06_H-b41981edcb,sim_00229,b41981edcb,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00229\metadata.json,d54ce4deee15deb6260864188905436e63a014cae3673e987756c4cdf5816a6a,0e859b748fdbc8454f66e58e101e333ac0479d42
P-240p318887809_VX-0p361018894241_LS-4p85509578057e-05_ST-398p513006139_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33625155912e-05_H-3a501d5f99,sim_00230,3a501d5f99,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00230\metadata.json,008c4022035040bc97de60efbaed8e42cf1a548a3a5ae5e86b1146f5c26ab3d8,0e859b748fdbc8454f66e58e101e333ac0479d42
P-243p325077963_VX-0p998321353283_LS-5p70160449472e-05_ST-337p156153016_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p83223221376e-06_H-d7a336064e,sim_00231,d7a336064e,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00231\metadata.json,634eb65b61034f5dc3b5878d14965c5078038eb24dcbbc041a9a3c9f1b8e9286,0e859b748fdbc8454f66e58e101e333ac0479d42
P-246p298220115_VX-0p718479932945_LS-4p8795144948e-05_ST-311p768373355_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p71434285331e-06_H-0b12abf205,sim_00232,0b12abf205,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00232\metadata.json,3ab212132a3e2eb0addeea7330557b8d76121a994a016cec0ee78428c9419e8e,0e859b748fdbc8454f66e58e101e333ac0479d42
P-246p882256304_VX-0p912145169038_LS-8p52944569156e-05_ST-321p903093968_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p288764077e-06_H-0b12abf205,sim_00233,0b12abf205,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00233\metadata.json,9e663e8f2091690cb45558432af561377b1542ddfb07390b2b590d446c5fb830,0e859b748fdbc8454f66e58e101e333ac0479d42
P-76p6986127633_VX-0p686212461643_LS-6p4052091323e-05_ST-393p159111444_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0300684885e-06_H-b41981edcb,sim_00234,b41981edcb,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00234\metadata.json,d5306fbc35134807ceddbed4b6dd2ca928a379243b9fc29cfaad27fd9872d49d,0e859b748fdbc8454f66e58e101e333ac0479d42
P-78p6311637963_VX-0p75889512334_LS-7p24228839444e-05_ST-395p823418581_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p3567684844e-06_H-9aaaba6a78,sim_00235,9aaaba6a78,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00235\metadata.json,57f33d7b3161bebcf4f7166a4a1cde729eafd5ff53eeeec008f3d2b5b46d3293,0e859b748fdbc8454f66e58e101e333ac0479d42
P-80p5741190929_VX-0p403249617425_LS-8p97039861056e-05_ST-397p637850573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p19631126592e-05_H-6464f5e6a2,sim_00236,6464f5e6a2,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00236\metadata.json,169b930f52e7a1e15d330767d7d72a14d526f96b7b17ae920283175a21bd7b1e,0e859b748fdbc8454f66e58e101e333ac0479d42
P-91p4898167395_VX-0p477122889388_LS-7p769973149e-05_ST-351p010780102_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p01108555266e-05_H-b41981edcb,sim_00237,b41981edcb,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00237\metadata.json,f6a920bc9d61d884634ffa0d36bcd397eb8e907c7e6a7a59586dcdea68c46ad7,0e859b748fdbc8454f66e58e101e333ac0479d42
P-92p2921456709_VX-0p425581954559_LS-4p53091383738e-05_ST-356p588229582_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13353504568e-05_H-765072ed36,sim_00238,765072ed36,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00238\metadata.json,95ec72bf812c97a62446bce8f27f7c1255b4ae9f3efec7f67142cbfdc53c2c3d,0e859b748fdbc8454f66e58e101e333ac0479d42
P-92p9578294978_VX-0p909619863772_LS-6p47386544357e-05_ST-309p507384821_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p30344685197e-06_H-765072ed36,sim_00239,765072ed36,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00239\metadata.json,0cc9d2e7c25ccf60e69db2f15648b7ae35364ab77838ef4388cc70b0c68008fe,0e859b748fdbc8454f66e58e101e333ac0479d42
P-93p7392388905_VX-0p76284290369_LS-5p63100861802e-05_ST-349p958485388_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p32387163816e-06_H-5cefbb31d2,sim_00240,5cefbb31d2,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00240\metadata.json,16ef7e4e09d71b19bd66eb0350d5c4b239320ff037b7a4b2dabf4b9c27281c7e,0e859b748fdbc8454f66e58e101e333ac0479d42
P-97p5646849269_VX-0p800614374072_LS-8p74302358335e-05_ST-345p052442693_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p02552334713e-06_H-b41981edcb,sim_00241,b41981edcb,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00241\metadata.json,2cad1946857d6735c436eafd294477b772bd8d82b211732a69d8fb0b9ac2c904,0e859b748fdbc8454f66e58e101e333ac0479d42
P-97p9405338961_VX-0p913267755474_LS-7p48831340213e-05_ST-390p809181728_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p28226314145e-06_H-0b12abf205,sim_00242,0b12abf205,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00242\metadata.json,c84d760fa54dccc61bd61a30f83b5f0db40e6ec613b78316d07966472fd001bf,0e859b748fdbc8454f66e58e101e333ac0479d42
