repeat,model,subset,roc_auc,pr_auc,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,brier_score,log_loss,false_negative,false_positive,true_negative,true_positive,row_count
17,log_h_st_logistic,full81,0.9902624195411783,0.9560865715350036,0.9604938271604938,0.9224707047367553,0.863013698630137,0.9819277108433735,0.029264173308966725,0.10050930344428899,10,6,326,63,405
17,log_h_st_logistic,B1_q30,0.9403327596098681,0.8690945040405638,0.872,0.8448078026391279,0.7619047619047619,0.927710843373494,0.09191263345924329,0.30458633529679413,10,6,77,32,125
17,log_h_st_logistic,B1_q20,0.9068100358422938,0.8153617768537688,0.8352941176470589,0.8085424133811231,0.7096774193548387,0.9074074074074074,0.12142190789270152,0.3988657859022427,9,5,49,22,85
17,log_irradiance,full81,0.9747070473675523,0.8797972714455775,0.9432098765432099,0.8798687902294108,0.7808219178082192,0.9789156626506024,0.044595817157967746,0.15513830292429678,16,7,325,57,405
17,log_irradiance,B1_q30,0.923407917383821,0.8097678451176329,0.848,0.8032128514056225,0.6666666666666666,0.9397590361445783,0.11471607028372653,0.3757866107322332,14,5,78,28,125
17,log_irradiance,B1_q20,0.8936678614097968,0.7726297021015901,0.8117647058823529,0.7625448028673836,0.5806451612903226,0.9444444444444444,0.14517896843366693,0.47678145166278263,13,3,51,18,85
17,log_king_style,full81,0.9880755900313583,0.950866188642017,0.9629629629629629,0.9293200198052484,0.8767123287671232,0.9819277108433735,0.03139811522962409,0.10507669680305898,9,6,326,64,405
17,log_king_style,B1_q30,0.9268502581755593,0.8517422480123799,0.88,0.8567125645438898,0.7857142857142857,0.927710843373494,0.09902786343611283,0.31910820731502965,9,6,77,33,125
17,log_king_style,B1_q20,0.8882915173237753,0.7877744586403513,0.8470588235294118,0.8246714456391876,0.7419354838709677,0.9074074074074074,0.1271569801439372,0.4044994986645359,8,5,49,23,85
17,log_linear_energy,full81,0.9000247565604886,0.6430594136442073,0.854320987654321,0.692069648456841,0.4383561643835616,0.9457831325301205,0.09907754176752098,0.29765830325810577,41,18,314,32,405
17,log_linear_energy,B1_q30,0.6818703384968445,0.434836805749513,0.624,0.5110441767068273,0.16666666666666666,0.8554216867469879,0.23863044235225073,0.6628721079187808,35,12,71,7,125
17,log_linear_energy,B1_q20,0.6845878136200716,0.48512381286467293,0.611764705882353,0.5295698924731183,0.22580645161290322,0.8333333333333334,0.2507622152362479,0.6942866930003541,24,9,45,7,85
17,log_volumetric_energy,full81,0.9799059250701435,0.9113632922649082,0.9432098765432099,0.9065852450899488,0.8493150684931506,0.963855421686747,0.04373620554363344,0.13822441254520063,11,12,320,62,405
17,log_volumetric_energy,B1_q30,0.8823866896156053,0.7394618259044603,0.824,0.8027825588066553,0.7380952380952381,0.8674698795180723,0.13399748429106162,0.40647776468589975,11,11,72,31,125
17,log_volumetric_energy,B1_q20,0.8339307048984469,0.6907819570823515,0.788235294117647,0.771505376344086,0.7096774193548387,0.8333333333333334,0.16705606415813817,0.4995102539289267,9,9,45,22,85
17,logistic_M1,full81,0.990386202343621,0.9581271781498957,0.9679012345679012,0.9376753589701271,0.8904109589041096,0.9849397590361446,0.02827268229172126,0.10156027538491033,8,5,327,65,405
17,logistic_M1,B1_q30,0.938324727481354,0.868063606000547,0.896,0.8746414228341939,0.8095238095238095,0.9397590361445783,0.09057968796518377,0.31889429473382974,8,5,78,34,125
17,logistic_M1,B1_q20,0.9068100358422939,0.8083217533497921,0.8588235294117647,0.8408004778972521,0.7741935483870968,0.9074074074074074,0.11645431208318037,0.40567200318727403,7,5,49,24,85
17,logistic_M3,full81,0.9940171645486053,0.9737481011810527,0.9679012345679012,0.9376753589701271,0.8904109589041096,0.9849397590361446,0.023592247088492054,0.07950313092748854,8,5,327,65,405
17,logistic_M3,B1_q30,0.9592656339644292,0.9180689173997272,0.896,0.8746414228341939,0.8095238095238095,0.9397590361445783,0.07628556847283723,0.2532956298380676,8,5,78,34,125
17,logistic_M3,B1_q20,0.9336917562724014,0.887694488064618,0.8588235294117647,0.8408004778972521,0.7741935483870968,0.9074074074074074,0.10274759615595787,0.3384124917962589,7,5,49,24,85
18,gpc_1d_h,full81,0.98737415415085,0.9100328417727276,0.9530864197530864,0.9179526324475986,0.863013698630137,0.9728915662650602,0.03234516995485231,0.11287951755381553,10,9,323,63,405
18,gpc_1d_h,B1_q30,0.933235294117647,0.821834161486643,0.856,0.8279411764705882,0.75,0.9058823529411765,0.09793989984085176,0.3111117002909426,10,8,77,30,125
18,gpc_1d_h,B1_q20,0.9026806526806528,0.8046702234994642,0.8352941176470589,0.8155594405594406,0.7272727272727273,0.9038461538461539,0.12491397774326893,0.39770415098518824,9,5,47,24,85
18,gpc_4d,full81,0.9917890741046377,0.9651634726505337,0.9580246913580247,0.9263079716124774,0.8767123287671232,0.9759036144578314,0.02780704588582948,0.0961560087038067,9,8,324,64,405
18,gpc_4d,B1_q30,0.945,0.8860718164345539,0.864,0.8404411764705882,0.775,0.9058823529411765,0.08768272822445941,0.2793700190370335,9,8,77,31,125
18,gpc_4d,B1_q20,0.907925407925408,0.860817889484128,0.8,0.7867132867132867,0.7272727272727273,0.8461538461538461,0.12019723728667395,0.36870922812964313,9,8,44,24,85
18,gpc_5d_h_augmented,full81,0.9914589866314574,0.9639256829162918,0.9555555555555556,0.9194586565439842,0.863013698630137,0.9759036144578314,0.02832457270542161,0.10112244051234001,10,8,324,63,405
18,gpc_5d_h_augmented,B1_q30,0.9438235294117647,0.8834093867163273,0.856,0.8279411764705882,0.75,0.9058823529411765,0.08890355657335255,0.2845744368615766,10,8,77,30,125
18,gpc_5d_h_augmented,B1_q20,0.9055944055944056,0.8586417859797457,0.8,0.7867132867132867,0.7272727272727273,0.8461538461538461,0.1217460443264305,0.37497720658131534,9,8,44,24,85
18,log_areal_energy,full81,0.9632365076745337,0.8451033355361086,0.8962962962962963,0.8191945865654399,0.6986301369863014,0.9397590361445783,0.0627636165580286,0.18636331613053866,22,20,312,51,405
18,log_areal_energy,B1_q30,0.818235294117647,0.5954010649013117,0.704,0.6367647058823529,0.45,0.8235294117647058,0.1745220729971082,0.49228757854032984,22,15,70,18,125
18,log_areal_energy,B1_q20,0.7785547785547786,0.6402370863732009,0.6588235294117647,0.627039627039627,0.48484848484848486,0.7692307692307693,0.1990156701224808,0.5597283102695788,17,12,40,16,85
18,log_h_logistic,full81,0.9881581118996534,0.9400938934121551,0.9580246913580247,0.9209646806403697,0.863013698630137,0.9789156626506024,0.032688211745332374,0.1131657521499723,10,7,325,63,405
18,log_h_logistic,B1_q30,0.9332352941176469,0.8212659252581067,0.872,0.8397058823529412,0.75,0.9294117647058824,0.1002235600992351,0.3394981424323831,10,6,79,30,125
18,log_h_logistic,B1_q20,0.9026806526806527,0.8046080263897704,0.8470588235294118,0.8251748251748252,0.7272727272727273,0.9230769230769231,0.1291125828393032,0.443631400599723,9,4,48,24,85
18,log_h_st_logistic,full81,0.9878692853606206,0.9413227372113034,0.9530864197530864,0.9072660505033834,0.8356164383561644,0.9789156626506024,0.03335460086463795,0.11466588138146919,12,7,325,61,405
18,log_h_st_logistic,B1_q30,0.9302941176470588,0.8368131209377601,0.856,0.8147058823529412,0.7,0.9294117647058824,0.1020286620144877,0.34275850011095854,12,6,79,28,125
18,log_h_st_logistic,B1_q20,0.8974358974358975,0.8218256953170342,0.8235294117647058,0.7948717948717949,0.6666666666666666,0.9230769230769231,0.1326795736518574,0.45012414135390594,11,4,48,22,85
18,log_irradiance,full81,0.9728090443967652,0.8735200257534351,0.9358024691358025,0.864664135996039,0.7534246575342466,0.9759036144578314,0.04701369688098487,0.1637266005140293,18,8,324,55,405
18,log_irradiance,B1_q30,0.9126470588235294,0.7813225983993168,0.824,0.7647058823529411,0.6,0.9294117647058824,0.12168572825765253,0.4020730459225293,16,6,79,24,125
18,log_irradiance,B1_q20,0.8851981351981352,0.7751825581544595,0.7764705882352941,0.7342657342657343,0.5454545454545454,0.9230769230769231,0.15690848305956911,0.5181991636871508,15,4,48,18,85
18,log_king_style,full81,0.9863013698630136,0.9420294745860642,0.9530864197530864,0.912609341475491,0.8493150684931506,0.9759036144578314,0.03536098257267217,0.11680119630173509,11,8,324,62,405
18,log_king_style,B1_q30,0.9185294117647058,0.806143395745537,0.856,0.8213235294117647,0.725,0.9176470588235294,0.11037927524783457,0.35244066700326426,11,7,78,29,125
18,log_king_style,B1_q20,0.8805361305361306,0.7858992864062426,0.8235294117647058,0.8004079254079255,0.696969696969697,0.9038461538461539,0.14063920052421192,0.45029927490206756,10,5,47,23,85
18,log_linear_energy,full81,0.9001898002970787,0.6404919841199229,0.8469135802469135,0.6822082851955769,0.4246575342465753,0.9397590361445783,0.09903846023171341,0.29763931605515626,42,20,312,31,405
18,log_linear_energy,B1_q30,0.6929411764705882,0.43638072927182076,0.624,0.4985294117647059,0.15,0.8470588235294118,0.22933370898245425,0.640672877661926,34,13,72,6,125
18,log_linear_energy,B1_q20,0.6736596736596737,0.5026686663871498,0.5882352941176471,0.513986013986014,0.18181818181818182,0.8461538461538461,0.2572713557527134,0.7119794144630486,27,8,44,6,85
18,log_volumetric_energy,full81,0.97895692358475,0.9056214465807243,0.9432098765432099,0.9065852450899488,0.8493150684931506,0.963855421686747,0.04445386176625791,0.14188489773922167,11,12,320,62,405
18,log_volumetric_energy,B1_q30,0.8823529411764707,0.7124775118683431,0.832,0.8036764705882353,0.725,0.8823529411764706,0.13092150763390814,0.40302477213007204,11,10,75,29,125
18,log_volumetric_energy,B1_q20,0.8467365967365967,0.7334870532343621,0.8,0.7867132867132867,0.7272727272727273,0.8461538461538461,0.1589545973049821,0.487474949063914,9,8,44,24,85
18,logistic_M1,full81,0.9884881993728337,0.9454187670285586,0.9580246913580247,0.9209646806403697,0.863013698630137,0.9789156626506024,0.03290810610166582,0.11508233594353927,10,7,325,63,405
18,logistic_M1,B1_q30,0.9288235294117647,0.8197736611294518,0.864,0.8338235294117646,0.75,0.9176470588235294,0.10377480783645476,0.3586558070719964,10,7,78,30,125
18,logistic_M1,B1_q20,0.8916083916083916,0.7955334737011668,0.8235294117647058,0.8059440559440559,0.7272727272727273,0.8846153846153846,0.1335866158603843,0.4691352758523607,9,6,46,24,85
18,logistic_M3,full81,0.9921604225119657,0.9650241381449368,0.9629629629629629,0.934663310777356,0.8904109589041096,0.9789156626506024,0.028499618968484127,0.09861872680703278,8,7,325,65,405
18,logistic_M3,B1_q30,0.9470588235294118,0.8778069853754896,0.88,0.8588235294117648,0.8,0.9176470588235294,0.09210504894914419,0.3145274312761377,8,7,78,32,125
18,logistic_M3,B1_q20,0.914918414918415,0.8608725180077614,0.8235294117647058,0.8114801864801865,0.7575757575757576,0.8653846153846154,0.12877230411270182,0.4366218898642125,8,7,45,25,85
19,gpc_1d_h,full81,0.9865489354678989,0.896587202248799,0.9629629629629629,0.9293200198052484,0.8767123287671232,0.9819277108433735,0.03014176149912866,0.11162745898329077,9,6,326,64,405
19,gpc_1d_h,B1_q30,0.9347048300536672,0.8005674241599188,0.88,0.8497316636851521,0.7692307692307693,0.9302325581395349,0.09193712659457833,0.3048188059207792,9,6,80,30,125
19,gpc_1d_h,B1_q20,0.8965714285714286,0.7917172340525145,0.8470588235294118,0.8357142857142857,0.7714285714285715,0.9,0.12454944488462102,0.41075426937993065,8,5,45,27,85
19,gpc_4d,full81,0.9917478131704902,0.9664379513059052,0.9604938271604938,0.9224707047367553,0.863013698630137,0.9819277108433735,0.027258721820692226,0.09523999331963251,10,6,326,63,405
19,gpc_4d,B1_q30,0.9463327370304115,0.8887873283789596,0.872,0.8369111508646392,0.7435897435897436,0.9302325581395349,0.08563111544248592,0.27538392850254867,10,6,80,29,125
19,gpc_4d,B1_q20,0.9182857142857143,0.8860063625424147,0.8352941176470589,0.8214285714285714,0.7428571428571429,0.9,0.11427057079039137,0.35979198655246125,9,5,45,26,85
19,gpc_5d_h_augmented,full81,0.9913352038290146,0.964894032551719,0.9555555555555556,0.9194586565439842,0.863013698630137,0.9759036144578314,0.027639032854975893,0.09910327689041146,10,8,324,63,405
19,gpc_5d_h_augmented,B1_q30,0.9448419797257007,0.8832400759590908,0.856,0.825283243887895,0.7435897435897436,0.9069767441860465,0.08645542961393765,0.2789035045955236,10,8,78,29,125
19,gpc_5d_h_augmented,B1_q20,0.9148571428571429,0.8791398197188601,0.8117647058823529,0.8014285714285714,0.7428571428571429,0.86,0.11501248167654604,0.3635744052349405,9,7,43,26,85
19,log_areal_energy,full81,0.9624112889915828,0.8410113982395813,0.8962962962962963,0.8138512955933321,0.684931506849315,0.9427710843373494,0.06348181244561049,0.18799047111151684,23,19,313,50,405
19,log_areal_energy,B1_q30,0.8187239117471675,0.5880485375283554,0.704,0.6237328562909958,0.41025641025641024,0.8372093023255814,0.17454895835492737,0.4922191139948237,23,14,72,16,125
19,log_areal_energy,B1_q20,0.7457142857142857,0.6200573817656719,0.6235294117647059,0.5900000000000001,0.4,0.78,0.22054209600249852,0.6149940558315824,21,11,39,14,85
19,log_h_logistic,full81,0.987910546294768,0.9318303522812724,0.9604938271604938,0.9224707047367553,0.863013698630137,0.9819277108433735,0.030066860689476168,0.11466750342567646,10,6,326,63,405
19,log_h_logistic,B1_q30,0.9332140727489564,0.798680036775564,0.872,0.8369111508646392,0.7435897435897436,0.9302325581395349,0.09351451498246928,0.3477395956531296,10,6,80,29,125
19,log_h_logistic,B1_q20,0.8954285714285714,0.7904407440276937,0.8352941176470589,0.8214285714285714,0.7428571428571429,0.9,0.12751687925177774,0.4772501182242915,9,5,45,26,85
19,log_h_st_logistic,full81,0.9871678494801122,0.929408695774379,0.9580246913580247,0.9156213896682621,0.8493150684931506,0.9819277108433735,0.031067820481143694,0.11774747893523942,11,6,326,62,405
19,log_h_st_logistic,B1_q30,0.9293381037567084,0.7926310529039151,0.864,0.8240906380441264,0.717948717948718,0.9302325581395349,0.09644508831270762,0.3562207382792325,11,6,80,28,125
19,log_h_st_logistic,B1_q20,0.888,0.7825483839428569,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,0.13269958843819016,0.4913482369123349,10,5,45,25,85
19,log_irradiance,full81,0.9721901303845519,0.8525056568607804,0.9382716049382716,0.8715134510645322,0.7671232876712328,0.9759036144578314,0.04591723484023261,0.1686674393304322,17,8,324,56,405
19,log_irradiance,B1_q30,0.9090638044126417,0.7615592584731066,0.832,0.7728085867620751,0.6153846153846154,0.9302325581395349,0.11821609291172758,0.41738515886269345,15,6,80,24,125
19,log_irradiance,B1_q20,0.8765714285714286,0.7649582733081641,0.7764705882352941,0.75,0.6,0.9,0.16126118907138975,0.5631199184910215,14,5,45,21,85
19,log_king_style,full81,0.9872916322825549,0.9450096296521403,0.9530864197530864,0.9179526324475986,0.863013698630137,0.9728915662650602,0.03249803687912389,0.11075993090415237,10,9,323,63,405
19,log_king_style,B1_q30,0.9242695289206918,0.8113197904611694,0.848,0.819469290399523,0.7435897435897436,0.8953488372093024,0.10205334278507745,0.33390724608788713,10,9,77,29,125
19,log_king_style,B1_q20,0.8811428571428571,0.8034441401794814,0.8,0.7914285714285714,0.7428571428571429,0.84,0.13619855419208537,0.4462259740237587,9,8,42,26,85
19,log_linear_energy,full81,0.9006849315068494,0.6423445164555124,0.8592592592592593,0.7004249876217198,0.4520547945205479,0.9487951807228916,0.09936147145322688,0.2977372192526107,40,17,315,33,405
19,log_linear_energy,B1_q30,0.6964818127608825,0.42886874533478814,0.664,0.5316040548598688,0.1794871794871795,0.8837209302325582,0.22646858195902198,0.6321579258210445,32,10,76,7,125
19,log_linear_energy,B1_q20,0.6262857142857143,0.4860006054540491,0.5882352941176471,0.53,0.2,0.86,0.28220678634496016,0.7762544050102075,28,7,43,7,85
19,log_volumetric_energy,full81,0.9793695329262255,0.9071738950501166,0.945679012345679,0.9134345601584419,0.863013698630137,0.963855421686747,0.043822480354431904,0.14063644998762306,10,12,320,63,405
19,log_volumetric_energy,B1_q30,0.8846153846153846,0.7109525390948895,0.84,0.8136553369111509,0.7435897435897436,0.8837209302325582,0.12850041658335865,0.39773888998067003,10,10,76,29,125
19,log_volumetric_energy,B1_q20,0.8314285714285714,0.7343385622138363,0.788235294117647,0.7814285714285714,0.7428571428571429,0.82,0.16822369094563633,0.5122832807968015,9,9,41,26,85
19,logistic_M1,full81,0.9869615448093744,0.9228467768975598,0.9654320987654321,0.941512625845849,0.9041095890410958,0.9789156626506024,0.03099043522638624,0.13752638208165102,7,7,325,66,405
19,logistic_M1,B1_q30,0.9251639833035182,0.7833122187703241,0.888,0.8695587358378056,0.8205128205128205,0.9186046511627907,0.09740193160951949,0.43001800435361703,7,7,79,32,125
19,logistic_M1,B1_q20,0.884,0.7761679705358426,0.8588235294117647,0.8542857142857143,0.8285714285714286,0.88,0.1280796534741735,0.5855727628976541,6,6,44,29,85
19,logistic_M3,full81,0.991665291302195,0.9633467180455627,0.9580246913580247,0.9209646806403697,0.863013698630137,0.9789156626506024,0.028049417606469864,0.09961272616110045,10,7,325,63,405
19,logistic_M3,B1_q30,0.9445438282647585,0.8654607205315811,0.864,0.8310971973762671,0.7435897435897436,0.9186046511627907,0.0904848281349165,0.3166027850606971,10,7,79,29,125
19,logistic_M3,B1_q20,0.9137142857142857,0.8637076492425079,0.8352941176470589,0.8257142857142857,0.7714285714285715,0.88,0.1186740345299494,0.4253785645515626,8,6,44,27,85
20,gpc_1d_h,full81,0.9889420696484569,0.936015307350276,0.9629629629629629,0.9293200198052484,0.8767123287671232,0.9819277108433735,0.029141554280670515,0.10577524991722231,9,6,326,64,405
20,gpc_1d_h,B1_q30,0.9369918699186992,0.8283871313391818,0.88,0.8545296167247387,0.7804878048780488,0.9285714285714286,0.09084210354860611,0.2966718854828625,9,6,78,32,125
20,gpc_1d_h,B1_q20,0.8956367924528301,0.7805021311056846,0.8352941176470589,0.8122051886792453,0.71875,0.9056603773584906,0.12484120059868749,0.3994034566662867,9,5,48,23,85
20,gpc_4d,full81,0.9929031193266216,0.9699536453954697,0.9629629629629629,0.9186334378610331,0.8493150684931506,0.9879518072289156,0.02620997977456517,0.09379949099691864,11,4,328,62,405
20,gpc_4d,B1_q30,0.954123112659698,0.9050635885728205,0.88,0.8420441347270615,0.7317073170731707,0.9523809523809523,0.08259321236292891,0.27331829053443646,11,4,80,30,125
20,gpc_4d,B1_q20,0.9227594339622641,0.8677849239576263,0.8352941176470589,0.8060141509433962,0.6875,0.9245283018867925,0.11225681428822892,0.36090766441112204,10,4,49,22,85
20,gpc_5d_h_augmented,full81,0.9925730318534411,0.9682123981685972,0.9629629629629629,0.9186334378610331,0.8493150684931506,0.9879518072289156,0.02665521895982613,0.09821085276957243,11,4,328,62,405
20,gpc_5d_h_augmented,B1_q30,0.9535423925667827,0.9000474058177308,0.88,0.8420441347270615,0.7317073170731707,0.9523809523809523,0.08352100273436856,0.2770600893032068,11,4,80,30,125
20,gpc_5d_h_augmented,B1_q20,0.9186320754716981,0.853736953164263,0.8352941176470589,0.8060141509433962,0.6875,0.9245283018867925,0.11446627660964856,0.3676821187640388,10,4,49,22,85
20,log_areal_energy,full81,0.9641855091599274,0.8498445278414838,0.8962962962962963,0.8138512955933321,0.684931506849315,0.9427710843373494,0.06175057897293951,0.18381940585945175,23,19,313,50,405
20,log_areal_energy,B1_q30,0.8257839721254354,0.6133743045419099,0.704,0.6361788617886179,0.43902439024390244,0.8333333333333334,0.17269029775188666,0.48689746198161515,23,14,70,18,125
20,log_areal_energy,B1_q20,0.727004716981132,0.5638221701311148,0.611764705882353,0.5648584905660378,0.375,0.7547169811320755,0.22317339679500617,0.6213398601877973,20,13,40,12,85
20,log_h_logistic,full81,0.9902624195411784,0.9550542550228233,0.9629629629629629,0.9239767288331409,0.863013698630137,0.9849397590361446,0.02874750170604801,0.10073554953675873,10,5,327,63,405
20,log_h_logistic,B1_q30,0.9396051103368177,0.8508933981242638,0.88,0.8482868757259001,0.7560975609756098,0.9404761904761905,0.09052882095430613,0.3069394806183978,10,5,79,31,125
20,log_h_logistic,B1_q20,0.8997641509433962,0.7979881725061384,0.8235294117647058,0.7965801886792453,0.6875,0.9056603773584906,0.12548913204976717,0.4196257721762428,10,5,48,22,85
20,log_h_st_logistic,full81,0.9897672883314078,0.9539403371469871,0.9604938271604938,0.9171274137646477,0.8493150684931506,0.9849397590361446,0.029495221376182587,0.10253173238805338,11,5,327,62,405
20,log_h_st_logistic,B1_q30,0.9369918699186992,0.8533368607885142,0.872,0.8360917537746806,0.7317073170731707,0.9404761904761905,0.0926439246635529,0.3110662949037119,11,5,79,30,125
20,log_h_st_logistic,B1_q20,0.8944575471698114,0.8048312911761304,0.8117647058823529,0.7809551886792453,0.65625,0.9056603773584906,0.1281058175609235,0.4245686861068146,11,5,48,21,85
20,log_irradiance,full81,0.973180392804093,0.8764831997786179,0.9407407407407408,0.8783627661330253,0.7808219178082192,0.9759036144578314,0.04496239886616194,0.15724008524092173,16,8,324,57,405
20,log_irradiance,B1_q30,0.9102787456445993,0.7875089907227568,0.84,0.7935540069686411,0.6585365853658537,0.9285714285714286,0.11807307031501098,0.38963114843329627,14,6,78,27,125
20,log_irradiance,B1_q20,0.8785377358490566,0.7634802081520554,0.8,0.7591391509433962,0.59375,0.9245283018867925,0.1494954132515729,0.49449340706821054,13,4,49,19,85
20,log_king_style,full81,0.9876217197557353,0.9495948198150841,0.9604938271604938,0.9224707047367553,0.863013698630137,0.9819277108433735,0.031971458407601065,0.10756283155206565,10,6,326,63,405
20,log_king_style,B1_q30,0.925377468060395,0.8375973301219798,0.872,0.8423344947735192,0.7560975609756098,0.9285714285714286,0.10062355395430597,0.32554337893280816,10,6,78,31,125
20,log_king_style,B1_q20,0.8720518867924528,0.7787585953637866,0.8235294117647058,0.8027712264150944,0.71875,0.8867924528301887,0.14003117530656373,0.44558884190117526,9,6,47,23,85
20,log_linear_energy,full81,0.9009737580458821,0.6441408021203445,0.8518518518518519,0.6852203333883479,0.4246575342465753,0.9457831325301205,0.09917358302573302,0.2978045151780327,42,18,314,31,405
20,log_linear_energy,B1_q30,0.7157375145180023,0.46103025361412137,0.648,0.5195993031358885,0.14634146341463414,0.8928571428571429,0.22803412753745325,0.6367744728021281,35,9,75,6,125
20,log_linear_energy,B1_q20,0.6073113207547169,0.4367865355345165,0.5764705882352941,0.49321933962264153,0.15625,0.8301886792452831,0.2758547878154275,0.7617639196197589,27,9,44,5,85
20,log_volumetric_energy,full81,0.9804835781482093,0.9124004514748657,0.9407407407407408,0.9050792209935632,0.8493150684931506,0.9608433734939759,0.04319622297854063,0.13631843518961087,11,13,319,62,405
20,log_volumetric_energy,B1_q30,0.8850174216027875,0.7307957512110569,0.816,0.7944250871080138,0.7317073170731707,0.8571428571428571,0.13198913472528107,0.3989443242502336,11,12,72,30,125
20,log_volumetric_energy,B1_q20,0.8201650943396227,0.6926734008832365,0.7411764705882353,0.7243514150943396,0.65625,0.7924528301886793,0.17592538790539483,0.5210119082814385,11,11,42,21,85
20,logistic_M1,full81,0.9880755900313583,0.9458360834007215,0.9629629629629629,0.9239767288331409,0.863013698630137,0.9849397590361446,0.031227460922141854,0.11461187885344042,10,5,327,63,405
20,logistic_M1,B1_q30,0.9262485481997678,0.8278511321511202,0.88,0.8482868757259001,0.7560975609756098,0.9404761904761905,0.09985603991830141,0.36011694172985165,10,5,79,31,125
20,logistic_M1,B1_q20,0.8702830188679246,0.7775342366259377,0.8235294117647058,0.7965801886792453,0.6875,0.9056603773584906,0.14003888682392934,0.502089683132095,10,5,48,22,85
20,logistic_M3,full81,0.9922429443802608,0.9669222728682493,0.9629629629629629,0.9239767288331409,0.863013698630137,0.9849397590361446,0.025905717608623115,0.09234169762719498,10,5,327,63,405
20,logistic_M3,B1_q30,0.9488966318234611,0.8934655515027953,0.88,0.8482868757259001,0.7560975609756098,0.9404761904761905,0.08366366308317083,0.2941012826488764,10,5,79,31,125
20,logistic_M3,B1_q20,0.90625,0.8366495917070139,0.8235294117647058,0.7965801886792453,0.6875,0.9056603773584906,0.12136403415563679,0.4204734045819992,10,5,48,22,85
