population_row_index,experiment_name,truth,gpc_4d,log_h_logistic,h_prediction,gpc4_prediction,h_wrong_gpc4_correct,P,VX,LS,ST,LS_um,log_h
319,P-78p18378444_VX-0p804643363326_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p32374124592e-06_H-b0e5aed98c,0,0.02082921864920877,4.06288137945134e-05,0,0,False,78.18378444,0.804643363326,4.5e-05,300.0,45.0,19.481012431564427
320,P-78p3109819881_VX-0p819836919071_LS-8p42620704062e-05_ST-359p367913591_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p88424415978e-06_H-cedd8dc36d,0,0.0012570166702346342,1.8972987157139157e-08,0,0,False,78.3109819881,0.819836919071,8.42620704062e-05,359.367913591,84.2620704062,18.532380862396323
321,P-79p1315856604_VX-0p738156089448_LS-4p61026192486e-05_ST-370p648100327_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p53536653287e-06_H-0d7d85a8f4,0,0.017946969699050897,5.35280677360258e-05,0,0,False,79.1315856604,0.738156089448,4.61026192486e-05,370.648100327,46.1026192486,19.4998732841649
322,P-82p6239965333_VX-0p567384090403_LS-6p29636633496e-05_ST-368p216750002_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p50238962391e-06_H-e6df4d4a2d,0,0.001618001223948795,3.69586447104604e-06,0,0,False,82.6239965333,0.567384090403,6.29636633496e-05,368.216750002,62.9636633496,19.207088706801002
323,P-83p4130417347_VX-0p322492976823_LS-7p74299080266e-05_ST-371p281013063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p49588392607e-05_H-b41989dc4b,0,0.002381425765037193,3.3660585098898555e-06,0,0,False,83.4130417347,0.322492976823,7.74299080266e-05,371.281013063,77.4299080266,19.18884779808251
324,P-85p9171141482_VX-0p437191097118_LS-7p49853263212e-05_ST-320p146293033_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p10343523343e-05_H-d4c4d1b9c0,0,0.0018055931720766694,1.529416812083376e-06,0,0,False,85.9171141482,0.437191097118,7.49853263212e-05,320.146293033,74.9853263212,19.114402654614036
325,P-88p5362444224_VX-0p501389667448_LS-5p57799721508e-05_ST-306p707884961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p62149983578e-06_H-1422635bbf,0,0.00480946692539419,5.5880722192076554e-05,0,0,False,88.5362444224,0.501389667448,5.57799721508e-05,306.707884961,55.7799721508,19.51974137265789
326,P-89p9091669401_VX-0p254822282222_LS-4p87644701271e-05_ST-380p329545658_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p8931313859e-05_H-f4a4199ba7,0,0.035990653032422416,0.005579191912132862,0,0,False,89.9091669401,0.254822282222,4.87644701271e-05,380.329545658,48.7644701271,20.075157231261077
327,P-90p076179662_VX-0p77719101666_LS-5p40074605054e-05_ST-384p823624425_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p20712347364e-06_H-765e346b33,0,0.00908416988618228,1.2878881791353502e-05,0,0,False,90.076179662,0.77719101666,5.40074605054e-05,384.823624425,54.0074605054,19.36627285821375
328,P-90p3577538021_VX-0p606625134218_LS-7p79676391387e-05_ST-345p062824899_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p95239156919e-06_H-e341aeefe6,0,0.000658323910818126,5.470505767368192e-07,0,0,False,90.3577538021,0.606625134218,7.79676391387e-05,345.062824899,77.9676391387,18.942524008270567
329,P-91p2790923782_VX-0p717805590808_LS-4p80270969425e-05_ST-305p576577078_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72065063966e-06_H-a55a682ac9,0,0.012531246440823906,7.254471750848496e-05,0,0,False,91.2790923782,0.717805590808,4.80270969425e-05,305.576577078,48.0270969425,19.595317798030838
330,P-92p0306358058_VX-0p635786516528_LS-6p85874395416e-05_ST-348p651765165_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p58764220003e-06_H-8daf8adcd4,0,0.0005559966791395254,1.6245467846444404e-06,0,0,False,92.0306358058,0.635786516528,6.85874395416e-05,348.651765165,68.5874395416,19.129669444007078
331,P-93p2349412886_VX-0p318136092994_LS-6p37701091846e-05_ST-373p005608841_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51637010363e-05_H-95ed9fb76f,0,0.0024097037137494224,0.00010545875267691516,0,0,False,93.2349412886,0.318136092994,6.37701091846e-05,373.005608841,63.770109184599995,19.598099547357393
332,P-93p7887593651_VX-0p596649793105_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p13380310062e-06_H-306f9d252b,0,0.04967477365798345,0.0005933993671862509,0,0,False,93.7887593651,0.596649793105,4.5e-05,300.0,45.0,19.812529589393023
333,P-95p3163706926_VX-0p805137875644_LS-4p85393429372e-05_ST-366p295455669_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p99167018339e-06_H-270d04032e,0,0.007181200514986585,8.431280611377031e-05,0,0,False,95.3163706926,0.805137875644,4.85393429372e-05,366.295455669,48.5393429372,19.56527628901099
334,P-96p3048792257_VX-0p802808589305_LS-5p4654094879e-05_ST-371p269771919_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00905454586e-06_H-24e0a43587,0,0.0030071167878418237,2.0978822835111443e-05,0,0,False,96.3048792257,0.802808589305,5.4654094879e-05,371.269771919,54.654094879,19.399068091392657
335,P-97p6596954152_VX-0p666705631564_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p80451054123e-06_H-b0e5aed98c,0,0.041881634922100376,0.0004863560059115939,0,0,False,97.6596954152,0.666705631564,4.5e-05,300.0,45.0,19.797464373326065
336,P-98p2720448178_VX-0p404108184606_LS-6p2082238115e-05_ST-312p013044035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p19376958616e-05_H-e0ed0fec98,0,0.003467152665962203,8.990717964236532e-05,0,0,False,98.2720448178,0.404108184606,6.2082238115e-05,312.013044035,62.082238115,19.5713518728557
337,P-98p5137427197_VX-0p87794698955_LS-7p93698578539e-05_ST-325p506902574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p33865836642e-06_H-bf889bf790,0,0.0027161517257695777,2.0378688580139598e-07,0,0,False,98.5137427197,0.87794698955,7.93698578539e-05,325.506902574,79.3698578539,18.817368418900607
338,P-98p6430415843_VX-0p873233253177_LS-7p66258838728e-05_ST-323p115187787_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p52443529316e-06_H-95ed9fb76f,0,0.003991239511907452,1.6898889167232434e-07,0,0,False,98.6430415843,0.873233253177,7.66258838728e-05,323.115187787,76.6258838728,18.874147423207297
339,P-99p0936052974_VX-0p300439480401_LS-4p95355776339e-05_ST-340p036700638_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60568797302e-05_H-701e6757d1,0,0.020886287056924857,0.004838869054498951,0,0,False,99.0936052974,0.300439480401,4.95355776339e-05,340.036700638,49.5355776339,20.066548492012117
340,P-99p5435087092_VX-0p559592851831_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p34132747676e-06_H-306f9d252b,0,0.07046527322041243,0.001250082346329838,0,0,False,99.5435087092,0.559592851831,4.5e-05,300.0,45.0,19.904139829330585
341,P-99p7580068976_VX-0p617169232141_LS-5p71058654975e-05_ST-337p763092798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p81652803119e-06_H-765e346b33,0,0.0021282752752142644,3.8880592559478645e-05,0,0,False,99.7580068976,0.617169232141,5.71058654975e-05,337.763092798,57.1058654975,19.4999589124161
342,P-100p408926704_VX-0p564694322144_LS-6p38706769001e-05_ST-381p633419878_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p54288845105e-06_H-790e4fd6dd,0,0.0014447131800011449,1.7764510291709206e-05,0,0,False,100.408926704,0.564694322144,6.38706769001e-05,381.633419878,63.8706769001,19.382961761730567
343,P-102p025474754_VX-0p424029390103_LS-7p94734719352e-05_ST-354p238131711_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13768543304e-05_H-6f31342894,0,0.001441488045816186,4.835524950245848e-06,0,0,False,102.025474754,0.424029390103,7.94734719352e-05,354.238131711,79.4734719352,19.214329707036423
344,P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb,0,0.0019134045474515915,1.8567295265479933e-05,0,0,False,102.449509144,0.918837420936,5.51471704636e-05,339.471112188,55.1471704636,19.379950803625576
345,P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894,0,0.0010050542551596209,1.6015526247496004e-06,0,0,False,110.110895975,0.451651242475,8.6859144947e-05,349.969995372,86.859144947,19.125744657806923
346,P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb,0,0.01025801006003917,0.00797944001459017,0,0,False,110.131967455,0.225166085115,5.63312318207e-05,326.092691949,56.3312318207,20.12353000341067
347,P-118p139890353_VX-0p847347819728_LS-5p08934239386e-05_ST-372p913421628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69319999497e-06_H-d7a336064e,0,0.006188598212975194,0.00020866432917486833,0,0,False,118.139890353,0.847347819728,5.08934239386e-05,372.913421628,50.8934239386,19.683356701254223
348,P-121p661876009_VX-0p281641526906_LS-7p16631028882e-05_ST-330p429005364_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p71285841829e-05_H-25d163a2a5,0,0.0014111513787042895,0.0003776319569941905,0,0,False,121.661876009,0.281641526906,7.16631028882e-05,330.429005364,71.6631028882,19.75010760812678
349,P-126p512169142_VX-0p57236868357_LS-7p44940442576e-05_ST-386p738254947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p42834477408e-06_H-d7a336064e,0,0.002054720995215575,1.914738127670187e-05,0,0,False,126.512169142,0.57236868357,7.44940442576e-05,386.738254947,74.4940442576,19.37651154200019
350,P-128p682231034_VX-0p601925389683_LS-8p082715257e-05_ST-394p322355105_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p01448266795e-06_H-b41981edcb,0,0.0033724788626216195,5.188693099007188e-06,0,0,False,128.682231034,0.601925389683,8.082715257e-05,394.322355105,80.82715257,19.24595333279003
351,P-129p569646497_VX-0p287154347682_LS-6p5197985882e-05_ST-393p701994752_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67997477383e-05_H-b41981edcb,0,0.00787003097745469,0.001786539488410259,0,0,False,129.569646497,0.287154347682,6.5197985882e-05,393.701994752,65.197985882,19.94520922418362
352,P-131p049819122_VX-0p780196421599_LS-5p30845028915e-05_ST-389p742843455_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18321293134e-06_H-b41981edcb,0,0.010198719784256127,0.00038274342711250856,0,0,False,131.049819122,0.780196421599,5.30845028915e-05,389.742843455,53.084502891499994,19.765120613660834
353,P-132p12166853_VX-0p788188085218_LS-6p42596953306e-05_ST-382p443068729_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1205195733e-06_H-b41981edcb,0,0.0022659525273184046,3.6406985953269755e-05,0,0,False,132.12166853,0.788188085218,6.42596953306e-05,382.443068729,64.25969533060001,19.48159941296018
354,P-134p93654729_VX-0p343298656719_LS-5p9412954069e-05_ST-389p435734624_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p40522559835e-05_H-b41981edcb,0,0.014272966996082914,0.0038889074011104275,0,0,False,134.93654729,0.343298656719,5.9412954069e-05,389.435734624,59.412954069,20.03587930366137
355,P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e,0,0.0018181336054283292,7.809531371306254e-05,0,0,False,137.056736091,0.84145784316,6.02926393206e-05,342.992007776,60.292639320599996,19.58115544808136
356,P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,0,0.00227031850636763,1.0915577701561475e-06,0,0,False,139.185905374,0.93275027917,8.26285474625e-05,371.150203889,82.6285474625,19.072352361399517
357,P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,0,0.0009383737368864331,7.384686294811601e-06,0,0,False,140.314676599,0.596196399995,8.19973378232e-05,342.525649343,81.9973378232,19.31571582352598
358,P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107,0,0.002642171336344745,0.000664219925766743,0,0,False,141.451666054,0.378275685755,6.85388508408e-05,315.145948826,68.5388508408,19.82018879884443
359,P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482,0,0.00805830974382502,0.0009985860737572096,0,0,False,145.199982561,0.253198682602,7.7513591008e-05,398.693210886,77.513591008,19.86248828184948
360,P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2,0,0.0032984461986700353,0.0006232043906919952,0,0,False,149.381043177,0.292260061908,7.79529508561e-05,384.444199936,77.95295085609999,19.810663664470823
361,P-150p755371566_VX-0p566215971452_LS-6p88880703989e-05_ST-365p237346809_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p51993028498e-06_H-3a501d5f99,0,0.0011624874543883835,0.00019336531755626072,0,0,False,150.755371566,0.566215971452,6.88880703989e-05,365.237346809,68.8880703989,19.674589624486757
362,P-155p08939981_VX-0p967429278716_LS-6p89242148544e-05_ST-322p599938314_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p98653566638e-06_H-765072ed36,0,0.0012686472112307002,2.4863546951994508e-05,0,0,False,155.08939981,0.967429278716,6.89242148544e-05,322.599938314,68.92421485439999,19.434312689093858
363,P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008,0,0.005563128513728088,1.504257727453688e-06,0,0,False,156.536166657,0.9922713524,8.48527663575e-05,399.457924021,84.8527663575,19.11905586016762
364,P-162p201106716_VX-0p908426857038_LS-8p56302518524e-05_ST-395p218711567_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31041169208e-06_H-b41981edcb,0,0.005558017517711278,3.2102082182859576e-06,0,0,False,162.201106716,0.908426857038,8.56302518524e-05,395.218711567,85.6302518524,19.185065308443363
365,P-165p961555057_VX-0p261983014715_LS-5p47380727674e-05_ST-307p441799119_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p84138678161e-05_H-b41981edcb,0,0.17387433342366876,0.17202763911870794,0,0,False,165.961555057,0.261983014715,5.47380727674e-05,307.441799119,54.7380727674,20.500920561815374
366,P-171p793878697_VX-0p802872637148_LS-7p56304072004e-05_ST-389p149112673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00857518342e-06_H-b41981edcb,0,0.0017628284601642007,3.6544395258917394e-05,0,0,False,171.793878697,0.802872637148,7.56304072004e-05,389.149112673,75.6304072004,19.49055318771038
367,P-178p179131994_VX-0p674364285322_LS-6p39772031663e-05_ST-392p701744041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15358257846e-06_H-b41981edcb,0,0.007657419840069224,0.0007944860613032706,0,0,False,178.179131994,0.674364285322,6.39772031663e-05,392.701744041,63.9772031663,19.865257427349334
368,P-180p4231768_VX-0p853402947533_LS-8p92029044014e-05_ST-332p421625378_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p65280518067e-06_H-0b12abf205,0,0.003824716453618748,5.449953322335371e-06,0,0,False,180.4231768,0.853402947533,8.92029044014e-05,332.421625378,89.2029044014,19.261462238591264
369,P-181p628478787_VX-0p952936233186_LS-6p91719476824e-05_ST-399p362560559_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06237504149e-06_H-2ecbc85805,0,0.0037333579455150812,9.026340057546973e-05,0,0,False,181.628478787,0.952936233186,6.91719476824e-05,399.362560559,69.17194768239999,19.594439656763072
370,P-188p623199531_VX-0p253450423389_LS-5p98563054886e-05_ST-373p9812389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90337839587e-05_H-b41981edcb,0,0.07578608447020656,0.17835841022589755,0,0,False,188.623199531,0.253450423389,5.98563054886e-05,373.9812389,59.8563054886,20.51139055856241
371,P-189p966894809_VX-0p644468304217_LS-6p74843907822e-05_ST-388p1301819_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p48542724514e-06_H-851e5d4577,0,0.0041315377574790094,0.001153841452673647,0,0,False,189.966894809,0.644468304217,6.74843907822e-05,388.1301819,67.4843907822,19.871935989222195
372,P-191p425479448_VX-0p407642571095_LS-6p68635438353e-05_ST-376p486404344_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18341923663e-05_H-9a0fcdd2aa,0,0.012688369464001426,0.007656072992349062,0,0,False,191.425479448,0.407642571095,6.68635438353e-05,376.486404344,66.86354383529999,20.122465873346137
373,P-194p299416559_VX-0p806548050335_LS-7p3474496565e-05_ST-381p946978961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p98119430208e-06_H-b41981edcb,0,0.0028615513609793197,0.00014037463898317317,0,0,False,194.299416559,0.806548050335,7.3474496565e-05,381.946978961,73.474496565,19.654754551973642
374,P-196p499083559_VX-0p373706074139_LS-6p49065899682e-05_ST-353p001345311_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p290886324e-05_H-b789300819,0,0.014945890555969754,0.019555207876436907,0,0,False,196.499083559,0.373706074139,6.49065899682e-05,353.001345311,64.90658996820001,20.23664271036282
375,P-199p092557979_VX-0p316505824784_LS-5p93128195415e-05_ST-330p512210532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p52418067071e-05_H-8bf1b39107,0,0.09522099278742076,0.13145769869989252,0,0,False,199.092557979,0.316505824784,5.93128195415e-05,330.512210532,59.312819541500005,20.468004290256484
376,P-202p623346674_VX-0p47308497906_LS-5p69403778977e-05_ST-355p073751689_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p01971544575e-05_H-b41981edcb,0,0.1159941893298253,0.05024955826400188,0,0,False,202.623346674,0.47308497906,5.69403778977e-05,355.073751689,56.940377897699996,20.345847702976037
377,P-205p507001181_VX-0p303336340291_LS-4p80706805647e-05_ST-333p622908766_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p59035366431e-05_H-89a38ff0e6,0,0.8259643362632687,0.8182694435532897,1,1,False,205.507001181,0.303336340291,4.80706805647e-05,333.622908766,48.0706805647,20.836193807495086
378,P-207p940614893_VX-0p318461267696_LS-7p4904937331e-05_ST-370p987623474_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51482176715e-05_H-0b12abf205,0,0.010199356567227369,0.010624115088575269,0,0,False,207.940614893,0.318461267696,7.4904937331e-05,370.987623474,74.904937331,20.15831586950466
379,P-210p464738138_VX-0p237113609615_LS-6p46217439158e-05_ST-306p057190902_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p03451864735e-05_H-12faed80a6,0,0.14750406355829568,0.23509885109127177,0,0,False,210.464738138,0.237113609615,6.46217439158e-05,306.057190902,64.62174391580001,20.53936548395727
380,P-213p87237204_VX-0p329966780459_LS-7p13970627017e-05_ST-390p008507958_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p46200190101e-05_H-765072ed36,0,0.03835763666986054,0.02022538143365686,0,0,False,213.87237204,0.329966780459,7.13970627017e-05,390.008507958,71.3970627017,20.240641834349887
381,P-218p352277735_VX-0p662592791038_LS-5p96508880483e-05_ST-307p55260089_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28067173121e-06_H-b41981edcb,0,0.04450669081687693,0.014017589467176194,0,0,False,218.352277735,0.662592791038,5.96508880483e-05,307.55260089,59.650888048300004,20.182409328769907
382,P-218p623352015_VX-0p878480487228_LS-8p13012329394e-05_ST-381p006435488_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49143740032e-06_H-90ad187ad0,0,0.002561537754280607,8.64973675208431e-05,0,0,False,218.623352015,0.878480487228,8.13012329394e-05,381.006435488,81.3012329394,19.578155251219414
383,P-222p052357041_VX-0p997941039436_LS-5p29599486117e-05_ST-383p923575745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p83407377027e-06_H-02b1b704be,0,0.008628892606384397,0.011893604493412485,0,0,False,222.052357041,0.997941039436,5.29599486117e-05,383.923575745,52.9599486117,20.172905663149812
384,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,1,0.49915066858435164,0.2749382970894676,0,0,False,223.161294482,0.578452940205,4.86833733719e-05,359.100984903,48.683373371900004,20.576853338514905
385,P-225p511353261_VX-0p242923031869_LS-6p38341457094e-05_ST-340p774386379_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p9858638211e-05_H-5cefbb31d2,0,0.12715589183763995,0.3810059499708233,0,0,False,225.511353261,0.242923031869,6.38341457094e-05,340.774386379,63.834145709400005,20.61470928564004
386,P-226p648480029_VX-0p577602942666_LS-6p93800013331e-05_ST-342p653362063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p35196680396e-06_H-b4093437b1,0,0.00956480736314802,0.004415231463486808,0,0,False,226.648480029,0.577602942666,6.93800013331e-05,342.653362063,69.3800013331,20.061702415315725
387,P-227p690023792_VX-0p392329282459_LS-7p92871102354e-05_ST-391p94840599_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p22961013075e-05_H-12074f4927,0,0.02640960858127528,0.005313854541670422,0,0,False,227.690023792,0.392329282459,7.92871102354e-05,391.94840599,79.28711023540001,20.05946453220959
388,P-228p907235932_VX-0p414638318501_LS-7p95917332413e-05_ST-340p25610662_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16345267376e-05_H-02b1b704be,0,0.005352923952818856,0.003894242643436272,0,0,False,228.907235932,0.414638318501,7.95917332413e-05,340.25610662,79.59173324129999,20.03139165482471
389,P-234p345987256_VX-0p872091919433_LS-7p00578367301e-05_ST-333p182550298_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p53166529298e-06_H-b41981edcb,0,0.001462548722372503,0.0010445720779555076,0,0,False,234.345987256,0.872091919433,7.00578367301e-05,333.182550298,70.0578367301,19.87451295266357
390,P-235p890696826_VX-0p62852965691_LS-7p09715556056e-05_ST-349p581827429_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p6752473809e-06_H-765072ed36,0,0.006308274443551909,0.0036411373464972294,0,0,False,235.890696826,0.62852965691,7.09715556056e-05,349.581827429,70.9715556056,20.025401661026123
391,P-236p206080041_VX-0p584146530445_LS-8p43378292301e-05_ST-319p849522294_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p25840838144e-06_H-b41981edcb,0,0.00721042023290579,0.0005883860352793784,0,0,False,236.206080041,0.584146530445,8.43378292301e-05,319.849522294,84.3378292301,19.80452642661353
392,P-240p318887809_VX-0p361018894241_LS-4p85509578057e-05_ST-398p513006139_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33625155912e-05_H-3a501d5f99,1,0.8878271865060754,0.8599563004327913,1,1,False,240.318887809,0.361018894241,4.85509578057e-05,398.513006139,48.5509578057,20.890724185090264
393,P-243p325077963_VX-0p998321353283_LS-5p70160449472e-05_ST-337p156153016_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p83223221376e-06_H-d7a336064e,0,0.0048150609148251535,0.01022651230457448,0,0,False,243.325077963,0.998321353283,5.70160449472e-05,337.156153016,57.0160449472,20.153505106489323
394,P-246p298220115_VX-0p718479932945_LS-4p8795144948e-05_ST-311p768373355_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p71434285331e-06_H-0b12abf205,0,0.49057491967771893,0.26146476976970173,0,0,False,246.298220115,0.718479932945,4.8795144948e-05,311.768373355,48.795144948,20.563671438320007
395,P-246p882256304_VX-0p912145169038_LS-8p52944569156e-05_ST-321p903093968_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p288764077e-06_H-0b12abf205,0,0.004114553644961915,0.00012449729160034104,0,0,False,246.882256304,0.912145169038,8.52944569156e-05,321.903093968,85.2944569156,19.60899122382029
396,P-76p6986127633_VX-0p686212461643_LS-6p4052091323e-05_ST-393p159111444_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0300684885e-06_H-b41981edcb,0,0.0018497029249829211,9.741579664590594e-07,0,0,False,76.6986127633,0.686212461643,6.4052091323e-05,393.159111444,64.052091323,19.011888433972494
397,P-78p6311637963_VX-0p75889512334_LS-7p24228839444e-05_ST-395p823418581_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p3567684844e-06_H-9aaaba6a78,0,0.0023625314724313286,1.4992912959049084e-07,0,0,False,78.6311637963,0.75889512334,7.24228839444e-05,395.823418581,72.4228839444,18.802196298990417
