simulation_id,numeric_simulation_id,target,target_label,target_definition,target_definition_label,aggregation,available,target_value_m,target_value_um,window_observation_count,within_window_cv,within_window_relative_trend,within_window_absolute_relative_trend,window_unstable,instability_cv_threshold,in_target_modelling_population,minimum_50_row_fallback_used,fewer_than_50_valid_rows,selected_rows_after_90pct_cutoff,selected_rows_after_full_domain_exit,sentinel_rows_excluded,P,VX,LS,ST
sim_00016,16,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.000268552784,268.552784,50,0.00012909554505371697,-0.0004342018574909641,0.0004342018574909641,False,0.1,True,False,False,0,0,True,119.65849417,0.305673131798,5.10692886867e-05,393.327897391
sim_00017,17,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00030008884,300.08884,50,0.0011704118665427322,-0.0014679151053285525,0.0014679151053285525,False,0.1,True,False,False,0,0,True,122.148440758,0.768953415756,4.5e-05,300.0
sim_00018,18,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,122.399838052,0.958262341264,8.77032416896e-05,376.830559352
sim_00019,19,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00030214969,302.14968999999996,50,2.8179933334546414e-05,8.726566662227287e-05,8.726566662227287e-05,False,0.1,True,False,False,0,0,True,123.578555013,0.413960648538,5.40122226787e-05,380.745973079
sim_00020,20,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,124.939831153,0.895565001264,4.79284796095e-05,395.904294171
sim_00021,21,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0002447809718,244.7809718,50,0.0006620958383642891,-0.0016390444533634526,0.0016390444533634526,False,0.1,True,False,False,0,0,True,126.228008246,0.201684842681,4.5e-05,300.0
sim_00022,22,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0003337515540000001,333.7515540000001,50,0.00039653584784074054,-0.0013364213605505393,0.0013364213605505393,False,0.1,True,False,False,0,0,True,126.429096271,0.381791494837,8.54596605095e-05,336.470624887
sim_00023,23,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,1.7439360000000005e-05,17.439360000000004,50,0.003446847686041571,-0.003055697672661015,0.003055697672661015,False,0.1,True,False,False,50,50,True,129.840936159,0.750604494449,8.84568803437e-05,319.185657099
sim_00024,24,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00031859201999999995,318.59201999999993,50,0.0013965192546798479,-0.002421999292571255,0.002421999292571255,False,0.1,True,False,False,0,0,True,133.003569327,0.736244453131,4.5e-05,300.0
sim_00025,25,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,133.058435031,0.81650327798,4.78587303962e-05,362.382821566
sim_00026,26,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.000318014124,318.014124,50,0.0007908768936062305,-0.0023712331942173036,0.0023712331942173036,False,0.1,True,False,False,0,0,True,133.757797566,0.645163458122,4.5e-05,300.0
sim_00027,27,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00032513615600000004,325.136156,50,0.001197408985070753,-0.0009184582965912404,0.0009184582965912404,False,0.1,True,False,False,0,0,True,134.442185153,0.806363522352,4.5e-05,300.0
sim_00028,28,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00011762391999999998,117.62391999999998,50,0.0009112774781044726,0.003088687483053815,0.003088687483053815,False,0.1,True,False,False,50,50,True,135.171981101,0.652238458987,5.89001447273e-05,362.997098414
sim_00029,29,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00028211405,282.11405,50,0.0004220504261643723,0.0013114420756219734,0.0013114420756219734,False,0.1,True,False,False,0,0,True,135.208661893,0.295797438033,4.5e-05,300.0
sim_00030,30,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,136.115095044,0.8200930762,6.39666133344e-05,362.502989524
sim_00031,31,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00030720396999999995,307.20396999999997,50,0.000875827837687376,0.0018112442093917466,0.0018112442093917466,False,0.1,True,False,False,0,0,True,136.984349172,0.357723834949,5.17808569448e-05,373.061688931
sim_00032,32,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,7.184771599999999e-05,71.84771599999999,50,0.0009015764205978102,-0.0029967500575644027,0.0029967500575644027,False,0.1,True,False,False,50,50,True,137.340072051,0.708357837186,8.48461574474e-05,331.337392673
sim_00033,33,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00033975055399999995,339.75055399999997,50,0.002350369787846723,0.004437714618119027,0.004437714618119027,False,0.1,True,False,False,0,0,True,137.601432421,0.461948695475,6.48780591522e-05,397.490087405
sim_00034,34,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00022007388212000003,220.07388212000004,50,0.0029098539951583134,0.005269226511328007,0.005269226511328007,False,0.1,True,False,False,0,0,True,138.247900083,0.876957934743,4.5e-05,300.0
sim_00035,35,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,139.278080234,0.813607985113,8.25985701782e-05,356.830860854
sim_00036,36,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0002600225168,260.0225168,50,0.00010472048211851927,0.0003399781586550969,0.0003399781586550969,False,0.1,True,False,False,0,0,True,140.119887795,0.222892199661,4.5e-05,300.0
sim_00037,37,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00022044212599999999,220.44212599999997,50,0.0013384415166023318,-0.004418108254275325,0.004418108254275325,False,0.1,True,False,False,50,50,True,140.320645521,0.612281673664,8.56006119926e-05,348.910931315
sim_00038,38,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0002725076196,272.5076196,50,0.0005165765520471799,0.0017512001643689645,0.0017512001643689645,False,0.1,True,False,False,0,0,True,140.539865228,0.255658736827,4.5e-05,300.0
sim_00039,39,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.000323308212,323.30821199999997,50,0.0009009057701511777,-0.0019793736779750966,0.0019793736779750966,False,0.1,True,False,False,0,0,True,140.573028588,0.551169304036,6.78791919712e-05,377.8442615
sim_00040,40,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0002597661,259.7661,50,0.0004102096912843392,-0.0012637178555000349,0.0012637178555000349,False,0.1,True,False,False,50,50,True,140.974625597,0.98622838083,4.5e-05,300.0
sim_00041,41,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00022190138799999998,221.901388,50,0.0019619782283562485,-0.004950746012300244,0.004950746012300244,False,0.1,True,False,False,0,0,True,143.879945116,0.336279357485,6.76007351295e-05,398.207663754
sim_00042,42,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,143.909481867,0.917293492006,5.50242100517e-05,352.206869428
sim_00043,43,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.000267394164,267.394164,50,0.0003023149125194605,-0.0006712029986788694,0.0006712029986788694,False,0.1,True,False,False,0,0,True,144.684844876,0.221020126644,8.32765690701e-05,337.418493583
sim_00044,44,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.000289096636,289.096636,50,0.002885015331292964,-0.008186999043299305,0.008186999043299305,False,0.1,True,False,False,50,0,True,144.999955433,0.569412101686,7.52189895652e-05,349.795043891
sim_00045,45,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00034885643200000004,348.85643200000004,50,0.0016880055594893652,0.0037599556309235154,0.0037599556309235154,False,0.1,True,False,False,0,0,True,145.249113956,0.501139719932,7.51242767898e-05,325.186450026
sim_00046,46,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00032482874599999993,324.8287459999999,50,0.00014185533360692854,0.0003716282222497907,0.0003716282222497907,False,0.1,True,False,False,0,0,True,145.536707456,0.311971481812,7.55813970315e-05,356.422554756
sim_00047,47,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,146.427721311,0.978546391515,4.61745657385e-05,377.807319924
sim_00048,48,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.000220188682,220.188682,50,0.00061864123731622,-0.0018991658414555346,0.0018991658414555346,False,0.1,True,False,False,0,0,True,149.217972816,0.206404715799,4.87379527164e-05,365.118947745
sim_00049,49,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.000342261168,342.261168,50,0.0020307769700556645,-0.0004489299648439301,0.0004489299648439301,False,0.1,True,False,False,50,0,True,149.254341218,0.887957223036,4.5e-05,300.0
sim_00050,50,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0003531194480000001,353.1194480000001,50,0.0006018846765334944,-0.0006916906252210416,0.0006916906252210416,False,0.1,True,False,False,0,0,True,149.73987868,0.504680707931,6.9723584777e-05,320.536129041
sim_00051,51,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.000250669126,250.669126,50,0.000285762376872754,-0.0009701985538077744,0.0009701985538077744,False,0.1,True,False,False,0,0,True,149.779509657,0.251536582152,4.84927831067e-05,381.35096431
sim_00052,52,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,150.924001842,0.859014749555,8.54585725094e-05,302.841995718
sim_00053,53,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,151.505871803,0.995509859725,6.72580848008e-05,301.996554082
sim_00054,54,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00033385359,333.85359,50,0.001554781334956932,0.0005649880659288087,0.0005649880659288087,False,0.1,True,False,False,0,0,True,151.630328889,0.596649793105,5.54888002616e-05,323.086654154
sim_00055,55,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.001423460986,1423.460986,50,6.1034935499368935e-05,-0.00020722434095991112,0.00020722434095991112,False,0.1,True,False,False,50,50,True,153.721476211,0.579411174254,7.49286492013e-05,383.484527945
sim_00056,56,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,155.56408626,0.882684317254,6.13538276829e-05,315.150952839
sim_00057,57,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00036773442200000003,367.73442200000005,50,0.0012264804203225618,-0.001423924675854973,0.001423924675854973,False,0.1,True,False,False,50,0,True,158.404299584,0.530960738208,8.44011119013e-05,377.174397227
sim_00058,58,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,158.77294915,0.755822601012,5.98686493415e-05,315.3922311
sim_00059,59,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.000355610196,355.610196,50,0.0011211403930922496,0.0003098170943530999,0.0003098170943530999,False,0.1,True,False,False,0,0,True,159.365045029,0.465685970522,5.71815338387e-05,335.270795676
sim_00060,60,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,160.556282667,0.957190479289,5.53708249108e-05,363.791890923
sim_00061,61,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00034617815,346.17815,50,0.0007475178597267137,-0.0023713808491212787,0.0023713808491212787,False,0.1,True,False,False,0,0,True,161.701140241,0.559592851831,7.43216837725e-05,378.872335114
sim_00062,62,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00039299811399999996,392.99811399999993,50,0.001218692064018455,0.0027427504771835665,0.0027427504771835665,False,0.1,True,False,False,0,0,True,163.117472792,0.458171151631,7.76324682791e-05,309.146066051
sim_00063,63,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,163.341658752,0.941874162971,5.45765866009e-05,310.281913475
sim_00064,64,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.000338554904,338.55490399999996,50,0.0013674130428773907,0.0023304087012064063,0.0023304087012064063,False,0.1,True,False,False,0,0,True,166.164223082,0.514604075971,6.70362084208e-05,302.957496397
sim_00065,65,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,166.614725594,0.931765035172,5.67575778907e-05,364.064697506
sim_00066,66,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.000390362368,390.362368,50,0.00020962647932972001,0.0005255509007404124,0.0005255509007404124,False,0.1,True,False,False,0,0,True,167.36850481,0.484912828283,7.82623244153e-05,326.173250025
sim_00067,67,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00036685732800000005,366.85732800000005,50,0.0009938216655676843,0.001630702860370626,0.001630702860370626,False,0.1,True,False,False,0,0,True,167.779770961,0.390580196452,6.45833025222e-05,394.852870083
sim_00068,68,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,171.239447318,0.969583751496,7.40725617215e-05,384.912438459
sim_00069,69,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00026477198,264.77198,50,9.754735648639567e-05,0.00018074597843809018,0.00018074597843809018,False,0.1,True,False,False,0,0,True,171.382540224,0.233605939402,6.18629013601e-05,355.188153249
sim_00070,70,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,171.875575389,0.916897438596,6.66389080354e-05,338.337187717
sim_00071,71,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00026037661,260.37660999999997,50,0.00017712393579785056,-0.0005919940802857007,0.0005919940802857007,False,0.1,True,False,False,0,0,True,173.720948038,0.230617607979,6.23730108092e-05,383.499521736
sim_00072,72,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,174.128102602,0.994422815088,7.40414236536e-05,367.557277174
sim_00073,73,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.001423699868,1423.6998680000002,50,0.00012439764015865012,-0.00018582964921619698,0.00018582964921619698,False,0.1,True,False,False,50,50,True,176.31832051,0.578189015568,5.80825678862e-05,392.957182722
sim_00074,74,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,3.26998e-05,32.6998,50,0.018385507815688987,-0.04276939272519329,0.04276939272519329,False,0.1,True,False,False,50,50,True,176.64993117,0.775213670345,6.57722012124e-05,360.022077993
sim_00075,75,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,177.868754925,0.784825891065,5.3694165939e-05,378.775948175
sim_00076,76,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00018515028199999999,185.15028199999998,50,0.0005964943095141633,-0.002020838529046305,0.002020838529046305,False,0.1,True,False,False,50,50,True,179.651163568,0.66389382017,6.65035978508e-05,326.14019277
sim_00077,77,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00020759270400000002,207.59270400000003,50,0.0011854069041396648,-0.003952721938118799,0.003952721938118799,False,0.1,True,False,False,50,50,True,181.197687991,0.643443519749,5.49477846524e-05,320.630170488
sim_00078,78,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0003200489359999999,320.0489359999999,50,0.00023580584684691636,-0.0007974618716728115,0.0007974618716728115,False,0.1,True,False,False,0,0,True,181.214517461,0.293157847988,6.39704529171e-05,391.855294349
sim_00079,79,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,2.5979999999999234e-08,0.025979999999999233,50,4.899017288405916,-5.647511660553392,5.647511660553392,True,0.1,True,False,False,50,50,True,182.701235644,0.787372384637,5.07019733104e-05,389.154544132
sim_00080,80,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,183.86712976,0.92773562332,4.77447546287e-05,393.876492884
sim_00081,81,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,184.554601264,0.855768445974,6.11854963854e-05,316.977306706
sim_00082,82,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.000405725334,405.725334,50,0.00026123683150698916,0.00036173356280490217,0.00036173356280490217,False,0.1,True,False,False,0,0,True,186.021611878,0.483877556354,6.53069178085e-05,388.836932905
sim_00083,83,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,2.4627762000000018e-05,24.62776200000002,50,0.03612320312718269,-0.09530672312480824,0.09530672312480824,False,0.1,True,False,False,50,50,True,186.850960621,0.845582390035,8.39602076571e-05,354.289806443
sim_00084,84,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,188.702615393,0.897654681927,7.37418626284e-05,361.378936642
sim_00085,85,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0014238417339999998,1423.8417339999999,50,5.528550295836104e-05,-0.00010789153521759083,0.00010789153521759083,False,0.1,True,False,False,50,0,True,190.553348142,0.571798591092,6.21059581714e-05,350.091118048
sim_00086,86,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,5.783599999999992e-07,0.5783599999999991,50,2.1348007966105054,-4.812536868956051,4.812536868956051,True,0.1,True,False,False,50,50,True,193.028200221,0.93446669696,8.62901752671e-05,365.941151844
sim_00087,87,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00034769517200000004,347.695172,50,3.950213367261656e-05,0.00012391381521414079,0.00012391381521414079,False,0.1,True,False,False,0,0,True,193.440626378,0.303697281962,7.07136561297e-05,354.067159473
sim_00088,88,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00010077904000000001,100.77904000000001,50,0.0008965968252137333,-0.002550717128575681,0.002550717128575681,False,0.1,True,False,False,50,50,True,193.81397439,0.717380412454,5.49903358659e-05,340.433066031
sim_00089,89,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.000343934982,343.934982,50,0.00016653325466579164,0.0005368353911382636,0.0005368353911382636,False,0.1,True,False,False,0,0,True,194.036512211,0.298398024189,7.09068727373e-05,343.727832606
sim_00090,90,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00041591060400000005,415.91060400000003,50,0.0019326851568576763,0.0014033490829333597,0.0014033490829333597,False,0.1,True,False,False,0,0,True,194.089464462,0.388567055088,7.6021762795e-05,395.140888584
sim_00091,91,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,195.080816167,0.844140965531,6.21634030137e-05,331.625980857
sim_00092,92,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,7.99999999969228e-11,7.999999999692281e-05,50,3.3911649915626345,-0.7058823528582673,0.7058823528582673,True,0.1,True,False,False,50,50,True,196.954129245,0.972458485112,5.85340423111e-05,310.387913302
sim_00093,93,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,197.742114875,0.874617254357,7.7301896977e-05,350.888533369
sim_00094,94,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,198.603717725,0.869799932432,5.56307183941e-05,326.836247823
sim_00095,95,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.000413408278,413.408278,50,0.00041693085784840357,-0.0014083232038916342,0.0014083232038916342,False,0.1,True,False,False,50,0,True,202.397397496,0.555230188132,4.52196790327e-05,397.348654616
sim_00096,96,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.000181739792,181.739792,50,1.9348907410457397e-05,1.3687312967508596e-05,1.3687312967508596e-05,False,0.1,True,False,False,50,50,True,202.894942483,0.693798608043,7.43333938026e-05,353.442501329
sim_00097,97,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.000289898922,289.898922,50,0.00016149953224693138,0.0005283456125764229,0.0005283456125764229,False,0.1,True,False,False,0,0,True,203.020934762,0.232834869492,7.55576098976e-05,395.193912826
sim_00098,98,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00030368976,303.68976,50,0.0006354991876553723,0.0021480419785680368,0.0021480419785680368,False,0.1,True,False,False,0,0,True,203.421420958,0.245041839826,7.55920229368e-05,393.123734832
sim_00099,99,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,5.77869999999999e-06,5.77869999999999,50,0.09238109702101412,-0.29040319469368797,0.29040319469368797,False,0.1,True,False,False,50,50,True,206.272219756,0.781444456167,4.98713368602e-05,399.182507166
sim_00100,100,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00042374851399999995,423.74851399999994,50,0.00011013147545808303,0.0002683017564237829,0.0002683017564237829,False,0.1,True,False,False,0,0,True,207.687789994,0.40901295179,7.09627718894e-05,395.011679
sim_00101,101,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.000124570696,124.570696,50,0.0011659049311518158,0.0039404451910586774,0.0039404451910586774,False,0.1,True,False,False,0,0,True,208.39901443,0.201684842681,6.50424237325e-05,372.154003234
sim_00102,102,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00038995155400000004,389.95155400000004,50,0.003614474872703411,0.008196139093910577,0.008196139093910577,False,0.1,True,False,False,0,0,True,209.697266982,0.34452106985,7.55711119508e-05,302.470939697
sim_00103,103,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00046874531799999993,468.74531799999994,50,0.001218559077433669,-0.002730617140799351,0.002730617140799351,False,0.1,True,False,False,0,0,True,209.90265043,0.477857533217,8.77962223972e-05,386.665335025
sim_00104,104,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,210.093044543,0.812610384047,5.18819698292e-05,390.525668596
sim_00105,105,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00044276706,442.76705999999996,50,9.572366210103819e-05,-0.0003183934180812875,0.0003183934180812875,False,0.1,True,False,False,50,0,True,211.816522505,0.520710876808,4.80782604054e-05,318.660442183
sim_00106,106,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,9.325718999999999e-05,93.25719,50,0.00015751859259677096,-0.0004444609200706121,0.0004444609200706121,False,0.1,True,False,False,50,50,True,212.092538093,0.79096361392,7.95278191784e-05,347.757246585
sim_00107,107,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00035321536800000003,353.215368,50,6.746319261282208e-05,-0.0002202142541647717,0.0002202142541647717,False,0.1,True,False,False,0,0,True,212.375773305,0.288263650586,8.35116649465e-05,312.800399692
sim_00108,108,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00038258939399999996,382.58939399999997,50,0.0009283340391633488,0.002202050526446422,0.002202050526446422,False,0.1,True,False,False,0,0,True,218.135837307,0.411781802704,5.72773552436e-05,307.427986374
sim_00109,109,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,6.201799600000002e-05,62.01799600000002,50,0.00448033795446445,-0.0152054460791939,0.0152054460791939,False,0.1,True,False,False,50,50,True,218.170294814,0.856055229722,8.4878396046e-05,374.889107005
sim_00110,110,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00018775490999999996,187.75490999999997,50,0.003677312987825043,-0.009147972246810696,0.009147972246810696,False,0.1,True,False,False,50,50,True,218.315594294,0.70315782783,8.24115302242e-05,319.105471156
sim_00111,111,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00012987768200000002,129.87768200000002,50,0.0009232959652010558,-0.0031220633652911827,0.0031220633652911827,False,0.1,True,False,False,50,50,True,218.361623288,0.747470791734,7.1375293786e-05,300.016423613
sim_00112,112,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,218.521967876,0.920050491887,7.11545742791e-05,300.883630406
sim_00113,113,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,218.846041052,0.877499363134,5.6186595533e-05,332.098243358
sim_00114,114,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,8.751599999999972e-07,0.8751599999999972,50,2.0001476864883676,-4.698537141443718,4.698537141443718,True,0.1,True,False,False,50,50,True,219.728507107,0.99152217595,6.49667790705e-05,393.045172137
sim_00115,115,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.000449069546,449.069546,50,0.0005325135845570761,0.00042234412028637966,0.00042234412028637966,False,0.1,True,False,False,0,0,True,220.072225453,0.425314653287,7.24382024748e-05,381.760927113
sim_00116,116,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0004239682619999999,423.9682619999999,50,0.0014472928985930682,-0.004912213979662246,0.004912213979662246,False,0.1,True,False,False,0,0,True,220.256246323,0.736244453131,5.8651582992e-05,358.758060614
sim_00117,117,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,220.462707704,0.946752122114,8.2300511791e-05,313.968629329
sim_00118,118,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.000413797162,413.79716199999996,50,0.0012879512402817225,-0.004365852022133374,0.004365852022133374,False,0.1,True,False,False,0,0,True,221.576145741,0.645163458122,7.3903246332e-05,318.590626589
sim_00119,119,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00046396148800000004,463.96148800000003,50,0.0006830181225793424,8.514296950325465e-05,8.514296950325465e-05,False,0.1,True,False,False,0,0,True,223.185978023,0.49812515056,8.14092862216e-05,313.14559396
sim_00120,120,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,225.435545826,0.86531734725,6.64530039846e-05,364.26873014
