comparison_type,target,target_definition,reference_model,candidate_model,heldout_simulation_id,heldout_numeric_simulation_id,observed_target_um,reference_predicted_mean_um,candidate_predicted_mean_um,reference_residual_um,candidate_residual_um,reference_absolute_error_um,candidate_absolute_error_um,candidate_minus_reference_absolute_error_um
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00210,210,74.73629500000001,73.68102423996024,68.60216010841357,1.0552707600397753,6.1341348915864415,1.0552707600397753,6.1341348915864415,5.078864131546666
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00211,211,54.766270000000006,55.95232803635626,54.94740906681397,-1.1860580363562576,-0.1811390668139623,1.1860580363562576,0.1811390668139623,-1.0049189695422953
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00212,212,74.72211,75.08530131368371,71.62575532817192,-0.3631913136837141,3.096354671828081,0.3631913136837141,3.096354671828081,2.733163358144367
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00213,213,74.78072999999999,74.2599811964614,75.60136773096811,0.520748803538595,-0.8206377309681159,0.520748803538595,0.8206377309681159,0.2998889274295209
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00214,214,78.71352,73.57334399632198,71.73596615522058,5.140176003678022,6.977553844779422,5.140176003678022,6.977553844779422,1.8373778411014001
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00215,215,74.74495499999999,79.46913322488122,80.21381696204793,-4.7241782248812285,-5.468861962047939,4.7241782248812285,5.468861962047939,0.7446837371667101
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00216,216,74.78965,76.42722373662043,74.13297074815915,-1.637573736620439,0.656679251840842,1.637573736620439,0.656679251840842,-0.9808944847795971
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00217,217,70.85820000000001,76.88438403755023,80.37957211366691,-6.026184037550223,-9.5213721136669,6.026184037550223,9.5213721136669,3.4951880761166763
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00218,218,78.72033,79.2571281017279,75.86603371597064,-0.5367981017278964,2.85429628402936,0.5367981017278964,2.85429628402936,2.3174981823014638
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00219,219,66.73003,69.36656015493058,69.48393628343396,-2.636530154930582,-2.753906283433963,2.636530154930582,2.753906283433963,0.11737612850338097
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00220,220,54.88171,55.18860179886485,57.30665417506554,-0.3068917988648536,-2.4249441750655407,0.3068917988648536,2.4249441750655407,2.118052376200687
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00221,221,57.83656,56.94179685715039,60.693566101547965,0.8947631428496052,-2.857006101547966,0.8947631428496052,2.857006101547966,1.962242958698361
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00223,223,74.68625,72.38592008594628,84.1171456882201,2.3003299140537194,-9.430895688220104,2.3003299140537194,9.430895688220104,7.130565774166385
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00224,224,70.60906,74.63458372958068,72.04479046607022,-4.025523729580684,-1.4357304660702257,4.025523729580684,1.4357304660702257,-2.589793263510458
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00225,225,86.77511,82.42958891773077,75.59745130620685,4.345521082269229,11.177658693793148,4.345521082269229,11.177658693793148,6.832137611523919
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00226,226,82.768745,80.32195160519383,75.48241317250698,2.446793394806164,7.286331827493015,2.446793394806164,7.286331827493015,4.839538432686851
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00227,227,58.83496,60.23932636284636,64.47641700790821,-1.4043663628463603,-5.641457007908208,1.4043663628463603,5.641457007908208,4.237090645061848
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00228,228,70.88499999999999,72.41970746006166,72.3423579937318,-1.534707460061668,-1.4573579937318044,1.534707460061668,1.4573579937318044,-0.0773494663298635
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00229,229,70.73367999999999,73.1885219529369,71.08204597087887,-2.4548419529369028,-0.3483659708788735,2.4548419529369028,0.3483659708788735,-2.106475982058029
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00230,230,94.365085,81.76176275558008,86.73554979982903,12.603322244419914,7.629535200170963,12.603322244419914,7.629535200170963,-4.973787044248951
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00231,231,58.81433,57.45551771011604,65.67422094466413,1.3588122898839572,-6.85989094466413,1.3588122898839572,6.85989094466413,5.501078654780173
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00232,232,70.584725,70.32107979134432,77.63597112479113,0.2636452086556886,-7.0512461247911205,0.2636452086556886,7.0512461247911205,6.787600916135432
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00233,233,58.66828,56.054768644580754,63.14930995015194,2.6135113554192486,-4.481029950151935,2.6135113554192486,4.481029950151935,1.8675185947326867
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00234,234,26.57544,24.96795450790007,30.040246939087037,1.6074854920999293,-3.4648069390870333,1.6074854920999293,3.4648069390870333,1.857321446987104
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00235,235,22.797205,23.312216331689186,26.305472017786247,-0.5150113316891876,-3.508267017786249,0.5150113316891876,3.508267017786249,2.9932556860970614
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00236,236,26.91556,35.25280674859504,34.73783528072397,-8.337246748595042,-7.8222752807239715,8.337246748595042,7.8222752807239715,-0.5149714678710708
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00237,237,33.61417,33.32255568151828,37.86839585760956,0.2916143184817201,-4.254225857609555,0.2916143184817201,4.254225857609555,3.9626115391278347
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00238,238,46.218185000000005,45.406550284793056,46.94540083777258,0.8116347152069494,-0.7272158377725759,0.8116347152069494,0.7272158377725759,-0.08441887743437348
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00239,239,26.82148,27.57749440018529,27.223531791917004,-0.7560144001852969,-0.4020517919170068,0.7560144001852969,0.4020517919170068,-0.35396260826829007
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00240,240,33.256665,33.05393794976544,33.9047808680297,0.2027270502345572,-0.6481158680296986,0.2027270502345572,0.6481158680296986,0.4453888177951414
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00241,241,22.85191,24.134077223530458,26.825404104486925,-1.2821672235304575,-3.973494104486925,1.2821672235304575,3.973494104486925,2.6913268809564674
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,linear_ridge,sim_00242,242,26.84932,26.949916406808704,25.69032244750636,-0.1005964068087053,1.1589975524936378,0.1005964068087053,1.1589975524936378,1.0584011456849325
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00001,1,50.71019,52.36366377023147,50.09940427877894,-1.6534737702314717,0.6107857212210561,1.6534737702314717,0.6107857212210561,-1.0426880490104156
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00003,3,34.838855,31.646152869676,35.308521170861155,3.192702130324001,-0.4696661708611529,3.192702130324001,0.4696661708611529,-2.723035959462848
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00004,4,46.715575,40.71166547611278,43.05199019317274,6.003909523887224,3.6635848068272594,6.003909523887224,3.6635848068272594,-2.340324717059965
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00005,5,66.61901499999999,66.49862523210489,58.22563391554867,0.1203897678951051,8.39338108445132,0.1203897678951051,8.39338108445132,8.272991316556215
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00007,7,50.78583,50.60786547073043,46.79643841453972,0.1779645292695661,3.9893915854602753,0.1779645292695661,3.9893915854602753,3.811427056190709
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00008,8,38.68263,38.21949748484539,40.7178186329388,0.4631325151546122,-2.035188632938791,0.4631325151546122,2.035188632938791,1.5720561177841788
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00009,9,54.58924,53.40290721976291,51.01500057414151,1.1863327802370875,3.574239425858486,1.1863327802370875,3.574239425858486,2.3879066456213986
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00010,10,46.8229,45.73734346534731,48.09655216513776,1.085556534652696,-1.2736521651377544,1.085556534652696,1.2736521651377544,0.18809563048505828
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00011,11,34.802389999999995,36.53484292364202,31.33791739189306,-1.732452923642022,3.4644726081069344,1.732452923642022,3.4644726081069344,1.7320196844649123
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00012,12,54.70013,51.80137774724199,50.541755820445246,2.8987522527580083,4.158374179554748,2.8987522527580083,4.158374179554748,1.25962192679674
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00013,13,38.69279,38.0989829858388,41.18705784596841,0.5938070141612002,-2.494267845968409,0.5938070141612002,2.494267845968409,1.9004608318072087
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00014,14,50.81113,50.95264642155772,50.30780621480762,-0.1415164215577249,0.5033237851923786,0.1415164215577249,0.5033237851923786,0.3618073636346537
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00015,15,46.77987,50.107233229132405,51.45450308951828,-3.327363229132402,-4.674633089518274,3.327363229132402,4.674633089518274,1.3472698603858717
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00016,16,54.776695,54.10773976753261,54.9792797253641,0.6689552324673897,-0.2025847253641046,0.6689552324673897,0.2025847253641046,-0.46637050710328515
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00017,17,50.5307,49.05801166866079,48.84793056900619,1.4726883313392136,1.6827694309938153,1.4726883313392136,1.6827694309938153,0.21008109965460164
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00019,19,54.7679,53.28164509897468,53.52326690939452,1.486254901025326,1.2446330906054826,1.486254901025326,1.2446330906054826,-0.24162181041984354
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00020,20,42.80561,42.99995588694835,43.10281266462803,-0.1943458869483478,-0.2972026646280312,0.1943458869483478,0.2972026646280312,0.10285677767968338
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00021,21,74.79356,69.16214691089765,63.54520036049673,5.631413089102352,11.24835963950327,5.631413089102352,11.24835963950327,5.616946550400918
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00022,22,50.78823,48.63120991868842,48.96520486132906,2.157020081311579,1.8230251386709355,2.157020081311579,1.8230251386709355,-0.33399494264064344
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00023,23,34.760245000000005,34.84799434881605,37.48069667760237,-0.0877493488160467,-2.7204516776023624,0.0877493488160467,2.7204516776023624,2.6327023287863156
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00024,24,54.76636,55.149620164739225,53.18938003928559,-0.3832601647392266,1.5769799607144108,0.3832601647392266,1.5769799607144108,1.1937197959751842
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00025,25,46.692315,47.85567769524493,46.905303704119696,-1.1633626952449276,-0.2129887041196951,1.1633626952449276,0.2129887041196951,-0.9503739911252326
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00026,26,62.05676,59.12308363953533,56.46100630915342,2.9336763604646734,5.5957536908465855,2.9336763604646734,5.5957536908465855,2.662077330381912
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00027,27,50.8492,51.80721701392238,51.06737897983098,-0.9580170139223796,-0.2181789798309807,0.9580170139223796,0.2181789798309807,-0.7398380340913989
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00028,28,49.30793,49.204892367478735,49.75088697531189,0.1030376325212643,-0.442956975311894,0.1030376325212643,0.442956975311894,0.3399193427906297
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00030,30,42.780620000000006,43.13628446096872,42.62438791691235,-0.3556644609687183,0.1562320830876586,0.3556644609687183,0.1562320830876586,-0.1994323778810597
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00031,31,58.80416,61.0071107474562,59.27132721844009,-2.2029507474562,-0.4671672184400961,2.2029507474562,0.4671672184400961,-1.7357835290161039
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00032,32,38.749285,39.1588776035857,42.29968567961842,-0.4095926035857005,-3.55040067961842,0.4095926035857005,3.55040067961842,3.1408080760327195
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00033,33,58.25875,55.06572170054523,55.36264641728243,3.1930282994547667,2.896103582717572,3.1930282994547667,2.896103582717572,-0.29692471673719467
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00034,34,46.733375,50.487517926660175,49.31190920742431,-3.754142926660173,-2.5785342074243047,3.754142926660173,2.5785342074243047,-1.1756087192358682
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00035,35,38.79481,37.34691897839996,39.14754277950188,1.447891021600043,-0.3527327795018777,1.447891021600043,0.3527327795018777,-1.0951582420981651
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00037,37,42.74968,42.87202822817867,46.83749443398828,-0.1223482281786729,-4.087814433988285,0.1223482281786729,4.087814433988285,3.965466205809612
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00039,39,58.32933,51.57089291031433,52.561659439042415,6.758437089685671,5.767670560957583,6.758437089685671,5.767670560957583,-0.9907665287280878
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00040,40,46.84275,46.13626726966962,44.585196668773065,0.7064827303303787,2.257553331226937,0.7064827303303787,2.257553331226937,1.5510706008965585
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00041,41,58.74863,62.02576010769185,59.64140028273927,-3.2771301076918533,-0.8927702827392707,3.2771301076918533,0.8927702827392707,-2.3843598249525826
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00042,42,46.50832,44.881535837019975,43.250905290784736,1.626784162980023,3.257414709215261,1.626784162980023,3.257414709215261,1.630630546235238
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00043,43,58.73507,60.08832672445822,59.656162267225056,-1.3532567244582197,-0.921092267225056,1.3532567244582197,0.921092267225056,-0.43216445723316366
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00044,44,49.850550000000005,50.19845014453143,51.5901603707564,-0.3479001445314225,-1.7396103707563952,0.3479001445314225,1.7396103707563952,1.3917102262249728
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00045,45,53.35957,54.18622416903661,54.37093688871623,-0.8266541690366154,-1.011366888716232,0.8266541690366154,1.011366888716232,0.18471271967961655
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00046,46,62.49203,61.585456095624565,58.35715270330677,0.9065739043754348,4.134877296693226,0.9065739043754348,4.134877296693226,3.228303392317791
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00047,47,46.563705000000006,46.72619215660327,45.11649694451169,-0.1624871566032624,1.4472080554883178,0.1624871566032624,1.4472080554883178,1.2847208988850554
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00048,48,62.73913,63.49410147643516,66.09994497470447,-0.7549714764351592,-3.360814974704468,0.7549714764351592,3.360814974704468,2.605843498269309
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00049,49,54.44253,50.3984360647072,51.134846699133625,4.0440939352928,3.3076833008663726,4.0440939352928,3.3076833008663726,-0.7364106344264272
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00050,50,54.75336,58.63914189224271,57.03357882149464,-3.885781892242712,-2.2802188214946426,3.885781892242712,2.2802188214946426,-1.6055630707480693
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00051,51,62.751915,64.08766723900985,65.49214956138937,-1.3357522390098495,-2.7402345613893715,1.3357522390098495,2.7402345613893715,1.404482322379522
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00052,52,38.800575,40.152926772985055,40.38063954964518,-1.3523517729850525,-1.5800645496451793,1.3523517729850525,1.5800645496451793,0.2277127766601268
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00053,53,42.39804,40.99121812947344,38.068584643674434,1.4068218705265636,4.329455356325568,1.4068218705265636,4.329455356325568,2.922633485799005
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00054,54,60.221,57.857632122614085,57.91953211990256,2.363367877385912,2.3014678800974337,2.363367877385912,2.3014678800974337,-0.06189999728847839
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00055,55,52.22291,56.16936201608975,54.99955208682097,-3.946452016089751,-2.7766420868209707,3.946452016089751,2.7766420868209707,-1.1698099292687805
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00056,56,46.782705,46.24712663035643,46.57177688963069,0.5355783696435665,0.2109281103693092,0.5355783696435665,0.2109281103693092,-0.32465025927425734
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00057,57,52.19154,56.84344434530969,56.37886758000127,-4.651904345309696,-4.1873275800012735,4.651904345309696,4.1873275800012735,-0.46457676530842296
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00058,58,51.035355,52.05674245777332,53.34884322922419,-1.021387457773315,-2.313488229224184,1.021387457773315,2.313488229224184,1.292100771450869
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00059,59,66.02616,65.40684426139114,62.79394228113915,0.6193157386088615,3.232217718860852,0.6193157386088615,3.232217718860852,2.6129019802519906
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00060,60,46.84559,48.90741900199764,46.07112185957924,-2.061829001997644,0.7744681404207512,2.061829001997644,0.7744681404207512,-1.287360861576893
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00061,61,62.67888000000001,57.31607365187466,57.59540750464127,5.362806348125346,5.083472495358734,5.362806348125346,5.083472495358734,-0.27933385276661227
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00062,62,62.67582,62.75227337028287,61.38527946835366,-0.0764533702828771,1.290540531646336,0.0764533702828771,1.290540531646336,1.214087161363459
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00063,63,46.81844,48.60507960243548,48.20530330991998,-1.7866396024354785,-1.386863309919974,1.7866396024354785,1.386863309919974,-0.3997762925155044
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00064,64,66.67379000000001,62.95931927332791,62.850316347070574,3.714470726672104,3.8234736529294366,3.714470726672104,3.8234736529294366,0.10900292625733243
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00065,65,50.62764,49.0632198341973,48.24696114231636,1.5644201658027015,2.380678857683641,1.5644201658027015,2.380678857683641,0.8162586918809396
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00066,66,62.36748,61.83896609574256,60.72438443589416,0.5285139042574443,1.6430955641058418,0.5285139042574443,1.6430955641058418,1.1145816598483975
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00067,67,66.76979,68.2107941649561,65.72637575995273,-1.441004164956098,1.0434142400472697,1.441004164956098,1.0434142400472697,-0.3975899249088284
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00068,68,46.63597,46.03128439830135,44.689375241940496,0.6046856016986482,1.946594758059504,0.6046856016986482,1.946594758059504,1.3419091563608558
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00069,69,66.73917,64.9586890496076,69.53741285867622,1.780480950392402,-2.7982428586762182,1.780480950392402,2.7982428586762182,1.0177619082838163
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00070,70,46.827485,48.391804903008975,47.02393781952789,-1.564319903008979,-0.1964528195278916,1.564319903008979,0.1964528195278916,-1.3678670834810873
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00071,71,66.733,64.0263952099057,70.12231282633594,2.7066047900943038,-3.3893128263359387,2.7066047900943038,3.3893128263359387,0.6827080362416349
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00072,72,46.3826,45.081640891407005,42.79871204764107,1.3009591085929912,3.5838879523589284,1.3009591085929912,3.5838879523589284,2.282928843765937
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00073,73,61.26925,64.2692411499005,64.40967353175907,-2.999991149900495,-3.140423531759069,2.999991149900495,3.140423531759069,0.14043238185857376
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00074,74,54.756665,52.95159262961493,54.88115382258828,1.8050723703850693,-0.1244888225882832,1.8050723703850693,0.1244888225882832,-1.680583547796786
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00075,75,55.72084,56.825413520380046,58.28598666769758,-1.1045735203800433,-2.565146667697576,1.1045735203800433,2.565146667697576,1.4605731473175325
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00076,76,58.802625,58.17048175362871,59.84932160372132,0.6321432463712924,-1.0466966037213226,0.6321432463712924,1.0466966037213226,0.4145533573500302
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00077,77,59.87088,64.09690974484576,64.01649749607336,-4.226029744845761,-4.145617496073356,4.226029744845761,4.145617496073356,-0.08041224877240438
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00078,78,70.74839999999999,69.01063447262156,70.94975257863858,1.7377655273784285,-0.2013525786385912,1.7377655273784285,0.2013525786385912,-1.5364129487398372
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00079,79,58.488870000000006,57.43015633623187,60.52590112946594,1.0587136637681382,-2.0370311294659373,1.0587136637681382,2.0370311294659373,0.9783174656977991
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00080,80,54.55737,54.60835297705331,56.53982579470159,-0.0509829770533087,-1.9824557947015933,0.0509829770533087,1.9824557947015933,1.9314728176482845
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00081,81,54.731820000000006,52.37907805786242,54.49511035507943,2.352741942137584,0.2367096449205732,2.352741942137584,0.2367096449205732,-2.1160322972170107
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00082,82,68.17873999999999,72.0103657588433,67.7455684798698,-3.831625758843316,0.4331715201301875,3.831625758843316,0.4331715201301875,-3.3984542387131285
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00083,83,50.68827,49.19827916950105,50.818794609184025,1.4899908304989469,-0.1305246091840288,1.4899908304989469,0.1305246091840288,-1.359466221314918
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00084,84,50.83965,50.53219744368145,50.80315718446211,0.3074525563185517,0.0364928155378905,0.3074525563185517,0.0364928155378905,-0.27095974078066115
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00085,85,63.07431,68.13070259442661,65.85101427524965,-5.056392594426612,-2.7767042752496565,5.056392594426612,2.7767042752496565,-2.2796883191769552
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00086,86,46.80242,47.49806079135294,48.372103274876,-0.6956407913529432,-1.569683274876006,0.6956407913529432,1.569683274876006,0.8740424835230627
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00087,87,74.67366,71.95354074296931,72.44058731693482,2.7201192570306887,2.233072683065174,2.7201192570306887,2.233072683065174,-0.48704657396551454
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00088,88,61.98689000000001,60.993580669706375,62.948355010335696,0.9933093302936342,-0.9614650103356864,0.9933093302936342,0.9614650103356864,-0.031844319957947786
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00089,89,74.66601,73.65830693164672,72.88976129653288,1.0077030683532795,1.7762487034671182,1.0077030683532795,1.7762487034671182,0.7685456351138387
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00090,90,78.70538,76.4784188920676,71.17024668949867,2.2269611079324108,7.535133310501337,2.2269611079324108,7.535133310501337,5.308172202568926
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00091,91,55.936285,55.09197300385429,56.50806102244432,0.8443119961457057,-0.5717760224443253,0.8443119961457057,0.5717760224443253,-0.2725359737013804
