comparison_type,target,target_definition,reference_model,candidate_model,heldout_simulation_id,heldout_numeric_simulation_id,observed_target_um,reference_predicted_mean_um,candidate_predicted_mean_um,reference_residual_um,candidate_residual_um,reference_absolute_error_um,candidate_absolute_error_um,candidate_minus_reference_absolute_error_um,kernel_family_comparison
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00112,112,151.10872999999998,168.44767021225798,150.8060228613718,-17.338940212257995,0.3027071386281932,17.338940212257995,0.3027071386281932,-17.036233073629802,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00113,113,139.288005,132.80206356378295,136.6920986063106,6.485941436217047,2.595906393689404,6.485941436217047,2.595906393689404,-3.890035042527643,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00114,114,142.81567,155.706733992186,142.56777869334132,-12.891063992185993,0.2478913066586869,12.891063992185993,0.2478913066586869,-12.643172685527306,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00115,115,215.1937,219.1608521446683,212.59287232625908,-3.967152144668319,2.600827673740895,3.967152144668319,2.600827673740895,-1.3663244709274243,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00116,116,143.29097,163.73097965533768,152.86471667395395,-20.44000965533769,-9.573746673953965,20.44000965533769,9.573746673953965,-10.866262981383725,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00117,117,163.45689,165.70010520151845,160.90485320617415,-2.2432152015184386,2.5520367938258346,2.2432152015184386,2.5520367938258346,0.30882159230739603,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00118,118,155.22697499999998,186.84850073539613,184.0433287039204,-31.621525735396148,-28.816353703920385,31.621525735396148,28.816353703920385,-2.805172031475763,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00119,119,211.69135,212.0406336640291,214.56919590346524,-0.3492836640290875,-2.877845903465243,0.3492836640290875,2.877845903465243,2.5285622394361553,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00120,120,155.399235,139.12683846062524,152.14262639798866,16.272396539374768,3.2566086020113403,16.272396539374768,3.2566086020113403,-13.015787937363427,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00121,121,131.18576,134.7687991343551,128.88913528792645,-3.583039134355147,2.296624712073537,3.583039134355147,2.296624712073537,-1.2864144222816098,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00122,122,242.10655,226.9526678325816,234.6450883324441,15.153882167418374,7.4614616675559375,15.153882167418374,7.4614616675559375,-7.692420499862436,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00123,123,218.61185,214.5478709763741,220.6440016926736,4.063979023625905,-2.0321516926735512,4.063979023625905,2.0321516926735512,-2.0318273309523533,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00124,124,188.76015,196.6639871140336,186.7316441797069,-7.903837114033564,2.028505820293105,7.903837114033564,2.028505820293105,-5.875331293740459,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00125,125,199.27132,200.10863300709596,194.09072319352495,-0.8373130070959292,5.180596806475023,0.8373130070959292,5.180596806475023,4.343283799379094,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00126,126,198.7218,187.44222089413392,197.30771220845767,11.279579105866077,1.4140877915423289,11.279579105866077,1.4140877915423289,-9.865491314323748,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00127,127,139.47870999999998,157.27505479155013,153.8884745040575,-17.796344791550155,-14.409764504057534,17.796344791550155,14.409764504057534,-3.3865802874926203,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00128,128,159.3032399999,159.21838382296457,158.3372849225666,0.0848561769354319,0.9659550773334048,0.0848561769354319,0.9659550773334048,0.8810989003979729,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00129,129,167.1710399999,180.0718973231215,164.1677842208245,-12.900857323221516,3.003255779075488,12.900857323221516,3.003255779075488,-9.897601544146028,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00130,130,163.26638,149.6347256477278,160.90169830665704,13.631654352272191,2.364681693342959,13.631654352272191,2.364681693342959,-11.266972658929232,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00131,131,124.967325,133.59620904639843,124.28581694657248,-8.628884046398426,0.6815080534275211,8.628884046398426,0.6815080534275211,-7.947375992970905,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00132,132,147.02188999999998,152.64345268686787,142.66071820672897,-5.62156268686789,4.361171793271012,5.62156268686789,4.361171793271012,-1.2603908935968775,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00133,133,226.0442,170.42764341580994,218.4842105082992,55.61655658419005,7.559989491700776,55.61655658419005,7.559989491700776,-48.056567092489274,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00134,134,164.321395,164.28462446818483,161.1328526767067,0.0367705318151649,3.188542323293291,0.0367705318151649,3.188542323293291,3.151771791478126,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00135,135,219.447,210.741374755208,218.77660302803773,8.705625244792003,0.6703969719622478,8.705625244792003,0.6703969719622478,-8.035228272829755,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00137,137,173.80563,161.95371315774346,173.54470579643737,11.851916842256545,0.260924203562638,11.851916842256545,0.260924203562638,-11.590992638693907,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00138,138,185.77885,171.16331687132563,187.50810599371167,14.615533128674343,-1.729255993711746,14.615533128674343,1.729255993711746,-12.886277134962597,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00139,139,227.0067,198.27497952639817,228.42497078897296,28.731720473601825,-1.4182707889729895,28.731720473601825,1.4182707889729895,-27.313449684628836,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00140,140,183.102185,177.4009243850272,184.9203570223047,5.701260614972796,-1.818172022304708,5.701260614972796,1.818172022304708,-3.883088592668088,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00141,141,159.94629,150.32156961166504,164.5581711507879,9.624720388334964,-4.611881150787895,9.624720388334964,4.611881150787895,-5.012839237547069,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00142,142,130.51316999999997,138.23391710531803,130.24924045927025,-7.720747105318054,0.2639295407297481,7.720747105318054,0.2639295407297481,-7.456817564588306,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00143,143,94.39849,84.92913947896378,95.14988794225197,9.46935052103622,-0.7513979422519554,9.46935052103622,0.7513979422519554,-8.717952578784265,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00144,144,111.94405,107.24277572628225,119.09331207361951,4.701274273717772,-7.149262073619511,4.701274273717772,7.149262073619511,2.447987799901739,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00145,145,132.29475,132.734513084293,137.59841306198993,-0.4397630842930198,-5.303663061989937,0.4397630842930198,5.303663061989937,4.863899977696917,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00146,146,138.9932,139.15439296556846,143.74389815676912,-0.1611929655684605,-4.750698156769118,0.1611929655684605,4.750698156769118,4.589505191200658,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00147,147,86.30895,90.44112771634023,86.38493766515835,-4.132177716340252,-0.075987665158351,4.132177716340252,0.075987665158351,-4.056190051181901,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00148,148,102.77328,105.58142692482656,101.28690329257869,-2.808146924826559,1.4863767074213283,2.808146924826559,1.4863767074213283,-1.3217702174052308,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00149,149,111.90636,112.57122039486852,112.10100838433306,-0.6648603948685405,-0.1946483843330639,0.6648603948685405,0.1946483843330639,-0.4702120105354767,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00150,150,110.2117699999,110.0856096226361,109.35929731156033,0.1261603772639006,0.852472688339688,0.1261603772639006,0.852472688339688,0.7263123110757874,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00151,151,88.51039,99.93613151521429,87.7288465820965,-11.42574151521427,0.7815434179035066,11.42574151521427,0.7815434179035066,-10.644198097310763,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00152,152,154.67672999989998,151.6921169758097,153.58569853682525,2.9846130240902653,1.091031463074728,2.9846130240902653,1.091031463074728,-1.8935815610155373,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00153,153,112.644275,123.57297957899289,112.199732243944,-10.928704578992892,0.4445427560559807,10.928704578992892,0.4445427560559807,-10.484161822936912,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00154,154,96.9738,117.3324402802638,102.50473924164224,-20.3586402802638,-5.530939241642244,20.3586402802638,5.530939241642244,-14.827701038621555,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00155,155,97.38725,113.236880491997,97.97601109179573,-15.84963049199702,-0.5887610917957318,15.84963049199702,0.5887610917957318,-15.260869400201289,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00156,156,153.15903,159.24616388585488,154.59751566772542,-6.0871338858548825,-1.4384856677254163,6.0871338858548825,1.4384856677254163,-4.648648218129466,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00157,157,96.69903,89.2587029179917,95.2566172090084,7.440327082008309,1.4424127909915967,7.440327082008309,1.4424127909915967,-5.997914291016713,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00158,158,98.361635,119.49773717085742,115.18933932755948,-21.136102170857427,-16.827704327559488,21.136102170857427,16.827704327559488,-4.308397843297939,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00159,159,101.41693,110.39743116969922,102.97458309054775,-8.98050116969921,-1.5576530905477457,8.98050116969921,1.5576530905477457,-7.422848079151464,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00160,160,133.74093,132.4882290171434,131.0141822812,1.2527009828565951,2.7267477187999987,1.2527009828565951,2.7267477187999987,1.4740467359434035,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00161,161,178.4476,178.0096013995266,178.36497280785608,0.4379986004734064,0.0826271921439172,0.4379986004734064,0.0826271921439172,-0.3553714083294892,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00162,162,159.08109000000002,159.33183755351925,158.60136762234723,-0.2507475535192327,0.479722377652763,0.2507475535192327,0.479722377652763,0.22897482413353026,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00163,163,134.812955,140.45600549151325,133.63943234980786,-5.643050491513264,1.173522650192126,5.643050491513264,1.173522650192126,-4.469527841321138,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00164,164,160.34294,160.29333183277436,162.19022419763576,0.0496081672256423,-1.8472841976357584,0.0496081672256423,1.8472841976357584,1.797676030410116,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00165,165,111.6275,111.3464949835224,109.96098624640628,0.281005016477593,1.666513753593705,0.281005016477593,1.666513753593705,1.3855087371161119,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00166,166,142.11724,143.2941687156432,140.47610177048054,-1.1769287156431858,1.64113822951947,1.1769287156431858,1.64113822951947,0.4642095138762843,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00167,167,109.303435,109.33525927737551,107.8147254785426,-0.0318242773755059,1.4887095214573949,0.0318242773755059,1.4887095214573949,1.456885244081889,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00168,168,134.64367,131.39029138831833,131.46951994486494,3.2533786116816543,3.174150055135044,3.2533786116816543,3.174150055135044,-0.07922855654661021,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00169,169,171.91662,192.15347528887884,171.05661792606185,-20.236855288878843,0.8600020739381478,20.236855288878843,0.8600020739381478,-19.376853214940695,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00170,170,118.39426,115.5920304813772,115.94558608486568,2.802229518622795,2.448673915134336,2.802229518622795,2.448673915134336,-0.3535556034884588,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00171,171,105.71771,103.53186778197713,105.80828277902604,2.1858422180228843,-0.0905727790260328,2.1858422180228843,0.0905727790260328,-2.0952694389968514,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00172,172,111.75426,109.76684388867722,110.28970899777045,1.987416111322787,1.4645510022295554,1.987416111322787,1.4645510022295554,-0.5228651090932317,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00173,173,112.84435,117.75278105919642,111.64516409577324,-4.908431059196417,1.199185904226752,4.908431059196417,1.199185904226752,-3.709245154969665,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00174,174,159.919655,159.2831664735207,157.392625745669,0.6364885264792974,2.527029254331012,0.6364885264792974,2.527029254331012,1.8905407278517146,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00175,175,108.88113,120.71341342745056,118.7600768556714,-11.832283427450548,-9.878946855671416,11.832283427450548,9.878946855671416,-1.9533365717791327,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00176,176,118.00088,107.72155296380616,116.97808430408014,10.279327036193848,1.022795695919868,10.279327036193848,1.022795695919868,-9.25653134027398,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00177,177,159.272925,159.97144220187676,158.5827542559298,-0.69851720187674,0.6901707440702296,0.69851720187674,0.6901707440702296,-0.008346457806510443,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00178,178,120.424315,122.95634916805948,121.8198812642246,-2.5320341680594964,-1.3955662642245985,2.5320341680594964,1.3955662642245985,-1.136467903834898,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00179,179,127.81917,132.38036460618477,128.03853313630896,-4.561194606184785,-0.2193631363089707,4.561194606184785,0.2193631363089707,-4.341831469875814,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00180,180,143.24009,134.40912086092808,141.53997863780828,8.830969139071925,1.700111362191734,8.830969139071925,1.700111362191734,-7.130857776880191,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00181,181,175.93614,176.9737605220868,174.57546832785624,-1.0376205220867971,1.3606716721437522,1.0376205220867971,1.3606716721437522,0.32305115005695506,RBF
within-kernel learned nugget minus no nugget,width,T0,rbf_no_nugget,rbf_learned_nugget,sim_00182,182,108.3639699999,117.76445736673608,105.0469674112662,-9.400487366836074,3.317002588633798,9.400487366836074,3.317002588633798,-6.083484778202276,RBF
