benchmark,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_score,acquisition_beta,acquisition_quadrature_nodes,acquisition_alpha,acquisition_selected_normalized_straddle,acquisition_selected_normalized_diversity,acquisition_selected_raw_straddle,acquisition_selected_raw_diversity,acquisition_gate_fraction,acquisition_min_shortlist_size,acquisition_shortlist_size,acquisition_shortlist_fraction_actual,acquisition_selected_shortlist_position,acquisition_selected_gated_score,acquisition_requested_shortlist_size,acquisition_finite_difference_h,acquisition_curvature_clip,acquisition_repulsion_bandwidth,acquisition_boundary_weight_power,acquisition_selected_normalized_uncertainty,acquisition_selected_boundary_weight,acquisition_selected_raw_curvature,acquisition_selected_normalized_curvature,acquisition_selected_repulsion,acquisition_selected_gbc_score,acquisition_fallback_used
branin,expected_feasibility,3,36,41,42,181,8.078327739226886,False,True,True,176,1.2091909474574372,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,37,42,43,78,26.47869601705277,False,False,False,75,1.1825647941182846,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,38,43,44,444,15.930830302336567,False,False,False,429,1.1228783898543024,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,39,44,45,1235,2.3349128307772062,True,True,True,1198,0.9615248444320194,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,40,45,46,938,131.57878369117202,False,False,False,910,1.313286766897965,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,41,46,47,670,7.890699426165668,False,True,True,649,1.1048908662303745,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,42,47,48,507,34.958563537835744,False,False,False,490,1.0832011501465557,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,43,48,49,107,73.91320014886688,False,False,False,103,0.9825671889766457,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,44,49,50,586,22.14842123015662,False,False,False,565,0.9118169969237787,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,1,6,7,1182,272.51372207838523,False,False,False,1177,2.4227166307245707,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,2,7,8,636,8.608871778023818,False,True,True,633,2.376028671245901,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,3,8,9,1196,16.020905032601274,False,False,False,1189,2.4691189763411727,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,4,9,10,477,18.70170862364659,False,False,False,475,2.0768379194071103,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,5,10,11,675,101.24053730770021,False,False,False,670,1.0395308889987707,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,6,11,12,256,28.625122840029192,False,False,False,254,1.3221976237413335,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,7,12,13,892,30.789508228720273,False,False,False,885,1.6089823316744207,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,8,13,14,377,73.29582028614738,False,False,False,374,2.092769687429791,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,9,14,15,529,2.1181881460804206,True,True,True,523,1.6304990580901562,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,10,15,16,284,153.36433378795607,False,False,False,281,1.679334752703312,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,11,16,17,415,35.2575909690768,False,False,False,410,1.5053916606360835,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,12,17,18,1311,5.435555279375301,False,True,True,1295,1.3349208368580547,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,13,18,19,482,8.639132532363384,False,True,True,475,1.6338819434495653,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,14,19,20,1299,16.338712290539238,False,False,False,1282,1.2537189191464717,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,15,20,21,1082,41.6758677576063,False,False,False,1067,0.8759527284753906,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,16,21,22,1267,18.9139630690425,False,False,False,1249,0.6862352046803696,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,17,22,23,599,29.981515765027687,False,False,False,589,0.7555175711302288,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,18,23,24,231,12.098560688600827,False,False,True,229,1.1758211987761236,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,19,24,25,173,27.643465517239655,False,False,False,171,1.0030144493202735,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,20,25,26,938,33.835604575551145,False,False,False,922,0.8689858759416756,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,21,26,27,178,144.57067618455557,False,False,False,175,1.1799223105063323,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,22,27,28,669,151.0125710129977,False,False,False,654,0.9432451916732102,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,23,28,29,468,18.511994050610717,False,False,False,459,0.7966144409098374,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,24,29,30,1466,1.8099886319523755,True,True,True,1437,0.8037029527246401,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,25,30,31,237,27.26862779091303,False,False,False,232,1.0475140211445233,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,26,31,32,1115,18.473210478527427,False,False,False,1091,0.7161687296639653,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,27,32,33,499,4.360254524464622,True,True,True,485,0.6981199701952754,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,28,33,34,862,18.862424065673075,False,False,False,842,1.1713518900047046,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,29,34,35,726,15.378928191794556,False,False,False,706,1.2536358869923696,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,30,35,36,1026,3.522747396183064,True,True,True,1001,1.0536549766252985,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,31,36,37,795,10.843001580137823,False,False,True,774,1.2391902679979336,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,32,37,38,348,63.9224118687665,False,False,False,340,1.7002102065529319,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,33,38,39,906,6.144941591251989,False,True,True,881,1.5364605139079577,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,34,39,40,342,18.703397681480958,False,False,False,334,1.3690441940421167,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,35,40,41,933,103.04163828950377,False,False,False,906,1.2104297061887208,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,36,41,42,1228,1.7226768789790796,True,True,True,1192,1.0934307658983995,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,37,42,43,1260,26.594793139988838,False,False,False,1223,1.14454160830576,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,38,43,44,1085,81.10091530660375,False,False,False,1052,1.1935318207101167,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,39,44,45,1437,114.50148209708783,False,False,False,1394,1.1520405965716425,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,40,45,46,721,113.6860955711748,False,False,False,699,1.0614505055529844,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,41,46,47,5,3.2732537083858944,True,True,True,5,0.9145463319526927,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,42,47,48,193,27.75587624243363,False,False,False,188,1.0396614090998033,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,43,48,49,1225,27.888542935060634,False,False,False,1185,0.9097993512674593,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,4,44,49,50,819,8.304348277024776,False,True,True,792,0.8606821115817987,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,diversified_straddle,0,1,6,7,13,110.69330734985172,False,False,False,13,1.0,null,null,0.25,1.0,1.0,1.9700749508985733,0.5771583437726194,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,diversified_straddle,0,2,7,8,134,4.519286021858228,True,True,True,132,1.0,null,null,0.25,1.0,1.0,1.9686387809110828,0.47883411724501607,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,diversified_straddle,0,3,8,9,636,9.509472795290442,False,False,True,630,1.0,null,null,0.25,1.0,1.0,1.9674806832109715,0.3442598190608222,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,diversified_straddle,0,4,9,10,1,209.32429766383956,False,False,False,1,0.9999984116988662,null,null,0.25,0.9999978822651548,1.0,1.9665483886364337,0.33880853355016677,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,diversified_straddle,0,5,10,11,1221,57.79828883013046,False,False,False,1212,0.9999930906271483,null,null,0.25,0.9999907875028643,1.0,1.9658289755227265,0.335046957815209,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,diversified_straddle,0,6,11,12,1260,170.62145775410877,False,False,False,1250,0.9996187923333318,null,null,0.25,0.9994917231111091,1.0,1.9635371182184322,0.2932472231067923,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,diversified_straddle,0,7,12,13,854,39.61863379294668,False,False,False,845,0.9994083858950916,null,null,0.25,0.9992111811934555,1.0,1.961973194305783,0.26871200886640906,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
