benchmark,method,seed,budget,global_error,classifier_uncertainty_region_fraction_eps05,classifier_uncertainty_region_fraction_eps10,near_boundary_error_q10,near_boundary_test_size_q10,classifier_uncertainty_region_fraction_q10_eps05,classifier_uncertainty_region_fraction_q10_eps10,near_boundary_error_q20,near_boundary_test_size_q20,classifier_uncertainty_region_fraction_q20_eps05,classifier_uncertainty_region_fraction_q20_eps10,near_boundary_error_q30,near_boundary_test_size_q30,classifier_uncertainty_region_fraction_q30_eps05,classifier_uncertainty_region_fraction_q30_eps10
ackley,classifier_uncertainty_repulsion,2,15,0.4319,0.7271,0.9402,0.512,1000,0.718,0.946,0.5055,2000,0.72,0.9505,0.493,3000,0.7183333333333334,0.9463333333333334
ackley,classifier_uncertainty_repulsion,2,16,0.4278,0.7143,0.9406,0.509,1000,0.705,0.946,0.5025,2000,0.7075,0.9505,0.489,3000,0.705,0.9463333333333334
ackley,classifier_uncertainty_repulsion,2,17,0.4308,0.6951,0.9408,0.503,1000,0.675,0.945,0.497,2000,0.6785,0.9495,0.48233333333333334,3000,0.6726666666666666,0.9456666666666667
ackley,classifier_uncertainty_repulsion,2,18,0.4288,0.6824,0.9427,0.494,1000,0.664,0.948,0.488,2000,0.666,0.9515,0.475,3000,0.6596666666666666,0.9473333333333334
ackley,classifier_uncertainty_repulsion,2,19,0.4306,0.6626,0.9416,0.498,1000,0.633,0.944,0.4905,2000,0.631,0.949,0.478,3000,0.6236666666666667,0.9433333333333334
ackley,classifier_uncertainty_repulsion,2,20,0.423,0.6533,0.9451,0.497,1000,0.623,0.949,0.488,2000,0.621,0.952,0.47433333333333333,3000,0.6123333333333333,0.947
ackley,classifier_uncertainty_repulsion,2,21,0.409,0.6343,0.9328,0.5,1000,0.61,0.946,0.486,2000,0.613,0.9495,0.47333333333333333,3000,0.6006666666666667,0.943
ackley,classifier_uncertainty_repulsion,2,22,0.4169,0.5991,0.9343,0.496,1000,0.56,0.946,0.4845,2000,0.562,0.9495,0.475,3000,0.5533333333333333,0.9433333333333334
ackley,classifier_uncertainty_repulsion,2,23,0.4055,0.6005,0.9363,0.495,1000,0.562,0.947,0.483,2000,0.5665,0.951,0.47,3000,0.5576666666666666,0.9446666666666667
ackley,classifier_uncertainty_repulsion,2,24,0.3931,0.6071,0.9211,0.489,1000,0.592,0.934,0.479,2000,0.585,0.9375,0.465,3000,0.5786666666666667,0.9326666666666666
ackley,classifier_uncertainty_repulsion,2,25,0.3863,0.602,0.9231,0.488,1000,0.591,0.935,0.4775,2000,0.5805,0.9395,0.4643333333333333,3000,0.574,0.9343333333333333
ackley,classifier_uncertainty_repulsion,2,26,0.3755,0.5934,0.9242,0.48,1000,0.591,0.937,0.4715,2000,0.5795,0.94,0.4563333333333333,3000,0.5716666666666667,0.9346666666666666
ackley,classifier_uncertainty_repulsion,2,27,0.3754,0.5755,0.925,0.479,1000,0.57,0.937,0.4715,2000,0.5605,0.941,0.4553333333333333,3000,0.5496666666666666,0.9356666666666666
ackley,classifier_uncertainty_repulsion,2,28,0.3779,0.5649,0.9301,0.473,1000,0.544,0.943,0.473,2000,0.537,0.945,0.45566666666666666,3000,0.529,0.9393333333333334
ackley,classifier_uncertainty_repulsion,2,29,0.3815,0.5442,0.9302,0.474,1000,0.528,0.943,0.475,2000,0.5155,0.945,0.4573333333333333,3000,0.5103333333333333,0.9393333333333334
ackley,classifier_uncertainty_repulsion,2,30,0.3388,0.5624,0.9163,0.467,1000,0.58,0.943,0.4615,2000,0.584,0.945,0.44033333333333335,3000,0.5746666666666667,0.9393333333333334
ackley,classifier_uncertainty_repulsion,2,31,0.3468,0.5381,0.9207,0.468,1000,0.54,0.944,0.463,2000,0.5425,0.947,0.44433333333333336,3000,0.5333333333333333,0.9416666666666667
ackley,classifier_uncertainty_repulsion,2,32,0.3483,0.5285,0.9232,0.462,1000,0.521,0.946,0.463,2000,0.526,0.948,0.444,3000,0.5213333333333333,0.9443333333333334
ackley,classifier_uncertainty_repulsion,2,33,0.3166,0.5417,0.9091,0.458,1000,0.58,0.945,0.466,2000,0.582,0.9465,0.44566666666666666,3000,0.5726666666666667,0.942
ackley,classifier_uncertainty_repulsion,2,34,0.3148,0.533,0.9139,0.458,1000,0.577,0.951,0.4625,2000,0.582,0.9535,0.443,3000,0.5726666666666667,0.9493333333333334
ackley,classifier_uncertainty_repulsion,2,35,0.2708,0.5487,0.8996,0.449,1000,0.659,0.953,0.45,2000,0.6585,0.955,0.42966666666666664,3000,0.6463333333333333,0.95
ackley,classifier_uncertainty_repulsion,2,36,0.2777,0.5331,0.9035,0.46,1000,0.635,0.954,0.4535,2000,0.6355,0.956,0.432,3000,0.6233333333333333,0.9506666666666667
ackley,classifier_uncertainty_repulsion,2,37,0.2532,0.5321,0.8944,0.458,1000,0.678,0.954,0.443,2000,0.6755,0.956,0.4176666666666667,3000,0.663,0.9506666666666667
ackley,classifier_uncertainty_repulsion,2,38,0.2645,0.5142,0.891,0.457,1000,0.651,0.948,0.4475,2000,0.648,0.9505,0.424,3000,0.6316666666666667,0.9456666666666667
ackley,classifier_uncertainty_repulsion,2,39,0.2533,0.5111,0.8753,0.457,1000,0.665,0.945,0.442,2000,0.662,0.9465,0.4166666666666667,3000,0.646,0.9416666666666667
ackley,classifier_uncertainty_repulsion,2,40,0.2484,0.5151,0.8626,0.46,1000,0.68,0.944,0.4355,2000,0.67,0.946,0.41,3000,0.6546666666666666,0.9413333333333334
ackley,classifier_uncertainty_repulsion,2,41,0.2583,0.5063,0.8474,0.471,1000,0.645,0.937,0.4505,2000,0.6395,0.9415,0.42533333333333334,3000,0.6273333333333333,0.9363333333333334
ackley,classifier_uncertainty_repulsion,2,42,0.243,0.5101,0.8537,0.465,1000,0.666,0.943,0.4435,2000,0.663,0.9455,0.414,3000,0.6493333333333333,0.9416666666666667
ackley,classifier_uncertainty_repulsion,2,43,0.2283,0.5082,0.8441,0.461,1000,0.687,0.946,0.441,2000,0.688,0.9475,0.405,3000,0.6746666666666666,0.943
ackley,classifier_uncertainty_repulsion,2,44,0.2322,0.4893,0.8424,0.465,1000,0.669,0.942,0.4425,2000,0.666,0.9425,0.4066666666666667,3000,0.651,0.938
ackley,classifier_uncertainty_repulsion,2,45,0.2276,0.4818,0.8288,0.464,1000,0.667,0.93,0.4405,2000,0.6665,0.9305,0.4026666666666667,3000,0.652,0.9286666666666666
ackley,classifier_uncertainty_repulsion,2,46,0.241,0.4599,0.8281,0.471,1000,0.639,0.923,0.4505,2000,0.6285,0.9225,0.415,3000,0.612,0.9203333333333333
ackley,classifier_uncertainty_repulsion,2,47,0.2481,0.4661,0.8156,0.473,1000,0.622,0.919,0.456,2000,0.6175,0.918,0.4206666666666667,3000,0.604,0.9153333333333333
ackley,classifier_uncertainty_repulsion,2,48,0.2419,0.4665,0.8198,0.473,1000,0.635,0.929,0.454,2000,0.631,0.927,0.41633333333333333,3000,0.6163333333333333,0.925
ackley,classifier_uncertainty_repulsion,2,49,0.2423,0.4612,0.8235,0.466,1000,0.627,0.931,0.452,2000,0.619,0.9295,0.4146666666666667,3000,0.6063333333333333,0.9263333333333333
ackley,classifier_uncertainty_repulsion,2,50,0.2413,0.4556,0.8256,0.463,1000,0.628,0.936,0.4505,2000,0.615,0.9335,0.414,3000,0.6003333333333334,0.93
ackley,classifier_uncertainty_repulsion,2,51,0.2362,0.4513,0.8306,0.456,1000,0.635,0.936,0.442,2000,0.6205,0.9345,0.405,3000,0.6053333333333333,0.9306666666666666
ackley,classifier_uncertainty_repulsion,2,52,0.2408,0.4475,0.8194,0.457,1000,0.625,0.934,0.4425,2000,0.6085,0.9325,0.4103333333333333,3000,0.593,0.927
ackley,classifier_uncertainty_repulsion,2,53,0.2465,0.4433,0.8188,0.46,1000,0.61,0.933,0.448,2000,0.5935,0.93,0.4166666666666667,3000,0.5803333333333334,0.9226666666666666
ackley,classifier_uncertainty_repulsion,2,54,0.2518,0.4337,0.8209,0.459,1000,0.587,0.932,0.4445,2000,0.576,0.9295,0.4186666666666667,3000,0.5603333333333333,0.9223333333333333
ackley,classifier_uncertainty_repulsion,2,55,0.2494,0.4325,0.8119,0.465,1000,0.578,0.928,0.4455,2000,0.576,0.9265,0.4176666666666667,3000,0.563,0.9206666666666666
ackley,classifier_uncertainty_repulsion,2,56,0.246,0.4313,0.8007,0.462,1000,0.573,0.924,0.4415,2000,0.573,0.9225,0.413,3000,0.5623333333333334,0.914
ackley,classifier_uncertainty_repulsion,2,57,0.2539,0.4188,0.8015,0.464,1000,0.544,0.924,0.447,2000,0.5445,0.922,0.4196666666666667,3000,0.5363333333333333,0.914
ackley,classifier_uncertainty_repulsion,2,58,0.2537,0.415,0.8054,0.465,1000,0.549,0.926,0.4475,2000,0.5525,0.9245,0.4196666666666667,3000,0.5393333333333333,0.918
ackley,classifier_uncertainty_repulsion,2,59,0.2416,0.4233,0.7949,0.47,1000,0.577,0.929,0.4455,2000,0.581,0.9275,0.416,3000,0.5663333333333334,0.9216666666666666
ackley,classifier_uncertainty_repulsion,2,60,0.2372,0.4153,0.7936,0.467,1000,0.577,0.928,0.443,2000,0.581,0.9275,0.4146666666666667,3000,0.5656666666666667,0.919
ackley,classifier_uncertainty_repulsion,2,61,0.2398,0.4126,0.7932,0.472,1000,0.571,0.934,0.446,2000,0.576,0.93,0.4166666666666667,3000,0.5593333333333333,0.9226666666666666
ackley,classifier_uncertainty_repulsion,2,62,0.2245,0.4254,0.7839,0.458,1000,0.605,0.936,0.435,2000,0.6195,0.9325,0.401,3000,0.5983333333333334,0.9253333333333333
ackley,classifier_uncertainty_repulsion,2,63,0.2328,0.4049,0.7886,0.46,1000,0.566,0.936,0.446,2000,0.58,0.9325,0.413,3000,0.5593333333333333,0.925
ackley,classifier_uncertainty_repulsion,2,64,0.2273,0.4018,0.7801,0.454,1000,0.58,0.932,0.4395,2000,0.5875,0.9305,0.4066666666666667,3000,0.5646666666666667,0.9223333333333333
ackley,classifier_uncertainty_repulsion,2,65,0.2234,0.4033,0.7774,0.458,1000,0.585,0.937,0.4405,2000,0.597,0.9335,0.4046666666666667,3000,0.573,0.924
ackley,classifier_uncertainty_repulsion,2,66,0.2058,0.4082,0.7801,0.457,1000,0.63,0.946,0.4375,2000,0.637,0.9495,0.397,3000,0.61,0.9416666666666667
ackley,classifier_uncertainty_repulsion,2,67,0.209,0.4037,0.7754,0.45,1000,0.615,0.949,0.4365,2000,0.619,0.9515,0.397,3000,0.596,0.9416666666666667
ackley,classifier_uncertainty_repulsion,2,68,0.2025,0.4063,0.7766,0.451,1000,0.628,0.96,0.4335,2000,0.6315,0.9595,0.3923333333333333,3000,0.6086666666666667,0.95
ackley,classifier_uncertainty_repulsion,2,69,0.1967,0.4135,0.7681,0.451,1000,0.653,0.961,0.4255,2000,0.6495,0.9605,0.38666666666666666,3000,0.628,0.9513333333333334
ackley,classifier_uncertainty_repulsion,2,70,0.1963,0.4112,0.7706,0.444,1000,0.661,0.962,0.431,2000,0.6535,0.961,0.38766666666666666,3000,0.6323333333333333,0.952
ackley,classifier_uncertainty_repulsion,2,71,0.1891,0.4124,0.7745,0.443,1000,0.674,0.964,0.4305,2000,0.6605,0.9645,0.386,3000,0.639,0.9563333333333334
ackley,classifier_uncertainty_repulsion,2,72,0.1838,0.4143,0.7786,0.452,1000,0.691,0.968,0.4315,2000,0.6765,0.9705,0.38433333333333336,3000,0.6506666666666666,0.9623333333333334
ackley,classifier_uncertainty_repulsion,2,73,0.1845,0.4131,0.7774,0.451,1000,0.681,0.969,0.429,2000,0.668,0.9705,0.38466666666666666,3000,0.6453333333333333,0.9623333333333334
ackley,classifier_uncertainty_repulsion,2,74,0.1828,0.4119,0.7752,0.458,1000,0.672,0.964,0.4345,2000,0.662,0.9645,0.3873333333333333,3000,0.6446666666666667,0.957
ackley,classifier_uncertainty_repulsion,2,75,0.1797,0.4092,0.7752,0.456,1000,0.671,0.964,0.43,2000,0.6585,0.964,0.38433333333333336,3000,0.6403333333333333,0.9573333333333334
ackley,classifier_uncertainty_repulsion,2,76,0.1736,0.4115,0.7664,0.451,1000,0.671,0.964,0.4215,2000,0.659,0.964,0.376,3000,0.644,0.9566666666666667
ackley,classifier_uncertainty_repulsion,2,77,0.1704,0.4159,0.7571,0.455,1000,0.68,0.964,0.4215,2000,0.6725,0.9645,0.37433333333333335,3000,0.653,0.9573333333333334
ackley,classifier_uncertainty_repulsion,2,78,0.1701,0.4082,0.7579,0.454,1000,0.676,0.965,0.42,2000,0.6675,0.9645,0.37533333333333335,3000,0.647,0.9566666666666667
ackley,classifier_uncertainty_repulsion,2,79,0.1661,0.4048,0.7582,0.451,1000,0.685,0.967,0.42,2000,0.674,0.9665,0.37266666666666665,3000,0.6503333333333333,0.958
ackley,classifier_uncertainty_repulsion,2,80,0.1588,0.4059,0.7598,0.448,1000,0.702,0.969,0.4115,2000,0.686,0.968,0.364,3000,0.6626666666666666,0.9603333333333334
ackley,classifier_uncertainty_repulsion,3,12,0.421,0.8666,0.9995,0.498,1000,0.844,0.999,0.486,2000,0.845,0.9995,0.483,3000,0.85,0.9996666666666667
ackley,classifier_uncertainty_repulsion,3,13,0.4119,0.8574,0.9995,0.493,1000,0.836,0.999,0.476,2000,0.84,0.9995,0.4703333333333333,3000,0.8426666666666667,0.9996666666666667
ackley,classifier_uncertainty_repulsion,3,14,0.4167,0.8506,0.9996,0.496,1000,0.821,0.999,0.48,2000,0.8265,0.9995,0.47933333333333333,3000,0.829,0.9996666666666667
ackley,classifier_uncertainty_repulsion,3,15,0.4143,0.8388,0.9996,0.493,1000,0.808,0.999,0.4775,2000,0.812,0.9995,0.4786666666666667,3000,0.8166666666666667,0.9996666666666667
ackley,classifier_uncertainty_repulsion,3,16,0.4121,0.8279,0.9996,0.494,1000,0.802,0.999,0.4785,2000,0.7995,0.9995,0.479,3000,0.8023333333333333,0.9996666666666667
ackley,classifier_uncertainty_repulsion,3,17,0.4169,0.7961,0.9997,0.492,1000,0.75,0.999,0.477,2000,0.758,0.9995,0.477,3000,0.7576666666666667,0.9996666666666667
ackley,classifier_uncertainty_repulsion,3,18,0.4202,0.7795,0.9997,0.496,1000,0.735,0.999,0.4835,2000,0.7405,0.9995,0.4776666666666667,3000,0.7366666666666667,0.9996666666666667
ackley,classifier_uncertainty_repulsion,3,19,0.4123,0.7341,0.9984,0.501,1000,0.691,0.999,0.4815,2000,0.694,0.999,0.4756666666666667,3000,0.6946666666666667,0.9993333333333333
ackley,classifier_uncertainty_repulsion,3,20,0.3611,0.7269,0.9939,0.501,1000,0.724,0.999,0.4795,2000,0.7295,0.999,0.4696666666666667,3000,0.7296666666666667,0.9993333333333333
ackley,classifier_uncertainty_repulsion,3,21,0.3802,0.7099,0.9952,0.501,1000,0.702,0.999,0.4805,2000,0.6995,0.999,0.4713333333333333,3000,0.6936666666666667,0.9993333333333333
ackley,classifier_uncertainty_repulsion,3,22,0.3808,0.6867,0.9952,0.493,1000,0.683,0.999,0.478,2000,0.677,0.999,0.469,3000,0.6706666666666666,0.9993333333333333
ackley,classifier_uncertainty_repulsion,3,23,0.3728,0.6739,0.9868,0.491,1000,0.685,0.999,0.4765,2000,0.68,0.9985,0.4666666666666667,3000,0.674,0.998
ackley,classifier_uncertainty_repulsion,3,24,0.3811,0.636,0.9872,0.496,1000,0.63,0.996,0.4785,2000,0.6275,0.9965,0.469,3000,0.6243333333333333,0.995
ackley,classifier_uncertainty_repulsion,3,25,0.3371,0.6474,0.9682,0.486,1000,0.693,0.999,0.4705,2000,0.683,0.998,0.459,3000,0.684,0.998
ackley,classifier_uncertainty_repulsion,3,26,0.3211,0.632,0.9524,0.487,1000,0.692,0.994,0.4685,2000,0.684,0.9925,0.45366666666666666,3000,0.687,0.9936666666666667
ackley,classifier_uncertainty_repulsion,3,27,0.327,0.6339,0.9603,0.49,1000,0.684,0.996,0.474,2000,0.679,0.995,0.459,3000,0.6796666666666666,0.9953333333333333
ackley,classifier_uncertainty_repulsion,3,28,0.3132,0.6195,0.9476,0.487,1000,0.692,0.996,0.4715,2000,0.6815,0.995,0.45466666666666666,3000,0.6856666666666666,0.9953333333333333
ackley,classifier_uncertainty_repulsion,3,29,0.291,0.6145,0.9355,0.481,1000,0.71,0.996,0.457,2000,0.6985,0.995,0.438,3000,0.7056666666666667,0.995
ackley,classifier_uncertainty_repulsion,3,30,0.284,0.6183,0.9179,0.474,1000,0.729,0.984,0.453,2000,0.7175,0.983,0.43633333333333335,3000,0.721,0.985
ackley,classifier_uncertainty_repulsion,3,31,0.2898,0.6104,0.9225,0.48,1000,0.72,0.987,0.457,2000,0.708,0.9845,0.44233333333333336,3000,0.7083333333333334,0.985
ackley,classifier_uncertainty_repulsion,3,32,0.2925,0.5994,0.9257,0.487,1000,0.706,0.988,0.4585,2000,0.693,0.986,0.44533333333333336,3000,0.6896666666666667,0.986
ackley,classifier_uncertainty_repulsion,3,33,0.2845,0.6121,0.9339,0.49,1000,0.719,0.997,0.462,2000,0.708,0.9925,0.447,3000,0.7043333333333334,0.991
ackley,classifier_uncertainty_repulsion,3,34,0.2819,0.5827,0.9124,0.484,1000,0.693,0.985,0.4555,2000,0.677,0.984,0.44233333333333336,3000,0.6736666666666666,0.9833333333333333
ackley,classifier_uncertainty_repulsion,3,35,0.2858,0.5627,0.9165,0.484,1000,0.655,0.985,0.455,2000,0.653,0.984,0.443,3000,0.6463333333333333,0.983
ackley,classifier_uncertainty_repulsion,3,36,0.2741,0.5623,0.9202,0.484,1000,0.679,0.984,0.447,2000,0.674,0.9835,0.43333333333333335,3000,0.6663333333333333,0.983
ackley,classifier_uncertainty_repulsion,3,37,0.2723,0.5511,0.9088,0.481,1000,0.679,0.984,0.4445,2000,0.6655,0.984,0.42933333333333334,3000,0.6596666666666666,0.9833333333333333
ackley,classifier_uncertainty_repulsion,3,38,0.2785,0.5427,0.8965,0.483,1000,0.667,0.984,0.4495,2000,0.65,0.984,0.436,3000,0.6503333333333333,0.984
ackley,classifier_uncertainty_repulsion,3,39,0.2809,0.5353,0.9011,0.48,1000,0.663,0.983,0.4475,2000,0.642,0.9835,0.438,3000,0.641,0.9833333333333333
ackley,classifier_uncertainty_repulsion,3,40,0.2706,0.54,0.9054,0.48,1000,0.679,0.985,0.448,2000,0.665,0.986,0.43566666666666665,3000,0.6596666666666666,0.9853333333333333
ackley,classifier_uncertainty_repulsion,3,41,0.2666,0.5474,0.9087,0.482,1000,0.689,0.994,0.4505,2000,0.6715,0.9935,0.436,3000,0.6666666666666666,0.991
ackley,classifier_uncertainty_repulsion,3,42,0.2648,0.5475,0.9137,0.481,1000,0.684,0.996,0.45,2000,0.668,0.9955,0.43766666666666665,3000,0.6643333333333333,0.9936666666666667
ackley,classifier_uncertainty_repulsion,3,43,0.2567,0.5466,0.9162,0.485,1000,0.696,0.996,0.4505,2000,0.679,0.9955,0.433,3000,0.6746666666666666,0.9936666666666667
ackley,classifier_uncertainty_repulsion,3,44,0.2525,0.5357,0.9161,0.484,1000,0.691,0.996,0.449,2000,0.676,0.9955,0.43333333333333335,3000,0.67,0.9933333333333333
ackley,classifier_uncertainty_repulsion,3,45,0.2465,0.5375,0.9013,0.492,1000,0.71,0.996,0.452,2000,0.691,0.996,0.43433333333333335,3000,0.688,0.994
ackley,classifier_uncertainty_repulsion,3,46,0.2419,0.5488,0.9027,0.492,1000,0.734,0.995,0.453,2000,0.722,0.9935,0.43233333333333335,3000,0.7163333333333334,0.992
ackley,classifier_uncertainty_repulsion,3,47,0.2317,0.5528,0.9057,0.487,1000,0.739,0.995,0.4475,2000,0.7315,0.994,0.4266666666666667,3000,0.7256666666666667,0.9923333333333333
ackley,classifier_uncertainty_repulsion,3,48,0.2284,0.5531,0.9086,0.494,1000,0.748,0.996,0.451,2000,0.744,0.9955,0.42966666666666664,3000,0.7363333333333333,0.9936666666666667
ackley,classifier_uncertainty_repulsion,3,49,0.2324,0.5498,0.9118,0.501,1000,0.72,0.995,0.454,2000,0.7235,0.995,0.43366666666666664,3000,0.714,0.9923333333333333
ackley,classifier_uncertainty_repulsion,3,50,0.2217,0.5506,0.9138,0.499,1000,0.729,0.996,0.4525,2000,0.7345,0.9955,0.429,3000,0.726,0.993
ackley,classifier_uncertainty_repulsion,3,51,0.2266,0.5391,0.9171,0.498,1000,0.705,0.993,0.454,2000,0.7155,0.9935,0.43,3000,0.707,0.9906666666666667
ackley,classifier_uncertainty_repulsion,3,52,0.2302,0.5272,0.9187,0.498,1000,0.686,0.993,0.4545,2000,0.693,0.9935,0.43133333333333335,3000,0.6846666666666666,0.9903333333333333
ackley,classifier_uncertainty_repulsion,3,53,0.2294,0.5186,0.9056,0.496,1000,0.674,0.994,0.455,2000,0.68,0.994,0.43433333333333335,3000,0.6766666666666666,0.9886666666666667
ackley,classifier_uncertainty_repulsion,3,54,0.2296,0.5165,0.9045,0.493,1000,0.663,0.993,0.4545,2000,0.668,0.992,0.43233333333333335,3000,0.668,0.987
ackley,classifier_uncertainty_repulsion,3,55,0.2286,0.5093,0.9001,0.487,1000,0.663,0.987,0.4515,2000,0.664,0.987,0.431,3000,0.6616666666666666,0.983
ackley,classifier_uncertainty_repulsion,3,56,0.2272,0.4995,0.8981,0.488,1000,0.645,0.981,0.453,2000,0.6465,0.983,0.43133333333333335,3000,0.6473333333333333,0.9776666666666667
ackley,classifier_uncertainty_repulsion,3,57,0.2252,0.4911,0.896,0.483,1000,0.642,0.979,0.451,2000,0.6425,0.9825,0.43133333333333335,3000,0.642,0.9776666666666667
ackley,classifier_uncertainty_repulsion,3,58,0.2215,0.4896,0.8882,0.479,1000,0.647,0.979,0.4455,2000,0.6515,0.982,0.42833333333333334,3000,0.6496666666666666,0.9766666666666667
ackley,classifier_uncertainty_repulsion,3,59,0.2197,0.4715,0.8881,0.476,1000,0.638,0.978,0.4425,2000,0.636,0.982,0.425,3000,0.6356666666666667,0.977
ackley,classifier_uncertainty_repulsion,3,60,0.2179,0.4574,0.8689,0.481,1000,0.624,0.977,0.4435,2000,0.6245,0.9795,0.4246666666666667,3000,0.6216666666666667,0.9773333333333334
ackley,classifier_uncertainty_repulsion,3,61,0.2133,0.4564,0.8692,0.481,1000,0.634,0.979,0.4445,2000,0.6325,0.981,0.4236666666666667,3000,0.629,0.9773333333333334
ackley,classifier_uncertainty_repulsion,3,62,0.2191,0.4532,0.867,0.487,1000,0.617,0.975,0.451,2000,0.6145,0.978,0.43,3000,0.613,0.974
ackley,classifier_uncertainty_repulsion,3,63,0.2159,0.4507,0.8539,0.484,1000,0.625,0.978,0.4445,2000,0.6155,0.9785,0.42333333333333334,3000,0.6173333333333333,0.9746666666666667
ackley,classifier_uncertainty_repulsion,3,64,0.2214,0.4381,0.8513,0.488,1000,0.604,0.976,0.448,2000,0.5945,0.978,0.426,3000,0.5943333333333334,0.9733333333333334
ackley,classifier_uncertainty_repulsion,3,65,0.2143,0.4398,0.8575,0.487,1000,0.629,0.975,0.4475,2000,0.6125,0.979,0.424,3000,0.6103333333333333,0.9756666666666667
ackley,classifier_uncertainty_repulsion,3,66,0.2063,0.442,0.8497,0.486,1000,0.656,0.978,0.447,2000,0.634,0.9795,0.4166666666666667,3000,0.6256666666666667,0.9763333333333334
ackley,classifier_uncertainty_repulsion,3,67,0.2026,0.4407,0.842,0.486,1000,0.645,0.981,0.4425,2000,0.6325,0.983,0.4116666666666667,3000,0.6266666666666667,0.979
ackley,classifier_uncertainty_repulsion,3,68,0.1999,0.437,0.837,0.488,1000,0.643,0.983,0.447,2000,0.6315,0.9835,0.4116666666666667,3000,0.6263333333333333,0.9783333333333334
ackley,classifier_uncertainty_repulsion,3,69,0.2038,0.4286,0.8369,0.5,1000,0.642,0.979,0.4575,2000,0.6225,0.981,0.4166666666666667,3000,0.613,0.977
ackley,classifier_uncertainty_repulsion,3,70,0.2111,0.4251,0.8288,0.509,1000,0.622,0.975,0.465,2000,0.6025,0.973,0.424,3000,0.5986666666666667,0.9666666666666667
ackley,classifier_uncertainty_repulsion,3,71,0.209,0.42,0.8218,0.501,1000,0.621,0.976,0.458,2000,0.596,0.976,0.4186666666666667,3000,0.5903333333333334,0.9703333333333334
ackley,classifier_uncertainty_repulsion,3,72,0.2034,0.416,0.8241,0.507,1000,0.629,0.976,0.457,2000,0.6045,0.976,0.41533333333333333,3000,0.6,0.9706666666666667
ackley,classifier_uncertainty_repulsion,3,73,0.2061,0.4125,0.8219,0.505,1000,0.611,0.973,0.4595,2000,0.5895,0.9725,0.417,3000,0.5843333333333334,0.968
ackley,classifier_uncertainty_repulsion,3,74,0.2068,0.4131,0.8159,0.506,1000,0.607,0.973,0.4615,2000,0.586,0.971,0.419,3000,0.5856666666666667,0.966
ackley,classifier_uncertainty_repulsion,3,75,0.2017,0.4113,0.8076,0.504,1000,0.626,0.983,0.4575,2000,0.6015,0.9765,0.415,3000,0.597,0.9706666666666667
ackley,classifier_uncertainty_repulsion,3,76,0.2029,0.4082,0.8086,0.509,1000,0.61,0.979,0.458,2000,0.592,0.974,0.415,3000,0.5886666666666667,0.9693333333333334
ackley,classifier_uncertainty_repulsion,3,77,0.1976,0.4042,0.8109,0.499,1000,0.621,0.979,0.4505,2000,0.6,0.9735,0.407,3000,0.5916666666666667,0.9693333333333334
