dataset,fold_index,name,optimizer,optimizer_label,training_simulations,fit_runtime_seconds,predict_runtime_seconds,fold_runtime_seconds,optimizer_convergence_applicable,optimizer_selected_run_success,optimizer_selected_start_index,optimizer_run_count,optimizer_unsuccessful_run_count,optimizer_fallback_run_count,optimizer_start_thetas_json,optimizer_objectives_json,optimizer_runs_json,warning_count,warning_messages,fit_failed,fit_failure_message,fallback_fit_used,parameter_bound_hit_count,parameter_bound_hit_parameters,optimized_kernel_expression,log_marginal_likelihood_train_fold,signal_variance,lengthscale
broad,86,P-193p440626378_VX-0p303697281962_LS-7p07136561297e-05_ST-354p067159473_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p58846354233e-05_H-5731c00627,powell,Powell,237,0.761405700002797,0.0003315000212751329,0.7617372000240721,True,True,1,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[282.1831921237119, 282.1831921237118]","[{""optimizer"": ""powell"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.032239827312835055, -0.46914279003178816], ""objective"": 282.1831921237119, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 4, ""function_evaluations"": 149, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.2366219999967143, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""powell"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.03223981967135588, -0.46914277098569745], ""objective"": 282.1831921237118, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 9, ""function_evaluations"": 365, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.521771700005047, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.02**2 * Matern(length_scale=0.626, nu=1.5)",-282.1831921237118,1.0327651530081183,0.6255382680655375
broad,86,P-193p440626378_VX-0p303697281962_LS-7p07136561297e-05_ST-354p067159473_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p58846354233e-05_H-5731c00627,none,No optimization,237,0.003584599995519966,0.0003417999832890928,0.003926399978809059,False,True,-1,0,0,0,[],[],[],0,,False,,False,0,,"1**2 * Matern(length_scale=1, nu=1.5)",-333.2693596716116,1.0,1.0
broad,87,P-193p81397439_VX-0p717380412454_LS-5p49903358659e-05_ST-340p433066031_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72463384735e-06_H-ff88caf608,lbfgsb,L-BFGS-B,237,0.2796394999604672,0.00043489999370649457,0.2800743999541737,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[280.89378216676386, 280.89378216676636]","[{""optimizer"": ""lbfgsb"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.01870353538157689, -0.47595702837245485], ""objective"": 280.89378216676386, ""success"": true, ""message"": ""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"", ""iterations"": 10, ""function_evaluations"": 13, ""gradient_evaluations"": 13, ""runtime_seconds"": 0.06618550000712276, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""lbfgsb"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.018703261724405392, -0.47595711502542465], ""objective"": 280.89378216676636, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 19, ""function_evaluations"": 37, ""gradient_evaluations"": 37, ""runtime_seconds"": 0.21048250002786517, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.621, nu=1.5)",-280.89378216676386,1.0188795421030057,0.6212901795240369
broad,87,P-193p81397439_VX-0p717380412454_LS-5p49903358659e-05_ST-340p433066031_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72463384735e-06_H-ff88caf608,slsqp,SLSQP,237,0.12943510001059622,0.0003157000173814595,0.12975080002797768,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[280.8937821670247, 1325466.6327613262]","[{""optimizer"": ""slsqp"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.018704770118166736, -0.4759577769181339], ""objective"": 280.8937821670247, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 9, ""function_evaluations"": 13, ""gradient_evaluations"": 9, ""runtime_seconds"": 0.12284939998062328, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""slsqp"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-5.715374768429403, 1.1571584954261906], ""objective"": 1325466.6327613262, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 5, ""function_evaluations"": 1, ""gradient_evaluations"": 1, ""runtime_seconds"": 0.003867999999783933, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.621, nu=1.5)",-280.8937821670247,1.0188808001516338,0.6212897144601316
broad,87,P-193p81397439_VX-0p717380412454_LS-5p49903358659e-05_ST-340p433066031_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72463384735e-06_H-ff88caf608,powell,Powell,237,0.7599440999911167,0.00033000000985339284,0.7602741000009701,True,True,1,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[280.89378216676397, 280.89378216676386]","[{""optimizer"": ""powell"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.018703550323055516, -0.4759570567140258], ""objective"": 280.89378216676397, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 4, ""function_evaluations"": 149, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.21651840000413358, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""powell"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.018703557514897433, -0.4759570283461899], ""objective"": 280.89378216676386, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 9, ""function_evaluations"": 377, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.5403063000412658, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.621, nu=1.5)",-280.89378216676386,1.0188795646541935,0.6212901795403549
broad,87,P-193p81397439_VX-0p717380412454_LS-5p49903358659e-05_ST-340p433066031_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72463384735e-06_H-ff88caf608,none,No optimization,237,0.0035306999925523996,0.0003260999801568687,0.0038567999727092683,False,True,-1,0,0,0,[],[],[],0,,False,,False,0,,"1**2 * Matern(length_scale=1, nu=1.5)",-331.92369586813123,1.0,1.0
broad,88,P-194p036512211_VX-0p298398024189_LS-7p09068727373e-05_ST-343p727832606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61667310503e-05_H-7931c20f4a,lbfgsb,L-BFGS-B,237,0.2985393999842927,0.0005433000042103231,0.299082699988503,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[282.9517118581043, 282.95171185810466]","[{""optimizer"": ""lbfgsb"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.030398084194842065, -0.4784393502421108], ""objective"": 282.9517118581043, ""success"": true, ""message"": ""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"", ""iterations"": 10, ""function_evaluations"": 13, ""gradient_evaluations"": 13, ""runtime_seconds"": 0.057066400011535734, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""lbfgsb"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.03039800657177088, -0.4784393525693904], ""objective"": 282.95171185810466, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 19, ""function_evaluations"": 43, ""gradient_evaluations"": 43, ""runtime_seconds"": 0.23844459996325895, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.02**2 * Matern(length_scale=0.62, nu=1.5)",-282.9517118581043,1.0308648232764162,0.6197498499118923
broad,88,P-194p036512211_VX-0p298398024189_LS-7p09068727373e-05_ST-343p727832606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61667310503e-05_H-7931c20f4a,slsqp,SLSQP,237,0.0691960999974981,0.0003071000101044774,0.06950320000760257,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[282.9517118581043, 1343509.3082568478]","[{""optimizer"": ""slsqp"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.030398085700936835, -0.47843934956167855], ""objective"": 282.9517118581043, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 9, ""function_evaluations"": 14, ""gradient_evaluations"": 9, ""runtime_seconds"": 0.06240220001200214, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""slsqp"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-5.715374768429403, 1.1571584954261906], ""objective"": 1343509.3082568478, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 5, ""function_evaluations"": 1, ""gradient_evaluations"": 1, ""runtime_seconds"": 0.004128800006583333, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.02**2 * Matern(length_scale=0.62, nu=1.5)",-282.9517118581043,1.0308648248289964,0.6197498503335901
broad,88,P-194p036512211_VX-0p298398024189_LS-7p09068727373e-05_ST-343p727832606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61667310503e-05_H-7931c20f4a,powell,Powell,237,0.7646574999671429,0.0004123999970033765,0.7650698999641463,True,True,1,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[282.95171185810455, 282.9517118581043]","[{""optimizer"": ""powell"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.030398100560258483, -0.47843938345909554], ""objective"": 282.95171185810455, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 4, ""function_evaluations"": 150, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.22063920000800863, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""powell"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.030398093617629754, -0.4784393362760723], ""objective"": 282.9517118581043, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 9, ""function_evaluations"": 378, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.5404929000069387, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.02**2 * Matern(length_scale=0.62, nu=1.5)",-282.9517118581043,1.0308648329900367,0.6197498585673427
broad,88,P-194p036512211_VX-0p298398024189_LS-7p09068727373e-05_ST-343p727832606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61667310503e-05_H-7931c20f4a,none,No optimization,237,0.004359399958048016,0.0003943000338040292,0.004753699991852045,False,True,-1,0,0,0,[],[],[],0,,False,,False,0,,"1**2 * Matern(length_scale=1, nu=1.5)",-335.794542616631,1.0,1.0
broad,89,P-194p089464462_VX-0p388567055088_LS-7p6021762795e-05_ST-395p140888584_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p24151559939e-05_H-7f5e3f5579,lbfgsb,L-BFGS-B,237,0.2863618999836035,0.00032350001856684685,0.28668540000217035,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[281.5786073628625, 281.57860736286455]","[{""optimizer"": ""lbfgsb"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.022671308253309663, -0.47516687823966], ""objective"": 281.5786073628625, ""success"": true, ""message"": ""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"", ""iterations"": 10, ""function_evaluations"": 13, ""gradient_evaluations"": 13, ""runtime_seconds"": 0.0672914000460878, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""lbfgsb"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.022671061094613566, -0.47516705873421644], ""objective"": 281.57860736286455, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 19, ""function_evaluations"": 37, ""gradient_evaluations"": 37, ""runtime_seconds"": 0.21542000002227724, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.622, nu=1.5)",-281.5786073628625,1.0229302555509185,0.62178128604028
broad,89,P-194p089464462_VX-0p388567055088_LS-7p6021762795e-05_ST-395p140888584_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p24151559939e-05_H-7f5e3f5579,slsqp,SLSQP,237,0.1665114999632351,0.00048010004684329033,0.1669916000100784,True,True,1,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[281.57860736316337, 281.57860736300097]","[{""optimizer"": ""slsqp"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.022672684340370793, -0.47516764528038946], ""objective"": 281.57860736316337, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 9, ""function_evaluations"": 13, ""gradient_evaluations"": 9, ""runtime_seconds"": 0.061980900005437434, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""slsqp"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.02267298182029059, -0.47516527352230375], ""objective"": 281.57860736300097, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 20, ""function_evaluations"": 23, ""gradient_evaluations"": 20, ""runtime_seconds"": 0.10095839999848977, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.622, nu=1.5)",-281.57860736300097,1.0229319674946507,0.6217822838243021
broad,89,P-194p089464462_VX-0p388567055088_LS-7p6021762795e-05_ST-395p140888584_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p24151559939e-05_H-7f5e3f5579,powell,Powell,237,0.7602235999656841,0.0005475000361911952,0.7607711000018753,True,True,1,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[281.5786073628627, 281.5786073628625]","[{""optimizer"": ""powell"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.022671324153452733, -0.4751669065776974], ""objective"": 281.5786073628627, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 4, ""function_evaluations"": 148, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.2118425000226125, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""powell"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.022671305770198304, -0.47516686149484294], ""objective"": 281.5786073628625, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 9, ""function_evaluations"": 370, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.5452019000076689, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.622, nu=1.5)",-281.5786073628625,1.0229302530108688,0.6217812964518941
broad,89,P-194p089464462_VX-0p388567055088_LS-7p6021762795e-05_ST-395p140888584_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p24151559939e-05_H-7f5e3f5579,none,No optimization,237,0.003866199986077845,0.0003176999744027853,0.00418389996048063,False,True,-1,0,0,0,[],[],[],0,,False,,False,0,,"1**2 * Matern(length_scale=1, nu=1.5)",-332.8032541388865,1.0,1.0
broad,90,P-195p080816167_VX-0p844140965531_LS-6p21634030137e-05_ST-331p625980857_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p71482820998e-06_H-cca0c4e3bb,lbfgsb,L-BFGS-B,237,0.27443039999343455,0.00032679998548701406,0.27475719997892156,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[281.123307694184, 281.1233076942335]","[{""optimizer"": ""lbfgsb"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.0172197005557398, -0.4773595338445791], ""objective"": 281.123307694184, ""success"": true, ""message"": ""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"", ""iterations"": 10, ""function_evaluations"": 13, ""gradient_evaluations"": 13, ""runtime_seconds"": 0.059892899997066706, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""lbfgsb"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.01721996411124648, -0.47736005036264484], ""objective"": 281.1233076942335, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 19, ""function_evaluations"": 37, ""gradient_evaluations"": 37, ""runtime_seconds"": 0.21146710001630709, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.62, nu=1.5)",-281.123307694184,1.0173688142675767,0.6204194274075138
broad,90,P-195p080816167_VX-0p844140965531_LS-6p21634030137e-05_ST-331p625980857_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p71482820998e-06_H-cca0c4e3bb,slsqp,SLSQP,237,0.0632628999883309,0.0007183999987319112,0.06398129998706281,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[281.1233076945135, 1325233.9176572324]","[{""optimizer"": ""slsqp"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.01722119634092643, -0.4773602953787097], ""objective"": 281.1233076945135, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 9, ""function_evaluations"": 13, ""gradient_evaluations"": 9, ""runtime_seconds"": 0.05633669998496771, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""slsqp"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-5.715374768429403, 1.1571584954261906], ""objective"": 1325233.9176572324, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 5, ""function_evaluations"": 1, ""gradient_evaluations"": 1, ""runtime_seconds"": 0.003451799973845482, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.62, nu=1.5)",-281.1233076945135,1.0173703360339166,0.6204189549371244
broad,90,P-195p080816167_VX-0p844140965531_LS-6p21634030137e-05_ST-331p625980857_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p71482820998e-06_H-cca0c4e3bb,powell,Powell,237,0.7497710000025108,0.0002969999914057553,0.7500679999939166,True,True,1,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[281.1233076941841, 281.123307694184]","[{""optimizer"": ""powell"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.01721971588112862, -0.4773595627942482], ""objective"": 281.1233076941841, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 4, ""function_evaluations"": 149, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.21388029999798164, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""powell"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.017219703291809888, -0.477359515853821], ""objective"": 281.123307694184, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 9, ""function_evaluations"": 371, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.5332462000078522, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.62, nu=1.5)",-281.123307694184,1.0173688170511692,0.6204194385693297
broad,90,P-195p080816167_VX-0p844140965531_LS-6p21634030137e-05_ST-331p625980857_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p71482820998e-06_H-cca0c4e3bb,none,No optimization,237,0.0038867000257596374,0.0005204000044614077,0.004407100030221045,False,True,-1,0,0,0,[],[],[],0,,False,,False,0,,"1**2 * Matern(length_scale=1, nu=1.5)",-332.16515977510574,1.0,1.0
broad,91,P-196p954129245_VX-0p972458485112_LS-5p85340423111e-05_ST-310p387913302_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p96074709293e-06_H-f575443233,lbfgsb,L-BFGS-B,237,0.30043110001133755,0.0004153999616391957,0.30084649997297674,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[280.98350402180444, 280.98350402180637]","[{""optimizer"": ""lbfgsb"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [0.019361274949107183, -0.47430429899933074], ""objective"": 280.98350402180444, ""success"": true, ""message"": ""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"", ""iterations"": 10, ""function_evaluations"": 13, ""gradient_evaluations"": 13, ""runtime_seconds"": 0.061585300019942224, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""lbfgsb"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [0.01936106288734971, -0.47430448339735026], ""objective"": 280.98350402180637, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 20, ""function_evaluations"": 44, ""gradient_evaluations"": 44, ""runtime_seconds"": 0.2360488999984227, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"1.01**2 * Matern(length_scale=0.622, nu=1.5)",-280.98350402180444,1.0195499199352385,0.6223178530521573
