experiment_name,folder_name_valid,P,VX,LS,ST,XI,XF,XL,TE,DT,material,folder_hash,partition,P_unit,VX_unit,LS_unit,ST_unit,parameter_values_match_folder_and_partition,parameter_units_match_week6,label_frame_count,frames_csv_row_count,frames_csv_schema_valid,frames_csv_frame_index_valid,frames_csv_timestep_matches_partition_ledger,frames_csv_label_matches_final_label,parameters_path,parameters_sha256,frames_csv_path,frames_csv_sha256
P-202p894942483_VX-0p693798608043_LS-7p43333938026e-05_ST-353p442501329_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p95320017522e-06_H-4852b0403a,True,202.894942483,0.693798608043,7.43333938026e-05,353.442501329,0.0002,0.0014,0.0012,0.0021,6.95320017522e-06,TI64,4852b0403a,old-data-local,W,m/s,m,K,True,True,299,299,True,True,True,True,P-202p894942483_VX-0p693798608043_LS-7p43333938026e-05_ST-353p442501329_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p95320017522e-06_H-4852b0403a/parameters.json,6735464f46db3e33239dbabe63d427d3885bb20de11aba32c26c37a1389dc5e6,P-202p894942483_VX-0p693798608043_LS-7p43333938026e-05_ST-353p442501329_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p95320017522e-06_H-4852b0403a/frames.csv,5edfa74dc889cbbf518c4a4eab000393394a062f880b7f777ac17ed27bf97276
P-203p020934762_VX-0p232834869492_LS-7p55576098976e-05_ST-395p193912826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p07190641743e-05_H-b40dbd8ddd,True,203.020934762,0.232834869492,7.55576098976e-05,395.193912826,0.0002,0.0014,0.0012,0.0021,2.07190641743e-05,TI64,b40dbd8ddd,old-data-local,W,m/s,m,K,True,True,103,103,True,True,True,True,P-203p020934762_VX-0p232834869492_LS-7p55576098976e-05_ST-395p193912826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p07190641743e-05_H-b40dbd8ddd/parameters.json,58ac398c81a25b995807ac0b6a1fd1be7719ae75dd449e1ffff25e20460a1591,P-203p020934762_VX-0p232834869492_LS-7p55576098976e-05_ST-395p193912826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p07190641743e-05_H-b40dbd8ddd/frames.csv,ba8ee714163085a9efdeb9037fc9229de8ef4e68126542c79544148788851974
P-203p421420958_VX-0p245041839826_LS-7p55920229368e-05_ST-393p123734832_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p96869261447e-05_H-4852b0403a,True,203.421420958,0.245041839826,7.55920229368e-05,393.123734832,0.0002,0.0014,0.0012,0.0021,1.96869261447e-05,TI64,4852b0403a,old-data-local,W,m/s,m,K,True,True,108,108,True,True,True,True,P-203p421420958_VX-0p245041839826_LS-7p55920229368e-05_ST-393p123734832_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p96869261447e-05_H-4852b0403a/parameters.json,6ef06852085f7c1afccc2c25268d8b5fd95a15b576c9b2c43d5cfbeb867db559,P-203p421420958_VX-0p245041839826_LS-7p55920229368e-05_ST-393p123734832_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p96869261447e-05_H-4852b0403a/frames.csv,c788b71ee1a469a299ff4f8e2dd655feef3c285c0cd40183f0c8c8ff49de2478
P-206p272219756_VX-0p781444456167_LS-4p98713368602e-05_ST-399p182507166_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p17333780404e-06_H-16cfaf1a76,True,206.272219756,0.781444456167,4.98713368602e-05,399.182507166,0.0002,0.0014,0.0012,0.0021,6.17333780404e-06,TI64,16cfaf1a76,old-data-local,W,m/s,m,K,True,True,337,337,True,True,True,True,P-206p272219756_VX-0p781444456167_LS-4p98713368602e-05_ST-399p182507166_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p17333780404e-06_H-16cfaf1a76/parameters.json,5512e962213ac41eca6ad16204a89ef394864955d1f94a3c40130be26cbea15c,P-206p272219756_VX-0p781444456167_LS-4p98713368602e-05_ST-399p182507166_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p17333780404e-06_H-16cfaf1a76/frames.csv,9ab191357306e20e6ccab90c53fecc5541f843111bb64d79ad76ce6ef12759de
P-207p687789994_VX-0p40901295179_LS-7p09627718894e-05_ST-395p011679_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17945424024e-05_H-d9444347fb,True,207.687789994,0.40901295179,7.09627718894e-05,395.011679,0.0002,0.0014,0.0012,0.0021,1.17945424024e-05,TI64,d9444347fb,old-data-local,W,m/s,m,K,True,True,178,178,True,True,True,True,P-207p687789994_VX-0p40901295179_LS-7p09627718894e-05_ST-395p011679_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17945424024e-05_H-d9444347fb/parameters.json,3a80b0dc088b1175775e75838abcf566533e202a2e894b1c16c24843cba6099c,P-207p687789994_VX-0p40901295179_LS-7p09627718894e-05_ST-395p011679_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17945424024e-05_H-d9444347fb/frames.csv,948258595b84f3644f65e0faef0f14670d7de9f4b3804dbde4c1b84c370dcff1
P-208p39901443_VX-0p201684842681_LS-6p50424237325e-05_ST-372p154003234_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-3p19456481434e-05_H-bf889bf790,True,208.39901443,0.201684842681,6.50424237325e-05,372.154003234,0.0002,0.0014,0.0012,0.00125,3.19456481434e-05,TI64,bf889bf790,old-data-local,W,m/s,m,K,True,True,41,41,True,True,True,True,P-208p39901443_VX-0p201684842681_LS-6p50424237325e-05_ST-372p154003234_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-3p19456481434e-05_H-bf889bf790/parameters.json,15d0b027a77617ba664e55aeb7067d563e7d3163d21ec9ab8ca368dd1dcc4f0a,P-208p39901443_VX-0p201684842681_LS-6p50424237325e-05_ST-372p154003234_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-3p19456481434e-05_H-bf889bf790/frames.csv,90863d2a941bb9106bda6aed71aa78e75a7018bac271e7a77ec0e74270fdabab
P-209p697266982_VX-0p34452106985_LS-7p55711119508e-05_ST-302p470939697_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4002396443e-05_H-b40dbd8ddd,True,209.697266982,0.34452106985,7.55711119508e-05,302.470939697,0.0002,0.0014,0.0012,0.0021,1.4002396443e-05,TI64,b40dbd8ddd,old-data-local,W,m/s,m,K,True,True,151,151,True,True,True,True,P-209p697266982_VX-0p34452106985_LS-7p55711119508e-05_ST-302p470939697_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4002396443e-05_H-b40dbd8ddd/parameters.json,d88c6c8584ce612f06a3ff2d0d7bbe0a66e8bf2cfca5cd40fdeaab9b44d70909,P-209p697266982_VX-0p34452106985_LS-7p55711119508e-05_ST-302p470939697_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4002396443e-05_H-b40dbd8ddd/frames.csv,272844f5cad6cf353828338fa7dad2347e3d2bb4bc86f302fc9e0fb4be995ba2
P-209p90265043_VX-0p477857533217_LS-8p77962223972e-05_ST-386p665335025_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00953114007e-05_H-0011cc30ec,True,209.90265043,0.477857533217,8.77962223972e-05,386.665335025,0.0002,0.0014,0.0012,0.0021,1.00953114007e-05,TI64,0011cc30ec,old-data-local,W,m/s,m,K,True,True,209,209,True,True,True,True,P-209p90265043_VX-0p477857533217_LS-8p77962223972e-05_ST-386p665335025_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00953114007e-05_H-0011cc30ec/parameters.json,c043d4545330c00d97b2a1088a55cdb5aa7033730c5ffb2dd24bb214200278d5,P-209p90265043_VX-0p477857533217_LS-8p77962223972e-05_ST-386p665335025_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00953114007e-05_H-0011cc30ec/frames.csv,287a343c794c55077dbb9de26603598bca8d84fbc5678bbf18debe5981cea892
P-210p093044543_VX-0p812610384047_LS-5p18819698292e-05_ST-390p525668596_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p93657267704e-06_H-d9be003c20,True,210.093044543,0.812610384047,5.18819698292e-05,390.525668596,0.0002,0.0014,0.0012,0.0021,5.93657267704e-06,TI64,d9be003c20,old-data-local,W,m/s,m,K,True,True,350,350,True,True,True,True,P-210p093044543_VX-0p812610384047_LS-5p18819698292e-05_ST-390p525668596_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p93657267704e-06_H-d9be003c20/parameters.json,8168fbaa65316c1a349edda6e6b70b564b3260cc8e89691653760a27481782d6,P-210p093044543_VX-0p812610384047_LS-5p18819698292e-05_ST-390p525668596_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p93657267704e-06_H-d9be003c20/frames.csv,db6f9c996987cddb79c8aba5d2fcaeecb3583c753bdc5aa2bf8c7dca26608442
P-211p816522505_VX-0p520710876808_LS-4p80782604054e-05_ST-318p660442183_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p26448979247e-06_H-5a4acb0e81,True,211.816522505,0.520710876808,4.80782604054e-05,318.660442183,0.0002,0.0014,0.0012,0.0021,9.26448979247e-06,TI64,5a4acb0e81,old-data-local,W,m/s,m,K,True,True,228,228,True,True,True,True,P-211p816522505_VX-0p520710876808_LS-4p80782604054e-05_ST-318p660442183_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p26448979247e-06_H-5a4acb0e81/parameters.json,eacbe2d69bcdf23652012ec2176166273ec657e927e01a536cb885c689fd448f,P-211p816522505_VX-0p520710876808_LS-4p80782604054e-05_ST-318p660442183_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p26448979247e-06_H-5a4acb0e81/frames.csv,27a9a2a6a79a68beb8c44e1aa39e06563ae6b69e1e9fc81e910c6fc1da3380dd
P-212p092538093_VX-0p79096361392_LS-7p95278191784e-05_ST-347p757246585_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09904238086e-06_H-b40dbd8ddd,True,212.092538093,0.79096361392,7.95278191784e-05,347.757246585,0.0002,0.0014,0.0012,0.0021,6.09904238086e-06,TI64,b40dbd8ddd,old-data-local,W,m/s,m,K,True,True,344,344,True,True,True,True,P-212p092538093_VX-0p79096361392_LS-7p95278191784e-05_ST-347p757246585_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09904238086e-06_H-b40dbd8ddd/parameters.json,6512ec4a87ffa81020d57b58896e4784e9218a9d67dee080b18a66b4a13550cf,P-212p092538093_VX-0p79096361392_LS-7p95278191784e-05_ST-347p757246585_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09904238086e-06_H-b40dbd8ddd/frames.csv,1c881e8c83d87383afc800f786c3aed932bc3769d68fb3c57e8615f1668d4ca0
P-212p375773305_VX-0p288263650586_LS-8p35116649465e-05_ST-312p800399692_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67350985572e-05_H-bf3689621a,True,212.375773305,0.288263650586,8.35116649465e-05,312.800399692,0.0002,0.0014,0.0012,0.0021,1.67350985572e-05,TI64,bf3689621a,old-data-local,W,m/s,m,K,True,True,127,127,True,True,True,True,P-212p375773305_VX-0p288263650586_LS-8p35116649465e-05_ST-312p800399692_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67350985572e-05_H-bf3689621a/parameters.json,0b9d80db49305166d7f0664005d8321826f8628406a8eef81d03cccffd87f542,P-212p375773305_VX-0p288263650586_LS-8p35116649465e-05_ST-312p800399692_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67350985572e-05_H-bf3689621a/frames.csv,be4d83184e2239dab793e6c5441e97cbbe67b9830e7db66dfc7a7fd26a1e8d1f
P-218p135837307_VX-0p411781802704_LS-5p72773552436e-05_ST-307p427986374_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17152350379e-05_H-b40dbd8ddd,True,218.135837307,0.411781802704,5.72773552436e-05,307.427986374,0.0002,0.0014,0.0012,0.0021,1.17152350379e-05,TI64,b40dbd8ddd,old-data-local,W,m/s,m,K,True,True,178,178,True,True,True,True,P-218p135837307_VX-0p411781802704_LS-5p72773552436e-05_ST-307p427986374_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17152350379e-05_H-b40dbd8ddd/parameters.json,998d89b534170919a2729d37268fb03962fc39e6053d88dce0a6a3adf86a666b,P-218p135837307_VX-0p411781802704_LS-5p72773552436e-05_ST-307p427986374_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17152350379e-05_H-b40dbd8ddd/frames.csv,5fbbf1d97e1b6bd6aa61c86e02ca61bd8101a88bf87c17b054796f30e40434bb
P-218p170294814_VX-0p856055229722_LS-8p4878396046e-05_ST-374p889107005_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p63529131711e-06_H-73846c96ef,True,218.170294814,0.856055229722,8.4878396046e-05,374.889107005,0.0002,0.0014,0.0012,0.0021,5.63529131711e-06,TI64,73846c96ef,old-data-local,W,m/s,m,K,True,True,372,372,True,True,True,True,P-218p170294814_VX-0p856055229722_LS-8p4878396046e-05_ST-374p889107005_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p63529131711e-06_H-73846c96ef/parameters.json,f88a67971b219e782665d71f7f2427fbf8d49dbc29d21ad038e8acd087dd3b26,P-218p170294814_VX-0p856055229722_LS-8p4878396046e-05_ST-374p889107005_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p63529131711e-06_H-73846c96ef/frames.csv,a34a0627fa0651ba060c20249cf89b047e94ec92aee3f948917dbba02f34700b
P-218p315594294_VX-0p70315782783_LS-8p24115302242e-05_ST-319p105471156_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p86065121098e-06_H-6c8dbbeedf,True,218.315594294,0.70315782783,8.24115302242e-05,319.105471156,0.0002,0.0014,0.0012,0.0021,6.86065121098e-06,TI64,6c8dbbeedf,old-data-local,W,m/s,m,K,True,True,305,305,True,True,True,True,P-218p315594294_VX-0p70315782783_LS-8p24115302242e-05_ST-319p105471156_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p86065121098e-06_H-6c8dbbeedf/parameters.json,c2614a8fd181634e0cace8c0ff472808570c8b55ed20f97040ac5ef700742d38,P-218p315594294_VX-0p70315782783_LS-8p24115302242e-05_ST-319p105471156_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p86065121098e-06_H-6c8dbbeedf/frames.csv,96489f5f0c760600aaafab2626577855acdde2ac5659d68ea9a70b3057ff7005
P-218p361623288_VX-0p747470791734_LS-7p1375293786e-05_ST-300p016423613_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45392523208e-06_H-a55a682ac9,True,218.361623288,0.747470791734,7.1375293786e-05,300.016423613,0.0002,0.0014,0.0012,0.0021,6.45392523208e-06,TI64,a55a682ac9,old-data-local,W,m/s,m,K,True,True,322,322,True,True,True,True,P-218p361623288_VX-0p747470791734_LS-7p1375293786e-05_ST-300p016423613_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45392523208e-06_H-a55a682ac9/parameters.json,b421529fd99e85e83ea5f41ca49c330223c3a07de0ff80683a948c04210b0ebb,P-218p361623288_VX-0p747470791734_LS-7p1375293786e-05_ST-300p016423613_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45392523208e-06_H-a55a682ac9/frames.csv,4f9b62ba0aefe748ff058a23c4cfccbecab06468d2527fb1243c0c88eb9a122d
P-218p521967876_VX-0p920050491887_LS-7p11545742791e-05_ST-300p883630406_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p24332158458e-06_H-7931c20f4a,True,218.521967876,0.920050491887,7.11545742791e-05,300.883630406,0.0002,0.0014,0.0012,0.0021,5.24332158458e-06,TI64,7931c20f4a,old-data-local,W,m/s,m,K,True,True,397,397,True,True,True,True,P-218p521967876_VX-0p920050491887_LS-7p11545742791e-05_ST-300p883630406_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p24332158458e-06_H-7931c20f4a/parameters.json,49bd4a01212cfb7c0443e1a8157897af10f194d9fd611e119aaab53825c49f4c,P-218p521967876_VX-0p920050491887_LS-7p11545742791e-05_ST-300p883630406_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p24332158458e-06_H-7931c20f4a/frames.csv,0791f4a79a04fed922036876ddd93b1a6d04c014086f0a1237956f93b8920f35
P-218p846041052_VX-0p877499363134_LS-5p6186595533e-05_ST-332p098243358_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49757732676e-06_H-27d926f040,True,218.846041052,0.877499363134,5.6186595533e-05,332.098243358,0.0002,0.0014,0.0012,0.0021,5.49757732676e-06,TI64,27d926f040,old-data-local,W,m/s,m,K,True,True,379,379,True,True,True,True,P-218p846041052_VX-0p877499363134_LS-5p6186595533e-05_ST-332p098243358_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49757732676e-06_H-27d926f040/parameters.json,895ac3d19cd16a1ed4f6af415772df55b905199fadc1621e9e01289890c1e47c,P-218p846041052_VX-0p877499363134_LS-5p6186595533e-05_ST-332p098243358_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49757732676e-06_H-27d926f040/frames.csv,bf1f55e20ed4ecd57e38e8c7f55a5bd71b74f1b7b01a026f62dffd757c36c54d
P-219p728507107_VX-0p99152217595_LS-6p49667790705e-05_ST-393p045172137_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86536833974e-06_H-765e346b33,True,219.728507107,0.99152217595,6.49667790705e-05,393.045172137,0.0002,0.0014,0.0012,0.0021,4.86536833974e-06,TI64,765e346b33,old-data-local,W,m/s,m,K,True,True,427,427,True,True,True,True,P-219p728507107_VX-0p99152217595_LS-6p49667790705e-05_ST-393p045172137_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86536833974e-06_H-765e346b33/parameters.json,9c9f6b3b97852f0d29191b74a46764f2d25cfb7acd306a0727d4ec069c202c40,P-219p728507107_VX-0p99152217595_LS-6p49667790705e-05_ST-393p045172137_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86536833974e-06_H-765e346b33/frames.csv,eceb33518905d3288a36a323e2ee96e649d7af1fe912bae198c7d13cc320abbe
P-220p072225453_VX-0p425314653287_LS-7p24382024748e-05_ST-381p760927113_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1342474485e-05_H-ba17ade68b,True,220.072225453,0.425314653287,7.24382024748e-05,381.760927113,0.0002,0.0014,0.0012,0.0021,1.1342474485e-05,TI64,ba17ade68b,old-data-local,W,m/s,m,K,True,True,184,184,True,True,True,True,P-220p072225453_VX-0p425314653287_LS-7p24382024748e-05_ST-381p760927113_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1342474485e-05_H-ba17ade68b/parameters.json,ad6c7735bdfa1c67e5e48f7fb23d6e5eea3f7144899db55f6b66b81c711f169a,P-220p072225453_VX-0p425314653287_LS-7p24382024748e-05_ST-381p760927113_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1342474485e-05_H-ba17ade68b/frames.csv,d151baf9b1a96140d0b036770894e3c82ad75af5bd51b2370414325c490faa1a
P-220p256246323_VX-0p736244453131_LS-5p8651582992e-05_ST-358p758060614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-8p75110568607e-06_H-bf889bf790,True,220.256246323,0.736244453131,5.8651582992e-05,358.758060614,0.0002,0.0014,0.0012,0.00125,8.75110568607e-06,TI64,bf889bf790,old-data-local,W,m/s,m,K,True,True,143,143,True,True,True,True,P-220p256246323_VX-0p736244453131_LS-5p8651582992e-05_ST-358p758060614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-8p75110568607e-06_H-bf889bf790/parameters.json,7fa9d7bac42c9226438ea1a4d44dde439067338b0df39dec1e4611d7cf632419,P-220p256246323_VX-0p736244453131_LS-5p8651582992e-05_ST-358p758060614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-8p75110568607e-06_H-bf889bf790/frames.csv,5947ae21751d82c67ce868363e861ffb07aa249814373acef71a6349246099b2
P-220p462707704_VX-0p946752122114_LS-8p2300511791e-05_ST-313p968629329_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p0954420807e-06_H-b41989dc4b,True,220.462707704,0.946752122114,8.2300511791e-05,313.968629329,0.0002,0.0014,0.0012,0.0021,5.0954420807e-06,TI64,b41989dc4b,old-data-local,W,m/s,m,K,True,True,409,409,True,True,True,True,P-220p462707704_VX-0p946752122114_LS-8p2300511791e-05_ST-313p968629329_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p0954420807e-06_H-b41989dc4b/parameters.json,48ae27e6fcf54a5e2f69cdd1da077deca6f63802e5c17a3fc6259d8931981da3,P-220p462707704_VX-0p946752122114_LS-8p2300511791e-05_ST-313p968629329_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p0954420807e-06_H-b41989dc4b/frames.csv,6d4f7ddeec13c5162fb44338acafd4d3961df270528d10cba8f96bd30f9114fc
P-221p576145741_VX-0p645163458122_LS-7p3903246332e-05_ST-318p590626589_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-9p98654362553e-06_H-bf889bf790,True,221.576145741,0.645163458122,7.3903246332e-05,318.590626589,0.0002,0.0014,0.0012,0.00125,9.98654362553e-06,TI64,bf889bf790,old-data-local,W,m/s,m,K,True,True,127,127,True,True,True,True,P-221p576145741_VX-0p645163458122_LS-7p3903246332e-05_ST-318p590626589_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-9p98654362553e-06_H-bf889bf790/parameters.json,73cee514a1cefc4d92fcaa4733624b0b30c42092b53521c12deb4f6146dbc20e,P-221p576145741_VX-0p645163458122_LS-7p3903246332e-05_ST-318p590626589_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-9p98654362553e-06_H-bf889bf790/frames.csv,1c92762f952a0ee6367f93538887a08f54e77324680588a83ec97369ab5b01cc
P-223p185978023_VX-0p49812515056_LS-8p14092862216e-05_ST-313p14559396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p68455537246e-06_H-b40dbd8ddd,True,223.185978023,0.49812515056,8.14092862216e-05,313.14559396,0.0002,0.0014,0.0012,0.0021,9.68455537246e-06,TI64,b40dbd8ddd,old-data-local,W,m/s,m,K,True,True,218,218,True,True,True,True,P-223p185978023_VX-0p49812515056_LS-8p14092862216e-05_ST-313p14559396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p68455537246e-06_H-b40dbd8ddd/parameters.json,e3cf741a41b19daa7b74b0132e7159823758d394d73fb7d5017b2c004ed975da,P-223p185978023_VX-0p49812515056_LS-8p14092862216e-05_ST-313p14559396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p68455537246e-06_H-b40dbd8ddd/frames.csv,331b4efa151bafeea6d3cd7246a6ac5ea8e26924437498f878287f95cf2e3a03
P-225p435545826_VX-0p86531734725_LS-6p64530039846e-05_ST-364p26873014_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p57497271764e-06_H-d9fce10048,True,225.435545826,0.86531734725,6.64530039846e-05,364.26873014,0.0002,0.0014,0.0012,0.0021,5.57497271764e-06,TI64,d9fce10048,old-data-local,W,m/s,m,K,True,True,375,375,True,True,True,True,P-225p435545826_VX-0p86531734725_LS-6p64530039846e-05_ST-364p26873014_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p57497271764e-06_H-d9fce10048/parameters.json,aa351b95c52bd12253e1d273ed4fd97ecc87ee2bc232e5b019393413585aeee9,P-225p435545826_VX-0p86531734725_LS-6p64530039846e-05_ST-364p26873014_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p57497271764e-06_H-d9fce10048/frames.csv,a02d8d9ba46531c25ec34ab6927b448f19b181cd090ec996056861427dd59ed8
P-226p380431899_VX-0p944850720806_LS-5p28066961668e-05_ST-329p382817534_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p10569606054e-06_H-5637cba0f4,True,226.380431899,0.944850720806,5.28066961668e-05,329.382817534,0.0002,0.0014,0.0012,0.0021,5.10569606054e-06,TI64,5637cba0f4,old-data-local,W,m/s,m,K,True,True,405,405,True,True,True,True,P-226p380431899_VX-0p944850720806_LS-5p28066961668e-05_ST-329p382817534_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p10569606054e-06_H-5637cba0f4/parameters.json,ce5e5a072294a3c6edf84183bbced53551ae0306506bca6cc82094df92dfac9e,P-226p380431899_VX-0p944850720806_LS-5p28066961668e-05_ST-329p382817534_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p10569606054e-06_H-5637cba0f4/frames.csv,e00ab4a9dd7da2aec8427e87f61e752307410cd58d91e1052cba1c2c0507d73d
P-227p786589532_VX-0p30483440954_LS-7p3391662288e-05_ST-359p259536614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p58253807708e-05_H-180177fd7b,True,227.786589532,0.30483440954,7.3391662288e-05,359.259536614,0.0002,0.0014,0.0012,0.0021,1.58253807708e-05,TI64,180177fd7b,old-data-local,W,m/s,m,K,True,True,134,134,True,True,True,True,P-227p786589532_VX-0p30483440954_LS-7p3391662288e-05_ST-359p259536614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p58253807708e-05_H-180177fd7b/parameters.json,504f5c55d81f49457c08d401e653273fd58d87e96c36535bdbbdb4793446991e,P-227p786589532_VX-0p30483440954_LS-7p3391662288e-05_ST-359p259536614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p58253807708e-05_H-180177fd7b/frames.csv,34f21a41381c63dc165f3ad34c533f812e84bdf0aa4008925c2609683cf8dca1
