experiment_name,complete_content_bundle_sha256,file_count,total_size_bytes,partition
P-446p579563616_VX-0p74347743801_LS-4p27116473193e-05_ST-393p115972114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p48859044859e-06_H-4a563c0a8f,69d9a6bac84a12f639642abbdd39e46949d8a6f4e66c427f8a8e64b091ee4caa,1008,70120651,new-data
P-446p862811862_VX-0p39827443832_LS-4p33402817419e-05_ST-361p067570798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21125539047e-05_H-4b0ba6b8ba,c5490eb402fcf9b77c7ef4a099afb8e5d090b16bce6dc06a2b8197054ce2e752,558,67687575,new-data
P-447p413798058_VX-0p91078629156_LS-5p3177056457e-05_ST-328p907838563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p29665482201e-06_H-1553ff852f,7ac34dee8dd274171ba50498b5ef2a672f9ada46de901eed226b3dde30428a3d,1233,71367668,new-data
P-449p184068185_VX-0p980953819102_LS-4p30284180995e-05_ST-381p816740361_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91778563789e-06_H-c87ffcf9e3,f2664c7c9b3d00def1d39c6e5d37c1ccc28baf7af34e17e740113ae5d70d50f1,1290,70409167,new-data
P-449p762375807_VX-0p721910835583_LS-4p02949716673e-05_ST-312p266645761_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p68243273994e-06_H-c87ffcf9e3,e03027df352641210c8c773f8219972593642c92072400feaea86fc31d5aee7b,987,70484343,new-data
P-52p5445860993_VX-0p633129978235_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p95323714861e-06_H-306f9d252b,435f07a6177f246680025a9bca1dd388322b3b7952646be70b194040866b90db,1311,46497810,old-data-local
P-53p4525830151_VX-0p394191978834_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-4p7433308439e-06_H-306f9d252b,15668021ebb5d35432e81b838de53934434168da764f5e0df84a3b82300093c1,834,43662447,old-data-local
P-55p2363598851_VX-0p252312006514_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p41059847866e-06_H-fb250c7cf9,23be99e856e79c7b8bf8a74386c3438779bab7d22a0494cf434141ab48f6a50f,517,9812898,old-data-local
P-59p3859586774_VX-0p222677981218_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p39680224058e-06_H-306f9d252b,62bffd5a5092e388c437745af66a2ad919651cb8ce322158f2561e520dc692f5,489,41400877,old-data-local
P-63p4364244112_VX-0p87794698955_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p12972194663e-06_H-306f9d252b,0cf7da448619c5e3275cbe52dbe8236e2b721c213f8764de5e4f1f3a84fceb96,1800,49006773,old-data-local
P-67p3007401579_VX-0p639039009111_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p92592931724e-06_H-306f9d252b,04c211957e3f06c17e7d97020335c79d86d18e37acd374fe95fd566510d846ec,1294,14766623,old-data-local
P-71p6599397131_VX-0p537693260466_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p47741567376e-06_H-306f9d252b,a838ed6e184a5bcdde61204ee64bc9de5b39f055b0a302089dce3b101349cdea,1122,45530004,old-data-local
P-71p8781037338_VX-0p56768277259_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p29371096306e-06_H-306f9d252b,a6a1e4b263e3d8b88ddcef3f10d2322be7a826fef03e7ca926c0930b83f0e4a6,1182,45783687,old-data-local
P-72p876222127_VX-0p956216556443_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p95539698515e-06_H-306f9d252b,70f13de01f8bb2971f09d0f866c14859b47114e7dcd85b7ac70ba93b004b64e2,1959,50310019,old-data-local
P-74p5163352518_VX-0p201002332148_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-9p30229491189e-06_H-fb250c7cf9,0cae5f905e20ba55d08fae4a558c7b815ea748a3735b4cf6be708636496111dd,447,41196606,old-data-local
P-76p2867092863_VX-0p693142102976_LS-5p97726511316e-05_ST-352p808802476_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p95978585387e-06_H-0744488b5e,200d7b7821ddf4021337f1baff160d7fac30782f36f90f5a6051b37c4ebd4d64,936,67981757,old-data-local
P-76p6986127633_VX-0p686212461643_LS-6p4052091323e-05_ST-393p159111444_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0300684885e-06_H-b41981edcb,3d5cff07702a7714f0cd064efc508fe3f793b4e3f36281715245fc5bbecdc43d,918,68008116,old-data-remote-clean
P-77p1412079225_VX-0p963213148682_LS-8p58459875102e-05_ST-347p110895162_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p00836248925e-06_H-8eb307dfff,a72e4afe14ad6e59812ac0c942ac23c4f75965d06466a96115e8b81e7eb29982,1269,68118431,old-data-local
P-77p2146242418_VX-0p855104240805_LS-5p17451748821e-05_ST-369p375740917_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p64155850575e-06_H-f404b6f8f4,1467baf42336a589db4919df5dad14e8009603160f6b8771a2b87666b3082bc5,1111,14314900,old-data-local
P-77p6071708937_VX-0p433253784538_LS-7p48831675656e-05_ST-344p207921637_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11346300371e-05_H-5958772c6a,9f40365e8bfd281523f5d50025b8ddadd6d940076afe1d4b354ba203a9e2457a,609,66319968,old-data-local
P-78p18378444_VX-0p804643363326_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p32374124592e-06_H-b0e5aed98c,edb151b02e03c9e29047a3fc5b8b8fd5955098ad09d1fd480ec56f00b5e11a4d,1656,48750490,old-data-local
P-78p3109819881_VX-0p819836919071_LS-8p42620704062e-05_ST-359p367913591_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p88424415978e-06_H-cedd8dc36d,ce081047f6467c2f4a517b07fc449dba9350f3c58fd59b0ff28602d43fe78766,1098,68056705,old-data-local
P-78p6311637963_VX-0p75889512334_LS-7p24228839444e-05_ST-395p823418581_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p3567684844e-06_H-9aaaba6a78,18c4166288c6237eec147ded65919c296ce134f0b30597e9800b1de2e5af1bab,1023,68106683,old-data-remote-clean
P-79p1315856604_VX-0p738156089448_LS-4p61026192486e-05_ST-370p648100327_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p53536653287e-06_H-0d7d85a8f4,bcf94f34dd84a654ce9de58d9ae4d0ed9823b47ad6c695044d2bbf561ed8dc41,987,67948714,old-data-local
P-80p5741190929_VX-0p403249617425_LS-8p97039861056e-05_ST-397p637850573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p19631126592e-05_H-6464f5e6a2,080fad8c6fbfbbc06146ff403fe9392f707de239a46e120ec2c149e6df5edff8,561,66119923,old-data-remote-clean
P-82p6239965333_VX-0p567384090403_LS-6p29636633496e-05_ST-368p216750002_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p50238962391e-06_H-e6df4d4a2d,732d056cf92072eabe6f56f9176bdc7ea66b777f851f5d6b8001813b487ea604,783,67455180,old-data-local
P-83p4130417347_VX-0p322492976823_LS-7p74299080266e-05_ST-371p281013063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p49588392607e-05_H-b41989dc4b,b7efe4d29b9e7654a6eed4bef35dcd2618153363a1d0fadf73f557871086eaf7,465,65505052,old-data-local
P-85p9171141482_VX-0p437191097118_LS-7p49853263212e-05_ST-320p146293033_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p10343523343e-05_H-d4c4d1b9c0,71e03d41f8857650f7e73219e21ac1305cff14609cba2a0dcd0dc9e539d6c119,580,12627116,old-data-local
P-88p5362444224_VX-0p501389667448_LS-5p57799721508e-05_ST-306p707884961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p62149983578e-06_H-1422635bbf,5c905d47143bba6cd68780c54648a1e6f6b869268bb4b0888fd11220f0b11a87,696,66930313,old-data-local
P-89p9091669401_VX-0p254822282222_LS-4p87644701271e-05_ST-380p329545658_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p8931313859e-05_H-f4a4199ba7,ac286a888db2b10fc8ab93f1e8b3a9edfc11403d18c2996aaeb34067b32fbccf,375,65003869,old-data-local
P-90p076179662_VX-0p77719101666_LS-5p40074605054e-05_ST-384p823624425_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p20712347364e-06_H-765e346b33,85a0e1d8db6dcea3314c37a4e03c701ce4667ee62e4410fc6d70a7762928b237,1015,14647968,old-data-local
P-90p3577538021_VX-0p606625134218_LS-7p79676391387e-05_ST-345p062824899_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p95239156919e-06_H-e341aeefe6,4a87ed6667ac1d7c6420f6a3ecb14e9873613ceb0e8917cbd0ef9bf4475dd2ad,828,67951040,old-data-local
P-91p2790923782_VX-0p717805590808_LS-4p80270969425e-05_ST-305p576577078_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72065063966e-06_H-a55a682ac9,c2427de693a3159a0dd56a9a3adcb0543fbe0848addd24d93db5a091b050899f,940,14556821,old-data-local
P-91p4898167395_VX-0p477122889388_LS-7p769973149e-05_ST-351p010780102_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p01108555266e-05_H-b41981edcb,d3a768d1ec00d300c7e0e16e74f7bec96bfd6b9f278bcb7375d194c75bb5e4a0,666,66740739,old-data-remote-clean
P-92p0306358058_VX-0p635786516528_LS-6p85874395416e-05_ST-348p651765165_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p58764220003e-06_H-8daf8adcd4,47b4abda50f44bb44456ee5a67ae933b14e7fb639eab468e048eebbb418254e4,867,68078537,old-data-local
P-92p2921456709_VX-0p425581954559_LS-4p53091383738e-05_ST-356p588229582_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13353504568e-05_H-765072ed36,093b550bb8b042c76c98b34125f496b658022d542e22f49e3af4d705abeb948d,594,66345837,old-data-remote-clean
P-92p9578294978_VX-0p909619863772_LS-6p47386544357e-05_ST-309p507384821_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p30344685197e-06_H-765072ed36,b84684fc287af1b2739f5d525a357dc2a80a663da3e009cd2ddddf4d72078bce,1212,68351403,old-data-remote-clean
P-93p2349412886_VX-0p318136092994_LS-6p37701091846e-05_ST-373p005608841_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51637010363e-05_H-95ed9fb76f,a68c75444ee18521ae362bf9089501a780fb05691af5daf63a5ffbd069fb6144,459,65515066,old-data-local
P-93p7392388905_VX-0p76284290369_LS-5p63100861802e-05_ST-349p958485388_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p32387163816e-06_H-5cefbb31d2,8c7fc888d0a21399a9b011240322f0433e4fb91a8cabe5f8c1cd5fa18adfe621,1026,68272813,old-data-remote-clean
P-93p7887593651_VX-0p596649793105_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p13380310062e-06_H-306f9d252b,21586a639969bbc839ab7bbda3cbbe20fc0085666d45f916dae197408e56e76e,1239,46702075,old-data-local
P-95p3163706926_VX-0p805137875644_LS-4p85393429372e-05_ST-366p295455669_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p99167018339e-06_H-270d04032e,085365c9f6dd2e74a064cd586056438abc650e8392e4e93ba6676825c96ae6a8,1051,14591722,old-data-local
P-96p3048792257_VX-0p802808589305_LS-5p4654094879e-05_ST-371p269771919_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00905454586e-06_H-24e0a43587,7994a8b231c8939da4778ae31f4af8821a339b0f7f2b45b31ad22de1534ef796,1080,68361198,old-data-local
P-97p5646849269_VX-0p800614374072_LS-8p74302358335e-05_ST-345p052442693_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p02552334713e-06_H-b41981edcb,2a00ca8bd6c67ea4a7e2d305f8184f32ba42b443d03286b8c9210e6c3b534f72,1083,68814824,old-data-remote-clean
P-97p6596954152_VX-0p666705631564_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p80451054123e-06_H-b0e5aed98c,eccc89b0740a373a0cd5d8e82cbe3e8893e1b04332932f3e867b937af4e4fc05,1380,47652993,old-data-local
P-97p9405338961_VX-0p913267755474_LS-7p48831340213e-05_ST-390p809181728_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p28226314145e-06_H-0b12abf205,385ff387b3ee7c5c5a8f1c1efd4be31166a038451b362ff5b272923d50d7f0a9,1212,68757542,old-data-remote-clean
P-98p2720448178_VX-0p404108184606_LS-6p2082238115e-05_ST-312p013044035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p19376958616e-05_H-e0ed0fec98,50b0c69c69d8bafcaa73fb264112a3a96d56af521f43ef249c30fa12174c21fb,567,66225835,old-data-local
P-98p5137427197_VX-0p87794698955_LS-7p93698578539e-05_ST-325p506902574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p33865836642e-06_H-bf889bf790,23bb01d5585bb6acb2462f424ae2c7f254bfae08527ff1becb72d51dfb134413,552,40312994,old-data-local
P-98p6430415843_VX-0p873233253177_LS-7p66258838728e-05_ST-323p115187787_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p52443529316e-06_H-95ed9fb76f,56f76c66d77f52bdf89976901af60d8276597011639bd0fd93b067311f723709,1161,68538742,old-data-local
P-99p0936052974_VX-0p300439480401_LS-4p95355776339e-05_ST-340p036700638_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60568797302e-05_H-701e6757d1,ad563e332957a7f4d7420a030fa5c99a646aa31ca1b0c02980fd6380cca9d187,435,65439360,old-data-local
P-99p5435087092_VX-0p559592851831_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p34132747676e-06_H-306f9d252b,682d7a19a413c491b367212a4da1bec4a0a9d71d1437614df1e2038ae8e839ee,1135,14795115,old-data-local
P-99p7580068976_VX-0p617169232141_LS-5p71058654975e-05_ST-337p763092798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p81652803119e-06_H-765e346b33,0854d1f1d171d98846125270c91f7484ce130f328e401112ca3aa5b37fd10a17,811,14094023,old-data-local
