analysis_label,config_fingerprint,target,method,fold_index,heldout_simulation_id,heldout_numeric_simulation_id,optimized_kernel,optimized_length_scale,optimized_signal_variance_normalized,optimized_noise_variance_normalized,optimized_noise_std_normalized,optimized_noise_std_um,noise_std_fraction_training_target_std,training_alpha_normalized_min,training_alpha_normalized_median,training_alpha_normalized_max,log_marginal_likelihood,runtime_seconds,warning_count,convergence_warning_count,warnings,convergence_status,failed_fold,constant_bound_hit,constant_bound_side,length_scale_bound_hit,length_scale_bound_side,noise_bound_hit,noise_bound_side,any_hyperparameter_bound_hit,fold_random_seed
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,69,sim_00070,70,"0.796**2 * Matern(length_scale=0.798, nu=1.5)",0.7980586933047071,0.6331637516471892,,,,,1e-06,1e-06,1e-06,-191.7419665800034,0.6558389999845531,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2704514513
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,70,sim_00071,71,"0.796**2 * Matern(length_scale=0.799, nu=1.5)",0.7991278091739302,0.6337168041398867,,,,,1e-06,1e-06,1e-06,-192.03863262966888,0.7169737000076566,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1703212143
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,71,sim_00072,72,"0.796**2 * Matern(length_scale=0.799, nu=1.5)",0.7993430613594747,0.6334344799009428,,,,,1e-06,1e-06,1e-06,-191.73758357500267,0.6963900999980979,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2789321801
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,72,sim_00073,73,"0.796**2 * Matern(length_scale=0.796, nu=1.5)",0.7963730592903284,0.6337732259870122,,,,,1e-06,1e-06,1e-06,-192.14457791741145,0.692518600000767,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,465829353
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,73,sim_00074,74,"0.796**2 * Matern(length_scale=0.797, nu=1.5)",0.796703958512844,0.6329276507069304,,,,,1e-06,1e-06,1e-06,-191.8062076823206,0.5416284000093583,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2418458218
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,74,sim_00075,75,"0.795**2 * Matern(length_scale=0.797, nu=1.5)",0.7967274643137137,0.6328049965592876,,,,,1e-06,1e-06,1e-06,-192.1131063464928,0.5431628999940585,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3249527588
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,75,sim_00076,76,"0.796**2 * Matern(length_scale=0.796, nu=1.5)",0.7964839200830885,0.6334667314183863,,,,,1e-06,1e-06,1e-06,-191.89702978666725,0.980595800006995,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1091872155
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,76,sim_00077,77,"0.795**2 * Matern(length_scale=0.796, nu=1.5)",0.7964479071939883,0.6326376435765292,,,,,1e-06,1e-06,1e-06,-191.92720821538552,0.9233866999857128,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,489827957
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,77,sim_00078,78,"0.796**2 * Matern(length_scale=0.798, nu=1.5)",0.7978003041472709,0.6343013629389024,,,,,1e-06,1e-06,1e-06,-192.44342342607465,0.6875789999903645,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,926204943
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,78,sim_00079,79,"0.796**2 * Matern(length_scale=0.797, nu=1.5)",0.7965309816408066,0.6329439474925922,,,,,1e-06,1e-06,1e-06,-192.38205061247095,0.6555854000034742,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2117825729
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,79,sim_00080,80,"0.796**2 * Matern(length_scale=0.799, nu=1.5)",0.7990222694649034,0.6338725831076343,,,,,1e-06,1e-06,1e-06,-191.81931926033067,0.6601615000108723,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4044173790
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,80,sim_00081,81,"0.795**2 * Matern(length_scale=0.797, nu=1.5)",0.7970590740387493,0.6322914414378091,,,,,1e-06,1e-06,1e-06,-192.028398683132,0.6349136999924667,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,751667343
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,81,sim_00082,82,"0.796**2 * Matern(length_scale=0.797, nu=1.5)",0.7965637543744164,0.6340015902298229,,,,,1e-06,1e-06,1e-06,-192.4214610934305,0.861480899999151,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2582354826
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,82,sim_00083,83,"0.796**2 * Matern(length_scale=0.797, nu=1.5)",0.7972276551645872,0.6329203321521236,,,,,1e-06,1e-06,1e-06,-192.0657096712737,0.5549216000072192,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2598038294
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,83,sim_00084,84,"0.795**2 * Matern(length_scale=0.797, nu=1.5)",0.7973358372871939,0.6322999022578605,,,,,1e-06,1e-06,1e-06,-192.01344762916412,0.5089557000028435,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,238099682
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,84,sim_00085,85,"0.795**2 * Matern(length_scale=0.796, nu=1.5)",0.7957559729584434,0.632464376976417,,,,,1e-06,1e-06,1e-06,-191.9304198844372,0.7815781999961473,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2391547448
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,85,sim_00086,86,"0.796**2 * Matern(length_scale=0.799, nu=1.5)",0.7987750806511956,0.6336314229319907,,,,,1e-06,1e-06,1e-06,-191.89584219200768,0.486248200002592,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3873933309
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,86,sim_00087,87,"0.797**2 * Matern(length_scale=0.798, nu=1.5)",0.7982219622264707,0.6354523582029751,,,,,1e-06,1e-06,1e-06,-192.59331086584484,1.4074258000182454,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1750116960
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,87,sim_00088,88,"0.796**2 * Matern(length_scale=0.796, nu=1.5)",0.7964715581712264,0.6334944392694775,,,,,1e-06,1e-06,1e-06,-191.99939001934356,0.8323058999958448,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,392924417
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,88,sim_00089,89,"0.798**2 * Matern(length_scale=0.798, nu=1.5)",0.798360022572593,0.6360679677873798,,,,,1e-06,1e-06,1e-06,-192.54489903334792,0.9819738999940456,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2667053445
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,89,sim_00090,90,"0.799**2 * Matern(length_scale=0.797, nu=1.5)",0.7971131329861714,0.637981097980793,,,,,1e-06,1e-06,1e-06,-193.1027923298011,1.466726499987999,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1005957031
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,90,sim_00091,91,"0.795**2 * Matern(length_scale=0.797, nu=1.5)",0.7968438318262732,0.6323299385824576,,,,,1e-06,1e-06,1e-06,-192.00132380958468,1.0531893000006676,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1735431860
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,91,sim_00092,92,"0.796**2 * Matern(length_scale=0.8, nu=1.5)",0.7995716506595119,0.6333927852538528,,,,,1e-06,1e-06,1e-06,-191.60091427531285,0.559792899992317,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2107672389
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,92,sim_00093,93,"0.795**2 * Matern(length_scale=0.797, nu=1.5)",0.7972428011009955,0.6323149599815078,,,,,1e-06,1e-06,1e-06,-192.0668831241415,1.183082999981707,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4124019627
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,93,sim_00094,94,"0.795**2 * Matern(length_scale=0.797, nu=1.5)",0.7972727615551,0.6323944371948944,,,,,1e-06,1e-06,1e-06,-192.05459044608315,0.7450678000168409,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2760569451
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,94,sim_00095,95,"0.798**2 * Matern(length_scale=0.798, nu=1.5)",0.7976346793650568,0.6369427790082941,,,,,1e-06,1e-06,1e-06,-192.4360433790389,0.7818683999939822,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2429828305
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,95,sim_00096,96,"0.796**2 * Matern(length_scale=0.796, nu=1.5)",0.7963976728060577,0.6335014210711932,,,,,1e-06,1e-06,1e-06,-192.05489802593544,0.8046059999905992,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3804160389
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,96,sim_00097,97,"0.796**2 * Matern(length_scale=0.799, nu=1.5)",0.7986635921757698,0.6333433002110456,,,,,1e-06,1e-06,1e-06,-193.37430285501236,0.8913517000037245,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4084219120
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,97,sim_00098,98,"0.796**2 * Matern(length_scale=0.798, nu=1.5)",0.79837865941606,0.6333804279668371,,,,,1e-06,1e-06,1e-06,-193.48371678032956,1.2620909000106622,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3682169003
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,98,sim_00099,99,"0.796**2 * Matern(length_scale=0.797, nu=1.5)",0.7969273261319947,0.633765644067224,,,,,1e-06,1e-06,1e-06,-192.5078014299163,1.1687671999970917,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4174271177
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,99,sim_00100,100,"0.799**2 * Matern(length_scale=0.796, nu=1.5)",0.796178103530448,0.6385521968790249,,,,,1e-06,1e-06,1e-06,-193.621908656303,1.0419222000055015,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,43870746
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,100,sim_00101,101,"0.788**2 * Matern(length_scale=0.803, nu=1.5)",0.8029312432956472,0.6213772765863795,,,,,1e-06,1e-06,1e-06,-188.68606372747416,1.0639331999991557,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3010046774
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,101,sim_00102,102,"0.798**2 * Matern(length_scale=0.798, nu=1.5)",0.7975202873793049,0.6372025963849357,,,,,1e-06,1e-06,1e-06,-192.70378036313068,1.0959394999954384,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4086353357
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,102,sim_00103,103,"0.797**2 * Matern(length_scale=0.797, nu=1.5)",0.7970372584470826,0.6355011405766805,,,,,1e-06,1e-06,1e-06,-192.64319388415865,0.7039815000025555,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,337765479
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,103,sim_00104,104,"0.796**2 * Matern(length_scale=0.797, nu=1.5)",0.796883172562485,0.6332631610710884,,,,,1e-06,1e-06,1e-06,-192.4490177515984,1.0795337000163272,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1386921625
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,104,sim_00105,105,"0.798**2 * Matern(length_scale=0.796, nu=1.5)",0.7955770837113728,0.6368400610528702,,,,,1e-06,1e-06,1e-06,-192.80643869108096,0.564274199976353,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4050329614
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,105,sim_00106,106,"0.795**2 * Matern(length_scale=0.797, nu=1.5)",0.7967884998816251,0.6327666300571674,,,,,1e-06,1e-06,1e-06,-192.1013090909517,0.8458042999845929,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2559934451
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,106,sim_00107,107,"0.798**2 * Matern(length_scale=0.799, nu=1.5)",0.7990163910186457,0.6364285753277,,,,,1e-06,1e-06,1e-06,-192.24704884100663,1.1368671999953222,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1783187716
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,107,sim_00108,108,"0.799**2 * Matern(length_scale=0.797, nu=1.5)",0.7971895309651447,0.6377728059162461,,,,,1e-06,1e-06,1e-06,-192.7520249339341,0.4967364000040106,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1765345505
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,108,sim_00109,109,"0.796**2 * Matern(length_scale=0.798, nu=1.5)",0.797832573235159,0.6330912190846758,,,,,1e-06,1e-06,1e-06,-192.24262025138816,0.6898312999983318,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2017683303
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,109,sim_00110,110,"0.796**2 * Matern(length_scale=0.797, nu=1.5)",0.7968152467275179,0.6338538231852047,,,,,1e-06,1e-06,1e-06,-192.2478024609273,0.6009406000084709,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3830335343
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,110,sim_00111,111,"0.796**2 * Matern(length_scale=0.797, nu=1.5)",0.7972307556020419,0.6340822879802899,,,,,1e-06,1e-06,1e-06,-192.10608808110885,0.6996918999939226,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,563567334
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,111,sim_00112,112,"0.796**2 * Matern(length_scale=0.799, nu=1.5)",0.7993408090951318,0.633786400615066,,,,,1e-06,1e-06,1e-06,-191.67499608532484,0.6602291000017431,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,352889267
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,112,sim_00113,113,"0.795**2 * Matern(length_scale=0.798, nu=1.5)",0.797508026200062,0.6323942460872921,,,,,1e-06,1e-06,1e-06,-192.1213475570447,0.3418639999872539,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1022709135
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,113,sim_00114,114,"0.796**2 * Matern(length_scale=0.801, nu=1.5)",0.8005073863580559,0.6336791892982896,,,,,1e-06,1e-06,1e-06,-191.45042473314984,0.5954698999994434,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2865767113
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,114,sim_00115,115,"0.8**2 * Matern(length_scale=0.797, nu=1.5)",0.7965572035604896,0.6406417643934916,,,,,1e-06,1e-06,1e-06,-193.7098683562052,0.3372158000129275,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1525391924
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,115,sim_00116,116,"0.796**2 * Matern(length_scale=0.797, nu=1.5)",0.7965696273353622,0.6338992508784932,,,,,1e-06,1e-06,1e-06,-192.19322484093573,0.457162500009872,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2884033494
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,116,sim_00117,117,"0.796**2 * Matern(length_scale=0.799, nu=1.5)",0.799448795680478,0.633231718040911,,,,,1e-06,1e-06,1e-06,-191.66703015831743,0.5652326999988873,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3425019633
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,117,sim_00118,118,"0.797**2 * Matern(length_scale=0.796, nu=1.5)",0.7963611794366544,0.6350872941959577,,,,,1e-06,1e-06,1e-06,-192.51868629791144,0.5697938000084832,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1363569895
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,118,sim_00119,119,"0.797**2 * Matern(length_scale=0.797, nu=1.5)",0.7965648141351193,0.6358601441643423,,,,,1e-06,1e-06,1e-06,-192.9219717594779,0.9267887999885716,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,662439161
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,119,sim_00120,120,"0.795**2 * Matern(length_scale=0.797, nu=1.5)",0.7971440447912298,0.6319972813301029,,,,,1e-06,1e-06,1e-06,-192.4056034608322,0.5317449000140186,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3803098611
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,120,sim_00121,121,"0.795**2 * Matern(length_scale=0.799, nu=1.5)",0.7988811651277244,0.632690543734789,,,,,1e-06,1e-06,1e-06,-191.9363544328945,0.4792335999954957,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,803962639
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,121,sim_00122,122,"0.798**2 * Matern(length_scale=0.798, nu=1.5)",0.7979481033228758,0.636171549712455,,,,,1e-06,1e-06,1e-06,-192.48814963472145,0.4840228999964893,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3469745802
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,122,sim_00123,123,"0.799**2 * Matern(length_scale=0.799, nu=1.5)",0.799350176192885,0.6376916967640688,,,,,1e-06,1e-06,1e-06,-192.65105441338133,0.8139075999788474,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1165495878
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,123,sim_00124,124,"0.8**2 * Matern(length_scale=0.797, nu=1.5)",0.7971948978079085,0.6401366260009032,,,,,1e-06,1e-06,1e-06,-193.24759841450503,0.7523701000027359,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,849786183
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,124,sim_00125,125,"0.8**2 * Matern(length_scale=0.798, nu=1.5)",0.7978113064285431,0.6395873093855656,,,,,1e-06,1e-06,1e-06,-193.07920315427876,1.2517014000040945,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3399441448
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,depth,A_tiny_jitter,125,sim_00126,126,"0.799**2 * Matern(length_scale=0.796, nu=1.5)",0.7961249046903547,0.6389133563784481,,,,,1e-06,1e-06,1e-06,-193.20513474925664,0.7656474999967031,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2768764294
