run_id,repeat,subset,train_labels,roc_auc,pr_auc,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,false_negative,false_positive,true_negative,true_positive,row_count
w85__r112_f02,112,B1_q20,324,0.9571428571428572,0.9379251700680271,0.8823529411764706,0.8785714285714286,0.8571428571428571,0.9,1,1,9,6,17
w85__r112_f02,112,B1_q30,324,0.9682539682539681,0.9240362811791383,0.92,0.9007936507936507,0.8571428571428571,0.9444444444444444,1,1,17,6,25
w85__r112_f02,112,full81,324,0.993939393939394,0.9745543345543346,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,65,14,81
w85__r112_f03,112,B1_q20,324,0.7777777777777778,0.6767857142857143,0.7647058823529411,0.7638888888888888,0.75,0.7777777777777778,2,2,7,6,17
w85__r112_f03,112,B1_q30,324,0.8823529411764706,0.6767857142857143,0.84,0.8161764705882353,0.75,0.8823529411764706,2,2,15,6,25
w85__r112_f03,112,full81,324,0.9818763326226013,0.9034242543171114,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,2,2,65,12,81
w85__r112_f04,112,B1_q20,324,0.9848484848484849,0.9761904761904762,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,1,0,11,5,17
w85__r112_f04,112,B1_q30,324,0.9930555555555556,0.9888888888888889,0.96,0.9444444444444444,0.8888888888888888,1.0,1,0,16,8,25
w85__r112_f04,112,full81,324,0.9989339019189765,0.9952380952380953,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,67,13,81
w85__r112_f05,112,B1_q20,324,0.8846153846153846,0.85,0.8823529411764706,0.75,0.5,1.0,2,0,13,2,17
w85__r112_f05,112,B1_q30,324,0.9583333333333333,0.9555555555555555,0.92,0.8888888888888888,0.7777777777777778,1.0,2,0,16,7,25
w85__r112_f05,112,full81,324,0.9929292929292929,0.9787878787878788,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,66,13,81
w85__r113_f01,113,B1_q20,324,0.8636363636363635,0.876984126984127,0.8823529411764706,0.8712121212121212,0.8333333333333334,0.9090909090909091,1,1,10,5,17
w85__r113_f01,113,B1_q30,324,0.9375,0.9353667392883078,0.92,0.9131944444444444,0.8888888888888888,0.9375,1,1,15,8,25
w85__r113_f01,113,full81,324,0.9888888888888889,0.9657936507936508,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,65,14,81
w85__r113_f02,113,B1_q20,324,0.8142857142857143,0.7381880024737169,0.7647058823529411,0.7357142857142858,0.5714285714285714,0.9,3,1,9,4,17
w85__r113_f02,113,B1_q30,324,0.8897058823529411,0.7915064102564102,0.84,0.7830882352941176,0.625,0.9411764705882353,3,1,16,5,25
w85__r113_f02,113,full81,324,0.9848484848484849,0.9401562180509548,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3,1,65,12,81
w85__r113_f03,113,B1_q20,324,0.9,0.6861904761904762,0.8823529411764706,0.8583333333333334,0.8,0.9166666666666666,1,1,11,4,17
w85__r113_f03,113,B1_q30,324,0.9400000000000001,0.6861904761904762,0.92,0.875,0.8,0.95,1,1,19,4,25
w85__r113_f03,113,full81,324,0.9929292929292929,0.966206146794382,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,65,14,81
w85__r113_f04,113,B1_q20,324,1.0,1.0,0.8823529411764706,0.875,0.75,1.0,2,0,9,6,17
w85__r113_f04,113,B1_q30,324,0.9930555555555556,0.9888888888888889,0.92,0.8888888888888888,0.7777777777777778,1.0,2,0,16,7,25
w85__r113_f04,113,full81,324,0.9989339019189765,0.9952380952380953,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2,0,67,12,81
w85__r113_f05,113,B1_q20,324,0.9722222222222222,0.975,0.8823529411764706,0.875,0.75,1.0,2,0,9,6,17
w85__r113_f05,113,B1_q30,324,0.9779411764705882,0.9659090909090909,0.92,0.875,0.75,1.0,2,0,17,6,25
w85__r113_f05,113,full81,324,0.9968017057569296,0.9873949579831931,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2,0,67,12,81
w85__r114_f01,114,B1_q20,324,0.9714285714285714,0.9617346938775511,0.8823529411764706,0.8785714285714286,0.8571428571428571,0.9,1,1,9,6,17
w85__r114_f01,114,B1_q30,324,0.9841269841269841,0.9617346938775511,0.92,0.9007936507936507,0.8571428571428571,0.9444444444444444,1,1,17,6,25
w85__r114_f01,114,full81,324,0.997867803837953,0.9901360544217687,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1,1,66,13,81
w85__r114_f02,114,B1_q20,324,0.8181818181818181,0.7461640211640211,0.7647058823529411,0.7045454545454546,0.5,0.9090909090909091,3,1,10,3,17
w85__r114_f02,114,B1_q30,324,0.9,0.8851190476190475,0.84,0.8166666666666667,0.7,0.9333333333333333,3,1,14,7,25
w85__r114_f02,114,full81,324,0.9838383838383838,0.9394194384906458,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484849,4,1,65,11,81
w85__r114_f03,114,B1_q20,324,0.9242424242424242,0.8773809523809524,0.8235294117647058,0.75,0.5,1.0,3,0,11,3,17
w85__r114_f03,114,B1_q30,324,0.9385964912280701,0.8486111111111111,0.88,0.75,0.5,1.0,3,0,19,3,25
w85__r114_f03,114,full81,324,0.992929292929293,0.9723622782446312,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81
w85__r114_f04,114,B1_q20,324,0.9090909090909091,0.7345238095238095,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0,1,10,6,17
w85__r114_f04,114,B1_q30,324,0.9411764705882353,0.7713789682539682,0.96,0.9705882352941176,1.0,0.9411764705882353,0,1,16,8,25
w85__r114_f04,114,full81,324,0.9914712153518124,0.9481877249734393,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0,1,66,14,81
w85__r114_f05,114,B1_q20,324,0.9857142857142858,0.982142857142857,0.9411764705882353,0.9285714285714286,0.8571428571428571,1.0,1,0,10,6,17
w85__r114_f05,114,B1_q30,324,0.9791666666666666,0.9722222222222223,0.96,0.9444444444444444,0.8888888888888888,1.0,1,0,16,8,25
w85__r114_f05,114,full81,324,0.9969696969696971,0.9888888888888889,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1,0,66,14,81
w85__r115_f01,115,B1_q20,324,0.8636363636363636,0.7551587301587301,0.7058823529411765,0.6212121212121212,0.3333333333333333,0.9090909090909091,4,1,10,2,17
w85__r115_f01,115,B1_q30,324,0.8968253968253969,0.7813448456305598,0.8,0.6865079365079365,0.42857142857142855,0.9444444444444444,4,1,17,3,25
w85__r115_f01,115,full81,324,0.9848484848484849,0.9413899172722702,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484849,4,1,65,11,81
w85__r115_f02,115,B1_q20,324,0.9571428571428571,0.9769230769230769,0.9411764705882353,0.95,0.9,1.0,1,0,7,9,17
w85__r115_f02,115,B1_q30,324,0.9733333333333334,0.9714285714285714,0.96,0.95,0.9,1.0,1,0,15,9,25
w85__r115_f02,115,full81,324,0.995959595959596,0.9859649122807017,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1,0,66,14,81
w85__r115_f03,115,B1_q20,324,0.9423076923076923,0.8928571428571428,0.9411764705882353,0.875,0.75,1.0,1,0,13,3,17
w85__r115_f03,115,B1_q30,324,0.97,0.925,0.96,0.9,0.8,1.0,1,0,20,4,25
w85__r115_f03,115,full81,324,0.9968017057569296,0.9873949579831931,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,67,13,81
w85__r115_f04,115,B1_q20,324,1.0,1.0,0.8823529411764706,0.8571428571428572,0.7142857142857143,1.0,2,0,10,5,17
w85__r115_f04,115,B1_q30,324,1.0,1.0,0.92,0.8888888888888888,0.7777777777777778,1.0,2,0,16,7,25
w85__r115_f04,115,full81,324,1.0,1.0,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2,0,67,12,81
w85__r115_f05,115,B1_q20,324,0.8857142857142858,0.7968253968253969,0.8823529411764706,0.9,1.0,0.8,0,2,8,7,17
w85__r115_f05,115,B1_q30,324,0.9333333333333333,0.8655880230880231,0.92,0.9333333333333333,1.0,0.8666666666666667,0,2,13,10,25
w85__r115_f05,115,full81,324,0.98989898989899,0.9482431838314191,0.9753086419753086,0.9848484848484849,1.0,0.9696969696969697,0,2,64,15,81
w85__r116_f01,116,B1_q20,324,0.9545454545454546,0.9444444444444444,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,1,0,11,5,17
w85__r116_f01,116,B1_q30,324,0.9779411764705882,0.9659090909090909,0.96,0.9375,0.875,1.0,1,0,17,7,25
w85__r116_f01,116,full81,324,0.9969696969696971,0.9888888888888889,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1,0,66,14,81
w85__r116_f02,116,B1_q20,324,0.9027777777777778,0.9208333333333334,0.8235294117647058,0.8125,0.625,1.0,3,0,9,5,17
w85__r116_f02,116,B1_q30,324,0.9415584415584415,0.9456168831168832,0.88,0.8636363636363636,0.7272727272727273,1.0,3,0,14,8,25
w85__r116_f02,116,full81,324,0.9888888888888888,0.9634085213032582,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81
w85__r116_f03,116,B1_q20,324,0.8888888888888888,0.7713789682539682,0.9411764705882353,0.9444444444444444,1.0,0.8888888888888888,0,1,8,8,17
w85__r116_f03,116,B1_q30,324,0.9411764705882353,0.7713789682539682,0.96,0.9705882352941176,1.0,0.9411764705882353,0,1,16,8,25
w85__r116_f03,116,full81,324,0.9904051172707888,0.9379836433407861,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0,1,66,14,81
w85__r116_f04,116,B1_q20,324,0.9393939393939393,0.9107142857142857,0.8823529411764706,0.8333333333333333,0.6666666666666666,1.0,2,0,11,4,17
w85__r116_f04,116,B1_q30,324,0.9722222222222222,0.9575757575757575,0.92,0.8888888888888888,0.7777777777777778,1.0,2,0,16,7,25
w85__r116_f04,116,full81,324,0.9959595959595959,0.9838235294117647,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,66,13,81
w85__r116_f05,116,B1_q20,324,0.8461538461538461,0.65,0.7647058823529411,0.6730769230769231,0.5,0.8461538461538461,2,2,11,2,17
w85__r116_f05,116,B1_q30,324,0.9298245614035088,0.8301587301587301,0.84,0.7807017543859649,0.6666666666666666,0.8947368421052632,2,2,17,4,25
w85__r116_f05,116,full81,324,0.9914712153518124,0.9643990929705215,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,2,2,65,12,81
w85__r117_f01,117,B1_q20,324,0.9857142857142858,0.982142857142857,0.8823529411764706,0.8571428571428572,0.7142857142857143,1.0,2,0,10,5,17
w85__r117_f01,117,B1_q30,324,0.9926470588235294,0.9861111111111112,0.92,0.875,0.75,1.0,2,0,17,6,25
w85__r117_f01,117,full81,324,0.998989898989899,0.9958333333333333,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,66,13,81
w85__r117_f02,117,B1_q20,324,0.8857142857142857,0.8520408163265305,0.7647058823529411,0.7571428571428571,0.7142857142857143,0.8,2,2,8,5,17
w85__r117_f02,117,B1_q30,324,0.926470588235294,0.8687500000000001,0.84,0.8161764705882353,0.75,0.8823529411764706,2,2,15,6,25
w85__r117_f02,117,full81,324,0.98989898989899,0.9601831123812548,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,2,2,64,13,81
w85__r117_f03,117,B1_q20,324,0.9,0.7545918367346939,0.7647058823529411,0.7357142857142858,0.5714285714285714,0.9,3,1,9,4,17
w85__r117_f03,117,B1_q30,324,0.9338235294117647,0.7602678571428572,0.84,0.7830882352941176,0.625,0.9411764705882353,3,1,16,5,25
w85__r117_f03,117,full81,324,0.9888888888888889,0.9342749298631651,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3,1,65,12,81
w85__r117_f04,117,B1_q20,324,0.8787878787878788,0.8375,0.8235294117647058,0.75,0.5,1.0,3,0,11,3,17
w85__r117_f04,117,B1_q30,324,0.9117647058823529,0.8543851981351982,0.84,0.75,0.5,1.0,4,0,17,4,25
w85__r117_f04,117,full81,324,0.9850746268656716,0.9425736961451248,0.9506172839506173,0.8571428571428572,0.7142857142857143,1.0,4,0,67,10,81
w85__r117_f05,117,B1_q20,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,10,7,17
w85__r117_f05,117,B1_q30,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,16,9,25
w85__r117_f05,117,full81,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,67,14,81
w85__r118_f01,118,B1_q20,324,0.9714285714285714,0.9833333333333333,0.8235294117647058,0.85,0.7,1.0,3,0,7,7,17
w85__r118_f01,118,B1_q30,324,0.9870129870129871,0.9860139860139859,0.88,0.8636363636363636,0.7272727272727273,1.0,3,0,14,8,25
w85__r118_f01,118,full81,324,0.997979797979798,0.992156862745098,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81
w85__r118_f02,118,B1_q20,324,0.9090909090909091,0.7345238095238095,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2,1,10,4,17
w85__r118_f02,118,B1_q30,324,0.9473684210526316,0.7345238095238095,0.88,0.8070175438596491,0.6666666666666666,0.9473684210526315,2,1,18,4,25
w85__r118_f02,118,full81,324,0.991919191919192,0.9558085433085433,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,65,13,81
w85__r118_f03,118,B1_q20,324,0.8888888888888888,0.889373897707231,0.8235294117647058,0.8263888888888888,0.7777777777777778,0.875,2,1,7,7,17
w85__r118_f03,118,B1_q30,324,0.9466666666666668,0.9123595848595848,0.88,0.8666666666666667,0.8,0.9333333333333333,2,1,14,8,25
w85__r118_f03,118,full81,324,0.990909090909091,0.9600141963299859,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,65,13,81
w85__r118_f04,118,B1_q20,324,0.8846153846153846,0.7291666666666666,0.8235294117647058,0.7115384615384616,0.5,0.9230769230769231,2,1,12,2,17
w85__r118_f04,118,B1_q30,324,0.9473684210526316,0.8722222222222222,0.88,0.8070175438596491,0.6666666666666666,0.9473684210526315,2,1,18,4,25
w85__r118_f04,118,full81,324,0.9914712153518124,0.9661846925004818,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2,1,66,12,81
w85__r118_f05,118,B1_q20,324,0.9714285714285715,0.9682539682539681,0.9411764705882353,0.9285714285714286,0.8571428571428571,1.0,1,0,10,6,17
w85__r118_f05,118,B1_q30,324,0.9852941176470588,0.975,0.96,0.9375,0.875,1.0,1,0,17,7,25
w85__r118_f05,118,full81,324,0.9978678038379531,0.9910714285714284,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,67,13,81
w85__r119_f01,119,B1_q20,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,13,4,17
w85__r119_f01,119,B1_q30,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,18,7,25
w85__r119_f01,119,full81,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,66,15,81
w85__r119_f02,119,B1_q20,324,0.8611111111111112,0.8356150793650794,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,3,1,8,5,17
w85__r119_f02,119,B1_q30,324,0.9097222222222222,0.8317340067340069,0.84,0.8020833333333333,0.6666666666666666,0.9375,3,1,15,6,25
w85__r119_f02,119,full81,324,0.9868686868686868,0.9433956892780422,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3,1,65,12,81
w85__r119_f03,119,B1_q20,324,0.9545454545454546,0.9444444444444444,0.8235294117647058,0.75,0.5,1.0,3,0,11,3,17
w85__r119_f03,119,B1_q30,324,0.9779411764705882,0.9659090909090909,0.88,0.8125,0.625,1.0,3,0,17,5,25
w85__r119_f03,119,full81,324,0.9969696969696971,0.9888888888888889,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81
w85__r119_f04,119,B1_q20,324,1.0,1.0,0.8823529411764706,0.875,0.75,1.0,2,0,9,6,17
w85__r119_f04,119,B1_q30,324,1.0,1.0,0.92,0.8888888888888888,0.7777777777777778,1.0,2,0,16,7,25
w85__r119_f04,119,full81,324,1.0,1.0,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3,0,67,11,81
w85__r119_f05,119,B1_q20,324,0.8181818181818181,0.6685897435897435,0.7647058823529411,0.7803030303030303,0.8333333333333334,0.7272727272727273,1,3,8,5,17
w85__r119_f05,119,B1_q30,324,0.8888888888888888,0.6962585034013605,0.84,0.8452380952380952,0.8571428571428571,0.8333333333333334,1,3,15,6,25
w85__r119_f05,119,full81,324,0.9829424307036247,0.9167715221286648,0.9506172839506173,0.9418976545842217,0.9285714285714286,0.9552238805970149,1,3,64,13,81
w85__r120_f01,120,B1_q20,324,0.8611111111111112,0.7765792849126182,0.8235294117647058,0.8263888888888888,0.7777777777777778,0.875,2,1,7,7,17
w85__r120_f01,120,B1_q30,324,0.9333333333333333,0.8404365079365079,0.88,0.8666666666666667,0.8,0.9333333333333333,2,1,14,8,25
w85__r120_f01,120,full81,324,0.9888888888888889,0.9342749298631652,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,65,13,81
w85__r120_f02,120,B1_q20,324,0.9500000000000001,0.9028571428571428,0.8823529411764706,0.8583333333333334,0.8,0.9166666666666666,1,1,11,4,17
w85__r120_f02,120,B1_q30,324,0.97,0.9028571428571428,0.92,0.875,0.8,0.95,1,1,19,4,25
w85__r120_f02,120,full81,324,0.9959595959595959,0.9829505135387488,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,65,14,81
w85__r120_f03,120,B1_q20,324,0.9500000000000001,0.9028571428571428,0.8823529411764706,0.8583333333333334,0.8,0.9166666666666666,1,1,11,4,17
w85__r120_f03,120,B1_q30,324,0.963235294117647,0.932426948051948,0.92,0.9080882352941176,0.875,0.9411764705882353,1,1,16,7,25
w85__r120_f03,120,full81,324,0.9946695095948828,0.9767984116723611,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1,1,66,13,81
w85__r120_f04,120,B1_q20,324,0.9305555555555556,0.9427083333333333,0.8235294117647058,0.8125,0.625,1.0,3,0,9,5,17
w85__r120_f04,120,B1_q30,324,0.9675324675324675,0.9674931129476584,0.88,0.8636363636363636,0.7272727272727273,1.0,3,0,14,8,25
w85__r120_f04,120,full81,324,0.994949494949495,0.9815204678362573,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81
w85__r120_f05,120,B1_q20,324,0.9090909090909091,0.8857142857142856,0.8235294117647058,0.75,0.5,1.0,3,0,11,3,17
w85__r120_f05,120,B1_q30,324,0.9444444444444444,0.9047619047619049,0.88,0.7857142857142857,0.5714285714285714,1.0,3,0,18,4,25
w85__r120_f05,120,full81,324,0.9914712153518124,0.9690476190476189,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3,0,67,11,81
