policy,run_id,repeat,fold,subset,metric,end_budget,aulc
coverage_then_margin_B40,w85__r104_f05,104,5,B1_q30,accuracy,40,0.9191666666666668
coverage_then_margin_B40,w85__r104_f05,104,5,B1_q30,accuracy,80,0.929375
coverage_then_margin_B40,w85__r104_f05,104,5,B1_q30,balanced_accuracy,40,0.9003472222222221
coverage_then_margin_B40,w85__r104_f05,104,5,B1_q30,balanced_accuracy,80,0.9125000000000001
coverage_then_margin_B40,w85__r104_f05,104,5,full81,accuracy,40,0.9750514403292181
coverage_then_margin_B40,w85__r104_f05,104,5,full81,accuracy,80,0.9782021604938271
coverage_then_margin_B40,w85__r104_f05,104,5,full81,balanced_accuracy,40,0.9301816808813079
coverage_then_margin_B40,w85__r104_f05,104,5,full81,balanced_accuracy,80,0.9382662579957357
coverage_then_margin_B40,w85__r105_f01,105,1,B1_q20,accuracy,40,0.7953431372549019
coverage_then_margin_B40,w85__r105_f01,105,1,B1_q20,accuracy,80,0.8065257352941175
coverage_then_margin_B40,w85__r105_f01,105,1,B1_q20,balanced_accuracy,40,0.5565476190476191
coverage_then_margin_B40,w85__r105_f01,105,1,B1_q20,balanced_accuracy,80,0.5848214285714286
coverage_then_margin_B40,w85__r105_f01,105,1,B1_q30,accuracy,40,0.8608333333333333
coverage_then_margin_B40,w85__r105_f01,105,1,B1_q30,accuracy,80,0.8684375
coverage_then_margin_B40,w85__r105_f01,105,1,B1_q30,balanced_accuracy,40,0.7694627192982456
coverage_then_margin_B40,w85__r105_f01,105,1,B1_q30,balanced_accuracy,80,0.7838199013157894
coverage_then_margin_B40,w85__r105_f01,105,1,full81,accuracy,40,0.9570473251028807
coverage_then_margin_B40,w85__r105_f01,105,1,full81,accuracy,80,0.9593942901234567
coverage_then_margin_B40,w85__r105_f01,105,1,full81,balanced_accuracy,40,0.9108585858585859
coverage_then_margin_B40,w85__r105_f01,105,1,full81,balanced_accuracy,80,0.9165246212121213
coverage_then_margin_B40,w85__r105_f02,105,2,B1_q20,accuracy,40,0.77328431372549
coverage_then_margin_B40,w85__r105_f02,105,2,B1_q20,accuracy,80,0.8331801470588236
coverage_then_margin_B40,w85__r105_f02,105,2,B1_q20,balanced_accuracy,40,0.7776331018518517
coverage_then_margin_B40,w85__r105_f02,105,2,B1_q20,balanced_accuracy,80,0.8349066840277779
coverage_then_margin_B40,w85__r105_f02,105,2,B1_q30,accuracy,40,0.8191666666666667
coverage_then_margin_B40,w85__r105_f02,105,2,B1_q30,accuracy,80,0.8765625
coverage_then_margin_B40,w85__r105_f02,105,2,B1_q30,balanced_accuracy,40,0.8048611111111111
coverage_then_margin_B40,w85__r105_f02,105,2,B1_q30,balanced_accuracy,80,0.8679687500000002
coverage_then_margin_B40,w85__r105_f02,105,2,full81,accuracy,40,0.9434156378600823
coverage_then_margin_B40,w85__r105_f02,105,2,full81,accuracy,80,0.9616126543209876
coverage_then_margin_B40,w85__r105_f02,105,2,full81,balanced_accuracy,40,0.8886926972281449
coverage_then_margin_B40,w85__r105_f02,105,2,full81,balanced_accuracy,80,0.9266932635927505
coverage_then_margin_B40,w85__r105_f03,105,3,B1_q20,accuracy,40,0.7916666666666666
coverage_then_margin_B40,w85__r105_f03,105,3,B1_q20,accuracy,80,0.8088235294117645
coverage_then_margin_B40,w85__r105_f03,105,3,B1_q20,balanced_accuracy,40,0.7829861111111112
coverage_then_margin_B40,w85__r105_f03,105,3,B1_q20,balanced_accuracy,80,0.798828125
coverage_then_margin_B40,w85__r105_f03,105,3,B1_q30,accuracy,40,0.8583333333333334
coverage_then_margin_B40,w85__r105_f03,105,3,B1_q30,accuracy,80,0.87
coverage_then_margin_B40,w85__r105_f03,105,3,B1_q30,balanced_accuracy,40,0.7993259803921569
coverage_then_margin_B40,w85__r105_f03,105,3,B1_q30,balanced_accuracy,80,0.8061810661764706
coverage_then_margin_B40,w85__r105_f03,105,3,full81,accuracy,40,0.955761316872428
coverage_then_margin_B40,w85__r105_f03,105,3,full81,accuracy,80,0.9596836419753085
coverage_then_margin_B40,w85__r105_f03,105,3,full81,balanced_accuracy,40,0.8908582089552239
coverage_then_margin_B40,w85__r105_f03,105,3,full81,balanced_accuracy,80,0.8917577292110872
coverage_then_margin_B40,w85__r105_f04,105,4,B1_q20,accuracy,40,0.8664215686274509
coverage_then_margin_B40,w85__r105_f04,105,4,B1_q20,accuracy,80,0.8391544117647057
coverage_then_margin_B40,w85__r105_f04,105,4,B1_q20,balanced_accuracy,40,0.8708333333333335
coverage_then_margin_B40,w85__r105_f04,105,4,B1_q20,balanced_accuracy,80,0.8304687499999999
coverage_then_margin_B40,w85__r105_f04,105,4,B1_q30,accuracy,40,0.9091666666666667
coverage_then_margin_B40,w85__r105_f04,105,4,B1_q30,accuracy,80,0.890625
coverage_then_margin_B40,w85__r105_f04,105,4,B1_q30,balanced_accuracy,40,0.9121527777777777
coverage_then_margin_B40,w85__r105_f04,105,4,B1_q30,balanced_accuracy,80,0.8833333333333335
coverage_then_margin_B40,w85__r105_f04,105,4,full81,accuracy,40,0.9719650205761318
coverage_then_margin_B40,w85__r105_f04,105,4,full81,accuracy,80,0.9662422839506173
coverage_then_margin_B40,w85__r105_f04,105,4,full81,balanced_accuracy,40,0.9640151515151515
coverage_then_margin_B40,w85__r105_f04,105,4,full81,balanced_accuracy,80,0.9398437500000001
coverage_then_margin_B40,w85__r105_f05,105,5,B1_q20,accuracy,40,0.9509803921568628
coverage_then_margin_B40,w85__r105_f05,105,5,B1_q20,accuracy,80,0.9489889705882354
coverage_then_margin_B40,w85__r105_f05,105,5,B1_q20,balanced_accuracy,40,0.9409722222222222
coverage_then_margin_B40,w85__r105_f05,105,5,B1_q20,balanced_accuracy,80,0.9278645833333334
coverage_then_margin_B40,w85__r105_f05,105,5,B1_q30,accuracy,40,0.965
coverage_then_margin_B40,w85__r105_f05,105,5,B1_q30,accuracy,80,0.9646874999999999
coverage_then_margin_B40,w85__r105_f05,105,5,B1_q30,balanced_accuracy,40,0.9575066137566138
coverage_then_margin_B40,w85__r105_f05,105,5,B1_q30,balanced_accuracy,80,0.9485367063492065
coverage_then_margin_B40,w85__r105_f05,105,5,full81,accuracy,40,0.9891975308641974
coverage_then_margin_B40,w85__r105_f05,105,5,full81,accuracy,80,0.9891010802469136
coverage_then_margin_B40,w85__r105_f05,105,5,full81,balanced_accuracy,40,0.982638888888889
coverage_then_margin_B40,w85__r105_f05,105,5,full81,balanced_accuracy,80,0.9774147727272728
coverage_then_margin_B40,w85__r106_f01,106,1,B1_q20,accuracy,40,0.8590686274509803
coverage_then_margin_B40,w85__r106_f01,106,1,B1_q20,accuracy,80,0.8763786764705883
coverage_then_margin_B40,w85__r106_f01,106,1,B1_q20,balanced_accuracy,40,0.7604166666666666
coverage_then_margin_B40,w85__r106_f01,106,1,B1_q20,balanced_accuracy,80,0.7907552083333333
coverage_then_margin_B40,w85__r106_f01,106,1,B1_q30,accuracy,40,0.9041666666666668
coverage_then_margin_B40,w85__r106_f01,106,1,B1_q30,accuracy,80,0.9159375000000001
coverage_then_margin_B40,w85__r106_f01,106,1,B1_q30,balanced_accuracy,40,0.8288690476190476
coverage_then_margin_B40,w85__r106_f01,106,1,B1_q30,balanced_accuracy,80,0.8505704365079365
coverage_then_margin_B40,w85__r106_f01,106,1,full81,accuracy,40,0.9704218106995887
coverage_then_margin_B40,w85__r106_f01,106,1,full81,accuracy,80,0.9740547839506173
coverage_then_margin_B40,w85__r106_f01,106,1,full81,balanced_accuracy,40,0.9201388888888888
coverage_then_margin_B40,w85__r106_f01,106,1,full81,balanced_accuracy,80,0.9303503787878789
coverage_then_margin_B40,w85__r106_f02,106,2,B1_q20,accuracy,40,0.7696078431372548
coverage_then_margin_B40,w85__r106_f02,106,2,B1_q20,accuracy,80,0.7665441176470588
coverage_then_margin_B40,w85__r106_f02,106,2,B1_q20,balanced_accuracy,40,0.7412202380952381
coverage_then_margin_B40,w85__r106_f02,106,2,B1_q20,balanced_accuracy,80,0.7377790178571428
coverage_then_margin_B40,w85__r106_f02,106,2,B1_q30,accuracy,40,0.8091666666666667
coverage_then_margin_B40,w85__r106_f02,106,2,B1_q30,accuracy,80,0.8256249999999999
coverage_then_margin_B40,w85__r106_f02,106,2,B1_q30,balanced_accuracy,40,0.7850694444444445
coverage_then_margin_B40,w85__r106_f02,106,2,B1_q30,balanced_accuracy,80,0.8022135416666665
coverage_then_margin_B40,w85__r106_f02,106,2,full81,accuracy,40,0.9411008230452674
coverage_then_margin_B40,w85__r106_f02,106,2,full81,accuracy,80,0.9461805555555554
coverage_then_margin_B40,w85__r106_f02,106,2,full81,balanced_accuracy,40,0.8774621212121212
coverage_then_margin_B40,w85__r106_f02,106,2,full81,balanced_accuracy,80,0.8858783143939395
coverage_then_margin_B40,w85__r106_f03,106,3,B1_q20,accuracy,40,1.0
coverage_then_margin_B40,w85__r106_f03,106,3,B1_q20,accuracy,80,0.9908088235294118
coverage_then_margin_B40,w85__r106_f03,106,3,B1_q20,balanced_accuracy,40,1.0
coverage_then_margin_B40,w85__r106_f03,106,3,B1_q20,balanced_accuracy,80,0.9913194444444444
coverage_then_margin_B40,w85__r106_f03,106,3,B1_q30,accuracy,40,1.0
coverage_then_margin_B40,w85__r106_f03,106,3,B1_q30,accuracy,80,0.99375
coverage_then_margin_B40,w85__r106_f03,106,3,B1_q30,balanced_accuracy,40,1.0
coverage_then_margin_B40,w85__r106_f03,106,3,B1_q30,balanced_accuracy,80,0.9947916666666667
coverage_then_margin_B40,w85__r106_f03,106,3,full81,accuracy,40,1.0
coverage_then_margin_B40,w85__r106_f03,106,3,full81,accuracy,80,0.998070987654321
coverage_then_margin_B40,w85__r106_f03,106,3,full81,balanced_accuracy,40,1.0
coverage_then_margin_B40,w85__r106_f03,106,3,full81,balanced_accuracy,80,0.9988162878787878
coverage_then_margin_B40,w85__r106_f04,106,4,B1_q20,accuracy,40,0.7879901960784313
coverage_then_margin_B40,w85__r106_f04,106,4,B1_q20,accuracy,80,0.8102022058823528
coverage_then_margin_B40,w85__r106_f04,106,4,B1_q20,balanced_accuracy,40,0.7773809523809524
coverage_then_margin_B40,w85__r106_f04,106,4,B1_q20,balanced_accuracy,80,0.7963169642857142
coverage_then_margin_B40,w85__r106_f04,106,4,B1_q30,accuracy,40,0.8500000000000001
coverage_then_margin_B40,w85__r106_f04,106,4,B1_q30,accuracy,80,0.8687499999999999
coverage_then_margin_B40,w85__r106_f04,106,4,B1_q30,balanced_accuracy,40,0.8094411375661376
coverage_then_margin_B40,w85__r106_f04,106,4,B1_q30,balanced_accuracy,80,0.8225756448412698
coverage_then_margin_B40,w85__r106_f04,106,4,full81,accuracy,40,0.9537037037037037
coverage_then_margin_B40,w85__r106_f04,106,4,full81,accuracy,80,0.9594907407407407
coverage_then_margin_B40,w85__r106_f04,106,4,full81,balanced_accuracy,40,0.9161003020611229
coverage_then_margin_B40,w85__r106_f04,106,4,full81,balanced_accuracy,80,0.9196720082622601
coverage_then_margin_B40,w85__r106_f05,106,5,B1_q20,accuracy,40,0.8370098039215685
coverage_then_margin_B40,w85__r106_f05,106,5,B1_q20,accuracy,80,0.8602941176470589
coverage_then_margin_B40,w85__r106_f05,106,5,B1_q20,balanced_accuracy,40,0.8400297619047619
coverage_then_margin_B40,w85__r106_f05,106,5,B1_q20,balanced_accuracy,80,0.8598214285714283
coverage_then_margin_B40,w85__r106_f05,106,5,B1_q30,accuracy,40,0.8891666666666667
coverage_then_margin_B40,w85__r106_f05,106,5,B1_q30,accuracy,80,0.905
coverage_then_margin_B40,w85__r106_f05,106,5,B1_q30,balanced_accuracy,40,0.8854166666666666
coverage_then_margin_B40,w85__r106_f05,106,5,B1_q30,balanced_accuracy,80,0.8970588235294119
coverage_then_margin_B40,w85__r106_f05,106,5,full81,accuracy,40,0.9657921810699589
coverage_then_margin_B40,w85__r106_f05,106,5,full81,accuracy,80,0.9696180555555555
coverage_then_margin_B40,w85__r106_f05,106,5,full81,balanced_accuracy,40,0.951070540156361
coverage_then_margin_B40,w85__r106_f05,106,5,full81,balanced_accuracy,80,0.9509553238272921
coverage_then_margin_B40,w85__r107_f01,107,1,B1_q20,accuracy,40,0.8210784313725491
coverage_then_margin_B40,w85__r107_f01,107,1,B1_q20,accuracy,80,0.8860294117647061
coverage_then_margin_B40,w85__r107_f01,107,1,B1_q20,balanced_accuracy,40,0.8050595238095238
coverage_then_margin_B40,w85__r107_f01,107,1,B1_q20,balanced_accuracy,80,0.872154017857143
coverage_then_margin_B40,w85__r107_f01,107,1,B1_q30,accuracy,40,0.8174999999999999
coverage_then_margin_B40,w85__r107_f01,107,1,B1_q30,accuracy,80,0.8784375
coverage_then_margin_B40,w85__r107_f01,107,1,B1_q30,balanced_accuracy,40,0.7986111111111112
coverage_then_margin_B40,w85__r107_f01,107,1,B1_q30,balanced_accuracy,80,0.8600260416666667
coverage_then_margin_B40,w85__r107_f01,107,1,full81,accuracy,40,0.9436728395061729
coverage_then_margin_B40,w85__r107_f01,107,1,full81,accuracy,80,0.9624807098765432
coverage_then_margin_B40,w85__r107_f01,107,1,full81,balanced_accuracy,40,0.8892361111111112
coverage_then_margin_B40,w85__r107_f01,107,1,full81,balanced_accuracy,80,0.9172111742424244
coverage_then_margin_B40,w85__r107_f02,107,2,B1_q20,accuracy,40,0.872549019607843
coverage_then_margin_B40,w85__r107_f02,107,2,B1_q20,accuracy,80,0.9154411764705883
coverage_then_margin_B40,w85__r107_f02,107,2,B1_q20,balanced_accuracy,40,0.8702380952380953
coverage_then_margin_B40,w85__r107_f02,107,2,B1_q20,balanced_accuracy,80,0.9066964285714287
coverage_then_margin_B40,w85__r107_f02,107,2,B1_q30,accuracy,40,0.9133333333333334
coverage_then_margin_B40,w85__r107_f02,107,2,B1_q30,accuracy,80,0.9424999999999999
coverage_then_margin_B40,w85__r107_f02,107,2,B1_q30,balanced_accuracy,40,0.907986111111111
coverage_then_margin_B40,w85__r107_f02,107,2,B1_q30,balanced_accuracy,80,0.9307725694444445
coverage_then_margin_B40,w85__r107_f02,107,2,full81,accuracy,40,0.9650205761316872
coverage_then_margin_B40,w85__r107_f02,107,2,full81,accuracy,80,0.9788773148148148
coverage_then_margin_B40,w85__r107_f02,107,2,full81,balanced_accuracy,40,0.9522411616161616
coverage_then_margin_B40,w85__r107_f02,107,2,full81,balanced_accuracy,80,0.9604758522727274
coverage_then_margin_B40,w85__r107_f03,107,3,B1_q20,accuracy,40,0.8247549019607844
coverage_then_margin_B40,w85__r107_f03,107,3,B1_q20,accuracy,80,0.8239889705882351
coverage_then_margin_B40,w85__r107_f03,107,3,B1_q20,balanced_accuracy,40,0.8274936868686869
coverage_then_margin_B40,w85__r107_f03,107,3,B1_q20,balanced_accuracy,80,0.8264086174242427
coverage_then_margin_B40,w85__r107_f03,107,3,B1_q30,accuracy,40,0.8416666666666668
coverage_then_margin_B40,w85__r107_f03,107,3,B1_q30,accuracy,80,0.8431249999999999
coverage_then_margin_B40,w85__r107_f03,107,3,B1_q30,balanced_accuracy,40,0.8400036549707602
coverage_then_margin_B40,w85__r107_f03,107,3,B1_q30,balanced_accuracy,80,0.840220668859649
coverage_then_margin_B40,w85__r107_f03,107,3,full81,accuracy,40,0.9508744855967078
coverage_then_margin_B40,w85__r107_f03,107,3,full81,accuracy,80,0.9514853395061728
coverage_then_margin_B40,w85__r107_f03,107,3,full81,balanced_accuracy,40,0.9446338383838384
coverage_then_margin_B40,w85__r107_f03,107,3,full81,balanced_accuracy,80,0.9446732954545456
coverage_then_margin_B40,w85__r107_f04,107,4,B1_q20,accuracy,40,0.8651960784313725
coverage_then_margin_B40,w85__r107_f04,107,4,B1_q20,accuracy,80,0.8579963235294117
coverage_then_margin_B40,w85__r107_f04,107,4,B1_q20,balanced_accuracy,40,0.8713699494949495
coverage_then_margin_B40,w85__r107_f04,107,4,B1_q20,balanced_accuracy,80,0.857421875
coverage_then_margin_B40,w85__r107_f04,107,4,B1_q30,accuracy,40,0.9083333333333333
coverage_then_margin_B40,w85__r107_f04,107,4,B1_q30,accuracy,80,0.9034375
coverage_then_margin_B40,w85__r107_f04,107,4,B1_q30,balanced_accuracy,40,0.9081514550264549
coverage_then_margin_B40,w85__r107_f04,107,4,B1_q30,balanced_accuracy,80,0.8950892857142857
coverage_then_margin_B40,w85__r107_f04,107,4,full81,accuracy,40,0.9717078189300411
coverage_then_margin_B40,w85__r107_f04,107,4,full81,accuracy,80,0.9701967592592593
coverage_then_margin_B40,w85__r107_f04,107,4,full81,balanced_accuracy,40,0.9646521855010661
coverage_then_margin_B40,w85__r107_f04,107,4,full81,balanced_accuracy,80,0.9574851745735606
coverage_then_margin_B40,w85__r107_f05,107,5,B1_q20,accuracy,40,0.7242647058823529
coverage_then_margin_B40,w85__r107_f05,107,5,B1_q20,accuracy,80,0.7127757352941178
coverage_then_margin_B40,w85__r107_f05,107,5,B1_q20,balanced_accuracy,40,0.70703125
coverage_then_margin_B40,w85__r107_f05,107,5,B1_q20,balanced_accuracy,80,0.69482421875
coverage_then_margin_B40,w85__r107_f05,107,5,B1_q30,accuracy,40,0.8125
coverage_then_margin_B40,w85__r107_f05,107,5,B1_q30,accuracy,80,0.8046874999999999
coverage_then_margin_B40,w85__r107_f05,107,5,B1_q30,balanced_accuracy,40,0.70703125
coverage_then_margin_B40,w85__r107_f05,107,5,B1_q30,balanced_accuracy,80,0.69482421875
coverage_then_margin_B40,w85__r107_f05,107,5,full81,accuracy,40,0.9421296296296297
coverage_then_margin_B40,w85__r107_f05,107,5,full81,accuracy,80,0.9397183641975307
coverage_then_margin_B40,w85__r107_f05,107,5,full81,balanced_accuracy,40,0.8325892857142857
coverage_then_margin_B40,w85__r107_f05,107,5,full81,balanced_accuracy,80,0.8256138392857141
coverage_then_margin_B40,w85__r108_f01,108,1,B1_q20,accuracy,40,0.6960784313725489
coverage_then_margin_B40,w85__r108_f01,108,1,B1_q20,accuracy,80,0.6626838235294117
coverage_then_margin_B40,w85__r108_f01,108,1,B1_q20,balanced_accuracy,40,0.7144345238095237
coverage_then_margin_B40,w85__r108_f01,108,1,B1_q20,balanced_accuracy,80,0.6794642857142857
coverage_then_margin_B40,w85__r108_f01,108,1,B1_q30,accuracy,40,0.7925
coverage_then_margin_B40,w85__r108_f01,108,1,B1_q30,accuracy,80,0.7703125
coverage_then_margin_B40,w85__r108_f01,108,1,B1_q30,balanced_accuracy,40,0.7765827922077921
coverage_then_margin_B40,w85__r108_f01,108,1,B1_q30,balanced_accuracy,80,0.7543628246753247
coverage_then_margin_B40,w85__r108_f01,108,1,full81,accuracy,40,0.9359567901234568
coverage_then_margin_B40,w85__r108_f01,108,1,full81,accuracy,80,0.9291087962962962
coverage_then_margin_B40,w85__r108_f01,108,1,full81,balanced_accuracy,40,0.8598169191919193
coverage_then_margin_B40,w85__r108_f01,108,1,full81,balanced_accuracy,80,0.8492424242424244
coverage_then_margin_B40,w85__r108_f02,108,2,B1_q20,accuracy,40,0.9227941176470589
coverage_then_margin_B40,w85__r108_f02,108,2,B1_q20,accuracy,80,0.9324448529411765
coverage_then_margin_B40,w85__r108_f02,108,2,B1_q20,balanced_accuracy,40,0.8945707070707071
coverage_then_margin_B40,w85__r108_f02,108,2,B1_q20,balanced_accuracy,80,0.9063683712121213
coverage_then_margin_B40,w85__r108_f02,108,2,B1_q30,accuracy,40,0.9358333333333334
coverage_then_margin_B40,w85__r108_f02,108,2,B1_q30,accuracy,80,0.9496875
coverage_then_margin_B40,w85__r108_f02,108,2,B1_q30,balanced_accuracy,40,0.9205005787037036
coverage_then_margin_B40,w85__r108_f02,108,2,B1_q30,balanced_accuracy,80,0.9341091579861112
coverage_then_margin_B40,w85__r108_f02,108,2,full81,accuracy,40,0.9801954732510287
coverage_then_margin_B40,w85__r108_f02,108,2,full81,accuracy,80,0.9844714506172839
coverage_then_margin_B40,w85__r108_f02,108,2,full81,balanced_accuracy,40,0.9567234848484848
coverage_then_margin_B40,w85__r108_f02,108,2,full81,balanced_accuracy,80,0.962298768939394
coverage_then_margin_B40,w85__r108_f03,108,3,B1_q20,accuracy,40,0.7414215686274511
coverage_then_margin_B40,w85__r108_f03,108,3,B1_q20,accuracy,80,0.747702205882353
coverage_then_margin_B40,w85__r108_f03,108,3,B1_q20,balanced_accuracy,40,0.733573717948718
coverage_then_margin_B40,w85__r108_f03,108,3,B1_q20,balanced_accuracy,80,0.6903545673076923
coverage_then_margin_B40,w85__r108_f03,108,3,B1_q30,accuracy,40,0.8033333333333333
coverage_then_margin_B40,w85__r108_f03,108,3,B1_q30,accuracy,80,0.8206249999999999
coverage_then_margin_B40,w85__r108_f03,108,3,B1_q30,balanced_accuracy,40,0.8064692982456139
coverage_then_margin_B40,w85__r108_f03,108,3,B1_q30,balanced_accuracy,80,0.7866639254385965
coverage_then_margin_B40,w85__r108_f03,108,3,full81,accuracy,40,0.9393004115226337
coverage_then_margin_B40,w85__r108_f03,108,3,full81,accuracy,80,0.9446373456790123
coverage_then_margin_B40,w85__r108_f03,108,3,full81,balanced_accuracy,40,0.9337752525252525
coverage_then_margin_B40,w85__r108_f03,108,3,full81,balanced_accuracy,80,0.922964015151515
coverage_then_margin_B40,w85__r108_f04,108,4,B1_q20,accuracy,40,0.9203431372549019
coverage_then_margin_B40,w85__r108_f04,108,4,B1_q20,accuracy,80,0.9324448529411766
coverage_then_margin_B40,w85__r108_f04,108,4,B1_q20,balanced_accuracy,40,0.8871527777777778
coverage_then_margin_B40,w85__r108_f04,108,4,B1_q20,balanced_accuracy,80,0.9048887310606062
coverage_then_margin_B40,w85__r108_f04,108,4,B1_q30,accuracy,40,0.9308333333333333
