run_id,repeat,fold,model,budget,subset,roc_auc,pr_auc,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,brier_score,false_negative,false_positive,true_negative,true_positive,row_count
w85__r18_f03,18,3,G0,40,full81,0.9850746268656716,0.9486901986901988,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,0.03787697809480016,2,2,65,12,81
w85__r18_f03,18,3,G0,40,B1_q30,0.8947368421052632,0.7999999999999999,0.84,0.7807017543859649,0.6666666666666666,0.8947368421052632,0.1138308599794992,2,2,17,4,25
w85__r18_f03,18,3,G0,40,B1_q20,0.8500000000000001,0.7611111111111111,0.7647058823529411,0.7166666666666667,0.6,0.8333333333333334,0.16094300345286877,2,2,10,3,17
w85__r18_f03,18,3,G0,80,full81,0.9914712153518124,0.9652396214896215,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,0.03130160582176104,2,2,65,12,81
w85__r18_f03,18,3,G0,80,B1_q30,0.9298245614035088,0.8375,0.84,0.7807017543859649,0.6666666666666666,0.8947368421052632,0.09469577981535318,2,2,17,4,25
w85__r18_f03,18,3,G0,80,B1_q20,0.8666666666666667,0.7753968253968253,0.7647058823529411,0.7166666666666667,0.6,0.8333333333333334,0.13570536721364612,2,2,10,3,17
w85__r18_f04,18,4,G0,16,full81,0.993939393939394,0.9757936507936508,0.9382716049382716,0.8333333333333333,0.6666666666666666,1.0,0.0940281017428681,5,0,66,10,81
w85__r18_f04,18,4,G0,16,B1_q30,0.9583333333333333,0.9361111111111111,0.8,0.7222222222222222,0.4444444444444444,1.0,0.16041402608265226,5,0,16,4,25
w85__r18_f04,18,4,G0,16,B1_q20,0.9166666666666666,0.9361111111111111,0.7058823529411765,0.7222222222222222,0.4444444444444444,1.0,0.2039443958546157,5,0,8,4,17
w85__r18_f04,18,4,G0,40,full81,0.9959595959595959,0.9838235294117647,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,0.03629945759384176,2,1,65,13,81
w85__r18_f04,18,4,G0,40,B1_q30,0.9722222222222222,0.9575757575757575,0.88,0.8576388888888888,0.7777777777777778,0.9375,0.09036504293700762,2,1,15,7,25
w85__r18_f04,18,4,G0,40,B1_q20,0.9444444444444444,0.9575757575757575,0.8235294117647058,0.8263888888888888,0.7777777777777778,0.875,0.12152060278632992,2,1,7,7,17
w85__r18_f04,18,4,G0,80,full81,0.997979797979798,0.9913888888888889,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,0.021361191341322895,2,1,65,13,81
w85__r18_f04,18,4,G0,80,B1_q30,0.9861111111111112,0.9765432098765432,0.88,0.8576388888888888,0.7777777777777778,0.9375,0.06610569918756366,2,1,15,7,25
w85__r18_f04,18,4,G0,80,B1_q20,0.9722222222222222,0.9765432098765432,0.8235294117647058,0.8263888888888888,0.7777777777777778,0.875,0.09506207448246726,2,1,7,7,17
w85__r18_f05,18,5,G0,16,full81,0.9786780383795309,0.9027218481552847,0.9012345679012346,0.7425373134328358,0.5,0.9850746268656716,0.09854642923842594,7,1,66,7,81
w85__r18_f05,18,5,G0,16,B1_q30,0.8819444444444444,0.7778369778369778,0.68,0.5798611111111112,0.2222222222222222,0.9375,0.1765378216521518,7,1,15,2,25
w85__r18_f05,18,5,G0,16,B1_q20,0.9242424242424243,0.8833333333333333,0.7647058823529411,0.6666666666666666,0.3333333333333333,1.0,0.16721255918816702,4,0,11,2,17
w85__r18_f05,18,5,G0,40,full81,0.9936034115138592,0.9785714285714286,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,0.044705501006639885,2,0,67,12,81
w85__r18_f05,18,5,G0,40,B1_q30,0.9722222222222222,0.9658119658119657,0.92,0.8888888888888888,0.7777777777777778,1.0,0.10669072898579061,2,0,16,7,25
w85__r18_f05,18,5,G0,40,B1_q20,0.9545454545454546,0.9444444444444444,0.8823529411764706,0.8333333333333333,0.6666666666666666,1.0,0.11786654760643452,2,0,11,4,17
w85__r18_f05,18,5,G0,80,full81,0.9957356076759062,0.9841269841269842,0.9506172839506173,0.8571428571428572,0.7142857142857143,1.0,0.024561312097190313,4,0,67,10,81
w85__r18_f05,18,5,G0,80,B1_q30,0.9722222222222222,0.9658119658119657,0.84,0.7777777777777778,0.5555555555555556,1.0,0.07824223857935003,4,0,16,5,25
w85__r18_f05,18,5,G0,80,B1_q20,0.9545454545454546,0.9444444444444444,0.8235294117647058,0.75,0.5,1.0,0.0934229223781392,3,0,11,3,17
w85__r19_f01,19,1,G0,16,full81,0.9757575757575756,0.9139644723468253,0.8888888888888888,0.7,0.4,1.0,0.07468562274919761,9,0,66,6,81
w85__r19_f01,19,1,G0,16,B1_q30,0.9117647058823529,0.8158119658119658,0.72,0.5625,0.125,1.0,0.15751635408816306,7,0,17,1,25
w85__r19_f01,19,1,G0,16,B1_q20,0.888888888888889,0.8553436147186148,0.5882352941176471,0.5625,0.125,1.0,0.21204869925425698,7,0,9,1,17
w85__r19_f01,19,1,G0,40,full81,0.996969696969697,0.9877124183006536,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,0.025066637741740797,2,0,66,13,81
w85__r19_f01,19,1,G0,40,B1_q30,0.9852941176470588,0.9704861111111112,0.92,0.875,0.75,1.0,0.0702028427133594,2,0,17,6,25
w85__r19_f01,19,1,G0,40,B1_q20,0.9722222222222222,0.9704861111111112,0.8823529411764706,0.875,0.75,1.0,0.09807256666213439,2,0,9,6,17
w85__r19_f01,19,1,G0,80,full81,0.996969696969697,0.9877124183006536,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,0.021968697737744788,2,0,66,13,81
w85__r19_f01,19,1,G0,80,B1_q30,0.9779411764705882,0.959375,0.92,0.875,0.75,1.0,0.06084853659609661,2,0,17,6,25
w85__r19_f01,19,1,G0,80,B1_q20,0.9583333333333333,0.959375,0.8823529411764706,0.875,0.75,1.0,0.08469903401974421,2,0,9,6,17
w85__r19_f02,19,2,G0,16,full81,0.9828282828282828,0.9457004830917873,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,0.06186933325212237,3,1,65,12,81
w85__r19_f02,19,2,G0,16,B1_q30,0.8947368421052633,0.7853535353535352,0.84,0.7236842105263157,0.5,0.9473684210526315,0.12522261904622367,3,1,18,3,25
w85__r19_f02,19,2,G0,16,B1_q20,0.923076923076923,0.8303571428571428,0.8235294117647058,0.7115384615384616,0.5,0.9230769230769231,0.1309638070636152,2,1,12,2,17
w85__r19_f02,19,2,G0,40,full81,0.995959595959596,0.9859649122807017,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,0.03187571205446542,1,1,65,14,81
w85__r19_f02,19,2,G0,40,B1_q30,0.9649122807017544,0.9333333333333332,0.92,0.8903508771929824,0.8333333333333334,0.9473684210526315,0.08596933281619253,1,1,18,5,25
w85__r19_f02,19,2,G0,40,B1_q20,1.0,1.0,0.9411764705882353,0.9615384615384616,1.0,0.9230769230769231,0.08330513960037973,0,1,12,4,17
w85__r19_f02,19,2,G0,80,full81,0.993939393939394,0.9771241830065359,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,0.02533157262960354,2,2,64,13,81
w85__r19_f02,19,2,G0,80,B1_q30,0.9473684210526315,0.8819444444444444,0.84,0.7807017543859649,0.6666666666666666,0.8947368421052632,0.07733102268715006,2,2,17,4,25
w85__r19_f02,19,2,G0,80,B1_q20,0.9615384615384616,0.9166666666666666,0.8823529411764706,0.8365384615384616,0.75,0.9230769230769231,0.0722582868136318,1,1,12,3,17
w85__r19_f03,19,3,G0,16,full81,0.997979797979798,0.9913888888888889,0.9382716049382716,0.8333333333333333,0.6666666666666666,1.0,0.09286964959858848,5,0,66,10,81
w85__r19_f03,19,3,G0,16,B1_q30,0.9852941176470588,0.9704861111111112,0.8,0.6875,0.375,1.0,0.1554684836295306,5,0,17,3,25
w85__r19_f03,19,3,G0,16,B1_q20,0.9714285714285714,0.9617346938775511,0.7058823529411765,0.6428571428571428,0.2857142857142857,1.0,0.1868607499996971,5,0,10,2,17
w85__r19_f03,19,3,G0,40,full81,0.993939393939394,0.9776315789473684,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,0.04725802089004417,2,2,64,13,81
w85__r19_f03,19,3,G0,40,B1_q30,0.9558823529411764,0.9305555555555555,0.84,0.8161764705882353,0.75,0.8823529411764706,0.10340425439868514,2,2,15,6,25
w85__r19_f03,19,3,G0,40,B1_q20,0.9142857142857143,0.9123376623376624,0.7647058823529411,0.7571428571428571,0.7142857142857143,0.8,0.13825924548849877,2,2,8,5,17
w85__r19_f03,19,3,G0,80,full81,0.998989898989899,0.9958333333333333,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,0.018150904895656596,2,0,66,13,81
w85__r19_f03,19,3,G0,80,B1_q30,0.9926470588235294,0.9861111111111112,0.92,0.875,0.75,1.0,0.05584866351475371,2,0,17,6,25
w85__r19_f03,19,3,G0,80,B1_q20,0.9857142857142858,0.982142857142857,0.8823529411764706,0.8571428571428572,0.7142857142857143,1.0,0.08074280979289608,2,0,10,5,17
w85__r19_f04,19,4,G0,16,full81,0.9637526652452026,0.8423806352377782,0.8888888888888888,0.7068230277185501,0.42857142857142855,0.9850746268656716,0.15305882358473186,8,1,66,6,81
w85__r19_f04,19,4,G0,16,B1_q30,0.8088235294117646,0.6175751332001332,0.68,0.5330882352941176,0.125,0.9411764705882353,0.2034226240277169,7,1,16,1,25
w85__r19_f04,19,4,G0,16,B1_q20,0.7857142857142857,0.6797619047619048,0.5882352941176471,0.5214285714285715,0.14285714285714285,0.9,0.2189172242149187,6,1,9,1,17
w85__r19_f04,19,4,G0,40,full81,0.9936034115138593,0.9735304378161521,0.9506172839506173,0.9418976545842217,0.9285714285714286,0.9552238805970149,0.05947620660251207,1,3,64,13,81
w85__r19_f04,19,4,G0,40,B1_q30,0.9558823529411764,0.9248511904761905,0.84,0.8492647058823529,0.875,0.8235294117647058,0.12960422483385142,1,3,14,7,25
w85__r19_f04,19,4,G0,40,B1_q20,0.9142857142857144,0.9038342609771179,0.7647058823529411,0.7785714285714285,0.8571428571428571,0.7,0.15611002947097027,1,3,7,6,17
w85__r19_f04,19,4,G0,80,full81,0.9936034115138592,0.9650528043385186,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,0.030216112127136867,3,1,66,11,81
w85__r19_f04,19,4,G0,80,B1_q30,0.9558823529411764,0.8755456349206349,0.84,0.7830882352941176,0.625,0.9411764705882353,0.09495154873231003,3,1,16,5,25
w85__r19_f04,19,4,G0,80,B1_q20,0.9285714285714286,0.8736394557823128,0.7647058823529411,0.7357142857142858,0.5714285714285714,0.9,0.12717719732683308,3,1,9,4,17
w85__r19_f05,19,5,G0,16,full81,0.9605543710021323,0.7560199720914007,0.9135802469135802,0.8065031982942431,0.6428571428571429,0.9701492537313433,0.07233044502662467,5,2,65,9,81
w85__r19_f05,19,5,G0,16,B1_q30,0.8263888888888888,0.6626942501942502,0.76,0.7152777777777778,0.5555555555555556,0.875,0.1723536140489837,4,2,14,5,25
w85__r19_f05,19,5,G0,16,B1_q20,0.6666666666666666,0.6668609168609169,0.6470588235294118,0.6527777777777778,0.5555555555555556,0.75,0.2413876034283316,4,2,6,5,17
w85__r19_f05,19,5,G0,40,full81,0.9605543710021321,0.8806887248063718,0.9259259259259259,0.8704690831556503,0.7857142857142857,0.9552238805970149,0.050485522087409744,3,3,64,11,81
w85__r19_f05,19,5,G0,40,B1_q30,0.8263888888888888,0.7695767195767196,0.76,0.7395833333333333,0.6666666666666666,0.8125,0.1512246605134383,3,3,13,6,25
w85__r19_f05,19,5,G0,40,B1_q20,0.7083333333333333,0.7807812013694366,0.6470588235294118,0.6458333333333333,0.6666666666666666,0.625,0.21649466181178756,3,3,5,6,17
w85__r19_f05,19,5,G0,80,full81,0.9712153518123667,0.8811616977793448,0.9259259259259259,0.8987206823027718,0.8571428571428571,0.9402985074626866,0.049462154515147044,2,4,63,12,81
w85__r19_f05,19,5,G0,80,B1_q30,0.8541666666666666,0.7537758537758539,0.76,0.7638888888888888,0.7777777777777778,0.75,0.15737064493921157,2,4,12,7,25
w85__r19_f05,19,5,G0,80,B1_q20,0.7222222222222222,0.7585377585377586,0.6470588235294118,0.6388888888888888,0.7777777777777778,0.5,0.22980909567038207,2,4,4,7,17
w85__r20_f01,20,1,G0,16,full81,0.9658848614072495,0.9006865683336271,0.9135802469135802,0.75,0.5,1.0,0.0798589030035613,7,0,67,7,81
w85__r20_f01,20,1,G0,16,B1_q30,0.8253968253968254,0.7334267040149394,0.8,0.6428571428571428,0.2857142857142857,1.0,0.15555983237312349,5,0,18,2,25
w85__r20_f01,20,1,G0,16,B1_q20,0.7333333333333333,0.6658119658119659,0.7647058823529411,0.6,0.2,1.0,0.17608256134563915,4,0,12,1,17
w85__r20_f01,20,1,G0,40,full81,0.976545842217484,0.9199232140408611,0.9382716049382716,0.8214285714285714,0.6428571428571429,1.0,0.055326689970704154,5,0,67,9,81
w85__r20_f01,20,1,G0,40,B1_q30,0.8412698412698413,0.731045751633987,0.8,0.6428571428571428,0.2857142857142857,1.0,0.1411477228493726,5,0,18,2,25
w85__r20_f01,20,1,G0,40,B1_q20,0.7666666666666667,0.6912087912087912,0.7647058823529411,0.6,0.2,1.0,0.16149750595493959,4,0,12,1,17
w85__r20_f01,20,1,G0,80,full81,0.9936034115138592,0.9740021008403361,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,0.03068575756334515,3,0,67,11,81
w85__r20_f01,20,1,G0,80,B1_q30,0.9523809523809524,0.9095238095238096,0.88,0.7857142857142857,0.5714285714285714,1.0,0.09078357848359886,3,0,18,4,25
w85__r20_f01,20,1,G0,80,B1_q20,0.9333333333333333,0.8761904761904762,0.8235294117647058,0.7,0.4,1.0,0.11263836792240907,3,0,12,2,17
w85__r20_f02,20,2,G0,16,full81,0.9968017057569296,0.9846415489272632,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,0.052998798912795776,3,0,67,11,81
w85__r20_f02,20,2,G0,16,B1_q30,0.9779411764705882,0.9526289682539683,0.88,0.8125,0.625,1.0,0.10376908074663696,3,0,17,5,25
w85__r20_f02,20,2,G0,16,B1_q20,0.9696969696969697,0.9484126984126984,0.8823529411764706,0.8333333333333333,0.6666666666666666,1.0,0.11771266009925832,2,0,11,4,17
w85__r20_f02,20,2,G0,40,full81,1.0,1.0,1.0,1.0,1.0,1.0,0.016112638859677206,0,0,67,14,81
w85__r20_f02,20,2,G0,40,B1_q30,1.0,1.0,1.0,1.0,1.0,1.0,0.041088066686390264,0,0,17,8,25
w85__r20_f02,20,2,G0,40,B1_q20,1.0,1.0,1.0,1.0,1.0,1.0,0.04607242244947044,0,0,11,6,17
w85__r20_f02,20,2,G0,80,full81,1.0,1.0,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,0.008516152416856375,1,0,67,13,81
w85__r20_f02,20,2,G0,80,B1_q30,1.0,1.0,0.96,0.9375,0.875,1.0,0.024437516002823956,1,0,17,7,25
w85__r20_f02,20,2,G0,80,B1_q20,1.0,1.0,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,0.03274142779036219,1,0,11,5,17
w85__r20_f03,20,3,G0,16,full81,0.995959595959596,0.9859649122807017,0.9135802469135802,0.7666666666666666,0.5333333333333333,1.0,0.0956410671094976,7,0,66,8,81
w85__r20_f03,20,3,G0,16,B1_q30,0.9866666666666667,0.9833333333333333,0.72,0.65,0.3,1.0,0.17298976856125325,7,0,15,3,25
w85__r20_f03,20,3,G0,16,B1_q20,0.9722222222222222,0.9797979797979799,0.5882352941176471,0.6111111111111112,0.2222222222222222,1.0,0.21241085092597328,7,0,8,2,17
w85__r20_f03,20,3,G0,40,full81,1.0,1.0,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,0.03418374630835974,2,0,66,13,81
w85__r20_f03,20,3,G0,40,B1_q30,1.0,0.9999999999999999,0.92,0.9,0.8,1.0,0.08599075768000676,2,0,15,8,25
w85__r20_f03,20,3,G0,40,B1_q20,1.0,1.0,0.8823529411764706,0.8888888888888888,0.7777777777777778,1.0,0.11821898680914998,2,0,8,7,17
w85__r20_f03,20,3,G0,80,full81,1.0,1.0,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,0.014791608717060043,1,0,66,14,81
w85__r20_f03,20,3,G0,80,B1_q30,1.0,0.9999999999999999,0.96,0.95,0.9,1.0,0.041316702293072965,1,0,15,9,25
w85__r20_f03,20,3,G0,80,B1_q20,1.0,1.0,0.9411764705882353,0.9444444444444444,0.8888888888888888,1.0,0.059191200686566484,1,0,8,8,17
w85__r20_f04,20,4,G0,16,full81,0.9838383838383838,0.9371296296296296,0.9135802469135802,0.843939393939394,0.7333333333333333,0.9545454545454546,0.06680447534061504,4,3,63,11,81
w85__r20_f04,20,4,G0,16,B1_q30,0.8500000000000001,0.5800000000000001,0.72,0.525,0.2,0.85,0.14322120017685802,4,3,17,1,25
w85__r20_f04,20,4,G0,16,B1_q20,0.7666666666666667,0.5911111111111111,0.5882352941176471,0.475,0.2,0.75,0.18314648698069855,4,3,9,1,17
w85__r20_f04,20,4,G0,40,full81,0.9858585858585859,0.9446312946312947,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,0.0392425642195632,2,1,65,13,81
w85__r20_f04,20,4,G0,40,B1_q30,0.8699999999999999,0.5742424242424242,0.88,0.7749999999999999,0.6,0.95,0.11819137603701342,2,1,19,3,25
w85__r20_f04,20,4,G0,40,B1_q20,0.7999999999999999,0.5833333333333333,0.8235294117647058,0.7583333333333333,0.6,0.9166666666666666,0.16674605189393277,2,1,11,3,17
w85__r20_f04,20,4,G0,80,full81,0.9838383838383838,0.9360878772643478,0.9382716049382716,0.8848484848484849,0.8,0.9696969696969697,0.03912815997024696,3,2,64,12,81
w85__r20_f04,20,4,G0,80,B1_q30,0.85,0.519047619047619,0.8,0.65,0.4,0.9,0.1240316675963172,3,2,18,2,25
w85__r20_f04,20,4,G0,80,B1_q20,0.75,0.519047619047619,0.7058823529411765,0.6166666666666667,0.4,0.8333333333333334,0.18119836000075817,3,2,10,2,17
w85__r20_f05,20,5,G0,16,full81,0.9858585858585859,0.9338057421880951,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,0.0653152900783286,3,1,65,12,81
w85__r20_f05,20,5,G0,16,B1_q30,0.9285714285714286,0.8865485524576434,0.84,0.827922077922078,0.7272727272727273,0.9285714285714286,0.1437036505363929,3,1,13,8,25
w85__r20_f05,20,5,G0,16,B1_q20,0.8714285714285714,0.7798185941043083,0.7647058823529411,0.7357142857142858,0.5714285714285714,0.9,0.1775738502722827,3,1,9,4,17
w85__r20_f05,20,5,G0,40,full81,0.9727272727272728,0.9164697802197802,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,0.04737643089819379,1,2,64,14,81
w85__r20_f05,20,5,G0,40,B1_q30,0.8831168831168831,0.8689309361558165,0.88,0.8831168831168831,0.9090909090909091,0.8571428571428571,0.1325659825582316,1,2,12,10,25
w85__r20_f05,20,5,G0,40,B1_q20,0.7857142857142857,0.7472789115646259,0.8235294117647058,0.8285714285714285,0.8571428571428571,0.8,0.1749365302472746,1,2,8,6,17
w85__r20_f05,20,5,G0,80,full81,0.9828282828282828,0.9306743256743257,0.9259259259259259,0.8515151515151516,0.7333333333333333,0.9696969696969697,0.04529041481181668,4,2,64,11,81
w85__r20_f05,20,5,G0,80,B1_q30,0.8896103896103896,0.8718549127640037,0.76,0.7467532467532467,0.6363636363636364,0.8571428571428571,0.14500036350129494,4,2,12,7,25
w85__r20_f05,20,5,G0,80,B1_q20,0.8,0.7527734170591314,0.7058823529411765,0.6857142857142857,0.5714285714285714,0.8,0.19060435916982932,3,2,8,4,17
