benchmark,method,seed,budget,global_error,latent_uncertainty_region_fraction,mean_true_boundary_distance_test,near_boundary_error_q10,near_boundary_test_size_q10,near_boundary_error_q20,near_boundary_test_size_q20,near_boundary_error_q30,near_boundary_test_size_q30
branin,expected_feasibility,2,32,0.08175,0.228,38.38582212377317,0.4675,400,0.33125,800,0.25,1200
branin,expected_feasibility,2,33,0.08475,0.193,38.38582212377317,0.4575,400,0.33,800,0.25333333333333335,1200
branin,expected_feasibility,2,34,0.085,0.16725,38.38582212377317,0.4575,400,0.33,800,0.25333333333333335,1200
branin,expected_feasibility,2,35,0.0915,0.285,38.38582212377317,0.4825,400,0.34875,800,0.2758333333333333,1200
branin,expected_feasibility,2,36,0.084,0.23225,38.38582212377317,0.4675,400,0.325,800,0.25083333333333335,1200
branin,expected_feasibility,2,37,0.07925,0.281,38.38582212377317,0.465,400,0.325,800,0.24916666666666668,1200
branin,expected_feasibility,2,38,0.07775,0.2485,38.38582212377317,0.465,400,0.3225,800,0.24416666666666667,1200
branin,expected_feasibility,2,39,0.0775,0.231,38.38582212377317,0.4625,400,0.32125,800,0.24333333333333335,1200
branin,expected_feasibility,2,40,0.08775,0.29625,38.38582212377317,0.475,400,0.3375,800,0.2683333333333333,1200
branin,expected_feasibility,2,41,0.0875,0.25775,38.38582212377317,0.475,400,0.3375,800,0.2675,1200
branin,expected_feasibility,2,42,0.0885,0.27425,38.38582212377317,0.4675,400,0.33125,800,0.2658333333333333,1200
branin,expected_feasibility,2,43,0.0825,0.28875,38.38582212377317,0.4475,400,0.3175,800,0.25166666666666665,1200
branin,expected_feasibility,2,44,0.0825,0.26725,38.38582212377317,0.4475,400,0.3175,800,0.25166666666666665,1200
branin,expected_feasibility,2,45,0.083,0.22925,38.38582212377317,0.45,400,0.32,800,0.2525,1200
branin,expected_feasibility,2,46,0.0845,0.24025,38.38582212377317,0.4425,400,0.325,800,0.25583333333333336,1200
branin,expected_feasibility,2,47,0.0845,0.22625,38.38582212377317,0.4425,400,0.325,800,0.25583333333333336,1200
branin,expected_feasibility,2,48,0.0875,0.20875,38.38582212377317,0.4525,400,0.33375,800,0.25916666666666666,1200
branin,expected_feasibility,2,49,0.08825,0.18175,38.38582212377317,0.4525,400,0.33375,800,0.26,1200
branin,expected_feasibility,2,50,0.08475,0.18975,38.38582212377317,0.45,400,0.3325,800,0.26,1200
branin,expected_feasibility,3,6,0.4175,0.9765,39.540792131416296,0.575,400,0.63875,800,0.6566666666666666,1200
branin,expected_feasibility,3,7,0.28075,0.97125,39.540792131416296,0.535,400,0.53375,800,0.5133333333333333,1200
branin,expected_feasibility,3,8,0.25975,0.96725,39.540792131416296,0.5225,400,0.51,800,0.49416666666666664,1200
branin,expected_feasibility,3,9,0.25975,0.96475,39.540792131416296,0.5225,400,0.51,800,0.49416666666666664,1200
branin,expected_feasibility,3,10,0.25625,0.96175,39.540792131416296,0.5225,400,0.51,800,0.49416666666666664,1200
branin,expected_feasibility,3,11,0.25625,0.95575,39.540792131416296,0.515,400,0.5075,800,0.49083333333333334,1200
branin,expected_feasibility,3,12,0.27675,0.9505,39.540792131416296,0.555,400,0.55125,800,0.5291666666666667,1200
branin,expected_feasibility,3,13,0.22625,0.946,39.540792131416296,0.53,400,0.485,800,0.4216666666666667,1200
branin,expected_feasibility,3,14,0.2265,0.944,39.540792131416296,0.53,400,0.48625,800,0.4225,1200
branin,expected_feasibility,3,15,0.18525,0.9415,39.540792131416296,0.4775,400,0.4225,800,0.35333333333333333,1200
branin,expected_feasibility,3,16,0.18525,0.938,39.540792131416296,0.4775,400,0.4225,800,0.35333333333333333,1200
branin,expected_feasibility,3,17,0.16725,0.9335,39.540792131416296,0.4775,400,0.415,800,0.34,1200
branin,expected_feasibility,3,18,0.15725,0.93025,39.540792131416296,0.4775,400,0.415,800,0.34,1200
branin,expected_feasibility,3,19,0.14075,0.92675,39.540792131416296,0.4475,400,0.37875,800,0.30583333333333335,1200
branin,expected_feasibility,3,20,0.12825,0.924,39.540792131416296,0.445,400,0.3775,800,0.3,1200
branin,expected_feasibility,3,21,0.12825,0.921,39.540792131416296,0.445,400,0.3775,800,0.3,1200
branin,expected_feasibility,3,22,0.12975,0.764,39.540792131416296,0.4275,400,0.36,800,0.2916666666666667,1200
branin,expected_feasibility,3,23,0.136,0.9135,39.540792131416296,0.45,400,0.385,800,0.305,1200
branin,expected_feasibility,3,24,0.1375,0.74425,39.540792131416296,0.4325,400,0.3675,800,0.2966666666666667,1200
branin,expected_feasibility,3,25,0.138,0.6575,39.540792131416296,0.4275,400,0.3675,800,0.2975,1200
branin,expected_feasibility,3,26,0.1225,0.69925,39.540792131416296,0.405,400,0.3375,800,0.26416666666666666,1200
branin,expected_feasibility,3,27,0.114,0.762,39.540792131416296,0.405,400,0.31625,800,0.23916666666666667,1200
branin,expected_feasibility,3,28,0.112,0.6645,39.540792131416296,0.4,400,0.31,800,0.23083333333333333,1200
branin,expected_feasibility,3,29,0.11075,0.605,39.540792131416296,0.3925,400,0.3025,800,0.22583333333333333,1200
branin,expected_feasibility,3,30,0.1105,0.51675,39.540792131416296,0.395,400,0.3,800,0.225,1200
branin,expected_feasibility,3,31,0.11625,0.44725,39.540792131416296,0.4475,400,0.33,800,0.24333333333333335,1200
branin,expected_feasibility,3,32,0.116,0.3595,39.540792131416296,0.44,400,0.33375,800,0.2475,1200
branin,expected_feasibility,3,33,0.09025,0.46425,39.540792131416296,0.4525,400,0.3375,800,0.245,1200
branin,expected_feasibility,3,34,0.0805,0.53,39.540792131416296,0.3775,400,0.28625,800,0.20916666666666667,1200
branin,expected_feasibility,3,35,0.08125,0.43675,39.540792131416296,0.39,400,0.29,800,0.21166666666666667,1200
branin,expected_feasibility,3,36,0.08875,0.53375,39.540792131416296,0.4125,400,0.32,800,0.23666666666666666,1200
branin,expected_feasibility,3,37,0.08775,0.48975,39.540792131416296,0.4125,400,0.31625,800,0.23416666666666666,1200
branin,expected_feasibility,3,38,0.08575,0.5,39.540792131416296,0.385,400,0.30625,800,0.22583333333333333,1200
branin,expected_feasibility,3,39,0.08475,0.4535,39.540792131416296,0.385,400,0.30375,800,0.22333333333333333,1200
branin,expected_feasibility,3,40,0.07925,0.4065,39.540792131416296,0.3625,400,0.2825,800,0.20833333333333334,1200
branin,expected_feasibility,3,41,0.0685,0.3505,39.540792131416296,0.3625,400,0.27375,800,0.205,1200
branin,expected_feasibility,3,42,0.06725,0.295,39.540792131416296,0.3675,400,0.26625,800,0.2,1200
branin,expected_feasibility,3,43,0.0675,0.271,39.540792131416296,0.37,400,0.2675,800,0.20083333333333334,1200
branin,expected_feasibility,3,44,0.0685,0.28725,39.540792131416296,0.385,400,0.275,800,0.20333333333333334,1200
branin,expected_feasibility,3,45,0.07575,0.376,39.540792131416296,0.4375,400,0.30875,800,0.22583333333333333,1200
branin,expected_feasibility,3,46,0.07575,0.32575,39.540792131416296,0.44,400,0.31,800,0.22666666666666666,1200
branin,expected_feasibility,3,47,0.07575,0.302,39.540792131416296,0.4325,400,0.31,800,0.22666666666666666,1200
branin,expected_feasibility,3,48,0.0715,0.25525,39.540792131416296,0.4375,400,0.31,800,0.22416666666666665,1200
branin,expected_feasibility,3,49,0.07125,0.2175,39.540792131416296,0.435,400,0.30875,800,0.22333333333333333,1200
branin,expected_feasibility,3,50,0.06825,0.2,39.540792131416296,0.41,400,0.29375,800,0.21333333333333335,1200
branin,expected_feasibility,4,6,0.3315,0.48,38.72809299129944,0.4375,400,0.395,800,0.35,1200
branin,expected_feasibility,4,7,0.264,0.60175,38.72809299129944,0.44,400,0.3975,800,0.35083333333333333,1200
branin,expected_feasibility,4,8,0.20675,0.6685,38.72809299129944,0.415,400,0.36875,800,0.31583333333333335,1200
branin,expected_feasibility,4,9,0.21725,0.46075,38.72809299129944,0.41,400,0.36375,800,0.31333333333333335,1200
branin,expected_feasibility,4,10,0.21375,0.36075,38.72809299129944,0.42,400,0.3675,800,0.31416666666666665,1200
branin,expected_feasibility,4,11,0.17475,0.50575,38.72809299129944,0.43,400,0.36375,800,0.30833333333333335,1200
branin,expected_feasibility,4,12,0.235,0.63125,38.72809299129944,0.49,400,0.4,800,0.3516666666666667,1200
branin,expected_feasibility,4,13,0.202,0.7015,38.72809299129944,0.4425,400,0.33125,800,0.29333333333333333,1200
branin,expected_feasibility,4,14,0.16725,0.51325,38.72809299129944,0.4275,400,0.325,800,0.285,1200
branin,expected_feasibility,4,15,0.16775,0.4605,38.72809299129944,0.455,400,0.34375,800,0.29833333333333334,1200
branin,expected_feasibility,4,16,0.168,0.37875,38.72809299129944,0.4625,400,0.34625,800,0.3025,1200
branin,expected_feasibility,4,17,0.1845,0.43,38.72809299129944,0.47,400,0.355,800,0.31166666666666665,1200
branin,expected_feasibility,4,18,0.1645,0.48025,38.72809299129944,0.48,400,0.3625,800,0.31416666666666665,1200
branin,expected_feasibility,4,19,0.164,0.3875,38.72809299129944,0.4825,400,0.36375,800,0.31416666666666665,1200
branin,expected_feasibility,4,20,0.16525,0.27875,38.72809299129944,0.49,400,0.37,800,0.32166666666666666,1200
branin,expected_feasibility,4,21,0.159,0.27,38.72809299129944,0.475,400,0.355,800,0.30583333333333335,1200
branin,expected_feasibility,4,22,0.1535,0.29825,38.72809299129944,0.47,400,0.34625,800,0.2975,1200
branin,expected_feasibility,4,23,0.12825,0.435,38.72809299129944,0.4525,400,0.33875,800,0.2833333333333333,1200
branin,expected_feasibility,4,24,0.1285,0.35675,38.72809299129944,0.4525,400,0.33875,800,0.2841666666666667,1200
branin,expected_feasibility,4,25,0.1215,0.3065,38.72809299129944,0.4325,400,0.325,800,0.2758333333333333,1200
branin,expected_feasibility,4,26,0.105,0.3325,38.72809299129944,0.4325,400,0.32625,800,0.275,1200
branin,expected_feasibility,4,27,0.10525,0.25375,38.72809299129944,0.435,400,0.32875,800,0.2758333333333333,1200
branin,expected_feasibility,4,28,0.106,0.2175,38.72809299129944,0.4475,400,0.335,800,0.2816666666666667,1200
branin,expected_feasibility,4,29,0.09175,0.24,38.72809299129944,0.4275,400,0.315,800,0.255,1200
branin,expected_feasibility,4,30,0.1005,0.26725,38.72809299129944,0.45,400,0.35625,800,0.28833333333333333,1200
branin,expected_feasibility,4,31,0.10075,0.237,38.72809299129944,0.45,400,0.35625,800,0.2891666666666667,1200
branin,expected_feasibility,4,32,0.09675,0.2525,38.72809299129944,0.4475,400,0.35,800,0.2791666666666667,1200
branin,expected_feasibility,4,33,0.089,0.41475,38.72809299129944,0.4275,400,0.3075,800,0.2425,1200
branin,expected_feasibility,4,34,0.0855,0.44025,38.72809299129944,0.4475,400,0.3225,800,0.24333333333333335,1200
branin,expected_feasibility,4,35,0.0855,0.36525,38.72809299129944,0.4475,400,0.32,800,0.24166666666666667,1200
branin,expected_feasibility,4,36,0.09025,0.38675,38.72809299129944,0.4575,400,0.3375,800,0.25916666666666666,1200
branin,expected_feasibility,4,37,0.0765,0.544,38.72809299129944,0.4425,400,0.32125,800,0.23666666666666666,1200
branin,expected_feasibility,4,38,0.07625,0.47975,38.72809299129944,0.4425,400,0.32,800,0.23583333333333334,1200
branin,expected_feasibility,4,39,0.07675,0.44325,38.72809299129944,0.43,400,0.31,800,0.23666666666666666,1200
branin,expected_feasibility,4,40,0.07275,0.3825,38.72809299129944,0.42,400,0.29375,800,0.22583333333333333,1200
branin,expected_feasibility,4,41,0.0725,0.356,38.72809299129944,0.4175,400,0.2925,800,0.225,1200
branin,expected_feasibility,4,42,0.07425,0.36875,38.72809299129944,0.4175,400,0.2975,800,0.22916666666666666,1200
branin,expected_feasibility,4,43,0.066,0.35225,38.72809299129944,0.4,400,0.28375,800,0.2175,1200
branin,expected_feasibility,4,44,0.067,0.314,38.72809299129944,0.4075,400,0.2875,800,0.22,1200
branin,expected_feasibility,4,45,0.06675,0.2875,38.72809299129944,0.4075,400,0.28625,800,0.21916666666666668,1200
branin,expected_feasibility,4,46,0.0665,0.2415,38.72809299129944,0.4075,400,0.28625,800,0.21833333333333332,1200
branin,expected_feasibility,4,47,0.068,0.26225,38.72809299129944,0.42,400,0.29125,800,0.22166666666666668,1200
branin,expected_feasibility,4,48,0.06825,0.226,38.72809299129944,0.425,400,0.2925,800,0.2225,1200
branin,expected_feasibility,4,49,0.0655,0.20325,38.72809299129944,0.425,400,0.28625,800,0.21583333333333332,1200
branin,expected_feasibility,4,50,0.0645,0.1745,38.72809299129944,0.4075,400,0.27875,800,0.2125,1200
