benchmark,method,seed,budget,global_error,latent_uncertainty_region_fraction,mean_true_boundary_distance_test,near_boundary_error_q10,near_boundary_test_size_q10,near_boundary_error_q20,near_boundary_test_size_q20,near_boundary_error_q30,near_boundary_test_size_q30
ackley,straddle,4,19,0.354,0.9971,1.2763216763702943,0.464,1000,0.463,2000,0.4503333333333333,3000
ackley,straddle,4,20,0.3609,0.9965,1.2763216763702943,0.459,1000,0.4585,2000,0.446,3000
ackley,straddle,4,21,0.3609,0.9962,1.2763216763702943,0.465,1000,0.461,2000,0.44733333333333336,3000
ackley,straddle,4,22,0.3474,0.9964,1.2763216763702943,0.456,1000,0.4505,2000,0.43733333333333335,3000
ackley,straddle,4,23,0.3419,0.9963,1.2763216763702943,0.457,1000,0.453,2000,0.43866666666666665,3000
ackley,straddle,4,24,0.3508,0.9963,1.2763216763702943,0.464,1000,0.46,2000,0.44266666666666665,3000
ackley,straddle,4,25,0.3498,0.9962,1.2763216763702943,0.465,1000,0.463,2000,0.445,3000
ackley,straddle,4,26,0.3572,0.9945,1.2763216763702943,0.461,1000,0.46,2000,0.444,3000
ackley,straddle,4,27,0.3456,0.9953,1.2763216763702943,0.457,1000,0.4545,2000,0.43833333333333335,3000
ackley,straddle,4,28,0.3455,0.994,1.2763216763702943,0.455,1000,0.4495,2000,0.43433333333333335,3000
ackley,straddle,4,29,0.3511,0.9905,1.2763216763702943,0.459,1000,0.453,2000,0.43866666666666665,3000
ackley,straddle,4,30,0.3035,0.9908,1.2763216763702943,0.455,1000,0.448,2000,0.43066666666666664,3000
ackley,straddle,4,31,0.3108,0.9903,1.2763216763702943,0.47,1000,0.4535,2000,0.43833333333333335,3000
ackley,straddle,4,32,0.3098,0.9895,1.2763216763702943,0.463,1000,0.451,2000,0.43633333333333335,3000
ackley,straddle,4,33,0.3112,0.988,1.2763216763702943,0.47,1000,0.4545,2000,0.439,3000
ackley,straddle,4,34,0.3067,0.9891,1.2763216763702943,0.473,1000,0.457,2000,0.44133333333333336,3000
ackley,straddle,4,35,0.2908,0.9878,1.2763216763702943,0.463,1000,0.4465,2000,0.433,3000
ackley,straddle,4,36,0.2898,0.9923,1.2763216763702943,0.464,1000,0.4485,2000,0.43066666666666664,3000
ackley,straddle,4,37,0.2861,0.9925,1.2763216763702943,0.467,1000,0.448,2000,0.42966666666666664,3000
ackley,straddle,4,38,0.2834,0.994,1.2763216763702943,0.471,1000,0.4555,2000,0.43133333333333335,3000
ackley,straddle,4,39,0.2917,0.9946,1.2763216763702943,0.474,1000,0.46,2000,0.44,3000
ackley,straddle,4,40,0.2902,0.9935,1.2763216763702943,0.472,1000,0.455,2000,0.43566666666666665,3000
ackley,straddle,4,41,0.295,0.9924,1.2763216763702943,0.466,1000,0.452,2000,0.433,3000
ackley,straddle,4,42,0.2877,0.9916,1.2763216763702943,0.465,1000,0.45,2000,0.42833333333333334,3000
ackley,straddle,4,43,0.2917,0.9911,1.2763216763702943,0.46,1000,0.448,2000,0.42733333333333334,3000
ackley,straddle,4,44,0.2707,0.9924,1.2763216763702943,0.461,1000,0.4495,2000,0.4266666666666667,3000
ackley,straddle,4,45,0.266,0.9911,1.2763216763702943,0.455,1000,0.4425,2000,0.4206666666666667,3000
ackley,straddle,4,46,0.2661,0.9885,1.2763216763702943,0.459,1000,0.445,2000,0.4216666666666667,3000
ackley,straddle,4,47,0.2574,0.9896,1.2763216763702943,0.457,1000,0.441,2000,0.41433333333333333,3000
ackley,straddle,4,48,0.2611,0.9878,1.2763216763702943,0.464,1000,0.4435,2000,0.4136666666666667,3000
ackley,straddle,4,49,0.2583,0.9871,1.2763216763702943,0.469,1000,0.446,2000,0.41633333333333333,3000
ackley,straddle,4,50,0.2612,0.9873,1.2763216763702943,0.477,1000,0.449,2000,0.41833333333333333,3000
ackley,straddle,4,51,0.2622,0.9884,1.2763216763702943,0.468,1000,0.449,2000,0.41933333333333334,3000
ackley,straddle,4,52,0.2591,0.9893,1.2763216763702943,0.462,1000,0.447,2000,0.418,3000
ackley,straddle,4,53,0.2591,0.9907,1.2763216763702943,0.466,1000,0.448,2000,0.41833333333333333,3000
ackley,straddle,4,54,0.2597,0.9894,1.2763216763702943,0.469,1000,0.45,2000,0.4186666666666667,3000
ackley,straddle,4,55,0.2562,0.9908,1.2763216763702943,0.465,1000,0.447,2000,0.4166666666666667,3000
ackley,straddle,4,56,0.2513,0.9885,1.2763216763702943,0.465,1000,0.445,2000,0.414,3000
ackley,straddle,4,57,0.2459,0.9857,1.2763216763702943,0.468,1000,0.4435,2000,0.4146666666666667,3000
ackley,straddle,4,58,0.2403,0.9776,1.2763216763702943,0.462,1000,0.4395,2000,0.409,3000
ackley,straddle,4,59,0.2355,0.9786,1.2763216763702943,0.462,1000,0.435,2000,0.404,3000
ackley,straddle,4,60,0.2318,0.9783,1.2763216763702943,0.46,1000,0.4355,2000,0.404,3000
ackley,straddle,4,61,0.2256,0.9669,1.2763216763702943,0.457,1000,0.429,2000,0.39766666666666667,3000
ackley,straddle,4,62,0.2258,0.9626,1.2763216763702943,0.464,1000,0.4325,2000,0.4,3000
ackley,straddle,4,63,0.2257,0.9665,1.2763216763702943,0.471,1000,0.437,2000,0.405,3000
ackley,straddle,4,64,0.2228,0.9568,1.2763216763702943,0.464,1000,0.43,2000,0.401,3000
ackley,straddle,4,65,0.2207,0.9456,1.2763216763702943,0.459,1000,0.427,2000,0.39866666666666667,3000
ackley,straddle,4,66,0.2222,0.9553,1.2763216763702943,0.461,1000,0.43,2000,0.4003333333333333,3000
ackley,straddle,4,67,0.2246,0.9593,1.2763216763702943,0.459,1000,0.431,2000,0.4,3000
ackley,straddle,4,68,0.2225,0.9478,1.2763216763702943,0.464,1000,0.435,2000,0.4023333333333333,3000
ackley,straddle,4,69,0.2217,0.9393,1.2763216763702943,0.463,1000,0.4315,2000,0.401,3000
ackley,straddle,4,70,0.2187,0.9274,1.2763216763702943,0.457,1000,0.426,2000,0.39666666666666667,3000
ackley,straddle,4,71,0.2124,0.9036,1.2763216763702943,0.462,1000,0.4275,2000,0.3943333333333333,3000
ackley,straddle,4,72,0.2096,0.8642,1.2763216763702943,0.469,1000,0.4325,2000,0.39866666666666667,3000
ackley,straddle,4,73,0.2094,0.882,1.2763216763702943,0.472,1000,0.433,2000,0.3963333333333333,3000
ackley,straddle,4,74,0.2067,0.8617,1.2763216763702943,0.476,1000,0.4355,2000,0.3973333333333333,3000
ackley,straddle,4,75,0.2063,0.877,1.2763216763702943,0.468,1000,0.4315,2000,0.394,3000
ackley,straddle,4,76,0.2031,0.8634,1.2763216763702943,0.474,1000,0.434,2000,0.3953333333333333,3000
ackley,straddle,4,77,0.2042,0.8561,1.2763216763702943,0.479,1000,0.437,2000,0.3973333333333333,3000
ackley,straddle,4,78,0.1992,0.8254,1.2763216763702943,0.477,1000,0.4335,2000,0.395,3000
ackley,straddle,4,79,0.1882,0.7915,1.2763216763702943,0.481,1000,0.431,2000,0.38866666666666666,3000
ackley,straddle,4,80,0.1908,0.7803,1.2763216763702943,0.48,1000,0.429,2000,0.387,3000
ackley,randomized_straddle,0,12,0.3981,0.8983,1.3061357716661417,0.493,1000,0.492,2000,0.4776666666666667,3000
ackley,randomized_straddle,0,13,0.3929,0.8938,1.3061357716661417,0.49,1000,0.49,2000,0.4736666666666667,3000
ackley,randomized_straddle,0,14,0.3883,0.8947,1.3061357716661417,0.485,1000,0.485,2000,0.4713333333333333,3000
ackley,randomized_straddle,0,15,0.3817,0.8864,1.3061357716661417,0.479,1000,0.485,2000,0.4703333333333333,3000
ackley,randomized_straddle,0,16,0.3818,0.8725,1.3061357716661417,0.473,1000,0.4795,2000,0.4686666666666667,3000
ackley,randomized_straddle,0,17,0.3712,0.8073,1.3061357716661417,0.473,1000,0.4765,2000,0.46266666666666667,3000
ackley,randomized_straddle,0,18,0.3602,0.8117,1.3061357716661417,0.468,1000,0.474,2000,0.458,3000
ackley,randomized_straddle,0,19,0.3479,0.8318,1.3061357716661417,0.456,1000,0.462,2000,0.446,3000
ackley,randomized_straddle,0,20,0.3523,0.8356,1.3061357716661417,0.467,1000,0.4695,2000,0.4523333333333333,3000
ackley,randomized_straddle,0,21,0.337,0.8477,1.3061357716661417,0.468,1000,0.47,2000,0.449,3000
ackley,randomized_straddle,0,22,0.3371,0.8276,1.3061357716661417,0.464,1000,0.4645,2000,0.446,3000
ackley,randomized_straddle,0,23,0.324,0.8667,1.3061357716661417,0.461,1000,0.462,2000,0.443,3000
ackley,randomized_straddle,0,24,0.315,0.8622,1.3061357716661417,0.465,1000,0.462,2000,0.439,3000
ackley,randomized_straddle,0,25,0.309,0.8847,1.3061357716661417,0.468,1000,0.458,2000,0.43633333333333335,3000
ackley,randomized_straddle,0,26,0.295,0.9091,1.3061357716661417,0.467,1000,0.453,2000,0.42933333333333334,3000
ackley,randomized_straddle,0,27,0.2842,0.9143,1.3061357716661417,0.464,1000,0.4505,2000,0.4246666666666667,3000
ackley,randomized_straddle,0,28,0.2878,0.8982,1.3061357716661417,0.46,1000,0.449,2000,0.42733333333333334,3000
ackley,randomized_straddle,0,29,0.2382,0.8944,1.3061357716661417,0.456,1000,0.44,2000,0.408,3000
ackley,randomized_straddle,0,30,0.2264,0.888,1.3061357716661417,0.453,1000,0.4315,2000,0.39666666666666667,3000
ackley,randomized_straddle,0,31,0.2285,0.9053,1.3061357716661417,0.465,1000,0.4375,2000,0.403,3000
ackley,randomized_straddle,0,32,0.2324,0.9191,1.3061357716661417,0.465,1000,0.445,2000,0.41233333333333333,3000
ackley,randomized_straddle,0,33,0.2362,0.9128,1.3061357716661417,0.466,1000,0.4475,2000,0.411,3000
ackley,randomized_straddle,0,34,0.2369,0.9132,1.3061357716661417,0.469,1000,0.4435,2000,0.4083333333333333,3000
ackley,randomized_straddle,0,35,0.2431,0.9154,1.3061357716661417,0.471,1000,0.445,2000,0.411,3000
ackley,randomized_straddle,0,36,0.2419,0.9008,1.3061357716661417,0.468,1000,0.4455,2000,0.41,3000
ackley,randomized_straddle,0,37,0.241,0.8826,1.3061357716661417,0.464,1000,0.441,2000,0.4043333333333333,3000
ackley,randomized_straddle,0,38,0.2162,0.8737,1.3061357716661417,0.466,1000,0.4305,2000,0.3883333333333333,3000
ackley,randomized_straddle,0,39,0.2091,0.8559,1.3061357716661417,0.459,1000,0.4275,2000,0.38466666666666666,3000
ackley,randomized_straddle,0,40,0.2197,0.852,1.3061357716661417,0.464,1000,0.433,2000,0.394,3000
ackley,randomized_straddle,0,41,0.2292,0.8508,1.3061357716661417,0.469,1000,0.4355,2000,0.399,3000
ackley,randomized_straddle,0,42,0.2358,0.8212,1.3061357716661417,0.473,1000,0.44,2000,0.404,3000
ackley,randomized_straddle,0,43,0.2325,0.8361,1.3061357716661417,0.476,1000,0.4465,2000,0.407,3000
ackley,randomized_straddle,0,44,0.2275,0.8287,1.3061357716661417,0.477,1000,0.444,2000,0.405,3000
ackley,randomized_straddle,0,45,0.229,0.8256,1.3061357716661417,0.481,1000,0.445,2000,0.4063333333333333,3000
ackley,randomized_straddle,0,46,0.2289,0.8155,1.3061357716661417,0.481,1000,0.4475,2000,0.4063333333333333,3000
ackley,randomized_straddle,0,47,0.2428,0.8264,1.3061357716661417,0.481,1000,0.4485,2000,0.4116666666666667,3000
ackley,randomized_straddle,0,48,0.2448,0.8472,1.3061357716661417,0.482,1000,0.452,2000,0.416,3000
ackley,randomized_straddle,0,49,0.2408,0.8398,1.3061357716661417,0.486,1000,0.454,2000,0.416,3000
ackley,randomized_straddle,0,50,0.2354,0.8448,1.3061357716661417,0.488,1000,0.4565,2000,0.41333333333333333,3000
ackley,randomized_straddle,0,51,0.2357,0.8476,1.3061357716661417,0.489,1000,0.4585,2000,0.4166666666666667,3000
ackley,randomized_straddle,0,52,0.2357,0.8286,1.3061357716661417,0.487,1000,0.454,2000,0.413,3000
ackley,randomized_straddle,0,53,0.2352,0.8332,1.3061357716661417,0.483,1000,0.453,2000,0.41333333333333333,3000
ackley,randomized_straddle,0,54,0.2208,0.8304,1.3061357716661417,0.482,1000,0.448,2000,0.4066666666666667,3000
ackley,randomized_straddle,0,55,0.217,0.8365,1.3061357716661417,0.478,1000,0.4465,2000,0.4046666666666667,3000
ackley,randomized_straddle,0,56,0.2135,0.8385,1.3061357716661417,0.474,1000,0.4425,2000,0.40066666666666667,3000
ackley,randomized_straddle,0,57,0.2129,0.8351,1.3061357716661417,0.465,1000,0.4415,2000,0.40166666666666667,3000
ackley,randomized_straddle,0,58,0.2088,0.8391,1.3061357716661417,0.467,1000,0.438,2000,0.39766666666666667,3000
ackley,randomized_straddle,0,59,0.2105,0.8244,1.3061357716661417,0.468,1000,0.441,2000,0.4013333333333333,3000
ackley,randomized_straddle,0,60,0.2164,0.8194,1.3061357716661417,0.472,1000,0.4445,2000,0.407,3000
ackley,randomized_straddle,0,61,0.2154,0.8144,1.3061357716661417,0.473,1000,0.443,2000,0.4053333333333333,3000
ackley,randomized_straddle,0,62,0.2167,0.8353,1.3061357716661417,0.469,1000,0.4425,2000,0.4056666666666667,3000
ackley,randomized_straddle,0,63,0.2121,0.8023,1.3061357716661417,0.464,1000,0.4375,2000,0.401,3000
ackley,randomized_straddle,0,64,0.2145,0.8057,1.3061357716661417,0.465,1000,0.434,2000,0.3983333333333333,3000
ackley,randomized_straddle,0,65,0.2101,0.7773,1.3061357716661417,0.473,1000,0.438,2000,0.399,3000
ackley,randomized_straddle,0,66,0.2068,0.7823,1.3061357716661417,0.468,1000,0.436,2000,0.3963333333333333,3000
ackley,randomized_straddle,0,67,0.2012,0.7901,1.3061357716661417,0.468,1000,0.437,2000,0.39766666666666667,3000
ackley,randomized_straddle,0,68,0.1996,0.7953,1.3061357716661417,0.465,1000,0.44,2000,0.399,3000
ackley,randomized_straddle,0,69,0.1988,0.7715,1.3061357716661417,0.467,1000,0.4405,2000,0.39666666666666667,3000
ackley,randomized_straddle,0,70,0.1991,0.7837,1.3061357716661417,0.467,1000,0.438,2000,0.397,3000
ackley,randomized_straddle,0,71,0.1882,0.7563,1.3061357716661417,0.456,1000,0.434,2000,0.3893333333333333,3000
ackley,randomized_straddle,0,72,0.1861,0.7554,1.3061357716661417,0.458,1000,0.433,2000,0.389,3000
ackley,randomized_straddle,0,73,0.1873,0.755,1.3061357716661417,0.453,1000,0.43,2000,0.3873333333333333,3000
ackley,randomized_straddle,0,74,0.1868,0.7465,1.3061357716661417,0.454,1000,0.4295,2000,0.38766666666666666,3000
ackley,randomized_straddle,0,75,0.1901,0.7517,1.3061357716661417,0.456,1000,0.429,2000,0.3883333333333333,3000
ackley,randomized_straddle,0,76,0.1906,0.7695,1.3061357716661417,0.45,1000,0.429,2000,0.388,3000
ackley,randomized_straddle,0,77,0.1872,0.7508,1.3061357716661417,0.45,1000,0.4265,2000,0.38533333333333336,3000
ackley,randomized_straddle,0,78,0.184,0.7466,1.3061357716661417,0.434,1000,0.4155,2000,0.37766666666666665,3000
ackley,randomized_straddle,0,79,0.1811,0.7385,1.3061357716661417,0.435,1000,0.414,2000,0.37533333333333335,3000
ackley,randomized_straddle,0,80,0.1812,0.7271,1.3061357716661417,0.438,1000,0.4135,2000,0.374,3000
ackley,randomized_straddle,1,12,0.4759,0.5917,1.306824449253322,0.488,1000,0.4885,2000,0.486,3000
ackley,randomized_straddle,1,13,0.485,0.6043,1.306824449253322,0.49,1000,0.4915,2000,0.48833333333333334,3000
ackley,randomized_straddle,1,14,0.4814,0.6092,1.306824449253322,0.488,1000,0.4865,2000,0.4836666666666667,3000
ackley,randomized_straddle,1,15,0.4716,0.5637,1.306824449253322,0.492,1000,0.4865,2000,0.4806666666666667,3000
ackley,randomized_straddle,1,16,0.4665,0.6906,1.306824449253322,0.488,1000,0.486,2000,0.48133333333333334,3000
ackley,randomized_straddle,1,17,0.4574,0.6496,1.306824449253322,0.481,1000,0.478,2000,0.4723333333333333,3000
ackley,randomized_straddle,1,18,0.4698,0.722,1.306824449253322,0.482,1000,0.4785,2000,0.47433333333333333,3000
ackley,randomized_straddle,1,19,0.4603,0.7333,1.306824449253322,0.483,1000,0.4775,2000,0.4696666666666667,3000
ackley,randomized_straddle,1,20,0.4488,0.7654,1.306824449253322,0.48,1000,0.4735,2000,0.467,3000
ackley,randomized_straddle,1,21,0.4345,0.8129,1.306824449253322,0.479,1000,0.468,2000,0.46266666666666667,3000
ackley,randomized_straddle,1,22,0.4321,0.8087,1.306824449253322,0.481,1000,0.47,2000,0.4646666666666667,3000
ackley,randomized_straddle,1,23,0.3639,0.7988,1.306824449253322,0.488,1000,0.4685,2000,0.459,3000
ackley,randomized_straddle,1,24,0.3492,0.7257,1.306824449253322,0.491,1000,0.469,2000,0.462,3000
ackley,randomized_straddle,1,25,0.3505,0.7838,1.306824449253322,0.49,1000,0.4675,2000,0.45766666666666667,3000
ackley,randomized_straddle,1,26,0.3377,0.7861,1.306824449253322,0.488,1000,0.4615,2000,0.4513333333333333,3000
ackley,randomized_straddle,1,27,0.3339,0.7467,1.306824449253322,0.489,1000,0.463,2000,0.4513333333333333,3000
ackley,randomized_straddle,1,28,0.3113,0.6891,1.306824449253322,0.483,1000,0.4585,2000,0.446,3000
ackley,randomized_straddle,1,29,0.2839,0.5316,1.306824449253322,0.48,1000,0.4475,2000,0.43633333333333335,3000
ackley,randomized_straddle,1,30,0.2624,0.5105,1.306824449253322,0.473,1000,0.4525,2000,0.435,3000
ackley,randomized_straddle,1,31,0.2526,0.5023,1.306824449253322,0.48,1000,0.4475,2000,0.43366666666666664,3000
ackley,randomized_straddle,1,32,0.2441,0.6282,1.306824449253322,0.487,1000,0.439,2000,0.4226666666666667,3000
ackley,randomized_straddle,1,33,0.2279,0.6997,1.306824449253322,0.484,1000,0.422,2000,0.4026666666666667,3000
ackley,randomized_straddle,1,34,0.2077,0.6471,1.306824449253322,0.466,1000,0.4145,2000,0.3883333333333333,3000
ackley,randomized_straddle,1,35,0.2059,0.7339,1.306824449253322,0.465,1000,0.4095,2000,0.383,3000
ackley,randomized_straddle,1,36,0.2016,0.6998,1.306824449253322,0.458,1000,0.4045,2000,0.37933333333333336,3000
ackley,randomized_straddle,1,37,0.2108,0.7568,1.306824449253322,0.458,1000,0.4105,2000,0.38666666666666666,3000
ackley,randomized_straddle,1,38,0.2098,0.7846,1.306824449253322,0.463,1000,0.415,2000,0.38966666666666666,3000
ackley,randomized_straddle,1,39,0.2042,0.7317,1.306824449253322,0.462,1000,0.415,2000,0.388,3000
ackley,randomized_straddle,1,40,0.2126,0.7276,1.306824449253322,0.459,1000,0.414,2000,0.39166666666666666,3000
ackley,randomized_straddle,1,41,0.2144,0.6931,1.306824449253322,0.475,1000,0.423,2000,0.399,3000
ackley,randomized_straddle,1,42,0.2049,0.6378,1.306824449253322,0.472,1000,0.4205,2000,0.39166666666666666,3000
ackley,randomized_straddle,1,43,0.2081,0.6466,1.306824449253322,0.47,1000,0.419,2000,0.38966666666666666,3000
ackley,randomized_straddle,1,44,0.2082,0.6937,1.306824449253322,0.465,1000,0.4175,2000,0.3923333333333333,3000
ackley,randomized_straddle,1,45,0.2055,0.6962,1.306824449253322,0.464,1000,0.413,2000,0.38966666666666666,3000
ackley,randomized_straddle,1,46,0.2048,0.7487,1.306824449253322,0.463,1000,0.4075,2000,0.38233333333333336,3000
ackley,randomized_straddle,1,47,0.2076,0.739,1.306824449253322,0.466,1000,0.4145,2000,0.38766666666666666,3000
ackley,randomized_straddle,1,48,0.215,0.7975,1.306824449253322,0.456,1000,0.4165,2000,0.3883333333333333,3000
ackley,randomized_straddle,1,49,0.2083,0.7808,1.306824449253322,0.457,1000,0.413,2000,0.3863333333333333,3000
ackley,randomized_straddle,1,50,0.2043,0.7798,1.306824449253322,0.457,1000,0.412,2000,0.38233333333333336,3000
ackley,randomized_straddle,1,51,0.185,0.7143,1.306824449253322,0.461,1000,0.41,2000,0.37366666666666665,3000
ackley,randomized_straddle,1,52,0.1774,0.6804,1.306824449253322,0.455,1000,0.4,2000,0.36466666666666664,3000
ackley,randomized_straddle,1,53,0.1841,0.684,1.306824449253322,0.459,1000,0.404,2000,0.36933333333333335,3000
ackley,randomized_straddle,1,54,0.1847,0.6649,1.306824449253322,0.451,1000,0.407,2000,0.372,3000
ackley,randomized_straddle,1,55,0.1832,0.6974,1.306824449253322,0.455,1000,0.4075,2000,0.367,3000
ackley,randomized_straddle,1,56,0.1925,0.6888,1.306824449253322,0.459,1000,0.414,2000,0.372,3000
ackley,randomized_straddle,1,57,0.1952,0.694,1.306824449253322,0.464,1000,0.4135,2000,0.376,3000
ackley,randomized_straddle,1,58,0.1845,0.6525,1.306824449253322,0.462,1000,0.4115,2000,0.37333333333333335,3000
ackley,randomized_straddle,1,59,0.1812,0.6422,1.306824449253322,0.461,1000,0.4115,2000,0.37266666666666665,3000
ackley,randomized_straddle,1,60,0.1797,0.6498,1.306824449253322,0.457,1000,0.4095,2000,0.37066666666666664,3000
ackley,randomized_straddle,1,61,0.1882,0.7133,1.306824449253322,0.468,1000,0.4215,2000,0.38333333333333336,3000
ackley,randomized_straddle,1,62,0.1863,0.7013,1.306824449253322,0.464,1000,0.42,2000,0.38166666666666665,3000
ackley,randomized_straddle,1,63,0.1887,0.7477,1.306824449253322,0.467,1000,0.422,2000,0.38366666666666666,3000
ackley,randomized_straddle,1,64,0.1894,0.7238,1.306824449253322,0.46,1000,0.418,2000,0.37766666666666665,3000
ackley,randomized_straddle,1,65,0.1819,0.6746,1.306824449253322,0.46,1000,0.411,2000,0.37266666666666665,3000
ackley,randomized_straddle,1,66,0.1796,0.6533,1.306824449253322,0.457,1000,0.4105,2000,0.371,3000
ackley,randomized_straddle,1,67,0.1781,0.644,1.306824449253322,0.458,1000,0.4095,2000,0.36933333333333335,3000
ackley,randomized_straddle,1,68,0.1745,0.5882,1.306824449253322,0.452,1000,0.4,2000,0.36433333333333334,3000
ackley,randomized_straddle,1,69,0.1754,0.6168,1.306824449253322,0.451,1000,0.401,2000,0.365,3000
ackley,randomized_straddle,1,70,0.1746,0.6041,1.306824449253322,0.45,1000,0.4005,2000,0.364,3000
ackley,randomized_straddle,1,71,0.1689,0.5641,1.306824449253322,0.448,1000,0.3945,2000,0.35633333333333334,3000
ackley,randomized_straddle,1,72,0.1671,0.5792,1.306824449253322,0.445,1000,0.3865,2000,0.35233333333333333,3000
ackley,randomized_straddle,1,73,0.1665,0.6131,1.306824449253322,0.44,1000,0.379,2000,0.34833333333333333,3000
ackley,randomized_straddle,1,74,0.164,0.6009,1.306824449253322,0.443,1000,0.38,2000,0.3463333333333333,3000
ackley,randomized_straddle,1,75,0.164,0.6219,1.306824449253322,0.432,1000,0.3765,2000,0.3453333333333333,3000
ackley,randomized_straddle,1,76,0.1637,0.6195,1.306824449253322,0.428,1000,0.374,2000,0.343,3000
ackley,randomized_straddle,1,77,0.1636,0.6059,1.306824449253322,0.429,1000,0.374,2000,0.3426666666666667,3000
ackley,randomized_straddle,1,78,0.1627,0.6169,1.306824449253322,0.432,1000,0.3735,2000,0.3416666666666667,3000
ackley,randomized_straddle,1,79,0.1608,0.5976,1.306824449253322,0.438,1000,0.3735,2000,0.341,3000
ackley,randomized_straddle,1,80,0.1658,0.5951,1.306824449253322,0.442,1000,0.385,2000,0.35033333333333333,3000
ackley,randomized_straddle,2,12,0.4141,0.878,1.3100941310865688,0.497,1000,0.5,2000,0.49033333333333334,3000
ackley,randomized_straddle,2,13,0.4283,0.8749,1.3100941310865688,0.499,1000,0.4965,2000,0.487,3000
ackley,randomized_straddle,2,14,0.4318,0.8785,1.3100941310865688,0.5,1000,0.5035,2000,0.49166666666666664,3000
ackley,randomized_straddle,2,15,0.4228,0.8704,1.3100941310865688,0.5,1000,0.501,2000,0.489,3000
ackley,randomized_straddle,2,16,0.4161,0.869,1.3100941310865688,0.493,1000,0.4985,2000,0.4866666666666667,3000
ackley,randomized_straddle,2,17,0.4091,0.8659,1.3100941310865688,0.506,1000,0.5035,2000,0.485,3000
ackley,randomized_straddle,2,18,0.3948,0.8598,1.3100941310865688,0.502,1000,0.4935,2000,0.4776666666666667,3000
ackley,randomized_straddle,2,19,0.3826,0.8304,1.3100941310865688,0.499,1000,0.4915,2000,0.47433333333333333,3000
ackley,randomized_straddle,2,20,0.3731,0.8381,1.3100941310865688,0.488,1000,0.489,2000,0.4726666666666667,3000
ackley,randomized_straddle,2,21,0.3697,0.835,1.3100941310865688,0.492,1000,0.4865,2000,0.4686666666666667,3000
ackley,randomized_straddle,2,22,0.3595,0.8178,1.3100941310865688,0.491,1000,0.4875,2000,0.4693333333333333,3000
ackley,randomized_straddle,2,23,0.3431,0.8005,1.3100941310865688,0.492,1000,0.485,2000,0.4653333333333333,3000
ackley,randomized_straddle,2,24,0.3374,0.8172,1.3100941310865688,0.483,1000,0.476,2000,0.457,3000
ackley,randomized_straddle,2,25,0.3264,0.8384,1.3100941310865688,0.48,1000,0.4695,2000,0.44966666666666666,3000
ackley,randomized_straddle,2,26,0.2462,0.7888,1.3100941310865688,0.474,1000,0.4605,2000,0.429,3000
ackley,randomized_straddle,2,27,0.2461,0.7531,1.3100941310865688,0.475,1000,0.4605,2000,0.433,3000
ackley,randomized_straddle,2,28,0.2389,0.7458,1.3100941310865688,0.467,1000,0.4535,2000,0.4246666666666667,3000
ackley,randomized_straddle,2,29,0.2228,0.7014,1.3100941310865688,0.459,1000,0.444,2000,0.421,3000
ackley,randomized_straddle,2,30,0.2231,0.722,1.3100941310865688,0.469,1000,0.44,2000,0.414,3000
ackley,randomized_straddle,2,31,0.2324,0.7995,1.3100941310865688,0.464,1000,0.4395,2000,0.419,3000
ackley,randomized_straddle,2,32,0.2245,0.8039,1.3100941310865688,0.455,1000,0.433,2000,0.41233333333333333,3000
ackley,randomized_straddle,2,33,0.2161,0.7577,1.3100941310865688,0.461,1000,0.434,2000,0.406,3000
ackley,randomized_straddle,2,34,0.2176,0.7513,1.3100941310865688,0.453,1000,0.4355,2000,0.4056666666666667,3000
ackley,randomized_straddle,2,35,0.2059,0.7038,1.3100941310865688,0.449,1000,0.4315,2000,0.39766666666666667,3000
ackley,randomized_straddle,2,36,0.217,0.7638,1.3100941310865688,0.444,1000,0.4375,2000,0.4053333333333333,3000
ackley,randomized_straddle,2,37,0.2217,0.7411,1.3100941310865688,0.452,1000,0.4405,2000,0.413,3000
ackley,randomized_straddle,2,38,0.227,0.8023,1.3100941310865688,0.447,1000,0.436,2000,0.4096666666666667,3000
ackley,randomized_straddle,2,39,0.2218,0.739,1.3100941310865688,0.454,1000,0.437,2000,0.4083333333333333,3000
ackley,randomized_straddle,2,40,0.2208,0.7664,1.3100941310865688,0.456,1000,0.4365,2000,0.407,3000
ackley,randomized_straddle,2,41,0.2118,0.7774,1.3100941310865688,0.455,1000,0.432,2000,0.397,3000
ackley,randomized_straddle,2,42,0.224,0.7588,1.3100941310865688,0.454,1000,0.4345,2000,0.403,3000
ackley,randomized_straddle,2,43,0.2178,0.7968,1.3100941310865688,0.45,1000,0.426,2000,0.396,3000
ackley,randomized_straddle,2,44,0.2276,0.8292,1.3100941310865688,0.444,1000,0.425,2000,0.3983333333333333,3000
ackley,randomized_straddle,2,45,0.2291,0.7967,1.3100941310865688,0.448,1000,0.429,2000,0.3983333333333333,3000
ackley,randomized_straddle,2,46,0.2258,0.7699,1.3100941310865688,0.445,1000,0.426,2000,0.39466666666666667,3000
ackley,randomized_straddle,2,47,0.212,0.7489,1.3100941310865688,0.444,1000,0.418,2000,0.3873333333333333,3000
ackley,randomized_straddle,2,48,0.2078,0.7526,1.3100941310865688,0.442,1000,0.4155,2000,0.38366666666666666,3000
ackley,randomized_straddle,2,49,0.2053,0.7249,1.3100941310865688,0.439,1000,0.413,2000,0.38233333333333336,3000
