slice_pair,x_feature,y_feature,grid_i,grid_j,x_value_raw,y_value_raw,x_value_display,y_value_display,x_units,y_units,P,VX,LS,ST,fixed_P,fixed_VX,fixed_LS,fixed_ST,inside_standardized_4d_convex_hull,nearest_observed_standardized_4d_distance,nearest_observed_experiment,nn_support_radius,inside_nn_support_radius,supported,support_reason,binary_gpc_keyhole_probability,binary_gpc_predicted_keyhole,max_depth_gpr_mean_um,max_depth_gpr_latent_std_um,max_depth_gaussian_tail_keyhole_probability,max_depth_predicted_keyhole,descriptive_full_common_threshold_um,binary_max_depth_disagreement,binary_boundary_level,max_depth_boundary_level_um,population,fit_status,held_out_performance_claim,available_to_active_method,surface_interpretation
P-VX,P,VX,29,23,282.930904129766,0.5677690818701,282.930904129766,0.5677690818701,W,m/s,282.930904129766,0.5677690818701,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,True,0.29650535923494886,P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,0.7360368371986483,True,True,supported,0.290870804253359,False,119.86610754666431,16.612925576237128,0.7511436166064192,True,108.601,True,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,30,23,290.87525992392,0.5677690818701,290.87525992392,0.5677690818701,W,m/s,290.87525992392,0.5677690818701,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,True,0.27836817953724186,P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,0.7360368371986483,True,True,supported,0.3568535470735128,False,124.13075052605058,16.827601100873803,0.821963486667914,True,108.601,True,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,31,23,298.81961571807403,0.5677690818701,298.81961571807403,0.5677690818701,W,m/s,298.81961571807403,0.5677690818701,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,True,0.2840621513162143,P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,0.7360368371986483,True,True,supported,0.427194677362138,False,129.21029972865992,17.98420784348545,0.8740954933460561,True,108.601,True,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,32,23,306.763971512228,0.5677690818701,306.763971512228,0.5677690818701,W,m/s,306.763971512228,0.5677690818701,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,True,0.31228643158100733,P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,0.7360368371986483,True,True,supported,0.49901292382455575,False,135.05765591250542,20.056433077709418,0.906433950377791,True,108.601,True,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,33,23,314.708327306382,0.5677690818701,314.708327306382,0.5677690818701,W,m/s,314.708327306382,0.5677690818701,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,True,0.3577476373038514,P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,0.7360368371986483,True,True,supported,0.5693259228041825,True,141.47019232866847,22.70185906819713,0.9261723803914043,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,34,23,322.652683100536,0.5677690818701,322.652683100536,0.5677690818701,W,m/s,322.652683100536,0.5677690818701,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,True,0.41481679781689523,P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,0.7360368371986483,True,True,supported,0.6355211244177212,True,148.17285938257814,25.552297343080212,0.9392684444339483,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,35,23,330.59703889469,0.5677690818701,330.59703889469,0.5677690818701,W,m/s,330.59703889469,0.5677690818701,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,True,0.4793658588315641,P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,0.7360368371986483,True,True,supported,0.6956801553362197,True,154.89182858699073,28.36161399147723,0.94867761514239,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,36,23,338.54139468884404,0.5677690818701,338.54139468884404,0.5677690818701,W,m/s,338.54139468884404,0.5677690818701,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,True,0.5487616281986827,P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,0.7360368371986483,True,True,supported,0.7486950838789994,True,161.39399257331092,31.00608294679708,0.9556846722848291,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,37,23,346.485750482998,0.5677690818701,346.485750482998,0.5677690818701,W,m/s,346.485750482998,0.5677690818701,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,True,0.6213823860240173,P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,0.7360368371986483,True,True,supported,0.7942056141407647,True,167.5017230024132,33.44288765838901,0.9609005268773172,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,38,23,354.430106277152,0.5677690818701,354.430106277152,0.5677690818701,W,m/s,354.430106277152,0.5677690818701,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,True,0.696219693664448,P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,0.7360368371986483,True,True,supported,0.832431391991804,True,173.09454449379743,35.67323564594271,0.9646887527897688,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,39,23,362.374462071306,0.5677690818701,362.374462071306,0.5677690818701,W,m/s,362.374462071306,0.5677690818701,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,True,0.7726297309444036,P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,0.7360368371986483,False,False,beyond_nn_support_radius,0.8639736989924813,True,178.10406897549188,37.71800529721904,0.9673137828284151,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,40,23,370.31881786546,0.5677690818701,370.31881786546,0.5677690818701,W,m/s,370.31881786546,0.5677690818701,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,True,0.8501885599911995,P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,0.7360368371986483,False,False,beyond_nn_support_radius,0.8896366907953279,True,182.50526191375513,39.60377606985733,0.9689857034124699,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,41,23,378.26317365961404,0.5677690818701,378.26317365961404,0.5677690818701,W,m/s,378.26317365961404,0.5677690818701,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,True,0.914087046438071,P-342p674555398_VX-0p462731136977_LS-5p8783513777e-05_ST-328p309527448_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p04253209208e-05_H-add9572a86,0.7360368371986483,False,False,beyond_nn_support_radius,0.9102908213543515,True,186.30588557960175,41.35594730186407,0.9698729006054253,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
