benchmark_population,run_id,repeat,fold,method,formulation,budget,threshold,balanced_accuracy,sensitivity,specificity,minimum_class_recall,accuracy,standardized_distance_from_training_median,direction,comparison_operator,max_negative,min_positive,observed_gap,class_separable,queried_positive_count,queried_negative_count,threshold_units,training_scope,test_information_used,unqueried_pool_information_used
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,46,100.25540000000001,0.9615384615384616,0.9230769230769231,1.0,0.9230769230769231,0.9782608695652174,0.39117967189599684,higher,>,94.5531,78.44185999999999,-16.11124000000001,False,13,33,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,47,100.25540000000001,0.9615384615384616,0.9230769230769231,1.0,0.9230769230769231,0.9787234042553191,0.3941047520336436,higher,>,94.5531,78.44185999999999,-16.11124000000001,False,13,34,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,48,102.12491,0.9615384615384616,0.9230769230769231,1.0,0.9230769230769231,0.9791666666666666,0.43058901592215765,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,13,35,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,49,102.12491,0.9615384615384616,0.9230769230769231,1.0,0.9230769230769231,0.9795918367346939,0.43147318642446353,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,13,36,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,50,102.12491,0.9642857142857143,0.9285714285714286,1.0,0.9285714285714286,0.98,0.4337169720627615,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,14,36,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,51,102.12491,0.9642857142857143,0.9285714285714286,1.0,0.9285714285714286,0.9803921568627451,0.4360571276805052,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,14,37,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,52,102.12491,0.9642857142857143,0.9285714285714286,1.0,0.9285714285714286,0.9807692307692307,0.441005656794251,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,14,38,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,53,102.12491,0.9642857142857143,0.9285714285714286,1.0,0.9285714285714286,0.9811320754716981,0.44324014773789383,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,14,39,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,54,102.12491,0.9666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9814814814814815,0.4279823453211849,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,15,39,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,55,102.12491,0.9666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9818181818181818,0.42642384342230183,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,15,40,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,56,102.12491,0.9666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9821428571428571,0.431285872748151,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,15,41,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,57,102.12491,0.9666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9824561403508771,0.4333254562491768,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,15,42,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,58,102.12491,0.9666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9827586206896551,0.43840577228720984,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,15,43,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,59,102.12491,0.9666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9830508474576272,0.4403115742837599,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,15,44,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,60,102.12491,0.9666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9833333333333333,0.44339687572782993,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,15,45,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,61,102.12491,0.9666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9836065573770492,0.4464914076472471,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,15,46,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,62,102.12491,0.9666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9838709677419355,0.4498097132213806,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,15,47,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,63,100.82195999999999,0.96875,0.9375,1.0,0.9375,0.9841269841269841,0.427632075682765,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,16,47,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,64,100.82195999999999,0.96875,0.9375,1.0,0.9375,0.984375,0.43042164019608375,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,16,48,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,65,100.82195999999999,0.96875,0.9375,1.0,0.9375,0.9846153846153847,0.43344183679810044,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,16,49,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,66,100.82195999999999,0.96875,0.9375,1.0,0.9375,0.9848484848484849,0.43591304746876974,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,16,50,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,67,100.82195999999999,0.96875,0.9375,1.0,0.9375,0.9850746268656716,0.43928119547338546,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,16,51,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,68,100.82195999999999,0.96875,0.9375,1.0,0.9375,0.9852941176470589,0.44290710483869733,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,16,52,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,69,100.82195999999999,0.9705882352941176,0.9411764705882353,1.0,0.9411764705882353,0.9855072463768116,0.44207404056491034,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,17,52,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,70,100.82195999999999,0.9705882352941176,0.9411764705882353,1.0,0.9411764705882353,0.9857142857142858,0.44561034694002905,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,17,53,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,71,100.82195999999999,0.9722222222222222,0.9444444444444444,1.0,0.9444444444444444,0.9859154929577465,0.4473359933748478,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,18,53,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,72,100.82195999999999,0.9736842105263157,0.9473684210526315,1.0,0.9473684210526315,0.9861111111111112,0.4401360556464113,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,19,53,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,73,100.82195999999999,0.9736842105263157,0.9473684210526315,1.0,0.9473684210526315,0.9863013698630136,0.4425430357247215,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,19,54,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,74,100.82195999999999,0.9736842105263157,0.9473684210526315,1.0,0.9473684210526315,0.9864864864864865,0.4430372154794011,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,19,55,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,75,100.82195999999999,0.975,0.95,1.0,0.95,0.9866666666666667,0.43840762436416697,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,20,55,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,76,100.82195999999999,0.975,0.95,1.0,0.95,0.9868421052631579,0.4361364540003786,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,20,56,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,77,100.82195999999999,0.975,0.95,1.0,0.95,0.987012987012987,0.4383765897234321,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,20,57,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,78,100.82195999999999,0.9761904761904762,0.9523809523809523,1.0,0.9523809523809523,0.9871794871794872,0.4273330377442466,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,21,57,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,79,100.82195999999999,0.9761904761904762,0.9523809523809523,1.0,0.9523809523809523,0.9873417721518988,0.42967063696000246,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,21,58,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,g3_straddle,g3,80,100.82195999999999,0.9761904761904762,0.9523809523809523,1.0,0.9523809523809523,0.9875,0.43106605625631583,higher,>,98.29212,78.44185999999999,-19.850260000000006,False,21,59,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,12,196.81811499999998,1.0,1.0,1.0,1.0,1.0,2.0226212873812157,higher,>,90.95953,302.6767,211.71716999999998,True,1,11,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,13,196.81811499999998,1.0,1.0,1.0,1.0,1.0,2.102985908848807,higher,>,90.95953,302.6767,211.71716999999998,True,1,12,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,14,196.81811499999998,1.0,1.0,1.0,1.0,1.0,2.1743202644747495,higher,>,90.95953,302.6767,211.71716999999998,True,1,13,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,15,196.81811499999998,1.0,1.0,1.0,1.0,1.0,2.222274140950088,higher,>,90.95953,302.6767,211.71716999999998,True,1,14,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,16,196.81811499999998,1.0,1.0,1.0,1.0,1.0,2.294481466336254,higher,>,90.95953,302.6767,211.71716999999998,True,1,15,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,17,196.81811499999998,1.0,1.0,1.0,1.0,1.0,2.359674336682503,higher,>,90.95953,302.6767,211.71716999999998,True,1,16,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,18,196.81811499999998,1.0,1.0,1.0,1.0,1.0,2.4044533079703956,higher,>,90.95953,302.6767,211.71716999999998,True,1,17,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,19,196.81811499999998,1.0,1.0,1.0,1.0,1.0,2.4676100756172716,higher,>,90.95953,302.6767,211.71716999999998,True,1,18,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,20,196.81811499999998,1.0,1.0,1.0,1.0,1.0,2.523731770071478,higher,>,90.95953,302.6767,211.71716999999998,True,1,19,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,21,196.81811499999998,1.0,1.0,1.0,1.0,1.0,2.575406464237485,higher,>,90.95953,302.6767,211.71716999999998,True,1,20,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,22,196.81811499999998,1.0,1.0,1.0,1.0,1.0,2.6109732282785574,higher,>,90.95953,302.6767,211.71716999999998,True,1,21,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,23,196.81811499999998,1.0,1.0,1.0,1.0,1.0,2.641056912559099,higher,>,90.95953,302.6767,211.71716999999998,True,1,22,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,24,196.81811499999998,1.0,1.0,1.0,1.0,1.0,2.696170799345789,higher,>,90.95953,302.6767,211.71716999999998,True,1,23,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,25,196.70516500000002,1.0,1.0,1.0,1.0,1.0,2.035294833233053,higher,>,90.95953,302.4508,211.49127000000001,True,2,23,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,26,103.427865,1.0,1.0,1.0,1.0,1.0,0.7034669324729504,higher,>,90.95953,115.89620000000001,24.936670000000007,True,3,23,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,27,103.427865,1.0,1.0,1.0,1.0,1.0,0.7166354389276788,higher,>,90.95953,115.89620000000001,24.936670000000007,True,3,24,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,28,103.427865,1.0,1.0,1.0,1.0,1.0,0.7261944678830466,higher,>,90.95953,115.89620000000001,24.936670000000007,True,3,25,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,29,104.965995,1.0,1.0,1.0,1.0,1.0,0.7612321860499586,higher,>,94.03579,115.89620000000001,21.86041,True,3,26,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,30,104.965995,1.0,1.0,1.0,1.0,1.0,0.7722447020315102,higher,>,94.03579,115.89620000000001,21.86041,True,3,27,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,31,104.965995,1.0,1.0,1.0,1.0,1.0,0.7830598053055587,higher,>,94.03579,115.89620000000001,21.86041,True,3,28,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,32,105.65759,1.0,1.0,1.0,1.0,1.0,0.8046658815571727,higher,>,95.41898,115.89620000000001,20.477220000000003,True,3,29,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,33,105.65759,1.0,1.0,1.0,1.0,1.0,0.6893121515204778,higher,>,95.41898,115.89620000000001,20.477220000000003,True,4,29,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,34,105.65759,1.0,1.0,1.0,1.0,1.0,0.6988287731507336,higher,>,95.41898,115.89620000000001,20.477220000000003,True,4,30,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,35,105.65759,1.0,1.0,1.0,1.0,1.0,0.7081490482722995,higher,>,95.41898,115.89620000000001,20.477220000000003,True,4,31,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,36,105.65759,1.0,1.0,1.0,1.0,1.0,0.717023370851087,higher,>,95.41898,115.89620000000001,20.477220000000003,True,4,32,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,37,105.65759,1.0,1.0,1.0,1.0,1.0,0.7224934263556757,higher,>,95.41898,115.89620000000001,20.477220000000003,True,5,32,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,38,105.65759,1.0,1.0,1.0,1.0,1.0,0.7292687658772533,higher,>,95.41898,115.89620000000001,20.477220000000003,True,5,33,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,39,107.305025,1.0,1.0,1.0,1.0,1.0,0.7617253941660241,higher,>,98.71385,115.89620000000001,17.182350000000014,True,5,34,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,40,107.305025,1.0,1.0,1.0,1.0,1.0,0.7178361917226969,higher,>,98.71385,115.89620000000001,17.182350000000014,True,5,35,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,41,107.305025,1.0,1.0,1.0,1.0,1.0,0.597580659553471,higher,>,98.71385,115.89620000000001,17.182350000000014,True,6,35,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,42,107.305025,1.0,1.0,1.0,1.0,1.0,0.5495540432304616,higher,>,98.71385,115.89620000000001,17.182350000000014,True,7,35,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,43,107.305025,1.0,1.0,1.0,1.0,1.0,0.5550513534284025,higher,>,98.71385,115.89620000000001,17.182350000000014,True,7,36,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,44,107.305025,1.0,1.0,1.0,1.0,1.0,0.6040529724582838,higher,>,98.71385,115.89620000000001,17.182350000000014,True,7,37,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,45,107.305025,1.0,1.0,1.0,1.0,1.0,0.6551606857787167,higher,>,98.71385,115.89620000000001,17.182350000000014,True,7,38,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,46,107.305025,1.0,1.0,1.0,1.0,1.0,0.6613418525811019,higher,>,98.71385,115.89620000000001,17.182350000000014,True,7,39,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,47,107.305025,1.0,1.0,1.0,1.0,1.0,0.6671598739837221,higher,>,98.71385,115.89620000000001,17.182350000000014,True,7,40,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,48,107.305025,1.0,1.0,1.0,1.0,1.0,0.6040213806150074,higher,>,98.71385,115.89620000000001,17.182350000000014,True,8,40,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,49,107.305025,1.0,1.0,1.0,1.0,1.0,0.5876054631885638,higher,>,98.71385,115.89620000000001,17.182350000000014,True,8,41,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,50,107.305025,1.0,1.0,1.0,1.0,1.0,0.592244341572852,higher,>,98.71385,115.89620000000001,17.182350000000014,True,8,42,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,51,107.305025,1.0,1.0,1.0,1.0,1.0,0.5936125485224922,higher,>,98.71385,115.89620000000001,17.182350000000014,True,9,42,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,52,107.305025,1.0,1.0,1.0,1.0,1.0,0.5970163517275249,higher,>,98.71385,115.89620000000001,17.182350000000014,True,9,43,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r04_f05,4,5,max_depth_g3_common_random,max_depth,53,107.305025,1.0,1.0,1.0,1.0,1.0,0.5999997808033426,higher,>,98.71385,115.89620000000001,17.182350000000014,True,9,44,um,queried_only,False,False
