benchmark_population,run_id,method,formulation,budget,selected_set_diagnostic_only,bootstrap_resamples,valid_resamples,ci_low,median,ci_high,status
secondary_g3_common,secondary_g3_common__r04_f03,g3_straddle,g3,20,True,1000,1000,92.6885825,102.561,163.84785,PASS
secondary_g3_common,secondary_g3_common__r04_f03,g3_straddle,g3,40,True,1000,1000,102.418075,104.5673125,125.45648750000001,PASS
secondary_g3_common,secondary_g3_common__r04_f03,g3_straddle,g3,60,True,1000,1000,100.6156,102.62191250000001,124.105855,PASS
secondary_g3_common,secondary_g3_common__r04_f03,g3_straddle,g3,80,True,1000,1000,99.02772999999999,100.9587625,104.46528,PASS
secondary_g3_common,secondary_g3_common__r04_f03,max_depth_g3_common_random,max_depth,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r04_f03,max_depth_g3_common_random,max_depth,20,True,1000,1000,139.41076999999999,147.334005,195.114705,PASS
secondary_g3_common,secondary_g3_common__r04_f03,max_depth_g3_common_random,max_depth,40,True,1000,1000,97.03779,102.94420500000001,134.733905,PASS
secondary_g3_common,secondary_g3_common__r04_f03,max_depth_g3_common_random,max_depth,60,True,1000,1000,102.94420500000001,108.89648500000001,151.03763999999998,PASS
secondary_g3_common,secondary_g3_common__r04_f03,max_depth_g3_common_random,max_depth,80,True,1000,1000,106.64784,110.84280000000001,155.2326,PASS
secondary_g3_common,secondary_g3_common__r04_f03,max_depth_g3_common_straddle,max_depth,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r04_f03,max_depth_g3_common_straddle,max_depth,20,True,1000,1000,121.37640499999999,133.79809999999998,199.61775,PASS
secondary_g3_common,secondary_g3_common__r04_f03,max_depth_g3_common_straddle,max_depth,40,True,1000,1000,107.3781,111.9012,126.9125,PASS
secondary_g3_common,secondary_g3_common__r04_f03,max_depth_g3_common_straddle,max_depth,60,True,1000,1000,107.3781,111.9012,115.73849999999999,PASS
secondary_g3_common,secondary_g3_common__r04_f03,max_depth_g3_common_straddle,max_depth,80,True,1000,1000,107.3781,111.9012,117.66975,PASS
secondary_g3_common,secondary_g3_common__r04_f04,g3_random,g3,12,True,1000,1000,130.948225,134.848715,187.61454,PASS
secondary_g3_common,secondary_g3_common__r04_f04,g3_random,g3,20,True,1000,1000,132.81623000000002,136.94079499999998,189.398595,PASS
secondary_g3_common,secondary_g3_common__r04_f04,g3_random,g3,40,True,1000,1000,112.87744,116.99908,138.97035499999998,PASS
secondary_g3_common,secondary_g3_common__r04_f04,g3_random,g3,60,True,1000,1000,90.262115,94.38375500000001,115.01656500000001,PASS
secondary_g3_common,secondary_g3_common__r04_f04,g3_random,g3,80,True,1000,1000,92.40124,94.38375500000001,116.564935,PASS
secondary_g3_common,secondary_g3_common__r04_f04,g3_straddle,g3,12,True,1000,1000,130.8971525,134.848715,187.61454,PASS
secondary_g3_common,secondary_g3_common__r04_f04,g3_straddle,g3,20,True,1000,1000,92.56771499999999,102.418075,144.699075,PASS
secondary_g3_common,secondary_g3_common__r04_f04,g3_straddle,g3,40,True,1000,1000,99.828835,103.81040999999999,119.41175999999999,PASS
secondary_g3_common,secondary_g3_common__r04_f04,g3_straddle,g3,60,True,1000,1000,98.730965,102.48510999999999,108.9779,PASS
secondary_g3_common,secondary_g3_common__r04_f04,g3_straddle,g3,80,True,1000,1000,98.55949000000001,102.313635,104.43051,PASS
secondary_g3_common,secondary_g3_common__r04_f04,max_depth_g3_common_random,max_depth,12,True,1000,1000,135.257495,143.211775,192.939925,PASS
secondary_g3_common,secondary_g3_common__r04_f04,max_depth_g3_common_random,max_depth,20,True,1000,1000,138.99596,143.211775,192.357325,PASS
secondary_g3_common,secondary_g3_common__r04_f04,max_depth_g3_common_random,max_depth,40,True,1000,1000,138.24351,142.22408000000001,151.44643000000002,PASS
secondary_g3_common,secondary_g3_common__r04_f04,max_depth_g3_common_random,max_depth,60,True,1000,1000,95.29051,99.27108000000001,125.72323,PASS
secondary_g3_common,secondary_g3_common__r04_f04,max_depth_g3_common_random,max_depth,80,True,1000,1000,97.073755,99.27108000000001,123.77,PASS
secondary_g3_common,secondary_g3_common__r04_f04,max_depth_g3_common_straddle,max_depth,12,True,1000,1000,135.257495,143.211775,192.939925,PASS
secondary_g3_common,secondary_g3_common__r04_f04,max_depth_g3_common_straddle,max_depth,20,True,1000,1000,101.413175,112.9485,154.7471,PASS
secondary_g3_common,secondary_g3_common__r04_f04,max_depth_g3_common_straddle,max_depth,40,True,1000,1000,107.27058500000001,113.74000000000001,115.73849999999999,PASS
secondary_g3_common,secondary_g3_common__r04_f04,max_depth_g3_common_straddle,max_depth,60,True,1000,1000,107.3781,111.9012,115.3295,PASS
secondary_g3_common,secondary_g3_common__r04_f04,max_depth_g3_common_straddle,max_depth,80,True,1000,1000,105.431785,111.9012,115.3295,PASS
secondary_g3_common,secondary_g3_common__r04_f05,g3_random,g3,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r04_f05,g3_random,g3,20,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r04_f05,g3_random,g3,40,True,1000,1000,97.99055999999999,103.9472125,184.8037625,PASS
secondary_g3_common,secondary_g3_common__r04_f05,g3_random,g3,60,True,1000,1000,97.99055999999999,103.9472125,119.09876499999999,PASS
secondary_g3_common,secondary_g3_common__r04_f05,g3_random,g3,80,True,1000,1000,96.569115,102.45043749999999,106.8904820625,PASS
secondary_g3_common,secondary_g3_common__r04_f05,g3_straddle,g3,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r04_f05,g3_straddle,g3,20,True,1000,1000,91.97398,101.9409,154.54485,PASS
secondary_g3_common,secondary_g3_common__r04_f05,g3_straddle,g3,40,True,1000,1000,76.53056,100.25540000000001,102.561,PASS
secondary_g3_common,secondary_g3_common__r04_f05,g3_straddle,g3,60,True,1000,1000,100.112475,102.12491,103.81040999999999,PASS
secondary_g3_common,secondary_g3_common__r04_f05,g3_straddle,g3,80,True,1000,1000,98.80952500000001,100.82195999999999,102.313635,PASS
secondary_g3_common,secondary_g3_common__r04_f05,max_depth_g3_common_random,max_depth,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r04_f05,max_depth_g3_common_random,max_depth,20,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r04_f05,max_depth_g3_common_random,max_depth,40,True,1000,1000,103.7456,107.305025,200.582325,PASS
secondary_g3_common,secondary_g3_common__r04_f05,max_depth_g3_common_random,max_depth,60,True,1000,1000,103.427865,107.305025,120.41767537499992,PASS
secondary_g3_common,secondary_g3_common__r04_f05,max_depth_g3_common_random,max_depth,80,True,1000,1000,101.589065,105.46622500000001,111.38377499999999,PASS
secondary_g3_common,secondary_g3_common__r04_f05,max_depth_g3_common_straddle,max_depth,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r04_f05,max_depth_g3_common_straddle,max_depth,20,True,1000,1000,124.473985,131.7243,169.9712,PASS
secondary_g3_common,secondary_g3_common__r04_f05,max_depth_g3_common_straddle,max_depth,40,True,1000,1000,106.88879500000002,112.5759,114.87975,PASS
secondary_g3_common,secondary_g3_common__r04_f05,max_depth_g3_common_straddle,max_depth,60,True,1000,1000,103.30859000000001,108.601,112.9485,PASS
secondary_g3_common,secondary_g3_common__r04_f05,max_depth_g3_common_straddle,max_depth,80,True,1000,1000,104.921585,108.601,112.489,PASS
