experiment_name,partition,dataset_revision,P,VX,LS,ST,observed_depth_um,T0_depth_cv,T0_depth_valid_sample_count,T0_sample_count,flag_primary_window_unstable_week6_rule,flag_depth_bounding_box_ambiguity_candidate,recording_ends_before_90pct_domain,has_keyhole,keyhole_frame_count,keyhole_frames_before_T0,keyhole_frames_inside_T0,keyhole_frames_after_T0,keyhole_overlaps_T0,keyhole_timing_relative_to_T0,G3_persistent_depth_um,R3_persistent_depth_width_ratio,G3_event_row_index,max_depth_um,max_depth_minus_G3_um,max_depth_over_G3,max_depth_relative_to_T0,T0_start_row_index,T0_end_row_index,T0_start_time_s,T0_end_time_s,prediction__matern32_no_nugget,residual__matern32_no_nugget,absolute_residual__matern32_no_nugget,squared_error__matern32_no_nugget,residual_rank__matern32_no_nugget,prediction__matern32_learned_nugget,residual__matern32_learned_nugget,absolute_residual__matern32_learned_nugget,squared_error__matern32_learned_nugget,residual_rank__matern32_learned_nugget,prediction__matern52_no_nugget,residual__matern52_no_nugget,absolute_residual__matern52_no_nugget,squared_error__matern52_no_nugget,residual_rank__matern52_no_nugget,top20_configuration_count,consensus_mean_residual_rank,consensus_max_residual_rank,consensus_hard_case,mean_absolute_residual_across_models,keyhole_segment_count,maximum_keyhole_segment_frames,keyhole_transient_by_sequence,keyhole_persistent_to_last_physical_frame,repeated_keyhole_episodes
P-433p517899565_VX-0p4209966739_LS-4p21798941345e-05_ST-396p810205947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1458809302e-05_H-204261a8b1,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,433.517899565,0.4209966739,42.1798941345,396.810205947,300.4357,0.0046354334725416,18901.0,18901.0,False,False,True,True,133,102.0,31.0,0.0,True,spans_multiple_T0_regions,301.02505,1.721378138229643,60864.0,302.8148,1.7897499999999695,1.005945518487581,before_T0,96699.0,115599.0,0.001756764,0.002100003,283.9586934514248,16.47700654857522,16.47700654857522,271.4917448017906,36,287.54952979107026,12.88617020892974,12.88617020892974,166.05338265350835,44,274.5408459554492,25.89485404455081,25.89485404455081,670.5434659885896,23,0,34.333333333333336,44.0,False,18.419343600685256,1,133,False,True,False
P-435p358668153_VX-0p616312825798_LS-4p12302442682e-05_ST-330p720611029_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p82738960003e-06_H-4dbd940f3b,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,435.358668153,0.616312825798,41.2302442682,330.720611029,244.2168,0.1486639530219645,16579.0,16579.0,False,False,False,True,193,131.0,39.0,23.0,True,spans_multiple_T0_regions,295.66395,1.9488587548110567,40103.0,301.9033,6.239350000000002,1.0211028432786615,before_T0,80843.0,97421.0,0.001468807,0.001769877,200.92075149160428,43.29604850839573,43.29604850839573,1874.547816441356,11,200.3341814843792,43.88261851562086,43.88261851562086,1925.684207787511,10,200.29272645959395,43.924073540406056,43.924073540406056,1929.3242363829995,10,3,10.333333333333334,11.0,True,43.70091352147421,1,193,False,True,False
P-438p134561959_VX-0p25154969533_LS-4p05773405909e-05_ST-340p985774893_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p91776046347e-05_H-dfeedce527,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,438.134561959,0.25154969533,40.5773405909,340.985774893,300.0219,0.0666202244497595,16047.0,16047.0,False,False,True,True,63,47.0,16.0,0.0,True,spans_multiple_T0_regions,301.24170000000004,1.6695927532030297,64960.0,305.7694,4.527699999999925,1.015030123651539,before_T0,99553.0,115599.0,0.001808595,0.002100003,238.71663975553207,61.305260244467945,61.305260244467945,3758.334933641942,6,238.59462073817863,61.42727926182136,61.42727926182136,3773.310637509788,6,235.9839050802202,64.0379949197798,64.0379949197798,4100.864793345744,5,3,5.666666666666667,6.0,True,62.2568448086897,1,63,False,True,False
P-440p884222701_VX-0p405879510898_LS-4p4918885946e-05_ST-386p365641032_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18855977537e-05_H-410a3c6302,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,440.884222701,0.405879510898,44.918885946,386.365641032,300.40695,0.0079180579022108,18800.0,18800.0,False,False,True,True,122,92.0,30.0,0.0,True,spans_multiple_T0_regions,300.94995,1.6128766110865482,68160.0,302.8026,1.8526499999999828,1.0061560070038222,before_T0,96800.0,115599.0,0.001758599,0.002100003,313.1629332158193,-12.7559832158193,12.7559832158193,162.71510780226367,46,305.5542743315285,-5.147324331528523,5.147324331528523,26.49494777394556,76,322.0281293585712,-21.62117935857117,21.62117935857117,467.475396855504,31,0,51.0,76.0,False,13.174828968639664,1,122,False,True,False
P-441p843471056_VX-0p982124766198_LS-4p09875344609e-05_ST-327p495507906_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91192236368e-06_H-f55fc58583,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,441.843471056,0.982124766198,40.9875344609,327.495507906,78.49817,0.0192068868079932,10389.0,10389.0,False,False,False,False,0,0.0,0.0,0.0,False,no_Keyhole,94.08593,0.6922254374489708,26358.0,105.0848,10.998869999999997,1.116902389124495,after_T0,50733.0,61121.0,0.0009219855,0.00111064,88.85690391330287,-10.35873391330287,10.35873391330287,107.303368286611,50,88.65673497027755,-10.158564970277553,10.158564970277553,103.19644225535018,52,88.53698485536076,-10.038814855360757,10.038814855360757,100.77780370021178,57,0,53.0,57.0,False,10.185371246313727,0,0,False,False,False
P-445p244311553_VX-0p680564934933_LS-4p06442633709e-05_ST-341p721757622_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0884060512e-06_H-c87ffcf9e3,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,445.244311553,0.680564934933,40.6442633709,341.721757622,172.47639999999998,0.1574720783478012,15007.0,15007.0,True,False,False,True,181,121.0,39.0,21.0,True,spans_multiple_T0_regions,297.72835000000003,1.9128857783201556,38428.0,302.4508,4.722449999999981,1.0158616067297588,before_T0,73214.0,88220.0,0.001330258,0.001602779,172.17854091494763,0.2978590850523517,0.2978590850523517,0.088720034548224,157,178.44944311702065,-5.973043117020666,5.973043117020666,35.67724407778795,68,167.8501867937988,4.626213206201186,4.626213206201186,21.40184862923025,100,0,108.33333333333333,157.0,False,3.6323718027580676,1,181,False,True,False
P-446p579563616_VX-0p74347743801_LS-4p27116473193e-05_ST-393p115972114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p48859044859e-06_H-4a563c0a8f,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,446.579563616,0.74347743801,42.7116473193,393.115972114,150.2361,0.1180258364412381,13755.0,13755.0,False,False,False,True,144,118.0,22.0,4.0,True,spans_multiple_T0_regions,285.03290000000004,1.828576028507757,39032.0,311.9884,26.95549999999997,1.0945697847511635,after_T0,66998.0,80752.0,0.001217371,0.001467154,129.91976484478874,20.31633515521125,20.31633515521125,412.7534741388725,29,129.19346373397954,21.04263626602045,21.04263626602045,442.7925410240392,28,127.37282693521712,22.86327306478288,22.86327306478288,522.729255234826,26,0,27.666666666666668,29.0,False,21.407414828671524,9,125,False,True,True
P-446p862811862_VX-0p39827443832_LS-4p33402817419e-05_ST-361p067570798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21125539047e-05_H-4b0ba6b8ba,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,446.862811862,0.39827443832,43.3402817419,361.067570798,300.5299,0.0067724219333672,18694.0,18694.0,False,False,True,True,123,94.0,29.0,0.0,True,spans_multiple_T0_regions,300.9281,1.68063863640925,76153.0,303.489,2.560900000000004,1.008510006210786,before_T0,96906.0,115599.0,0.001760524,0.002100003,333.473108432356,-32.94320843235596,32.94320843235596,1085.2549818176487,17,326.8959420568313,-26.366042056831304,26.366042056831304,695.1681737425971,21,335.8500276722209,-35.320127672220906,35.320127672220906,1247.511418781985,13,2,17.0,21.0,True,31.543126053802723,1,123,False,True,False
P-447p413798058_VX-0p91078629156_LS-5p3177056457e-05_ST-328p907838563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p29665482201e-06_H-1553ff852f,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,447.413798058,0.91078629156,53.177056457,328.907838563,82.59582999999999,0.0106911500527197,11295.0,11295.0,False,False,False,True,2,2.0,0.0,0.0,False,before_T0,106.6781,0.6328151063147248,26337.0,119.148,12.46990000000001,1.1168927830548163,before_T0,54617.0,65911.0,0.0009925221,0.00119763,81.38253610731469,1.2132938926853,1.2132938926853,1.4720820700274484,141,85.19991274646813,-2.604082746468137,2.604082746468137,6.781246950453036,113,77.1463208902816,5.449509109718392,5.449509109718392,29.697149536903737,87,0,113.66666666666667,141.0,False,3.0889619162906095,1,2,True,False,False
P-449p184068185_VX-0p980953819102_LS-4p30284180995e-05_ST-381p816740361_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91778563789e-06_H-c87ffcf9e3,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,449.184068185,0.980953819102,43.0284180995,381.816740361,78.60552000000001,0.0050456385411623,10418.0,10418.0,False,False,False,True,23,23.0,0.0,0.0,False,before_T0,134.0,0.9115055330086425,23959.0,147.8212,13.821200000000005,1.1031432835820896,before_T0,50777.0,61194.0,0.0009227846,0.001111966,80.26952978452994,-1.6640097845299238,1.6640097845299238,2.768928563011323,130,82.07508299221573,-3.469562992215714,3.469562992215714,12.037867356952855,94,78.7160107066605,-0.1104907066604852,0.1104907066604852,0.0122081962583333,163,0,129.0,163.0,False,1.7480211611353742,2,22,True,False,True
P-449p762375807_VX-0p721910835583_LS-4p02949716673e-05_ST-312p266645761_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p68243273994e-06_H-c87ffcf9e3,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,449.762375807,0.721910835583,40.2949716673,312.266645761,172.24105000000003,0.1418797173589981,14142.0,14142.0,False,True,False,True,180,126.0,39.0,15.0,True,spans_multiple_T0_regions,233.1426,1.5512457062802671,27491.0,311.9952,78.85260000000002,1.3382161818560832,after_T0,69024.0,83165.0,0.001254165,0.001510976,184.10808510380485,-11.867035103804795,11.867035103804795,140.8265221549353,47,174.5610480082576,-2.3199980082575564,2.3199980082575564,5.382390758319029,121,194.1492361811381,-21.908186181138063,21.908186181138063,479.9686217474088,28,0,65.33333333333333,121.0,False,12.031739764400138,1,180,False,True,False
