name,hash,P,VX,LS,ST,reaches_conduction,first_conduction_timestep,first_conduction_frame_index_0based,total_frames,conduction_frames,conduction_fraction,screenshot_bug_any,screenshot_bug_before_first_conduction,keyhole_any,label_change_count,conduction_entry_count,unexpected_start,return_to_forming_or_initial_after_conduction,suspicious_transition,transition_pattern,bug_free_field,correctly_finished_field,first_observed_conduction_timestep,first_observed_conduction_frame_index_0based,screenshot_bug_frames_before_first_observed_conduction,latest_valid_preconduction_timestep,latest_valid_preconduction_label,first_screenshot_bug_timestep_before_first_observed_conduction,last_screenshot_bug_timestep_before_first_observed_conduction,observational_ambiguity_interval_lower_bound,observational_ambiguity_interval_upper_bound,observational_ambiguity_interval_width,observational_ambiguity_lower_bound_exists,first_persistent_conduction_timestep,first_persistent_conduction_frame_index_0based,persistent_onset_exists,persistent_onset_differs_from_first_observed,persistent_minus_first_observed_timestep,intervening_reversion_count,intervening_reversion_frame_count,final_observed_timestep,final_stored_frame_index_0based,final_observed_label,final_valid_non_bug_timestep,final_valid_label,right_censored_no_conduction,exact_clean_observed_target,interval_ambiguous_due_to_pretransition_bug,other_transition_ambiguity,target_status_primary
P-227p690023792_VX-0p392329282459_LS-7p92871102354e-05_ST-391p94840599_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p22961013075e-05_H-12074f4927,12074f4927,227.690023792,0.392329282459,7.92871102354e-05,391.94840599,True,21640.0,30.0,170,140,0.8235294117647058,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,21640,30,0,20964,Initial Emptiness,,,20964,21640,676,True,21640,30,True,False,0,0,0,115599,169,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-228p907235932_VX-0p414638318501_LS-7p95917332413e-05_ST-340p25610662_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16345267376e-05_H-02b1b704be,02b1b704be,228.907235932,0.414638318501,7.95917332413e-05,340.25610662,True,20476.0,29.0,179,150,0.8379888268156425,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,20476,29,0,19837,Initial Emptiness,,,19837,20476,639,True,20476,29,True,False,0,0,0,115599,178,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-234p345987256_VX-0p872091919433_LS-7p00578367301e-05_ST-333p182550298_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p53166529298e-06_H-b41981edcb,b41981edcb,234.345987256,0.872091919433,7.00578367301e-05,333.182550298,True,10041.0,32.0,378,346,0.9153439153439153,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,10041,32,0,9737,Initial Emptiness,,,9737,10041,304,True,10041,32,True,False,0,0,0,115599,377,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-235p890696826_VX-0p62852965691_LS-7p09715556056e-05_ST-349p581827429_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p6752473809e-06_H-765072ed36,765072ed36,235.890696826,0.62852965691,7.09715556056e-05,349.581827429,True,13933.0,33.0,274,241,0.8795620437956204,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,13933,33,0,13511,Initial Emptiness,,,13511,13933,422,True,13933,33,True,False,0,0,0,115599,273,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-236p206080041_VX-0p584146530445_LS-8p43378292301e-05_ST-319p849522294_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p25840838144e-06_H-b41981edcb,b41981edcb,236.206080041,0.584146530445,8.43378292301e-05,319.849522294,True,14537.0,31.0,255,224,0.8784313725490196,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,14537,31,0,13629,Initial Emptiness,,,13629,14537,908,True,14537,31,True,False,0,0,0,115599,254,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-240p318887809_VX-0p361018894241_LS-4p85509578057e-05_ST-398p513006139_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33625155912e-05_H-3a501d5f99,3a501d5f99,240.318887809,0.361018894241,4.85509578057e-05,398.513006139,True,24985.0,34.0,159,89,0.559748427672956,False,False,True,3,2,False,False,True,Initial Emptiness → Conduction → Keyhole → Conduction,1,1,24985,34,0,24251,Initial Emptiness,,,24251,24985,734,True,24985,34,True,False,0,0,0,115599,158,Conduction,115599,Conduction,False,True,False,True,other_transition_ambiguity
P-243p325077963_VX-0p998321353283_LS-5p70160449472e-05_ST-337p156153016_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p83223221376e-06_H-d7a336064e,d7a336064e,243.325077963,0.998321353283,5.70160449472e-05,337.156153016,True,9037.0,33.0,424,313,0.7382075471698113,False,False,False,2,1,False,True,True,Initial Emptiness → Conduction → Initial Emptiness,1,1,9037,33,0,8771,Initial Emptiness,,,8771,9037,266,True,,,False,,,,,115599,423,Initial Emptiness,115599,Initial Emptiness,False,True,False,True,other_transition_ambiguity
P-246p298220115_VX-0p718479932945_LS-4p8795144948e-05_ST-311p768373355_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p71434285331e-06_H-0b12abf205,0b12abf205,246.298220115,0.718479932945,4.8795144948e-05,311.768373355,True,12928.0,35.0,314,279,0.8885350318471338,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,12928,35,0,12558,Initial Emptiness,,,12558,12928,370,True,12928,35,True,False,0,0,0,115599,313,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-246p882256304_VX-0p912145169038_LS-8p52944569156e-05_ST-321p903093968_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p288764077e-06_H-0b12abf205,0b12abf205,246.882256304,0.912145169038,8.52944569156e-05,321.903093968,True,9600.0,31.0,394,363,0.9213197969543148,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,9600,31,0,9309,Initial Emptiness,,,9309,9600,291,True,9600,31,True,False,0,0,0,115599,393,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-76p6986127633_VX-0p686212461643_LS-6p4052091323e-05_ST-393p159111444_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0300684885e-06_H-b41981edcb,b41981edcb,76.6986127633,0.686212461643,6.4052091323e-05,393.159111444,True,15081.0,35.0,293,258,0.8805460750853242,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,15081,35,0,14695,Initial Emptiness,,,14695,15081,386,True,15081,35,True,False,0,0,0,115599,292,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-78p6311637963_VX-0p75889512334_LS-7p24228839444e-05_ST-395p823418581_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p3567684844e-06_H-9aaaba6a78,9aaaba6a78,78.6311637963,0.75889512334,7.24228839444e-05,395.823418581,True,13638.0,38.0,328,252,0.7682926829268293,False,False,False,2,1,False,True,True,Initial Emptiness → Conduction → Initial Emptiness,1,1,13638,38,0,13288,Initial Emptiness,,,13288,13638,350,True,,,False,,,,,115599,327,Initial Emptiness,115599,Initial Emptiness,False,True,False,True,other_transition_ambiguity
P-80p5741190929_VX-0p403249617425_LS-8p97039861056e-05_ST-397p637850573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p19631126592e-05_H-6464f5e6a2,6464f5e6a2,80.5741190929,0.403249617425,8.97039861056e-05,397.637850573,True,25658.0,36.0,174,138,0.7931034482758621,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,25658,36,0,25000,Initial Emptiness,,,25000,25658,658,True,25658,36,True,False,0,0,0,115599,173,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-91p4898167395_VX-0p477122889388_LS-7p769973149e-05_ST-351p010780102_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p01108555266e-05_H-b41981edcb,b41981edcb,91.4898167395,0.477122889388,7.769973149e-05,351.010780102,True,20575.0,37.0,209,172,0.8229665071770335,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,20575,37,0,20019,Initial Emptiness,,,20019,20575,556,True,20575,37,True,False,0,0,0,115599,208,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-92p2921456709_VX-0p425581954559_LS-4p53091383738e-05_ST-356p588229582_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13353504568e-05_H-765072ed36,765072ed36,92.2921456709,0.425581954559,4.53091383738e-05,356.588229582,True,23066.0,35.0,185,150,0.8108108108108109,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,23066,35,0,22443,Initial Emptiness,,,22443,23066,623,True,23066,35,True,False,0,0,0,115599,184,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-92p9578294978_VX-0p909619863772_LS-6p47386544357e-05_ST-309p507384821_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p30344685197e-06_H-765072ed36,765072ed36,92.9578294978,0.909619863772,6.47386544357e-05,309.507384821,True,11086.0,36.0,391,254,0.649616368286445,False,False,False,2,1,False,True,True,Initial Emptiness → Conduction → Initial Emptiness,1,1,11086,36,0,10794,Initial Emptiness,,,10794,11086,292,True,,,False,,,,,115599,390,Initial Emptiness,115599,Initial Emptiness,False,True,False,True,other_transition_ambiguity
P-93p7392388905_VX-0p76284290369_LS-5p63100861802e-05_ST-349p958485388_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p32387163816e-06_H-5cefbb31d2,5cefbb31d2,93.7392388905,0.76284290369,5.63100861802e-05,349.958485388,True,13219.0,37.0,329,251,0.7629179331306991,False,False,False,2,1,False,True,True,Initial Emptiness → Conduction → Initial Emptiness,1,1,13219,37,0,12872,Initial Emptiness,,,12872,13219,347,True,,,False,,,,,115599,328,Initial Emptiness,115599,Initial Emptiness,False,True,False,True,other_transition_ambiguity
P-97p5646849269_VX-0p800614374072_LS-8p74302358335e-05_ST-345p052442693_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p02552334713e-06_H-b41981edcb,b41981edcb,97.5646849269,0.800614374072,8.74302358335e-05,345.052442693,True,12927.0,38.0,348,265,0.7614942528735632,False,False,False,2,1,False,True,True,Initial Emptiness → Conduction → Initial Emptiness,1,1,12927,38,0,12596,Initial Emptiness,,,12596,12927,331,True,,,False,,,,,115599,347,Initial Emptiness,115599,Initial Emptiness,False,True,False,True,other_transition_ambiguity
P-97p9405338961_VX-0p913267755474_LS-7p48831340213e-05_ST-390p809181728_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p28226314145e-06_H-0b12abf205,0b12abf205,97.9405338961,0.913267755474,7.48831340213e-05,390.809181728,True,11042.0,37.0,391,265,0.6777493606138107,False,False,False,2,1,False,True,True,Initial Emptiness → Conduction → Initial Emptiness,1,1,11042,37,0,10751,Initial Emptiness,,,10751,11042,291,True,,,False,,,,,115599,390,Initial Emptiness,115599,Initial Emptiness,False,True,False,True,other_transition_ambiguity
