benchmark,method,seed,budget,global_error,latent_uncertainty_region_fraction,near_boundary_error_q10,latent_uncertainty_region_fraction_q10,near_boundary_test_size_q10,near_boundary_error_q20,latent_uncertainty_region_fraction_q20,near_boundary_test_size_q20,near_boundary_error_q30,latent_uncertainty_region_fraction_q30,near_boundary_test_size_q30
ackley,straddle,1,60,0.1579,0.6448,0.463,0.871,1000,0.3895,0.8795,2000,0.3586666666666667,0.8656666666666667,3000
ackley,straddle,1,61,0.1627,0.6679,0.468,0.874,1000,0.3995,0.881,2000,0.36466666666666664,0.8706666666666667,3000
ackley,straddle,1,62,0.1744,0.7487,0.468,0.901,1000,0.405,0.905,2000,0.37133333333333335,0.9003333333333333,3000
ackley,straddle,1,63,0.166,0.6634,0.475,0.865,1000,0.4085,0.8725,2000,0.37166666666666665,0.8636666666666667,3000
ackley,straddle,1,64,0.1604,0.6199,0.468,0.839,1000,0.4045,0.8485,2000,0.36666666666666664,0.8373333333333334,3000
ackley,straddle,1,65,0.1534,0.5955,0.454,0.832,1000,0.3955,0.8415,2000,0.35433333333333333,0.833,3000
ackley,straddle,1,66,0.1503,0.6119,0.462,0.857,1000,0.394,0.859,2000,0.35333333333333333,0.8483333333333334,3000
ackley,straddle,1,67,0.1492,0.5912,0.462,0.847,1000,0.3945,0.8485,2000,0.353,0.8386666666666667,3000
ackley,straddle,1,68,0.1492,0.6577,0.465,0.883,1000,0.3955,0.884,2000,0.355,0.8743333333333333,3000
ackley,straddle,1,69,0.2166,0.98,0.468,0.985,1000,0.4095,0.982,2000,0.387,0.9836666666666667,3000
ackley,straddle,1,70,0.1487,0.6402,0.461,0.881,1000,0.392,0.8785,2000,0.35233333333333333,0.8683333333333333,3000
ackley,straddle,1,71,0.1458,0.6092,0.467,0.868,1000,0.394,0.863,2000,0.35,0.85,3000
ackley,straddle,1,72,0.1499,0.6103,0.469,0.867,1000,0.3975,0.856,2000,0.3546666666666667,0.8436666666666667,3000
ackley,straddle,1,73,0.1535,0.6392,0.482,0.878,1000,0.4055,0.87,2000,0.3636666666666667,0.8596666666666667,3000
ackley,straddle,1,74,0.1441,0.5934,0.478,0.863,1000,0.3965,0.853,2000,0.352,0.844,3000
ackley,straddle,1,75,0.1457,0.583,0.478,0.852,1000,0.4,0.8405,2000,0.354,0.8313333333333334,3000
ackley,straddle,1,76,0.145,0.589,0.467,0.853,1000,0.3945,0.841,2000,0.3486666666666667,0.831,3000
ackley,straddle,1,77,0.2223,0.9955,0.459,0.998,1000,0.4075,0.9965,2000,0.3903333333333333,0.996,3000
ackley,straddle,1,78,0.2245,0.9954,0.462,0.998,1000,0.412,0.9965,2000,0.3933333333333333,0.9956666666666667,3000
ackley,straddle,1,79,0.1479,0.6029,0.469,0.855,1000,0.4005,0.839,2000,0.356,0.832,3000
ackley,straddle,1,80,0.1472,0.6218,0.455,0.863,1000,0.3955,0.8535,2000,0.35333333333333333,0.8466666666666667,3000
ackley,straddle,2,12,0.4141,0.878,0.497,0.886,1000,0.5,0.8975,2000,0.49033333333333334,0.8956666666666667,3000
ackley,straddle,2,13,0.4221,0.8774,0.501,0.887,1000,0.4995,0.898,2000,0.48933333333333334,0.8943333333333333,3000
ackley,straddle,2,14,0.4246,0.8748,0.497,0.888,1000,0.498,0.895,2000,0.48233333333333334,0.8913333333333333,3000
ackley,straddle,2,15,0.4158,0.8739,0.496,0.889,1000,0.4985,0.8975,2000,0.4806666666666667,0.8923333333333333,3000
ackley,straddle,2,16,0.4067,0.8617,0.491,0.875,1000,0.493,0.8835,2000,0.47833333333333333,0.8806666666666667,3000
ackley,straddle,2,17,0.4068,0.8577,0.494,0.878,1000,0.493,0.884,2000,0.47833333333333333,0.8813333333333333,3000
ackley,straddle,2,18,0.3977,0.8639,0.481,0.891,1000,0.4815,0.899,2000,0.47,0.8943333333333333,3000
ackley,straddle,2,19,0.3964,0.8598,0.485,0.894,1000,0.489,0.899,2000,0.47633333333333333,0.893,3000
ackley,straddle,2,20,0.3846,0.862,0.491,0.899,1000,0.489,0.903,2000,0.4726666666666667,0.897,3000
ackley,straddle,2,21,0.3731,0.8642,0.486,0.905,1000,0.4825,0.9065,2000,0.467,0.9013333333333333,3000
ackley,straddle,2,22,0.3568,0.8566,0.484,0.906,1000,0.48,0.906,2000,0.4646666666666667,0.9006666666666666,3000
ackley,straddle,2,23,0.349,0.8742,0.487,0.919,1000,0.4765,0.9225,2000,0.4573333333333333,0.916,3000
ackley,straddle,2,24,0.335,0.8384,0.488,0.899,1000,0.478,0.899,2000,0.456,0.8946666666666667,3000
ackley,straddle,2,25,0.3197,0.8409,0.482,0.911,1000,0.4735,0.914,2000,0.45166666666666666,0.907,3000
ackley,straddle,2,26,0.24,0.7954,0.474,0.918,1000,0.461,0.9195,2000,0.43266666666666664,0.912,3000
ackley,straddle,2,27,0.24,0.7504,0.469,0.882,1000,0.4565,0.88,2000,0.427,0.8716666666666667,3000
ackley,straddle,2,28,0.2581,0.7182,0.476,0.849,1000,0.4665,0.8495,2000,0.44,0.84,3000
ackley,straddle,2,29,0.2631,0.7365,0.478,0.865,1000,0.4675,0.8605,2000,0.44366666666666665,0.847,3000
ackley,straddle,2,30,0.2774,0.776,0.481,0.862,1000,0.469,0.866,2000,0.44533333333333336,0.8556666666666667,3000
ackley,straddle,2,31,0.2773,0.8018,0.482,0.879,1000,0.4715,0.886,2000,0.4483333333333333,0.8756666666666667,3000
ackley,straddle,2,32,0.2718,0.8123,0.477,0.884,1000,0.468,0.893,2000,0.444,0.885,3000
ackley,straddle,2,33,0.2627,0.8146,0.466,0.89,1000,0.458,0.899,2000,0.43466666666666665,0.8906666666666667,3000
ackley,straddle,2,34,0.2463,0.7832,0.469,0.887,1000,0.459,0.8905,2000,0.42766666666666664,0.8823333333333333,3000
ackley,straddle,2,35,0.2421,0.7985,0.469,0.903,1000,0.459,0.9025,2000,0.4256666666666667,0.897,3000
ackley,straddle,2,36,0.2399,0.7548,0.478,0.878,1000,0.4555,0.879,2000,0.422,0.87,3000
ackley,straddle,2,37,0.2296,0.7375,0.472,0.879,1000,0.449,0.878,2000,0.41633333333333333,0.87,3000
ackley,straddle,2,38,0.2329,0.7199,0.469,0.863,1000,0.4455,0.8605,2000,0.41533333333333333,0.8533333333333334,3000
ackley,straddle,2,39,0.2312,0.7405,0.455,0.878,1000,0.4385,0.8755,2000,0.411,0.871,3000
ackley,straddle,2,40,0.2293,0.7169,0.463,0.871,1000,0.4415,0.8645,2000,0.407,0.8546666666666667,3000
ackley,straddle,2,41,0.2366,0.7066,0.463,0.852,1000,0.44,0.844,2000,0.408,0.8346666666666667,3000
ackley,straddle,2,42,0.2333,0.6873,0.465,0.848,1000,0.4415,0.8385,2000,0.4093333333333333,0.8296666666666667,3000
ackley,straddle,2,43,0.2217,0.6905,0.467,0.852,1000,0.438,0.8455,2000,0.4023333333333333,0.8393333333333334,3000
ackley,straddle,2,44,0.2124,0.6969,0.465,0.866,1000,0.434,0.861,2000,0.3963333333333333,0.8526666666666667,3000
ackley,straddle,2,45,0.2149,0.7213,0.459,0.877,1000,0.4365,0.8725,2000,0.396,0.864,3000
ackley,straddle,2,46,0.223,0.7061,0.468,0.859,1000,0.4415,0.851,2000,0.4046666666666667,0.8456666666666667,3000
ackley,straddle,2,47,0.2199,0.6809,0.472,0.838,1000,0.4405,0.831,2000,0.4043333333333333,0.826,3000
ackley,straddle,2,48,0.22,0.6896,0.47,0.85,1000,0.442,0.841,2000,0.4013333333333333,0.836,3000
ackley,straddle,2,49,0.2283,0.6796,0.479,0.831,1000,0.4485,0.8245,2000,0.4096666666666667,0.8183333333333334,3000
ackley,straddle,2,50,0.2148,0.6956,0.463,0.851,1000,0.4395,0.847,2000,0.39566666666666667,0.8373333333333334,3000
ackley,straddle,2,51,0.2135,0.7293,0.463,0.873,1000,0.4375,0.87,2000,0.3963333333333333,0.86,3000
ackley,straddle,2,52,0.2191,0.7051,0.475,0.847,1000,0.4455,0.85,2000,0.4026666666666667,0.8393333333333334,3000
ackley,straddle,2,53,0.2208,0.7424,0.47,0.867,1000,0.4435,0.8695,2000,0.4023333333333333,0.862,3000
ackley,straddle,2,54,0.2191,0.7211,0.467,0.856,1000,0.4415,0.858,2000,0.39966666666666667,0.8496666666666667,3000
ackley,straddle,2,55,0.2187,0.7458,0.464,0.874,1000,0.4375,0.875,2000,0.39566666666666667,0.8683333333333333,3000
ackley,straddle,2,56,0.2159,0.7342,0.466,0.868,1000,0.4345,0.869,2000,0.392,0.8633333333333333,3000
ackley,straddle,2,57,0.1997,0.7444,0.46,0.884,1000,0.43,0.888,2000,0.384,0.8806666666666667,3000
ackley,straddle,2,58,0.2004,0.7384,0.462,0.876,1000,0.428,0.883,2000,0.38366666666666666,0.8753333333333333,3000
ackley,straddle,2,59,0.198,0.6905,0.456,0.848,1000,0.4245,0.852,2000,0.38066666666666665,0.8443333333333334,3000
ackley,straddle,2,60,0.1947,0.7053,0.456,0.861,1000,0.4235,0.8665,2000,0.37833333333333335,0.859,3000
ackley,straddle,2,61,0.1973,0.7057,0.458,0.861,1000,0.4265,0.8655,2000,0.38233333333333336,0.8553333333333333,3000
ackley,straddle,2,62,0.2053,0.7315,0.46,0.866,1000,0.432,0.8705,2000,0.388,0.8613333333333333,3000
ackley,straddle,2,63,0.2079,0.7464,0.467,0.867,1000,0.4355,0.8765,2000,0.39166666666666666,0.8696666666666667,3000
ackley,straddle,2,64,0.2043,0.7458,0.47,0.866,1000,0.4325,0.8755,2000,0.3883333333333333,0.8683333333333333,3000
ackley,straddle,2,65,0.2031,0.7442,0.472,0.868,1000,0.433,0.875,2000,0.387,0.8656666666666667,3000
ackley,straddle,2,66,0.2097,0.7449,0.477,0.853,1000,0.4375,0.865,2000,0.3913333333333333,0.8566666666666667,3000
ackley,straddle,2,67,0.2092,0.7717,0.476,0.867,1000,0.4305,0.8765,2000,0.388,0.87,3000
ackley,straddle,2,68,0.2052,0.766,0.47,0.867,1000,0.4295,0.876,2000,0.385,0.8696666666666667,3000
ackley,straddle,2,69,0.2048,0.76,0.472,0.864,1000,0.4315,0.8745,2000,0.38666666666666666,0.867,3000
ackley,straddle,2,70,0.2091,0.7424,0.471,0.841,1000,0.433,0.849,2000,0.3893333333333333,0.8436666666666667,3000
ackley,straddle,2,71,0.2081,0.7532,0.469,0.859,1000,0.433,0.8605,2000,0.38966666666666666,0.8543333333333333,3000
ackley,straddle,2,72,0.2082,0.7537,0.468,0.858,1000,0.433,0.863,2000,0.39,0.8563333333333333,3000
ackley,straddle,2,73,0.2126,0.7922,0.475,0.874,1000,0.442,0.877,2000,0.397,0.871,3000
ackley,straddle,2,74,0.2111,0.7876,0.475,0.873,1000,0.4465,0.876,2000,0.399,0.87,3000
ackley,straddle,2,75,0.1977,0.708,0.463,0.843,1000,0.428,0.849,2000,0.38166666666666665,0.8393333333333334,3000
ackley,straddle,2,76,0.1995,0.7275,0.46,0.857,1000,0.43,0.858,2000,0.38466666666666666,0.8503333333333334,3000
ackley,straddle,2,77,0.1957,0.7504,0.474,0.87,1000,0.441,0.8705,2000,0.39,0.8636666666666667,3000
ackley,straddle,2,78,0.2001,0.7764,0.476,0.88,1000,0.4415,0.881,2000,0.39266666666666666,0.876,3000
ackley,straddle,2,79,0.1985,0.772,0.475,0.874,1000,0.4425,0.8775,2000,0.393,0.8726666666666667,3000
ackley,straddle,2,80,0.1956,0.762,0.474,0.874,1000,0.439,0.8745,2000,0.3883333333333333,0.869,3000
ackley,straddle,3,12,0.4378,0.9997,0.508,0.999,1000,0.497,0.9995,2000,0.4886666666666667,0.9996666666666667,3000
ackley,straddle,3,13,0.426,0.9997,0.497,0.999,1000,0.4885,0.9995,2000,0.48133333333333334,0.9996666666666667,3000
ackley,straddle,3,14,0.424,0.9997,0.497,0.999,1000,0.49,0.9995,2000,0.487,0.9996666666666667,3000
ackley,straddle,3,15,0.4295,0.9997,0.504,0.999,1000,0.4895,0.9995,2000,0.487,0.9996666666666667,3000
ackley,straddle,3,16,0.4231,0.9997,0.505,0.999,1000,0.489,0.9995,2000,0.4846666666666667,0.9996666666666667,3000
ackley,straddle,3,17,0.4172,0.9997,0.501,0.999,1000,0.4865,0.9995,2000,0.482,0.9996666666666667,3000
ackley,straddle,3,18,0.4144,0.9997,0.5,0.999,1000,0.4855,0.9995,2000,0.482,0.9996666666666667,3000
ackley,straddle,3,19,0.4139,0.9997,0.5,0.999,1000,0.484,0.9995,2000,0.48133333333333334,0.9996666666666667,3000
ackley,straddle,3,20,0.407,0.9997,0.501,0.999,1000,0.4875,0.9995,2000,0.48,0.9996666666666667,3000
ackley,straddle,3,21,0.4087,0.9997,0.502,0.999,1000,0.4855,0.9995,2000,0.4796666666666667,0.9996666666666667,3000
ackley,straddle,3,22,0.4049,0.9997,0.498,0.999,1000,0.4845,0.9995,2000,0.4776666666666667,0.9996666666666667,3000
ackley,straddle,3,23,0.3998,0.9997,0.494,0.999,1000,0.4785,0.9995,2000,0.4706666666666667,0.9996666666666667,3000
ackley,straddle,3,24,0.3837,0.9997,0.487,0.999,1000,0.4705,0.9995,2000,0.4646666666666667,0.9996666666666667,3000
ackley,straddle,3,25,0.3719,0.9997,0.485,0.999,1000,0.4745,0.9995,2000,0.4653333333333333,0.9996666666666667,3000
ackley,straddle,3,26,0.3673,0.9997,0.483,0.999,1000,0.4725,0.9995,2000,0.464,0.9996666666666667,3000
ackley,straddle,3,27,0.3663,0.9997,0.482,0.999,1000,0.4735,0.9995,2000,0.463,0.9996666666666667,3000
ackley,straddle,3,28,0.358,0.9997,0.48,0.999,1000,0.4705,0.9995,2000,0.46,0.9996666666666667,3000
ackley,straddle,3,29,0.3314,0.9997,0.478,0.999,1000,0.4625,0.9995,2000,0.453,0.9996666666666667,3000
ackley,straddle,3,30,0.3308,0.9997,0.48,0.999,1000,0.4625,0.9995,2000,0.45066666666666666,0.9996666666666667,3000
ackley,straddle,3,31,0.3273,0.9997,0.487,0.999,1000,0.4655,0.9995,2000,0.45166666666666666,0.9996666666666667,3000
ackley,straddle,3,32,0.3271,0.9997,0.489,0.999,1000,0.4675,0.9995,2000,0.45366666666666666,0.9996666666666667,3000
ackley,straddle,3,33,0.3126,0.9997,0.494,0.999,1000,0.466,0.9995,2000,0.451,0.9996666666666667,3000
ackley,straddle,3,34,0.3107,0.9997,0.493,0.999,1000,0.4645,0.9995,2000,0.4493333333333333,0.9996666666666667,3000
ackley,straddle,3,35,0.3065,0.9997,0.495,0.999,1000,0.462,0.9995,2000,0.44733333333333336,0.9996666666666667,3000
ackley,straddle,3,36,0.3068,0.9997,0.494,0.999,1000,0.4625,0.9995,2000,0.44766666666666666,0.9996666666666667,3000
ackley,straddle,3,37,0.3058,0.9997,0.49,0.999,1000,0.459,0.9995,2000,0.446,0.9996666666666667,3000
ackley,straddle,3,38,0.2916,0.9997,0.494,0.999,1000,0.459,0.9995,2000,0.444,0.9996666666666667,3000
ackley,straddle,3,39,0.2948,0.9997,0.489,0.999,1000,0.4575,0.9995,2000,0.44433333333333336,0.9996666666666667,3000
ackley,straddle,3,40,0.2934,0.9997,0.489,0.999,1000,0.4575,0.9995,2000,0.44466666666666665,0.9996666666666667,3000
ackley,straddle,3,41,0.2938,0.9997,0.491,0.999,1000,0.4575,0.9995,2000,0.44566666666666666,0.9996666666666667,3000
ackley,straddle,3,42,0.2981,0.9996,0.489,0.999,1000,0.4575,0.9995,2000,0.447,0.9996666666666667,3000
ackley,straddle,3,43,0.2934,0.9996,0.489,0.999,1000,0.4565,0.9995,2000,0.44566666666666666,0.9996666666666667,3000
ackley,straddle,3,44,0.2982,0.9995,0.487,0.998,1000,0.46,0.999,2000,0.44866666666666666,0.9993333333333333,3000
ackley,straddle,3,45,0.3003,0.9995,0.488,0.998,1000,0.4645,0.999,2000,0.45166666666666666,0.9993333333333333,3000
ackley,straddle,3,46,0.2917,0.9995,0.489,0.998,1000,0.4635,0.999,2000,0.44666666666666666,0.9993333333333333,3000
ackley,straddle,3,47,0.2866,0.9995,0.49,0.998,1000,0.4615,0.999,2000,0.44633333333333336,0.9993333333333333,3000
ackley,straddle,3,48,0.2791,0.9995,0.489,0.998,1000,0.46,0.999,2000,0.444,0.9993333333333333,3000
ackley,straddle,3,49,0.2748,0.9995,0.493,0.998,1000,0.4625,0.999,2000,0.44366666666666665,0.9993333333333333,3000
ackley,straddle,3,50,0.2737,0.9995,0.493,0.998,1000,0.4625,0.999,2000,0.44366666666666665,0.9993333333333333,3000
ackley,straddle,3,51,0.276,0.9995,0.494,0.998,1000,0.4665,0.999,2000,0.447,0.9993333333333333,3000
ackley,straddle,3,52,0.2725,0.9995,0.499,0.998,1000,0.4675,0.999,2000,0.44733333333333336,0.9993333333333333,3000
ackley,straddle,3,53,0.2691,0.9995,0.502,0.998,1000,0.467,0.999,2000,0.44533333333333336,0.9993333333333333,3000
ackley,straddle,3,54,0.2717,0.9994,0.506,0.998,1000,0.469,0.999,2000,0.44766666666666666,0.9993333333333333,3000
ackley,straddle,3,55,0.2704,0.9994,0.505,0.998,1000,0.4685,0.999,2000,0.447,0.9993333333333333,3000
ackley,straddle,3,56,0.267,0.9994,0.502,0.998,1000,0.4655,0.999,2000,0.443,0.9993333333333333,3000
ackley,straddle,3,57,0.2671,0.9994,0.504,0.998,1000,0.467,0.999,2000,0.445,0.9993333333333333,3000
ackley,straddle,3,58,0.1803,0.7946,0.471,0.938,1000,0.4325,0.941,2000,0.3893333333333333,0.9353333333333333,3000
ackley,straddle,3,59,0.174,0.7537,0.468,0.926,1000,0.431,0.928,2000,0.386,0.9206666666666666,3000
ackley,straddle,3,60,0.1714,0.7296,0.461,0.92,1000,0.4295,0.919,2000,0.384,0.91,3000
ackley,straddle,3,61,0.1694,0.722,0.462,0.917,1000,0.422,0.916,2000,0.37766666666666665,0.9076666666666666,3000
ackley,straddle,3,62,0.1735,0.6987,0.464,0.907,1000,0.428,0.905,2000,0.38366666666666666,0.895,3000
ackley,straddle,3,63,0.1688,0.6966,0.465,0.908,1000,0.4265,0.9055,2000,0.383,0.894,3000
ackley,straddle,3,64,0.1751,0.6731,0.463,0.89,1000,0.4325,0.8885,2000,0.393,0.8763333333333333,3000
ackley,straddle,3,65,0.1744,0.6686,0.463,0.884,1000,0.4295,0.8845,2000,0.3913333333333333,0.874,3000
ackley,straddle,3,66,0.1737,0.6982,0.468,0.904,1000,0.4295,0.9035,2000,0.39266666666666666,0.8933333333333333,3000
ackley,straddle,3,67,0.1718,0.6789,0.47,0.895,1000,0.4315,0.893,2000,0.393,0.885,3000
ackley,straddle,3,68,0.17,0.6751,0.465,0.889,1000,0.4235,0.8925,2000,0.3863333333333333,0.8836666666666667,3000
ackley,straddle,3,69,0.1655,0.6604,0.459,0.883,1000,0.4225,0.8855,2000,0.38233333333333336,0.8763333333333333,3000
ackley,straddle,3,70,0.1689,0.654,0.475,0.877,1000,0.432,0.882,2000,0.386,0.8706666666666667,3000
ackley,straddle,3,71,0.1681,0.6492,0.471,0.872,1000,0.4345,0.8765,2000,0.38666666666666666,0.8666666666666667,3000
ackley,straddle,3,72,0.1687,0.6423,0.466,0.863,1000,0.429,0.867,2000,0.38566666666666666,0.8543333333333333,3000
ackley,straddle,3,73,0.168,0.6334,0.461,0.864,1000,0.424,0.8615,2000,0.38266666666666665,0.8456666666666667,3000
ackley,straddle,3,74,0.1689,0.6694,0.469,0.881,1000,0.427,0.879,2000,0.38433333333333336,0.866,3000
ackley,straddle,3,75,0.1654,0.6418,0.454,0.87,1000,0.42,0.8655,2000,0.378,0.8503333333333334,3000
ackley,straddle,3,76,0.1661,0.6362,0.449,0.872,1000,0.4205,0.865,2000,0.37766666666666665,0.8483333333333334,3000
ackley,straddle,3,77,0.1616,0.6173,0.445,0.862,1000,0.414,0.856,2000,0.37133333333333335,0.838,3000
ackley,straddle,3,78,0.1644,0.6016,0.448,0.842,1000,0.416,0.836,2000,0.375,0.8193333333333334,3000
ackley,straddle,3,79,0.1657,0.5898,0.454,0.837,1000,0.4185,0.8285,2000,0.374,0.8116666666666666,3000
ackley,straddle,3,80,0.1645,0.5918,0.452,0.843,1000,0.416,0.8325,2000,0.37233333333333335,0.8176666666666667,3000
ackley,straddle,4,12,0.3999,0.9983,0.482,0.999,1000,0.4715,0.999,2000,0.471,0.9983333333333333,3000
ackley,straddle,4,13,0.3901,0.9981,0.485,0.999,1000,0.478,0.999,2000,0.47,0.9983333333333333,3000
ackley,straddle,4,14,0.3769,0.9979,0.488,0.999,1000,0.4755,0.999,2000,0.467,0.9983333333333333,3000
ackley,straddle,4,15,0.3637,0.9977,0.488,0.999,1000,0.475,0.999,2000,0.462,0.9983333333333333,3000
ackley,straddle,4,16,0.3564,0.9975,0.471,0.999,1000,0.466,0.999,2000,0.454,0.9983333333333333,3000
ackley,straddle,4,17,0.3573,0.9975,0.468,0.999,1000,0.466,0.999,2000,0.45366666666666666,0.9983333333333333,3000
ackley,straddle,4,18,0.3549,0.9974,0.466,0.999,1000,0.4655,0.999,2000,0.45266666666666666,0.9983333333333333,3000
ackley,straddle,4,19,0.354,0.9971,0.464,0.999,1000,0.463,0.999,2000,0.4503333333333333,0.9983333333333333,3000
ackley,straddle,4,20,0.3609,0.9965,0.459,0.998,1000,0.4585,0.9985,2000,0.446,0.9976666666666667,3000
ackley,straddle,4,21,0.3609,0.9962,0.465,0.998,1000,0.461,0.9985,2000,0.44733333333333336,0.9973333333333333,3000
ackley,straddle,4,22,0.3474,0.9964,0.456,0.998,1000,0.4505,0.9985,2000,0.43733333333333335,0.9973333333333333,3000
ackley,straddle,4,23,0.3419,0.9963,0.457,0.998,1000,0.453,0.9985,2000,0.43866666666666665,0.9973333333333333,3000
ackley,straddle,4,24,0.3508,0.9963,0.464,0.998,1000,0.46,0.9985,2000,0.44266666666666665,0.9973333333333333,3000
ackley,straddle,4,25,0.3498,0.9962,0.465,0.998,1000,0.463,0.9985,2000,0.445,0.9973333333333333,3000
ackley,straddle,4,26,0.3572,0.9945,0.461,0.997,1000,0.46,0.998,2000,0.444,0.9966666666666667,3000
ackley,straddle,4,27,0.3456,0.9953,0.457,0.998,1000,0.4545,0.9985,2000,0.43833333333333335,0.997,3000
ackley,straddle,4,28,0.3455,0.994,0.455,0.997,1000,0.4495,0.998,2000,0.43433333333333335,0.9966666666666667,3000
ackley,straddle,4,29,0.3511,0.9905,0.459,0.995,1000,0.453,0.9955,2000,0.43866666666666665,0.993,3000
ackley,straddle,4,30,0.3035,0.9908,0.455,0.995,1000,0.448,0.9955,2000,0.43066666666666664,0.9936666666666667,3000
ackley,straddle,4,31,0.3108,0.9903,0.47,0.995,1000,0.4535,0.995,2000,0.43833333333333335,0.993,3000
ackley,straddle,4,32,0.3098,0.9895,0.463,0.995,1000,0.451,0.9955,2000,0.43633333333333335,0.993,3000
ackley,straddle,4,33,0.3112,0.988,0.47,0.994,1000,0.4545,0.9945,2000,0.439,0.9926666666666667,3000
ackley,straddle,4,34,0.3067,0.9891,0.473,0.992,1000,0.457,0.9935,2000,0.44133333333333336,0.9916666666666667,3000
ackley,straddle,4,35,0.2908,0.9878,0.463,0.992,1000,0.4465,0.9935,2000,0.433,0.9913333333333333,3000
ackley,straddle,4,36,0.2898,0.9923,0.464,0.994,1000,0.4485,0.995,2000,0.43066666666666664,0.9936666666666667,3000
ackley,straddle,4,37,0.2861,0.9925,0.467,0.994,1000,0.448,0.9945,2000,0.42966666666666664,0.9936666666666667,3000
ackley,straddle,4,38,0.2834,0.994,0.471,0.994,1000,0.4555,0.9935,2000,0.43133333333333335,0.993,3000
ackley,straddle,4,39,0.2917,0.9946,0.474,0.993,1000,0.46,0.993,2000,0.44,0.993,3000
ackley,straddle,4,40,0.2902,0.9935,0.472,0.992,1000,0.455,0.9925,2000,0.43566666666666665,0.992,3000
ackley,straddle,4,41,0.295,0.9924,0.466,0.989,1000,0.452,0.99,2000,0.433,0.9903333333333333,3000
ackley,straddle,4,42,0.2877,0.9916,0.465,0.989,1000,0.45,0.99,2000,0.42833333333333334,0.9903333333333333,3000
ackley,straddle,4,43,0.2917,0.9911,0.46,0.988,1000,0.448,0.9885,2000,0.42733333333333334,0.9893333333333333,3000
ackley,straddle,4,44,0.2707,0.9924,0.461,0.989,1000,0.4495,0.99,2000,0.4266666666666667,0.9906666666666667,3000
ackley,straddle,4,45,0.266,0.9911,0.455,0.988,1000,0.4425,0.989,2000,0.4206666666666667,0.99,3000
ackley,straddle,4,46,0.2661,0.9885,0.459,0.986,1000,0.445,0.987,2000,0.4216666666666667,0.9876666666666667,3000
ackley,straddle,4,47,0.2574,0.9896,0.457,0.986,1000,0.441,0.9875,2000,0.41433333333333333,0.988,3000
ackley,straddle,4,48,0.2611,0.9878,0.464,0.986,1000,0.4435,0.9875,2000,0.4136666666666667,0.986,3000
ackley,straddle,4,49,0.2583,0.9871,0.469,0.986,1000,0.446,0.9875,2000,0.41633333333333333,0.986,3000
ackley,straddle,4,50,0.2612,0.9873,0.477,0.985,1000,0.449,0.987,2000,0.41833333333333333,0.9856666666666667,3000
ackley,straddle,4,51,0.2622,0.9884,0.468,0.985,1000,0.449,0.987,2000,0.41933333333333334,0.986,3000
ackley,straddle,4,52,0.2591,0.9893,0.462,0.988,1000,0.447,0.989,2000,0.418,0.9876666666666667,3000
ackley,straddle,4,53,0.2591,0.9907,0.466,0.988,1000,0.448,0.989,2000,0.41833333333333333,0.9886666666666667,3000
ackley,straddle,4,54,0.2597,0.9894,0.469,0.987,1000,0.45,0.9885,2000,0.4186666666666667,0.9873333333333333,3000
ackley,straddle,4,55,0.2562,0.9908,0.465,0.988,1000,0.447,0.989,2000,0.4166666666666667,0.9893333333333333,3000
ackley,straddle,4,56,0.2513,0.9885,0.465,0.987,1000,0.445,0.9885,2000,0.414,0.9873333333333333,3000
ackley,straddle,4,57,0.2459,0.9857,0.468,0.982,1000,0.4435,0.9855,2000,0.4146666666666667,0.9846666666666667,3000
ackley,straddle,4,58,0.2403,0.9776,0.462,0.974,1000,0.4395,0.978,2000,0.409,0.9783333333333334,3000
ackley,straddle,4,59,0.2355,0.9786,0.462,0.974,1000,0.435,0.98,2000,0.404,0.98,3000
ackley,straddle,4,60,0.2318,0.9783,0.46,0.974,1000,0.4355,0.9795,2000,0.404,0.98,3000
ackley,straddle,4,61,0.2256,0.9669,0.457,0.968,1000,0.429,0.9715,2000,0.39766666666666667,0.9716666666666667,3000
ackley,straddle,4,62,0.2258,0.9626,0.464,0.966,1000,0.4325,0.97,2000,0.4,0.9696666666666667,3000
ackley,straddle,4,63,0.2257,0.9665,0.471,0.965,1000,0.437,0.97,2000,0.405,0.9703333333333334,3000
ackley,straddle,4,64,0.2228,0.9568,0.464,0.962,1000,0.43,0.9675,2000,0.401,0.9676666666666667,3000
