simulation_id,numeric_simulation_id,row_index,iteration,time_s,x_min_m,x_max_m,y_min_m,y_max_m,z_min_m,z_max_m,delta_x_m,delta_y_m,delta_z_m,center_x_m,center_y_m,center_z_m,penetration_depth_m,melt_bounds_valid,in_selected_window
sim_00143,143,22759,22759.0,0.0004138365,0.0001385014,0.0002839326,-4.357006e-05,4.728291e-05,-2.288239e-05,1.54021e-05,0.00014543120000000002,9.085297e-05,3.8284489999999995e-05,0.000211217,1.8564249999999998e-06,-3.7401449999999997e-06,2.288239e-05,True,False
sim_00143,143,22931,22931.0,0.0004169651,0.000139002,0.0002888621,-4.376865e-05,4.496103e-05,-2.286946e-05,1.534827e-05,0.0001498601,8.872968e-05,3.821773e-05,0.00021393205,5.961899999999988e-07,-3.760594999999999e-06,2.286946e-05,True,False
sim_00143,143,23104,23104.0,0.000420112,0.0001394841,0.0002874845,-4.405373e-05,4.534604e-05,-2.291757e-05,1.537294e-05,0.00014800040000000002,8.939977e-05,3.8290509999999996e-05,0.0002134843,6.461550000000009e-07,-3.7723150000000005e-06,2.291757e-05,True,False
sim_00143,143,23276,23276.0,0.0004232406,0.0001426334,0.0002927365,-4.396186e-05,4.456929e-05,-2.291954e-05,1.600088e-05,0.0001501031,8.853115000000001e-05,3.892042e-05,0.00021768495,3.037149999999995e-07,-3.4593299999999996e-06,2.291954e-05,True,False
sim_00143,143,23448,23448.0,0.0004263693,0.0001434725,0.0002918353,-4.389566e-05,4.409997e-05,-2.28953e-05,1.523961e-05,0.0001483628,8.799563e-05,3.813491e-05,0.00021765389999999998,1.0215500000000072e-07,-3.827845000000001e-06,2.28953e-05,True,False
sim_00143,143,23621,23621.0,0.0004295162,0.0001440736,0.0002968048,-4.411365e-05,4.531872e-05,-2.270692e-05,1.526935e-05,0.0001527312,8.943237e-05,3.7976269999999995e-05,0.00022043920000000002,6.025349999999988e-07,-3.7187849999999997e-06,2.270692e-05,True,False
sim_00143,143,23793,23793.0,0.0004326448,0.0001449753,0.000295998,-4.426824e-05,4.44295e-05,-2.275037e-05,1.447815e-05,0.0001510227,8.869773999999999e-05,3.722852e-05,0.00022048665,8.062999999999926e-08,-4.13611e-06,2.275037e-05,True,False
sim_00143,143,23966,23966.0,0.0004357917,0.0001468844,0.0003009525,-4.381817e-05,4.397632e-05,-2.280047e-05,1.491082e-05,0.0001540681,8.779449e-05,3.771129e-05,0.00022391845000000002,7.907500000000229e-08,-3.944825000000001e-06,2.280047e-05,True,False
sim_00143,143,24138,24138.0,0.0004389203,0.0001489077,0.0002997122,-4.395108e-05,4.336184e-05,-2.280838e-05,1.487951e-05,0.0001508045,8.731291999999999e-05,3.768789e-05,0.00022430995,-2.9462000000000024e-07,-3.964435e-06,2.280838e-05,True,False
sim_00143,143,24311,24311.0,0.0004420672,0.0001519664,0.0003050077,-4.389562e-05,4.390153e-05,-2.293178e-05,1.540645e-05,0.00015304130000000002,8.779715e-05,3.833823e-05,0.00022848705,2.955000000000042e-09,-3.7626650000000014e-06,2.293178e-05,True,False
sim_00143,143,24483,24483.0,0.0004451959,0.0001547521,0.0003036954,-4.423927e-05,4.388039e-05,-2.285617e-05,1.556263e-05,0.0001489433,8.811965999999999e-05,3.84188e-05,0.00022922375,-1.7943999999999976e-07,-3.64677e-06,2.285617e-05,True,False
sim_00143,143,24655,24655.0,0.0004483245,0.0001536402,0.0003089253,-4.417826e-05,4.415899e-05,-2.28224e-05,1.624795e-05,0.00015528509999999997,8.833725e-05,3.907035e-05,0.00023128275,-9.634999999999782e-09,-3.2872249999999997e-06,2.28224e-05,True,False
sim_00143,143,24828,24828.0,0.0004514714,0.0001556334,0.0003079429,-4.379705e-05,4.387788e-05,-2.292384e-05,1.541803e-05,0.0001523095,8.767493e-05,3.834187e-05,0.00023178815,4.0415000000001543e-08,-3.7529049999999996e-06,2.292384e-05,True,False
sim_00143,143,25000,25000.0,0.0004546,0.0001586954,0.0003129854,-4.430778e-05,4.383625e-05,-2.295242e-05,1.653031e-05,0.00015428999999999996,8.814403e-05,3.9482729999999996e-05,0.0002358404,-2.357649999999996e-07,-3.211054999999999e-06,2.295242e-05,True,False
sim_00143,143,25173,25173.0,0.0004577469,0.0001599813,0.000312126,-4.424817e-05,4.452043e-05,-2.305821e-05,1.579056e-05,0.00015214470000000002,8.876859999999999e-05,3.8848770000000004e-05,0.00023605365000000002,1.3612999999999898e-07,-3.633824999999999e-06,2.305821e-05,True,False
sim_00143,143,25345,25345.0,0.0004608755,0.0001610488,0.0003170728,-4.373454e-05,4.37456e-05,-2.31175e-05,1.688919e-05,0.000156024,8.748014e-05,4.0006690000000004e-05,0.0002390608,5.529999999997218e-09,-3.114155e-06,2.31175e-05,True,False
sim_00143,143,25517,25517.0,0.0004640042,0.0001631448,0.0003164704,-4.434768e-05,4.400028e-05,-2.317587e-05,1.599717e-05,0.0001533256,8.834796e-05,3.917304e-05,0.0002398076,-1.737000000000014e-07,-3.5893499999999998e-06,2.317587e-05,True,False
sim_00143,143,25690,25690.0,0.0004671511,0.0001675444,0.0003211508,-4.399636e-05,4.392875e-05,-2.304656e-05,1.628882e-05,0.00015360639999999998,8.792511e-05,3.933538e-05,0.0002443476,-3.3804999999999925e-08,-3.3788700000000004e-06,2.304656e-05,True,False
sim_00143,143,25862,25862.0,0.0004702797,0.0001684239,0.0003204381,-4.419312e-05,4.423269e-05,-2.293278e-05,1.559004e-05,0.00015201420000000003,8.842581e-05,3.852282e-05,0.00024443100000000003,1.978500000000171e-08,-3.6713699999999997e-06,2.293278e-05,True,False
sim_00143,143,26035,26035.0,0.0004734266,0.0001705302,0.0003251862,-4.437406e-05,4.383594e-05,-2.2959e-05,1.626696e-05,0.000154656,8.821e-05,3.9225960000000004e-05,0.0002478582,-2.690600000000011e-07,-3.346020000000001e-06,2.2959e-05,True,False
sim_00143,143,26207,26207.0,0.0004765552,0.0001719318,0.0003244196,-4.385353e-05,4.426382e-05,-2.292618e-05,1.574238e-05,0.00015248779999999998,8.811735000000001e-05,3.866856e-05,0.0002481757,2.0514500000000225e-07,-3.5919000000000003e-06,2.292618e-05,True,False
sim_00143,143,26380,26380.0,0.0004797021,0.0001745744,0.0003293346,-4.348039e-05,4.421534e-05,-2.290806e-05,1.652311e-05,0.00015476020000000003,8.769573e-05,3.9431169999999994e-05,0.0002519545,3.674750000000011e-07,-3.1924750000000003e-06,2.290806e-05,True,False
sim_00143,143,26552,26552.0,0.0004828307,0.0001756878,0.0003283579,-4.417262e-05,4.3863e-05,-2.285052e-05,1.599272e-05,0.00015267010000000002,8.803562e-05,3.884324e-05,0.00025202285000000004,-1.5480999999999793e-07,-3.4288999999999986e-06,2.285052e-05,True,False
sim_00143,143,26724,26724.0,0.0004859594,0.0001765061,0.0003333538,-4.40169e-05,4.411786e-05,-2.294252e-05,1.637726e-05,0.0001568477,8.813475999999999e-05,3.931978e-05,0.00025492995,5.0479999999997524e-08,-3.28263e-06,2.294252e-05,True,False
sim_00143,143,26897,26897.0,0.0004891049,0.0001793627,0.000332404,-4.427618e-05,4.455107e-05,-2.295305e-05,1.656427e-05,0.00015304130000000002,8.882725e-05,3.951732e-05,0.00025588335,1.374449999999995e-07,-3.1943899999999987e-06,2.295305e-05,True,False
sim_00143,143,27069,27069.0,0.0004922286,0.0001793959,0.0003374029,-4.414057e-05,4.415451e-05,-2.289537e-05,1.684074e-05,0.00015800699999999997,8.829508e-05,3.9736109999999995e-05,0.0002583994,6.969999999999698e-09,-3.027315e-06,2.289537e-05,True,False
sim_00143,143,27242,27242.0,0.0004953704,0.0001803096,0.0003363862,-4.433349e-05,4.371392e-05,-2.292203e-05,1.602049e-05,0.0001560766,8.804741e-05,3.894252e-05,0.0002583479,-3.0978499999999724e-07,-3.4507700000000005e-06,2.292203e-05,True,False
sim_00143,143,27414,27414.0,0.0004984941,0.0001838128,0.0003415229,-4.406492e-05,4.403041e-05,-2.291161e-05,1.626082e-05,0.0001577101,8.809533e-05,3.917243e-05,0.00026266785000000003,-1.7255000000000905e-08,-3.325395e-06,2.291161e-05,True,False
sim_00143,143,27586,27586.0,0.0005016177,0.0001860486,0.000340436,-4.422401e-05,4.447376e-05,-2.299256e-05,1.643049e-05,0.0001543874,8.869777000000001e-05,3.942305e-05,0.0002632423,1.2487499999999768e-07,-3.2810350000000003e-06,2.299256e-05,True,False
sim_00143,143,27759,27759.0,0.0005047595,0.0001866012,0.0003455901,-4.405273e-05,4.396442e-05,-2.292714e-05,1.686583e-05,0.00015898889999999997,8.801714999999999e-05,3.979297e-05,0.00026609565,-4.415500000000229e-08,-3.030655e-06,2.292714e-05,True,False
sim_00143,143,27931,27931.0,0.0005078832,0.0001882993,0.0003445396,-4.418466e-05,4.405337e-05,-2.286143e-05,1.628497e-05,0.00015624029999999998,8.823802999999999e-05,3.9146399999999995e-05,0.00026641945,-6.56450000000013e-08,-3.2882300000000005e-06,2.286143e-05,True,False
sim_00143,143,28104,28104.0,0.000511025,0.0001907611,0.0003496772,-4.413913e-05,4.450062e-05,-2.279481e-05,1.668425e-05,0.00015891610000000003,8.863975e-05,3.947906e-05,0.00027021915,1.8074499999999957e-07,-3.0552800000000013e-06,2.279481e-05,True,False
sim_00143,143,28276,28276.0,0.0005141487,0.0001932778,0.0003485802,-4.460867e-05,4.433471e-05,-2.276799e-05,1.614608e-05,0.00015530239999999999,8.894338e-05,3.891407e-05,0.000270929,-1.3698000000000085e-07,-3.3109549999999995e-06,2.276799e-05,True,False
sim_00143,143,28449,28449.0,0.0005172905,0.0001936426,0.0003537039,-4.35204e-05,4.392932e-05,-2.283305e-05,1.651127e-05,0.00016006130000000002,8.744971999999999e-05,3.9344320000000003e-05,0.00027367324999999997,2.0446000000000177e-07,-3.16089e-06,2.283305e-05,True,False
sim_00143,143,28621,28621.0,0.0005204141,0.0001971802,0.0003518852,-4.638836e-05,4.451465e-05,-2.286416e-05,1.619546e-05,0.000154705,9.090301e-05,3.905962e-05,0.0002745327,-9.368550000000014e-07,-3.3343499999999997e-06,2.286416e-05,True,False
sim_00143,143,28793,28793.0,0.0005235378,0.0001979115,0.0003577142,-4.642377e-05,4.452153e-05,-2.293631e-05,1.675764e-05,0.00015980269999999998,9.09453e-05,3.969395e-05,0.00027781284999999997,-9.511199999999998e-07,-3.089335e-06,2.293631e-05,True,False
sim_00143,143,28966,28966.0,0.0005266796,0.0001995545,0.000355941,-4.643402e-05,4.413837e-05,-2.285065e-05,1.647947e-05,0.00015638650000000004,9.057239e-05,3.933012e-05,0.00027774775,-1.1478249999999978e-06,-3.1855899999999998e-06,2.285065e-05,True,False
sim_00143,143,29138,29138.0,0.0005298033,0.0002034677,0.0003617019,-4.659627e-05,4.378009e-05,-2.284587e-05,1.728627e-05,0.0001582342,9.037636e-05,4.013214e-05,0.0002825848,-1.4080900000000003e-06,-2.7798e-06,2.284587e-05,True,False
sim_00143,143,29311,29311.0,0.0005329451,0.000205307,0.0003599642,-4.751802e-05,4.40357e-05,-2.28378e-05,1.655736e-05,0.0001546572,9.155372e-05,3.9395159999999996e-05,0.00028263560000000004,-1.7411600000000001e-06,-3.1402200000000006e-06,2.28378e-05,True,False
sim_00143,143,29483,29483.0,0.0005360688,0.0002061986,0.0003657115,-4.665446e-05,4.430574e-05,-2.276476e-05,1.766574e-05,0.0001595129,9.09602e-05,4.04305e-05,0.00028595505,-1.1743600000000007e-06,-2.5495100000000006e-06,2.276476e-05,True,False
sim_00143,143,29655,29655.0,0.0005391924,0.000209283,0.0003640923,-4.729107e-05,4.455068e-05,-2.27634e-05,1.699181e-05,0.0001548093,9.184175e-05,3.975521e-05,0.00028668765,-1.3701950000000022e-06,-2.885795e-06,2.27634e-05,True,False
sim_00143,143,29828,29828.0,0.0005423342,0.0002099982,0.0003697609,-4.68476e-05,4.419681e-05,-2.275521e-05,1.712605e-05,0.0001597627,9.104440999999999e-05,3.988126e-05,0.00028987955,-1.3253950000000022e-06,-2.8145800000000004e-06,2.275521e-05,True,False
sim_00143,143,30000,30000.0,0.0005454579,0.0002120059,0.0003680856,-4.662153e-05,4.400279e-05,-2.274688e-05,1.641962e-05,0.00015607970000000002,9.062432e-05,3.91665e-05,0.00029004575,-1.3093700000000027e-06,-3.16363e-06,2.274688e-05,True,False
sim_00143,143,30173,30173.0,0.0005485997,0.0002158788,0.0003737748,-4.696677e-05,4.397685e-05,-2.279457e-05,1.718506e-05,0.000157896,9.094362e-05,3.997963e-05,0.0002948268,-1.494959999999999e-06,-2.804755000000001e-06,2.279457e-05,True,False
sim_00143,143,30345,30345.0,0.0005517234,0.0002168057,0.0003721247,-4.663796e-05,4.426226e-05,-2.289288e-05,1.708342e-05,0.000155319,9.090022e-05,3.9976300000000006e-05,0.0002944652,-1.1878499999999991e-06,-2.90473e-06,2.289288e-05,True,False
sim_00143,143,30518,30518.0,0.0005548652,0.0002180314,0.0003778255,-4.720613e-05,4.373792e-05,-2.294605e-05,1.714802e-05,0.0001597941,9.094404999999999e-05,4.0094070000000004e-05,0.00029792845,-1.7341049999999979e-06,-2.899015e-06,2.294605e-05,True,False
sim_00143,143,30690,30690.0,0.0005579888,0.0002213209,0.0003762664,-4.671149e-05,4.439824e-05,-2.306455e-05,1.671602e-05,0.0001549455,9.110973000000001e-05,3.978057e-05,0.00029879365,-1.1566250000000001e-06,-3.1742650000000003e-06,2.306455e-05,True,False
sim_00143,143,30862,30862.0,0.0005611125,0.0002217913,0.0003818872,-4.696402e-05,4.409485e-05,-2.293022e-05,1.68073e-05,0.00016009589999999997,9.105887e-05,3.973752e-05,0.00030183925,-1.4345850000000004e-06,-3.06146e-06,2.293022e-05,True,False
sim_00143,143,31035,31035.0,0.0005642543,0.0002248271,0.0003807255,-4.730624e-05,4.438861e-05,-2.284023e-05,1.68756e-05,0.00015589840000000002,9.169485e-05,3.971583e-05,0.0003027763,-1.4588150000000014e-06,-2.9823149999999996e-06,2.284023e-05,True,False
sim_00143,143,31207,31207.0,0.000567378,0.0002253488,0.0003859562,-4.690381e-05,4.416852e-05,-2.286019e-05,1.757833e-05,0.00016060739999999998,9.107233e-05,4.0438520000000004e-05,0.00030565249999999996,-1.367645e-06,-2.640930000000001e-06,2.286019e-05,True,False
sim_00143,143,31380,31380.0,0.0005705198,0.0002264562,0.0003845639,-4.728738e-05,4.431404e-05,-2.29134e-05,1.658149e-05,0.00015810770000000002,9.160142e-05,3.949489e-05,0.00030551005,-1.4866700000000018e-06,-3.165955e-06,2.29134e-05,True,False
sim_00143,143,31552,31552.0,0.0005736434,0.0002285451,0.0003899854,-4.72143e-05,4.37983e-05,-2.282302e-05,1.755451e-05,0.0001614403,9.10126e-05,4.037753e-05,0.00030926525,-1.7080000000000013e-06,-2.6342549999999997e-06,2.282302e-05,True,False
sim_00143,143,31725,31725.0,0.0005767852,0.0002320142,0.0003885397,-4.729189e-05,4.464877e-05,-2.281715e-05,1.706771e-05,0.0001565255,9.194066000000001e-05,3.988486e-05,0.00031027695,-1.3215599999999982e-06,-2.8747199999999995e-06,2.281715e-05,True,False
sim_00143,143,31897,31897.0,0.0005799089,0.0002326444,0.0003928486,-4.690918e-05,4.388593e-05,-2.279519e-05,1.78858e-05,0.0001602042,9.079511000000001e-05,4.068099e-05,0.0003127465,-1.5116249999999993e-06,-2.454695e-06,2.279519e-05,True,False
sim_00143,143,32069,32069.0,0.0005830326,0.0002380307,0.0003925846,-4.689279e-05,4.421308e-05,-2.278232e-05,1.689317e-05,0.00015455390000000002,9.110587e-05,3.9675489999999996e-05,0.00031530765,-1.3398550000000007e-06,-2.944574999999999e-06,2.278232e-05,True,False
sim_00143,143,32242,32242.0,0.0005861744,0.0002377823,0.0003967505,-4.714345e-05,4.435105e-05,-2.290003e-05,1.786621e-05,0.0001589682,9.14945e-05,4.076624e-05,0.0003172664,-1.3961999999999986e-06,-2.5169100000000003e-06,2.290003e-05,True,False
sim_00143,143,32414,32414.0,0.000589298,0.0002397044,0.0003966716,-4.68892e-05,4.479624e-05,-2.283476e-05,1.771804e-05,0.0001569672,9.168543999999999e-05,4.05528e-05,0.000318188,-1.0464799999999995e-06,-2.5583599999999997e-06,2.283476e-05,True,False
sim_00143,143,32587,32587.0,0.0005924398,0.0002416447,0.0004007416,-4.691186e-05,4.471428e-05,-2.278305e-05,1.78821e-05,0.00015909690000000002,9.162613999999999e-05,4.066515e-05,0.00032119315,-1.0987899999999997e-06,-2.4504749999999996e-06,2.278305e-05,True,False
sim_00143,143,32759,32759.0,0.0005955635,0.0002443774,0.0004008004,-4.713257e-05,4.413781e-05,-2.276908e-05,1.724711e-05,0.000156423,9.127038e-05,4.0016190000000004e-05,0.00032258890000000004,-1.4973800000000023e-06,-2.760985e-06,2.276908e-05,True,False
sim_00143,143,32931,32931.0,0.0005986872,0.0002455486,0.0004049491,-4.685043e-05,4.39756e-05,-2.294338e-05,1.75588e-05,0.00015940050000000003,9.082603e-05,4.050218e-05,0.00032524885,-1.4374150000000019e-06,-2.6922900000000006e-06,2.294338e-05,True,False
sim_00143,143,33104,33104.0,0.000601829,0.0002474305,0.000405124,-4.759481e-05,4.427976e-05,-2.29499e-05,1.731811e-05,0.0001576935,9.187457000000001e-05,4.026801e-05,0.00032627725,-1.6575250000000007e-06,-2.8158949999999992e-06,2.29499e-05,True,False
sim_00143,143,33276,33276.0,0.0006049526,0.0002499445,0.0004089487,-4.714982e-05,4.386007e-05,-2.287576e-05,1.766646e-05,0.00015900419999999998,9.100989e-05,4.054222e-05,0.0003294466,-1.644875e-06,-2.604649999999999e-06,2.287576e-05,True,False
sim_00143,143,33449,33449.0,0.0006080944,0.0002513733,0.000409158,-4.713623e-05,4.441763e-05,-2.300316e-05,1.693253e-05,0.00015778470000000003,9.155386e-05,3.993569e-05,0.00033026565,-1.359299999999999e-06,-3.0353150000000006e-06,2.300316e-05,True,False
sim_00143,143,33621,33621.0,0.0006112181,0.0002529464,0.0004130403,-4.689301e-05,4.35588e-05,-2.291831e-05,1.772725e-05,0.00016009389999999997,9.045181000000001e-05,4.064556e-05,0.00033299334999999997,-1.667105e-06,-2.5955300000000012e-06,2.291831e-05,True,False
sim_00143,143,33794,33794.0,0.0006143599,0.0002559867,0.0004129759,-4.703785e-05,4.648247e-05,-2.275538e-05,1.789976e-05,0.00015698919999999997,9.352032000000001e-05,4.0655140000000006e-05,0.00033448129999999996,-2.7769000000000174e-07,-2.4278099999999997e-06,2.275538e-05,True,False
sim_00143,143,33966,33966.0,0.0006174836,0.0002572798,0.0004171039,-4.73229e-05,4.610823e-05,-2.274693e-05,1.888024e-05,0.00015982409999999996,9.343113e-05,4.162717e-05,0.00033719185,-6.073349999999992e-07,-1.9333450000000004e-06,2.274693e-05,True,False
sim_00143,143,34138,34138.0,0.0006206072,0.0002593229,0.0004171436,-4.708063e-05,4.727233e-05,-2.274174e-05,1.753764e-05,0.0001578207,9.435296e-05,4.027938e-05,0.00033823325000000004,9.585000000000011e-08,-2.60205e-06,2.274174e-05,True,False
sim_00143,143,34311,34311.0,0.000623749,0.0002617944,0.0004211506,-4.672895e-05,4.699483e-05,-2.279625e-05,1.765229e-05,0.0001593562,9.372378000000001e-05,4.044854e-05,0.0003414725,1.3293999999999944e-07,-2.5719800000000004e-06,2.279625e-05,True,False
sim_00143,143,34483,34483.0,0.0006268727,0.0002637526,0.0004212088,-4.74859e-05,4.730445e-05,-2.286156e-05,1.774776e-05,0.0001574562,9.479034999999999e-05,4.060932e-05,0.0003424807,-9.072500000000073e-08,-2.556899999999999e-06,2.286156e-05,True,False
sim_00143,143,34656,34656.0,0.0006300145,0.0002633743,0.0004252513,-4.70163e-05,4.674731e-05,-2.284534e-05,1.811407e-05,0.000161877,9.376360999999999e-05,4.095941e-05,0.0003443128,-1.344949999999998e-07,-2.365634999999999e-06,2.284534e-05,True,False
sim_00143,143,34828,34828.0,0.0006331382,0.0002672102,0.0004253109,-4.751365e-05,4.665447e-05,-2.275042e-05,1.783111e-05,0.00015810070000000002,9.416812e-05,4.058153e-05,0.00034626055,-4.295899999999994e-07,-2.4596549999999997e-06,2.275042e-05,True,False
sim_00143,143,35000,35000.0,0.0006362618,0.0002668829,0.0004292583,-4.725842e-05,4.688696e-05,-2.276873e-05,1.776871e-05,0.0001623754,9.414538e-05,4.053744e-05,0.0003480706,-1.857300000000027e-07,-2.5000100000000005e-06,2.276873e-05,True,False
sim_00143,143,35173,35173.0,0.0006394036,0.0002718054,0.0004293769,-4.677577e-05,4.701907e-05,-2.278864e-05,1.756337e-05,0.00015757150000000002,9.379484e-05,4.0352009999999997e-05,0.00035059115,1.2165000000000247e-07,-2.612635e-06,2.278864e-05,True,False
sim_00143,143,35345,35345.0,0.0006425273,0.000273274,0.0004333889,-4.719089e-05,4.670107e-05,-2.279587e-05,1.806469e-05,0.00016011489999999997,9.389196e-05,4.086056e-05,0.00035333144999999996,-2.4491000000000237e-07,-2.365590000000001e-06,2.279587e-05,True,False
sim_00143,143,35518,35518.0,0.0006456691,0.000274563,0.000433449,-4.762776e-05,4.674521e-05,-2.275762e-05,1.760025e-05,0.00015888599999999996,9.437297000000001e-05,4.035787e-05,0.000354006,-4.412750000000003e-07,-2.5786849999999985e-06,2.275762e-05,True,False
sim_00143,143,35690,35690.0,0.0006487928,0.0002757731,0.000437412,-4.73041e-05,4.702469e-05,-2.27922e-05,1.753721e-05,0.00016163889999999995,9.432879000000001e-05,4.032941e-05,0.00035659255,-1.3970499999999835e-07,-2.6274949999999995e-06,2.27922e-05,True,False
sim_00143,143,35863,35863.0,0.0006519346,0.0002795893,0.000437537,-4.755691e-05,4.742672e-05,-2.270378e-05,1.802916e-05,0.0001579477,9.498363e-05,4.073294e-05,0.00035856315,-6.50950000000001e-08,-2.3373099999999995e-06,2.270378e-05,True,False
sim_00143,143,36035,36035.0,0.0006550582,0.0002805651,0.0004414177,-4.706461e-05,4.714772e-05,-2.297768e-05,1.825613e-05,0.0001608526,9.421233e-05,4.1233810000000006e-05,0.0003609914,4.155499999999998e-08,-2.3607749999999994e-06,2.297768e-05,True,False
sim_00143,143,36207,36207.0,0.0006581819,0.0002842948,0.0004416259,-4.722186e-05,4.698461e-05,-2.286628e-05,1.786381e-05,0.0001573311,9.420646999999999e-05,4.0730090000000004e-05,0.00036296034999999996,-1.1862500000000092e-07,-2.5012349999999998e-06,2.286628e-05,True,False
sim_00143,143,36380,36380.0,0.0006613237,0.0002846326,0.0004455096,-4.728024e-05,4.681337e-05,-2.301046e-05,1.78315e-05,0.00016087700000000003,9.409361e-05,4.084196e-05,0.0003650711,-2.3343499999999923e-07,-2.58948e-06,2.301046e-05,True,False
sim_00143,143,36552,36552.0,0.0006644474,0.0002861923,0.0004456801,-4.699454e-05,4.70006e-05,-2.303702e-05,1.818715e-05,0.0001594878,9.399514e-05,4.122417e-05,0.0003659362,3.0299999999985124e-09,-2.424935e-06,2.303702e-05,True,False
sim_00143,143,36725,36725.0,0.0006675892,0.0002869915,0.00044959,-4.699492e-05,4.688253e-05,-2.302151e-05,1.823151e-05,0.00016259849999999997,9.387745e-05,4.125302e-05,0.00036829075,-5.619500000000091e-08,-2.395e-06,2.302151e-05,True,False
