experiment_name,population_row_index,has_keyhole,full_trace_duration_ms,max_positive_delta_W_p02,observed_ms_p02,transitions_used_p02,max_positive_delta_W_p05,observed_ms_p05,transitions_used_p05,max_positive_delta_W_p10,observed_ms_p10,transitions_used_p10,max_positive_delta_W_p20,observed_ms_p20,transitions_used_p20,max_positive_delta_W_p40,observed_ms_p40,transitions_used_p40,max_positive_delta_W_p100,observed_ms_p100,transitions_used_p100,P,VX,LS,ST,log_h
P-193p028200221_VX-0p93446669696_LS-8p62901752671e-05_ST-365p941151844_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p16243181133e-06_H-4852b0403a,249,0,0.9944419,37.92066578296701,0.019888838,4,37.92066578296701,0.049722095,10,37.92066578296701,0.09944419,20,37.92066578296701,0.19888838,40,37.92066578296701,0.39777676,80,37.92066578296701,0.9944419,200,193.028200221,0.93446669696,8.62901752671e-05,365.941151844,19.33341815382625
P-193p81397439_VX-0p717380412454_LS-5p49903358659e-05_ST-340p433066031_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72463384735e-06_H-ff88caf608,251,0,1.2893633,25.373009738186774,0.025787266,4,25.373009738186774,0.064468165,10,25.373009738186774,0.12893633,20,25.373009738186774,0.25787266,40,25.373009738186774,0.5157453200000001,80,25.373009738186774,1.2893633,200,193.81397439,0.717380412454,5.49903358659e-05,340.433066031,20.145502962571438
P-194p036512211_VX-0p298398024189_LS-7p09068727373e-05_ST-343p727832606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61667310503e-05_H-7931c20f4a,252,0,1.5756116,22.59196745116031,0.031512232,4,22.59196745116031,0.07878058,10,22.59196745116031,0.15756116,20,22.59196745116031,0.31512232,40,22.59196745116031,0.63024464,80,22.59196745116031,1.5756116,200,194.036512211,0.298398024189,7.09068727373e-05,343.727832606,20.203924654857502
P-195p080816167_VX-0p844140965531_LS-6p21634030137e-05_ST-331p625980857_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p71482820998e-06_H-cca0c4e3bb,254,0,1.0974688,31.10156843093924,0.021949376,4,31.10156843093924,0.05487344,10,31.10156843093924,0.10974688,20,31.10156843093924,0.21949376,40,31.10156843093924,0.4389875200000001,80,31.10156843093924,1.0974688,200,195.080816167,0.844140965531,6.21634030137e-05,331.625980857,19.886747964417737
P-196p954129245_VX-0p972458485112_LS-5p85340423111e-05_ST-310p387913302_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p96074709293e-06_H-f575443233,255,0,0.9508402,26.972476251098897,0.0190168039999999,4,26.972476251098897,0.0475420099999999,10,26.972476251098897,0.0950840199999999,20,26.972476251098897,0.1901680399999999,40,26.972476251098897,0.3803360799999999,80,26.972476251098897,0.9508402,200,196.954129245,0.972458485112,5.85340423111e-05,310.387913302,19.915787881461195
P-197p742114875_VX-0p874617254357_LS-7p7301896977e-05_ST-350p888533369_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p51569338357e-06_H-054022a1b4,256,0,1.0626088,38.32600115580113,0.021252176,4,38.32600115580113,0.05313044,10,38.32600115580113,0.10626088,20,38.32600115580113,0.21252176,40,38.32600115580113,0.42504352,80,38.32600115580113,1.0626088,200,197.742114875,0.874617254357,7.7301896977e-05,350.888533369,19.555636280928812
P-198p603717725_VX-0p869799932432_LS-5p56307183941e-05_ST-326p836247823_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p54624163919e-06_H-bf3689621a,257,0,1.0629122,26.43228696153851,0.021258244,4,26.43228696153851,0.05314561,10,26.43228696153851,0.10629122,20,26.43228696153851,0.21258244,40,26.43228696153851,0.42516488,80,26.43228696153851,1.0629122,200,198.603717725,0.869799932432,5.56307183941e-05,326.836247823,20.056220029605612
P-202p397397496_VX-0p555230188132_LS-4p52196790327e-05_ST-397p348654616_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p68850560746e-06_H-0011cc30ec,258,1,1.6610268999999998,26.991093829945186,0.0332205379999999,4,26.991093829945186,0.083051345,10,26.991093829945186,0.16610269,20,26.991093829945186,0.33220538,40,26.991093829945186,0.66441076,80,26.991093829945186,1.6610268999999998,200,202.397397496,0.555230188132,4.52196790327e-05,397.348654616,20.610386611593015
P-203p020934762_VX-0p232834869492_LS-7p55576098976e-05_ST-395p193912826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p07190641743e-05_H-b40dbd8ddd,260,0,1.4442546,22.471473880769427,0.028885092,4,22.471473880769427,0.07221273,10,22.471473880769427,0.14442546,20,22.471473880769427,0.28885092,40,22.471473880769427,0.57770184,80,22.471473880769427,1.4442546,200,203.020934762,0.232834869492,7.55576098976e-05,395.193912826,20.27794471779917
P-206p272219756_VX-0p781444456167_LS-4p98713368602e-05_ST-399p182507166_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p17333780404e-06_H-16cfaf1a76,262,0,1.1816647999999998,26.80652446153848,0.0236332959999999,4,26.80652446153848,0.0590832399999999,10,26.80652446153848,0.1181664799999999,20,26.80652446153848,0.2363329599999999,40,26.80652446153848,0.4726659199999999,80,26.80652446153848,1.1816647999999998,200,206.272219756,0.781444456167,4.98713368602e-05,399.182507166,20.311598551862396
P-207p687789994_VX-0p40901295179_LS-7p09627718894e-05_ST-395p011679_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17945424024e-05_H-d9444347fb,263,0,1.7171257000000002,24.32909767225281,0.034342514,4,24.32909767225281,0.085856285,10,24.32909767225281,0.17171257,20,24.32909767225281,0.3434251400000001,40,24.32909767225281,0.6868502800000001,80,24.32909767225281,1.7171257000000002,200,207.687789994,0.40901295179,7.09627718894e-05,395.011679,20.11307290768424
P-208p39901443_VX-0p201684842681_LS-6p50424237325e-05_ST-372p154003234_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-3p19456481434e-05_H-bf889bf790,264,0,0.4652796999999999,8.69765575680416,0.0093055939999999,4,13.304856891483404,0.0232639849999999,10,13.304856891483404,0.0465279699999999,20,22.011564254945135,0.0930559399999999,40,24.271078590659272,0.1861118799999999,80,24.271078590659272,0.4652796999999999,200,208.39901443,0.201684842681,6.50424237325e-05,372.154003234,20.60068531522624
P-209p90265043_VX-0p477857533217_LS-8p77962223972e-05_ST-386p665335025_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00953114007e-05_H-0011cc30ec,266,0,1.7803538,43.55484419560441,0.035607076,4,43.55484419560441,0.08901769,10,43.55484419560441,0.17803538,20,43.55484419560441,0.35607076,40,43.55484419560441,0.71214152,80,43.55484419560441,1.7803538,200,209.90265043,0.477857533217,8.77962223972e-05,386.665335025,19.72660329815093
P-210p093044543_VX-0p812610384047_LS-5p18819698292e-05_ST-390p525668596_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p93657267704e-06_H-d9be003c20,267,0,1.1374872,26.10474884198901,0.022749744,4,26.10474884198901,0.05687436,10,26.10474884198901,0.11374872,20,26.10474884198901,0.22749744,40,26.10474884198901,0.45499488,80,26.10474884198901,1.1374872,200,210.093044543,0.812610384047,5.18819698292e-05,390.525668596,20.25111110563046
P-211p816522505_VX-0p520710876808_LS-4p80782604054e-05_ST-318p660442183_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p26448979247e-06_H-5a4acb0e81,268,1,1.7754335,24.351416402472644,0.03550867,4,24.351416402472644,0.088771675,10,24.351416402472644,0.17754335,20,24.351416402472644,0.3550867,40,24.351416402472644,0.7101734000000001,80,24.351416402472644,1.7754335,200,211.816522505,0.520710876808,4.80782604054e-05,318.660442183,20.596021279635526
P-212p092538093_VX-0p79096361392_LS-7p95278191784e-05_ST-347p757246585_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09904238086e-06_H-b40dbd8ddd,269,0,1.17888,36.82385817679562,0.0235776,4,36.82385817679562,0.0589439999999999,10,36.82385817679562,0.1178879999999999,20,36.82385817679562,0.2357759999999999,40,36.82385817679562,0.4715519999999999,80,36.82385817679562,1.17888,200,212.092538093,0.79096361392,7.95278191784e-05,347.757246585,19.63337984217155
P-212p375773305_VX-0p288263650586_LS-8p35116649465e-05_ST-312p800399692_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67350985572e-05_H-bf3689621a,270,0,1.578481,21.005515085164944,0.03156962,4,23.193706414835184,0.07892405,10,23.193706414835184,0.1578481,20,23.193706414835184,0.3156962,40,23.193706414835184,0.6313924000000001,80,23.193706414835184,1.578481,200,212.375773305,0.288263650586,8.35116649465e-05,312.800399692,20.066083457166737
P-218p135837307_VX-0p411781802704_LS-5p72773552436e-05_ST-307p427986374_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17152350379e-05_H-b40dbd8ddd,271,0,1.7097952,30.41129349670328,0.034195904,4,30.41129349670328,0.08548976,10,30.41129349670328,0.17097952,20,30.41129349670328,0.34195904,40,30.41129349670328,0.6839180800000001,80,30.41129349670328,1.7097952,200,218.135837307,0.411781802704,5.72773552436e-05,307.427986374,20.480156626358145
P-218p170294814_VX-0p856055229722_LS-8p4878396046e-05_ST-374p889107005_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p63529131711e-06_H-73846c96ef,272,0,1.0905222,36.234003182873,0.021810444,4,36.234003182873,0.05452611,10,36.234003182873,0.10905222,20,36.234003182873,0.21810444,40,36.234003182873,0.4362088800000001,80,36.234003182873,1.0905222,200,218.170294814,0.856055229722,8.4878396046e-05,374.889107005,19.524422559659115
P-218p315594294_VX-0p70315782783_LS-8p24115302242e-05_ST-319p105471156_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p86065121098e-06_H-6c8dbbeedf,273,0,1.3292696,35.29284362872931,0.026585392,4,35.29284362872931,0.06646348,10,35.29284362872931,0.13292696,20,35.29284362872931,0.26585392,40,35.29284362872931,0.53170784,80,35.29284362872931,1.3292696,200,218.315594294,0.70315782783,8.24115302242e-05,319.105471156,19.66770645066211
P-218p521967876_VX-0p920050491887_LS-7p11545742791e-05_ST-300p883630406_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p24332158458e-06_H-7931c20f4a,275,0,1.0109669,39.91065467335161,0.020219338,4,39.91065467335161,0.050548345,10,39.91065467335161,0.10109669,20,39.91065467335161,0.20219338,40,39.91065467335161,0.40438676,80,39.91065467335161,1.0109669,200,218.521967876,0.920050491887,7.11545742791e-05,300.883630406,19.754533830220836
P-218p846041052_VX-0p877499363134_LS-5p6186595533e-05_ST-332p098243358_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49757732676e-06_H-27d926f040,276,0,1.0555049,25.63389874313193,0.0211100979999999,4,25.63389874313193,0.052775245,10,25.63389874313193,0.10555049,20,25.63389874313193,0.21110098,40,25.63389874313193,0.42220196,80,25.63389874313193,1.0555049,200,218.846041052,0.877499363134,5.6186595533e-05,332.098243358,20.133956513144522
P-220p072225453_VX-0p425314653287_LS-7p24382024748e-05_ST-381p760927113_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1342474485e-05_H-ba17ade68b,278,0,1.7352429,31.29745139587923,0.034704858,4,31.29745139587923,0.086762145,10,31.29745139587923,0.17352429,20,31.29745139587923,0.34704858,40,31.29745139587923,0.6940971600000001,80,31.29745139587923,1.7352429,200,220.072225453,0.425314653287,7.24382024748e-05,381.760927113,20.120583910510778
P-220p256246323_VX-0p736244453131_LS-5p8651582992e-05_ST-358p758060614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-8p75110568607e-06_H-bf889bf790,279,0,1.0278552,29.900718626373646,0.0205571039999999,4,29.900718626373646,0.0513927599999999,10,29.900718626373646,0.1027855199999999,20,29.900718626373646,0.2055710399999999,40,29.900718626373646,0.4111420799999999,80,29.900718626373646,1.0278552,200,220.256246323,0.736244453131,5.8651582992e-05,358.758060614,20.163732152674832
P-223p185978023_VX-0p49812515056_LS-8p14092862216e-05_ST-313p14559396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p68455537246e-06_H-b40dbd8ddd,282,0,1.7926138,34.9152840137363,0.035852276,4,34.9152840137363,0.08963069,10,34.9152840137363,0.17926138,20,34.9152840137363,0.35852276,40,34.9152840137363,0.7170455200000001,80,34.9152840137363,1.7926138,200,223.185978023,0.49812515056,8.14092862216e-05,313.14559396,19.880489184822455
P-227p786589532_VX-0p30483440954_LS-7p3391662288e-05_ST-359p259536614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p58253807708e-05_H-180177fd7b,285,0,1.6000561,19.758677594217996,0.032001122,4,19.758677594217996,0.080002805,10,19.758677594217996,0.16000561,20,19.758677594217996,0.32001122,40,19.758677594217996,0.6400224400000001,80,19.758677594217996,1.6000561,200,227.786589532,0.30483440954,7.3391662288e-05,359.259536614,20.30195279687689
P-228p959503311_VX-0p480404321045_LS-6p0796636822e-05_ST-336p115873803_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00417926977e-05_H-ba17ade68b,287,1,1.7689487,30.958291547790125,0.035378974,4,30.958291547790125,0.088447435,10,30.958291547790125,0.17689487,20,30.958291547790125,0.35378974,40,30.958291547790125,0.70757948,80,30.958291547790125,1.7689487,200,228.959503311,0.480404321045,6.0796636822e-05,336.115873803,20.3620728724715
P-229p384485496_VX-0p374546448601_LS-5p61892687884e-05_ST-346p005476369_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28798994652e-05_H-f404b6f8f4,288,0,1.6726514,23.79695772142857,0.0334530279999999,4,23.79695772142857,0.08363257,10,23.79695772142857,0.16726514,20,23.79695772142857,0.33453028,40,23.79695772142857,0.66906056,80,23.79695772142857,1.6726514,200,229.384485496,0.374546448601,5.61892687884e-05,346.005476369,20.606596448503538
P-229p433825146_VX-0p876957934743_LS-6p77377719261e-05_ST-358p900225798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p34693508648e-06_H-bf889bf790,290,0,1.0589214999999998,24.873798421703206,0.0211784299999999,4,24.873798421703206,0.0529460749999999,10,24.873798421703206,0.1058921499999999,20,24.873798421703206,0.2117842999999999,40,24.873798421703206,0.4235685999999999,80,24.873798421703206,1.0589214999999998,200,229.433825146,0.876957934743,6.77377719261e-05,358.900225798,19.901062674689058
P-234p126702838_VX-0p687075747958_LS-6p17120592739e-05_ST-378p601004081_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p02123545672e-06_H-9aef4c9512,292,0,1.3547046,30.019896052197794,0.027094092,4,30.019896052197794,0.06773523,10,30.019896052197794,0.13547046,20,30.019896052197794,0.27094092,40,30.019896052197794,0.5418818400000001,80,30.019896052197794,1.3547046,200,234.126702838,0.687075747958,6.17120592739e-05,378.601004081,20.18306459484862
P-236p763849841_VX-0p800191513041_LS-6p78517796151e-05_ST-355p994293515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p02870753363e-06_H-eb41f0639c,293,0,1.1648613,39.578417910164816,0.023297226,4,39.578417910164816,0.058243065,10,39.578417910164816,0.11648613,20,39.578417910164816,0.23297226,40,39.578417910164816,0.4659445200000001,80,39.578417910164816,1.1648613,200,236.763849841,0.800191513041,6.78517796151e-05,355.994293515,19.97579273958234
P-237p061390501_VX-0p937687434899_LS-4p7428723532e-05_ST-371p522412287_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p14470006046e-06_H-6445dc47a6,294,0,0.9843765,30.879965043956055,0.01968753,4,30.879965043956055,0.049218825,10,30.879965043956055,0.09843765,20,30.879965043956055,0.1968753,40,30.879965043956055,0.3937506,80,30.879965043956055,0.9843765,200,237.061390501,0.937687434899,4.7428723532e-05,371.522412287,20.434912241185422
P-237p334710533_VX-0p878374904385_LS-5p83506544001e-05_ST-382p29609677_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49209748472e-06_H-8773df93d2,295,0,1.0569417,24.82630842679549,0.021138834,4,24.82630842679549,0.0528470849999999,10,24.82630842679549,0.1056941699999999,20,24.82630842679549,0.2113883399999999,40,24.82630842679549,0.4227766799999999,80,24.82630842679549,1.0569417,200,237.334710533,0.878374904385,5.83506544001e-05,382.29609677,20.15787229101393
P-240p150803131_VX-0p464417169926_LS-7p86781365033e-05_ST-312p042470117_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03874725471e-05_H-0744488b5e,298,0,1.7732597,37.3466411236264,0.035465194,4,37.3466411236264,0.088662985,10,37.3466411236264,0.17732597,20,37.3466411236264,0.35465194,40,37.3466411236264,0.70930388,80,37.3466411236264,1.7732597,200,240.150803131,0.464417169926,7.86781365033e-05,312.042470117,20.039970975016473
P-244p476502118_VX-0p49526990633_LS-8p73976519147e-05_ST-336p403249939_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p74038709269e-06_H-f06f0c9a83,301,0,1.7988893,39.11321810521977,0.035977786,4,39.11321810521977,0.089944465,10,39.11321810521977,0.17988893,20,39.11321810521977,0.35977786,40,39.11321810521977,0.71955572,80,39.11321810521977,1.7988893,200,244.476502118,0.49526990633,8.73976519147e-05,336.403249939,19.868008610733646
P-246p351544569_VX-0p710899222357_LS-7p68583817855e-05_ST-368p835081824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p78594159524e-06_H-f404b6f8f4,302,0,1.3168699,39.63040612087916,0.0263373979999999,4,39.63040612087916,0.065843495,10,39.63040612087916,0.13168699,20,39.63040612087916,0.26337398,40,39.63040612087916,0.52674796,80,39.63040612087916,1.3168699,200,246.351544569,0.710899222357,7.68583817855e-05,368.835081824,19.887690899404937
P-247p324665735_VX-0p977977830338_LS-8p14476523525e-05_ST-343p514293063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p93275047078e-06_H-b40dbd8ddd,303,0,0.9557889,39.71610385412088,0.019115778,4,39.71610385412088,0.047789445,10,39.71610385412088,0.09557889,20,39.71610385412088,0.19115778,40,39.71610385412088,0.38231556,80,39.71610385412088,0.9557889,200,247.324665735,0.977977830338,8.14476523525e-05,343.514293063,19.64516111823026
P-52p5445860993_VX-0p633129978235_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p95323714861e-06_H-306f9d252b,305,0,1.24513329,39.16133686115997,0.0249026658,4,39.16133686115997,0.0622566645,10,39.16133686115997,0.124513329,20,39.16133686115997,0.249026658,40,39.16133686115997,0.498053316,80,39.16133686115997,1.24513329,200,52.5445860993,0.633129978235,4.5e-05,300.0,19.20347394103266
P-53p4525830151_VX-0p394191978834_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-4p7433308439e-06_H-306f9d252b,306,0,1.245260562,39.56832063787128,0.02490521124,4,39.56832063787128,0.0622630281,10,39.56832063787128,0.1245260562,20,39.56832063787128,0.2490521124,40,39.56832063787128,0.4981042248,80,39.56832063787128,1.245260562,200,53.4525830151,0.394191978834,4.5e-05,300.0,19.457525680630205
P-59p3859586774_VX-0p222677981218_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p39680224058e-06_H-306f9d252b,308,0,1.2459151039999998,38.77392714877888,0.0249183020799999,4,38.77392714877888,0.0622957552,10,38.77392714877888,0.1245915104,20,38.77392714877888,0.2491830208,40,38.77392714877888,0.4983660416,80,38.77392714877888,1.2459151039999998,200,59.3859586774,0.222677981218,4.5e-05,300.0,19.848344205589267
P-63p4364244112_VX-0p87794698955_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p12972194663e-06_H-306f9d252b,309,0,1.238705738,39.3836553795622,0.02477411476,4,39.3836553795622,0.0619352869,10,39.3836553795622,0.1238705738,20,39.3836553795622,0.2477411476,40,39.3836553795622,0.4954822952,80,39.3836553795622,1.238705738,200,63.4364244112,0.87794698955,4.5e-05,300.0,19.22839484805716
P-71p6599397131_VX-0p537693260466_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p47741567376e-06_H-306f9d252b,311,0,1.246842371,47.96367897698273,0.02493684742,4,47.96367897698273,0.06234211855,10,47.96367897698273,0.1246842371,20,47.96367897698273,0.2493684742,40,47.96367897698273,0.4987369484,80,47.96367897698273,1.246842371,200,71.6599397131,0.537693260466,4.5e-05,300.0,19.59543748750114
P-71p8781037338_VX-0p56768277259_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p29371096306e-06_H-306f9d252b,312,0,1.246860553,47.96386476404488,0.02493721106,4,47.96386476404488,0.06234302765,10,47.96386476404488,0.1246860553,20,47.96386476404488,0.2493721106,40,47.96386476404488,0.4987442212,80,47.96386476404488,1.246860553,200,71.8781037338,0.56768277259,4.5e-05,300.0,19.571340040479864
P-72p876222127_VX-0p956216556443_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p95539698515e-06_H-306f9d252b,313,0,1.137641098,47.84936086301287,0.02275282196,4,47.84936086301287,0.0568820549,10,47.84936086301287,0.1137641098,20,47.84936086301287,0.2275282196,40,47.84936086301287,0.4550564392,80,47.84936086301287,1.137641098,200,72.876222127,0.956216556443,4.5e-05,300.0,19.32441995105647
P-74p5163352518_VX-0p201002332148_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-9p30229491189e-06_H-fb250c7cf9,314,0,1.247006006,47.73559834869651,0.02494012012,4,47.73559834869651,0.0623503002999999,10,47.73559834869651,0.1247006005999999,20,47.73559834869651,0.2494012011999999,40,47.73559834869651,0.4988024023999999,80,47.73559834869651,1.247006006,200,74.5163352518,0.201002332148,4.5e-05,300.0,20.126509852898195
P-76p2867092863_VX-0p693142102976_LS-5p97726511316e-05_ST-352p808802476_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p95978585387e-06_H-0744488b5e,315,0,1.3090976,22.94269600000005,0.0261819519999999,4,22.94269600000005,0.06545488,10,22.94269600000005,0.13090976,20,22.94269600000005,0.26181952,40,22.94269600000005,0.52363904,80,22.94269600000005,1.3090976,200,76.2867092863,0.693142102976,5.97726511316e-05,352.808802476,19.105202366738734
P-77p1412079225_VX-0p963213148682_LS-8p58459875102e-05_ST-347p110895162_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p00836248925e-06_H-8eb307dfff,316,0,0.9279485,20.808471752747277,0.01855897,4,20.808471752747277,0.046397425,10,20.808471752747277,0.09279485,20,20.808471752747277,0.1855897,40,20.808471752747277,0.3711794,80,20.808471752747277,0.9279485,200,77.1412079225,0.963213148682,8.58459875102e-05,347.110895162,18.40881145336975
P-77p6071708937_VX-0p433253784538_LS-7p48831675656e-05_ST-344p207921637_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11346300371e-05_H-5958772c6a,318,0,1.6802184,23.742695349450543,0.033604368,4,23.742695349450543,0.08401092,10,23.742695349450543,0.16802184,20,23.742695349450543,0.33604368,40,23.742695349450543,0.67208736,80,23.742695349450543,1.6802184,200,77.6071708937,0.433253784538,7.48831675656e-05,344.207921637,19.01924777613941
P-78p18378444_VX-0p804643363326_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p32374124592e-06_H-b0e5aed98c,319,0,1.2471878229999998,47.93411102896531,0.0249437564599999,4,47.93411102896531,0.0623593911499999,10,47.93411102896531,0.1247187822999999,20,47.93411102896531,0.2494375645999999,40,47.93411102896531,0.4988751291999999,80,47.93411102896531,1.2471878229999998,200,78.18378444,0.804643363326,4.5e-05,300.0,19.481012431564427
P-78p3109819881_VX-0p819836919071_LS-8p42620704062e-05_ST-359p367913591_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p88424415978e-06_H-cedd8dc36d,320,0,1.0958386,17.807695825824133,0.021916772,4,17.807695825824133,0.05479193,10,17.807695825824133,0.10958386,20,17.807695825824133,0.21916772,40,17.807695825824133,0.43833544,80,17.807695825824133,1.0958386,200,78.3109819881,0.819836919071,8.42620704062e-05,359.367913591,18.532380862396323
P-79p1315856604_VX-0p738156089448_LS-4p61026192486e-05_ST-370p648100327_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p53536653287e-06_H-0d7d85a8f4,321,0,1.2311618,28.84717316034849,0.024623236,4,28.84717316034849,0.06155809,10,28.84717316034849,0.12311618,20,28.84717316034849,0.24623236,40,28.84717316034849,0.49246472,80,28.84717316034849,1.2311618,200,79.1315856604,0.738156089448,4.61026192486e-05,370.648100327,19.4998732841649
P-82p6239965333_VX-0p567384090403_LS-6p29636633496e-05_ST-368p216750002_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p50238962391e-06_H-e6df4d4a2d,322,0,1.6049243999999998,31.123249505494535,0.0320984879999999,4,31.123249505494535,0.08024622,10,31.123249505494535,0.16049244,20,31.123249505494535,0.32098488,40,31.123249505494535,0.64196976,80,31.123249505494535,1.6049243999999998,200,82.6239965333,0.567384090403,6.29636633496e-05,368.216750002,19.207088706801002
P-83p4130417347_VX-0p322492976823_LS-7p74299080266e-05_ST-371p281013063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p49588392607e-05_H-b41989dc4b,323,0,1.5496417,21.10307637651933,0.030992834,4,21.10307637651933,0.077482085,10,22.205739133149223,0.15496417,20,22.205739133149223,0.30992834,40,22.205739133149223,0.61985668,80,22.205739133149223,1.5496417,200,83.4130417347,0.322492976823,7.74299080266e-05,371.281013063,19.18884779808251
P-88p5362444224_VX-0p501389667448_LS-5p57799721508e-05_ST-306p707884961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p62149983578e-06_H-1422635bbf,325,0,1.7451927,24.034184227197702,0.034903854,4,24.034184227197702,0.087259635,10,24.034184227197702,0.17451927,20,24.034184227197702,0.34903854,40,24.034184227197702,0.69807708,80,24.034184227197702,1.7451927,200,88.5362444224,0.501389667448,5.57799721508e-05,306.707884961,19.51974137265789
P-89p9091669401_VX-0p254822282222_LS-4p87644701271e-05_ST-380p329545658_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p8931313859e-05_H-f4a4199ba7,326,0,1.4114563,10.753253526538757,0.028229126,4,27.631696103682224,0.070572815,10,27.631696103682224,0.14114563,20,27.631696103682224,0.28229126,40,27.631696103682224,0.56458252,80,27.631696103682224,1.4114563,200,89.9091669401,0.254822282222,4.87644701271e-05,380.329545658,20.075157231261077
